Date,Conversion Factor,CTD CUSIP,Futures Ticker,Futures Price,CTD ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Issue Date,CTD Day Count,CTD Coupon Frequency,CTD Interest Accrual Start Date,CTD Settlement Year/Month,CTD Price
23-Mar-2006,0.951262,EF305811,DUM06,104.6,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.625
24-Mar-2006,0.951262,EF305811,DUM06,104.665,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.695
27-Mar-2006,0.951262,EF305811,DUM06,104.68,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.705
28-Mar-2006,0.951262,EF305811,DUM06,104.51,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.545
29-Mar-2006,0.951262,EF305811,DUM06,104.47,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.485
30-Mar-2006,0.951262,EF305811,DUM06,104.45,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.455
31-Mar-2006,0.951262,EF305811,DUM06,104.46,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.485
3-Apr-2006,0.951262,EF305811,DUM06,104.38,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.405
4-Apr-2006,0.951262,EF305811,DUM06,104.395,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.425
5-Apr-2006,0.951262,EF305811,DUM06,104.425,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.445
6-Apr-2006,0.951262,EF305811,DUM06,104.5,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.505
7-Apr-2006,0.951262,EF305811,DUM06,104.55,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.535
10-Apr-2006,0.951262,EF305811,DUM06,104.495,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.505
11-Apr-2006,0.951262,EF305811,DUM06,104.52,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.525
12-Apr-2006,0.951262,EF305811,DUM06,104.505,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.495
13-Apr-2006,0.951262,EF305811,DUM06,104.425,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.425
18-Apr-2006,0.951262,EF305811,DUM06,104.455,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.465
19-Apr-2006,0.951262,EF305811,DUM06,104.465,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.455
20-Apr-2006,0.951262,EF305811,DUM06,104.485,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.475
21-Apr-2006,0.951262,EF305811,DUM06,104.485,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.455
24-Apr-2006,0.951262,EF305811,DUM06,104.475,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.445
25-Apr-2006,0.951262,EF305811,DUM06,104.35,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.355
26-Apr-2006,0.951262,EF305811,DUM06,104.32,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.285
27-Apr-2006,0.951262,EF305811,DUM06,104.345,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.345
28-Apr-2006,0.951262,EF305811,DUM06,104.36,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.345
2-May-2006,0.951262,EF305811,DUM06,104.34,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.305
3-May-2006,0.951262,EF305811,DUM06,104.34,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.315
4-May-2006,0.951262,EF305811,DUM06,104.305,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.285
5-May-2006,0.951262,EF305811,DUM06,104.345,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.325
8-May-2006,0.951262,EF305811,DUM06,104.31,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.285
9-May-2006,0.951262,EF305811,DUM06,104.31,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.285
10-May-2006,0.951262,EF305811,DUM06,104.355,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.355
11-May-2006,0.951262,EF305811,DUM06,104.285,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.255
12-May-2006,0.951262,EF305811,DUM06,104.345,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.305
15-May-2006,0.951262,EF305811,DUM06,104.485,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.445
16-May-2006,0.951262,EF305811,DUM06,104.545,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.505
17-May-2006,0.951262,EF305811,DUM06,104.455,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.435
18-May-2006,0.951262,EF305811,DUM06,104.545,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.475
19-May-2006,0.951262,EF305811,DUM06,104.57,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.495
22-May-2006,0.951262,EF305811,DUM06,104.64,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.575
23-May-2006,0.951262,EF305811,DUM06,104.6,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.545
24-May-2006,0.951262,EF305811,DUM06,104.64,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.565
25-May-2006,0.951262,EF305811,DUM06,104.66,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.575
26-May-2006,0.951262,EF305811,DUM06,104.66,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.565
29-May-2006,0.951262,EF305811,DUM06,104.63,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.535
30-May-2006,0.951262,EF305811,DUM06,104.565,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.475
31-May-2006,0.951262,EF305811,DUM06,104.51,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.415
1-Jun-2006,0.951262,EF305811,DUM06,104.475,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.385
2-Jun-2006,0.951262,EF305811,DUM06,104.525,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.445
5-Jun-2006,0.951262,EF305811,DUM06,104.425,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.325
6-Jun-2006,0.951262,EF305811,DUM06,104.38,EF305811 Govt,DUM06 Comdty,3,14-Mar-2008,10-Mar-2006,ACT/ACT,1,10-Mar-2006,6-Jun-2016,99.295
9-Jun-2006,0.978925,EC003630,DUU06,104.33,EC003630 Govt,DUU06 Comdty,4.75,4-Jul-2008,10-Jul-1998,ACT/ACT,1,4-Jul-1998,6-Sep-2016,102.698
12-Jun-2006,0.978925,EC003630,DUU06,104.38,EC003630 Govt,DUU06 Comdty,4.75,4-Jul-2008,10-Jul-1998,ACT/ACT,1,4-Jul-1998,6-Sep-2016,102.743
13-Jun-2006,0.978925,EC003630,DUU06,104.43,EC003630 Govt,DUU06 Comdty,4.75,4-Jul-2008,10-Jul-1998,ACT/ACT,1,4-Jul-1998,6-Sep-2016,102.778
14-Jun-2006,0.978925,EC003630,DUU06,104.355,EC003630 Govt,DUU06 Comdty,4.75,4-Jul-2008,10-Jul-1998,ACT/ACT,1,4-Jul-1998,6-Sep-2016,102.691
15-Jun-2006,0.978925,EC003630,DUU06,104.275,EC003630 Govt,DUU06 Comdty,4.75,4-Jul-2008,10-Jul-1998,ACT/ACT,1,4-Jul-1998,6-Sep-2016,102.609
16-Jun-2006,0.978925,EC003630,DUU06,104.295,EC003630 Govt,DUU06 Comdty,4.75,4-Jul-2008,10-Jul-1998,ACT/ACT,1,4-Jul-1998,6-Sep-2016,102.621
19-Jun-2006,0.978925,EC003630,DUU06,104.22,EC003630 Govt,DUU06 Comdty,4.75,4-Jul-2008,10-Jul-1998,ACT/ACT,1,4-Jul-1998,6-Sep-2016,102.525
20-Jun-2006,0.95531,EF487202,DUU06,104.16,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.596
21-Jun-2006,0.95531,EF487202,DUU06,104.13,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.555
22-Jun-2006,0.95531,EF487202,DUU06,104.09,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.525
23-Jun-2006,0.95531,EF487202,DUU06,104.035,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.485
26-Jun-2006,0.95531,EF487202,DUU06,103.97,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.425
27-Jun-2006,0.95531,EF487202,DUU06,103.95,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.395
28-Jun-2006,0.95531,EF487202,DUU06,103.945,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.395
29-Jun-2006,0.95531,EF487202,DUU06,104.025,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.455
30-Jun-2006,0.95531,EF487202,DUU06,103.99,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.425
3-Jul-2006,0.95531,EF487202,DUU06,103.96,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.405
4-Jul-2006,0.95531,EF487202,DUU06,103.985,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.425
5-Jul-2006,0.95531,EF487202,DUU06,103.905,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.346
6-Jul-2006,0.95531,EF487202,DUU06,103.875,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.325
7-Jul-2006,0.95531,EF487202,DUU06,103.945,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.373
10-Jul-2006,0.95531,EF487202,DUU06,103.9,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.346
11-Jul-2006,0.95531,EF487202,DUU06,103.985,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.41
12-Jul-2006,0.95531,EF487202,DUU06,103.92,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.35
13-Jul-2006,0.95531,EF487202,DUU06,104.03,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.433
14-Jul-2006,0.95531,EF487202,DUU06,104.115,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.532
17-Jul-2006,0.95531,EF487202,DUU06,104.105,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.508
18-Jul-2006,0.95531,EF487202,DUU06,104.045,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.445
19-Jul-2006,0.95531,EF487202,DUU06,104.07,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.469
20-Jul-2006,0.95531,EF487202,DUU06,104.075,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.47
21-Jul-2006,0.95531,EF487202,DUU06,104.14,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.524
24-Jul-2006,0.95531,EF487202,DUU06,104.125,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.517
25-Jul-2006,0.95531,EF487202,DUU06,104.13,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.518
26-Jul-2006,0.95531,EF487202,DUU06,104.08,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.464
27-Jul-2006,0.95531,EF487202,DUU06,104.14,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.521
28-Jul-2006,0.95531,EF487202,DUU06,104.185,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.555
31-Jul-2006,0.95531,EF487202,DUU06,104.19,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.555
1-Aug-2006,0.95531,EF487202,DUU06,104.195,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.563
2-Aug-2006,0.95531,EF487202,DUU06,104.17,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.547
3-Aug-2006,0.95531,EF487202,DUU06,104.06,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.435
4-Aug-2006,0.95531,EF487202,DUU06,104.125,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.496
7-Aug-2006,0.95531,EF487202,DUU06,104.14,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.508
8-Aug-2006,0.95531,EF487202,DUU06,104.14,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.503
9-Aug-2006,0.95531,EF487202,DUU06,104.09,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.459
10-Aug-2006,0.95531,EF487202,DUU06,104.11,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.473
11-Aug-2006,0.95531,EF487202,DUU06,104.03,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.39
14-Aug-2006,0.95531,EF487202,DUU06,103.965,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.336
15-Aug-2006,0.95531,EF487202,DUU06,103.985,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.36
16-Aug-2006,0.95531,EF487202,DUU06,104.01,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.38
17-Aug-2006,0.95531,EF487202,DUU06,104.005,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.367
18-Aug-2006,0.95531,EF487202,DUU06,104,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.363
21-Aug-2006,0.95531,EF487202,DUU06,104.045,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.418
22-Aug-2006,0.95531,EF487202,DUU06,104.205,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.558
23-Aug-2006,0.95531,EF487202,DUU06,104.185,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.536
24-Aug-2006,0.95531,EF487202,DUU06,104.2,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.548
25-Aug-2006,0.95531,EF487202,DUU06,104.225,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.569
28-Aug-2006,0.95531,EF487202,DUU06,104.235,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.577
29-Aug-2006,0.95531,EF487202,DUU06,104.15,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.511
30-Aug-2006,0.95531,EF487202,DUU06,104.195,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.542
31-Aug-2006,0.95531,EF487202,DUU06,104.225,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.556
1-Sep-2006,0.95531,EF487202,DUU06,104.215,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.551
4-Sep-2006,0.95531,EF487202,DUU06,104.19,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.529
5-Sep-2006,0.95531,EF487202,DUU06,104.13,EF487202 Govt,DUU06 Comdty,3.25,13-Jun-2008,23-Jun-2006,ACT/ACT,1,13-Jun-2006,6-Sep-2016,99.465
8-Sep-2006,0.957711,ED168774,DUZ06,103.915,ED168774 Govt,DUZ06 Comdty,3.5,10-Oct-2008,10-Oct-2003,ACT/ACT,1,10-Oct-2003,6-Dec-2016,99.836
11-Sep-2006,0.957711,ED168774,DUZ06,103.86,ED168774 Govt,DUZ06 Comdty,3.5,10-Oct-2008,10-Oct-2003,ACT/ACT,1,10-Oct-2003,6-Dec-2016,99.78
12-Sep-2006,0.959343,EF681280,DUZ06,103.845,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.704
13-Sep-2006,0.959343,EF681280,DUZ06,103.865,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.73
14-Sep-2006,0.959343,EF681280,DUZ06,103.855,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.714
15-Sep-2006,0.959343,EF681280,DUZ06,103.87,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.721
18-Sep-2006,0.959343,EF681280,DUZ06,103.775,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.637
19-Sep-2006,0.959343,EF681280,DUZ06,103.865,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.727
20-Sep-2006,0.959343,EF681280,DUZ06,103.88,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.737
21-Sep-2006,0.959343,EF681280,DUZ06,103.895,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.775
22-Sep-2006,0.959343,EF681280,DUZ06,104.095,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.936
25-Sep-2006,0.959343,EF681280,DUZ06,104.2,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,100.042
26-Sep-2006,0.959343,EF681280,DUZ06,104.14,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.989
27-Sep-2006,0.959343,EF681280,DUZ06,104.1,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.943
28-Sep-2006,0.959343,EF681280,DUZ06,104.055,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.902
29-Sep-2006,0.959343,EF681280,DUZ06,104.01,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.866
2-Oct-2006,0.959343,EF681280,DUZ06,104.05,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.884
3-Oct-2006,0.959343,EF681280,DUZ06,103.985,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.829
4-Oct-2006,0.959343,EF681280,DUZ06,104.035,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.87
5-Oct-2006,0.959343,EF681280,DUZ06,104.025,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.861
6-Oct-2006,0.959343,EF681280,DUZ06,104.01,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.832
9-Oct-2006,0.959343,EF681280,DUZ06,103.975,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.796
10-Oct-2006,0.959343,EF681280,DUZ06,103.88,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.698
11-Oct-2006,0.959343,EF681280,DUZ06,103.885,EF681280 Govt,DUZ06 Comdty,3.5,12-Sep-2008,15-Sep-2006,ACT/ACT,1,12-Sep-2006,6-Dec-2016,99.708
