,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST_FUTS,join_id_bonds,join_id_fut,DAY_CNT_DES,MATURITY,CPN,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
1/11/2010,0.8045,912810FT,WNH10,119.6875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,97.1875
1/13/2010,0.8045,912810FT,WNH10,120.15625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,106.71875
1/14/2010,0.8045,912810FT,WNH10,121.75,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,97.5
1/15/2010,0.8045,912810FT,WNH10,122.71875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.8125
1/19/2010,0.8045,912810FT,WNH10,122.28125,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.46875
1/20/2010,0.8045,912810FT,WNH10,123.375,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.359375
1/21/2010,0.8045,912810FT,WNH10,124.15625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.1875
1/22/2010,0.8045,912810FT,WNH10,124.125,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.859375
1/26/2010,0.8045,912810FT,WNH10,123.125,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.28125
1/27/2010,0.8045,912810FT,WNH10,123.4375,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,107.890625
1/28/2010,0.8045,912810FT,WNH10,123.1875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.96875
1/29/2010,0.8045,912810FT,WNH10,124.375,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.828125
2/1/2010,0.8045,912810FT,WNH10,123.34375,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.09375
2/2/2010,0.8045,912810FT,WNH10,123.6875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,101.078125
2/3/2010,0.8045,912810FT,WNH10,122.15625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.015625
2/4/2010,0.8045,912810FT,WNH10,123.875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.109375
2/5/2010,0.8045,912810FT,WNH10,125,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.84375
2/8/2010,0.8045,912810FT,WNH10,124.4375,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.28125
2/9/2010,0.8045,912810FT,WNH10,123.5,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.71875
2/10/2010,0.8045,912810FT,WNH10,122.15625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,101.046875
2/11/2010,0.8045,912810FT,WNH10,121.3125,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.796875
2/12/2010,0.8045,912810FT,WNH10,121.75,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.859375
2/16/2010,0.8045,912810FT,WNH10,122.125,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.34375
2/17/2010,0.8045,912810FT,WNH10,120.625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.578125
2/18/2010,0.8045,912810FT,WNH10,119.90625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.84375
2/19/2010,0.8045,912810FT,WNH10,120.96875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,97.796875
2/22/2010,0.8045,912810FT,WNH10,120.46875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,97.203125
2/23/2010,0.8045,912810FT,WNH10,122.40625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,97.734375
2/24/2010,0.8045,912810FT,WNH10,122.46875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,97.375
2/25/2010,0.8045,912810FT,WNH10,123.5,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.890625
2/26/2010,0.8045,912810FT,WNH10,124.59375,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.859375
3/1/2010,0.8045,912810FT,WNH10,124.0625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.796875
3/2/2010,0.8045,912810FT,WNH10,123.8125,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.140625
3/3/2010,0.8045,912810FT,WNH10,123.5,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.1875
3/4/2010,0.8045,912810FT,WNH10,124.0625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100
3/5/2010,0.8045,912810FT,WNH10,122.46875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.71875
3/8/2010,0.8045,912810FT,WNH10,121.78125,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,100.125
3/9/2010,0.8045,912810FT,WNH10,121.71875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.71875
3/10/2010,0.8045,912810FT,WNH10,121.625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.03125
3/11/2010,0.8045,912810FT,WNH10,122.1875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.21875
3/12/2010,0.8045,912810FT,WNH10,122.78125,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.03125
3/15/2010,0.8045,912810FT,WNH10,122.6875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,98.359375
3/16/2010,0.8045,912810FT,WNH10,123.5625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.03125
3/17/2010,0.8045,912810FT,WNH10,123.96875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99
3/18/2010,0.8045,912810FT,WNH10,123.71875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.65625
3/19/2010,0.8045,912810FT,WNH10,123.90625,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.921875
3/22/2010,0.8045,912810FT,WNH10,123.875,912810FT Govt,WNH10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Mar,99.5625
1/12/2010,0.8671,912810PU,WNH10,121.78125,912810PU Govt,WNH10 Comdty,ACT/ACT,5/15/2037,5,5/15/2007,2,8/15/2007,10-Mar,99.765625
1/25/2010,0.8671,912810PU,WNH10,123.3125,912810PU Govt,WNH10 Comdty,ACT/ACT,5/15/2037,5,5/15/2007,2,8/15/2007,10-Mar,99.96875
3/23/2010,0.8054,912810FT,WNM10,122.03125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,99.390625
3/24/2010,0.8054,912810FT,WNM10,119.65625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.390625
3/25/2010,0.8054,912810FT,WNM10,118.5625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,96.953125
3/26/2010,0.8054,912810FT,WNM10,119.15625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.1875
3/29/2010,0.8054,912810FT,WNM10,119,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,96.859375
3/30/2010,0.8054,912810FT,WNM10,119.09375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.1875
3/31/2010,0.8054,912810FT,WNM10,119.96875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.734375
4/1/2010,0.8054,912810FT,WNM10,119.78125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.5
4/2/2010,0.8054,912810FT,WNM10,118.25,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,96.328125
4/5/2010,0.8054,912810FT,WNM10,117.59375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,95.796875
4/6/2010,0.8054,912810FT,WNM10,117.53125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,95.890625
4/7/2010,0.8054,912810FT,WNM10,119.46875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.265625
4/8/2010,0.8054,912810FT,WNM10,119.15625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.0625
4/9/2010,0.8054,912810FT,WNM10,119.46875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.25
4/12/2010,0.8054,912810FT,WNM10,120.40625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.9375
4/13/2010,0.8054,912810FT,WNM10,120.96875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,98.15625
4/14/2010,0.8054,912810FT,WNM10,119.96875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.421875
4/15/2010,0.8054,912810FT,WNM10,119.84375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.640625
4/16/2010,0.8054,912810FT,WNM10,120.96875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,98.265625
4/19/2010,0.8054,912810FT,WNM10,120.375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,97.984375
4/20/2010,0.8054,912810FT,WNM10,120.9375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,98.234375
4/21/2010,0.8054,912810FT,WNM10,122.15625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,99.109375
4/22/2010,0.8054,912810FT,WNM10,121.71875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,98.796875
4/23/2010,0.8054,912810FT,WNM10,121.125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,98.4375
4/26/2010,0.8054,912810FT,WNM10,121,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,98.375
4/27/2010,0.8054,912810FT,WNM10,123.21875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,99.734375
4/28/2010,0.8054,912810FT,WNM10,121.75,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,99
4/29/2010,0.8054,912810FT,WNM10,122.65625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,99.515625
4/30/2010,0.8054,912810FT,WNM10,124.03125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,100.703125
5/3/2010,0.8054,912810FT,WNM10,123.6875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,100.59375
5/4/2010,0.8054,912810FT,WNM10,125.75,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,102.359375
5/5/2010,0.8054,912810FT,WNM10,126.59375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,102.78125
5/6/2010,0.8054,912810FT,WNM10,131.4375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,105.796875
5/7/2010,0.8054,912810FT,WNM10,128.75,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,104.484375
5/10/2010,0.8054,912810FT,WNM10,126.46875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,102.40625
5/11/2010,0.8054,912810FT,WNM10,126.25,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,102.28125
5/12/2010,0.8054,912810FT,WNM10,125.28125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,101.359375
5/13/2010,0.8054,912810FT,WNM10,125.5,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,102.203125
5/14/2010,0.8054,912810FT,WNM10,128.53125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,103.609375
5/17/2010,0.8054,912810FT,WNM10,127.96875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,103.34375
5/18/2010,0.8054,912810FT,WNM10,129.8125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,105.4375
5/19/2010,0.8054,912810FT,WNM10,130.15625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,105.15625
5/20/2010,0.8054,912810FT,WNM10,132.125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,107.59375
5/21/2010,0.8054,912810FT,WNM10,133.4375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,107.296875
5/24/2010,0.8054,912810FT,WNM10,132.4375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,107.421875
5/25/2010,0.8054,912810FT,WNM10,133.8125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,108
5/26/2010,0.8054,912810FT,WNM10,132.375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,107.421875
5/27/2010,0.8054,912810FT,WNM10,129.71875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,104.703125
5/28/2010,0.8054,912810FT,WNM10,130.25,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,105.359375
6/1/2010,0.8054,912810FT,WNM10,130.53125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,105.875
6/2/2010,0.8054,912810FT,WNM10,130.03125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,104.859375
6/3/2010,0.8054,912810FT,WNM10,129.0625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,104.5
6/4/2010,0.8054,912810FT,WNM10,132.625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,106.875
6/7/2010,0.8054,912810FT,WNM10,132.53125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,107.640625
6/8/2010,0.8054,912810FT,WNM10,133.125,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,107.21875
6/9/2010,0.8054,912810FT,WNM10,132.71875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,107.1875
6/10/2010,0.8054,912810FT,WNM10,130.25,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,105.21875
6/11/2010,0.8054,912810FT,WNM10,132.5,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,106.578125
6/14/2010,0.8054,912810FT,WNM10,131.15625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,106.140625
6/15/2010,0.8054,912810FT,WNM10,130.5625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,105.4375
6/16/2010,0.8054,912810FT,WNM10,131.21875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,106.125
6/17/2010,0.8054,912810FT,WNM10,132.90625,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,107.109375
6/18/2010,0.8054,912810FT,WNM10,132.375,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,106.6875
6/21/2010,0.8054,912810FT,WNM10,132.1875,912810FT Govt,WNM10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Jun,106.46875
6/22/2010,0.8061,912810FT,WNU10,131.90625,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,107.4375
6/23/2010,0.8061,912810FT,WNU10,132.75,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.203125
6/24/2010,0.8061,912810FT,WNU10,132.1875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,107.375
6/25/2010,0.8061,912810FT,WNU10,132.59375,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.09375
6/28/2010,0.8061,912810FT,WNU10,133.78125,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,109.015625
6/29/2010,0.8061,912810FT,WNU10,135,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,110.15625
6/30/2010,0.8061,912810FT,WNU10,135.8125,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,110.84375
7/1/2010,0.8061,912810FT,WNU10,136.84375,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,110.734375
7/2/2010,0.8061,912810FT,WNU10,135.71875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,110
7/6/2010,0.8061,912810FT,WNU10,136.40625,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,110.96875
7/7/2010,0.8061,912810FT,WNU10,135.125,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,109.78125
7/8/2010,0.8061,912810FT,WNU10,134.125,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.8125
7/9/2010,0.8061,912810FT,WNU10,133.28125,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.421875
7/12/2010,0.8061,912810FT,WNU10,133.3125,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.09375
7/13/2010,0.8061,912810FT,WNU10,132.0625,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,107.125
7/14/2010,0.8061,912810FT,WNU10,133.53125,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.5
7/15/2010,0.8061,912810FT,WNU10,134.90625,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,109.3125
7/16/2010,0.8061,912810FT,WNU10,135.46875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,110.171875
7/19/2010,0.8061,912810FT,WNU10,134.71875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,109.53125
7/20/2010,0.8061,912810FT,WNU10,135.28125,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,109.59375
7/21/2010,0.8061,912810FT,WNU10,136.59375,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,111.078125
7/22/2010,0.8061,912810FT,WNU10,135.40625,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,109.90625
7/23/2010,0.8061,912810FT,WNU10,134,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.8125
7/26/2010,0.8061,912810FT,WNU10,133.90625,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.671875
7/27/2010,0.8061,912810FT,WNU10,132.5625,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,107.625
7/28/2010,0.8061,912810FT,WNU10,132.96875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,107.921875
7/29/2010,0.8061,912810FT,WNU10,132.9375,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,107.78125
7/30/2010,0.8061,912810FT,WNU10,135.25,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,109.4375
8/2/2010,0.8061,912810FT,WNU10,133.375,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.171875
8/3/2010,0.8061,912810FT,WNU10,133.84375,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.453125
8/4/2010,0.8061,912810FT,WNU10,133.375,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,107.984375
8/5/2010,0.8061,912810FT,WNU10,133.5,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.46875
8/6/2010,0.8061,912810FT,WNU10,134.875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,109.3125
8/9/2010,0.8061,912810FT,WNU10,134.71875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,108.953125
8/10/2010,0.8061,912810FT,WNU10,134.25,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,109.203125
8/11/2010,0.8061,912810FT,WNU10,136.6875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,110.703125
8/12/2010,0.8061,912810FT,WNU10,136.625,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,110.3125
8/13/2010,0.8061,912810FT,WNU10,137.90625,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,111.828125
8/16/2010,0.8061,912810FT,WNU10,141.46875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,114.609375
8/17/2010,0.8061,912810FT,WNU10,140.46875,912810FT Govt,WNU10 Comdty,ACT/ACT,2/15/2036,4.5,2/15/2006,2,2/15/2006,10-Sep,113.78125
