Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,DayCount,CTD Maturity,CTD Coupon,CTD Interest Accrual Date,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
11-Apr-2011,0.8378,912810PT,WNM11,121.1875,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,113.515625
12-Apr-2011,0.8378,912810PT,WNM11,122.34375,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,113.8984375
14-Apr-2011,0.8378,912810PT,WNM11,123.0625,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,113.21875
15-Apr-2011,0.8378,912810PT,WNM11,124.5,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,109.0703125
19-Apr-2011,0.8378,912810PT,WNM11,125.34375,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,114.5234375
20-Apr-2011,0.8378,912810PT,WNM11,124.78125,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,114.015625
21-Apr-2011,0.8378,912810PT,WNM11,124.5,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,114.625
28-Apr-2011,0.8378,912810PT,WNM11,125.4375,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,114.265625
2-May-2011,0.8378,912810PT,WNM11,126.15625,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,112.609375
6-May-2011,0.8378,912810PT,WNM11,128.21875,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,114.3046875
10-May-2011,0.8378,912810PT,WNM11,127.5,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,114.84375
26-May-2011,0.8378,912810PT,WNM11,130.34375,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,110.1953125
7-Jun-2011,0.8378,912810PT,WNM11,129.75,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,114.515625
17-Jun-2011,0.8378,912810PT,WNM11,131.46875,912810PT Govt,WNM11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Jun-2016,114.1171875
22-Jun-2011,0.8702,912810PU,WNU11,129.625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,114.140625
23-Jun-2011,0.8702,912810PU,WNU11,130.84375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,114.9921875
24-Jun-2011,0.8702,912810PU,WNU11,130.5,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,114.703125
27-Jun-2011,0.8702,912810PU,WNU11,128.3125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,112.734375
28-Jun-2011,0.8702,912810PU,WNU11,127.25,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,112.125
29-Jun-2011,0.8702,912810PU,WNU11,126.46875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,111.140625
5-Jul-2011,0.8702,912810PU,WNU11,126.15625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,107.1875
6-Jul-2011,0.8702,912810PU,WNU11,126.875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,106.7265625
7-Jul-2011,0.8702,912810PU,WNU11,126.5625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,111.203125
11-Jul-2011,0.8702,912810PU,WNU11,129.96875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,111.421875
12-Jul-2011,0.8702,912810PU,WNU11,130.28125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,111.34375
13-Jul-2011,0.8702,912810PU,WNU11,130.59375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,108.7421875
14-Jul-2011,0.8702,912810PU,WNU11,129.3125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,114.09375
15-Jul-2011,0.8702,912810PU,WNU11,129.15625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,114.8359375
19-Jul-2011,0.8702,912810PU,WNU11,130.3125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,114.8046875
20-Jul-2011,0.8702,912810PU,WNU11,129.0625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,113.390625
21-Jul-2011,0.8702,912810PU,WNU11,128.0625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,113.515625
22-Jul-2011,0.8702,912810PU,WNU11,129.15625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,108.3203125
26-Jul-2011,0.8702,912810PU,WNU11,128.9375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,114.4765625
27-Jul-2011,0.8702,912810PU,WNU11,128.8125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,113.453125
28-Jul-2011,0.8702,912810PU,WNU11,129.3125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,112.40625
29-Jul-2011,0.8702,912810PU,WNU11,131.9375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,113.296875
1-Aug-2011,0.8702,912810PU,WNU11,133.25,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,108.21875
2-Aug-2011,0.8702,912810PU,WNU11,136.46875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,112.96875
3-Aug-2011,0.8702,912810PU,WNU11,137.46875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,112.84375
4-Aug-2011,0.8702,912810PU,WNU11,140.875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,113.390625
5-Aug-2011,0.8702,912810PU,WNU11,138.625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,115.828125
8-Aug-2011,0.8702,912810PU,WNU11,142.25,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,116.5234375
9-Aug-2011,0.8702,912810PU,WNU11,144.40625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,119.703125
10-Aug-2011,0.8702,912810PU,WNU11,145.5,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,119.8515625
11-Aug-2011,0.8702,912810PU,WNU11,140.0625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,124.3359375
12-Aug-2011,0.8702,912810PU,WNU11,142.59375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,120.9140625
15-Aug-2011,0.8702,912810PU,WNU11,141.5,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,124.5234375
16-Aug-2011,0.8702,912810PU,WNU11,143.6875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,125.515625
17-Aug-2011,0.8702,912810PU,WNU11,145.40625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,127.6328125
18-Aug-2011,0.8702,912810PU,WNU11,148.375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,122.78125
19-Aug-2011,0.8702,912810PU,WNU11,149.625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,124.2421875
22-Aug-2011,0.8702,912810PU,WNU11,149.3125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,123.2578125
23-Aug-2011,0.8702,912810PU,WNU11,147.40625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,125.265625
24-Aug-2011,0.8702,912810PU,WNU11,144.15625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,127.2265625
25-Aug-2011,0.8702,912810PU,WNU11,144.8125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,130.125
26-Aug-2011,0.8702,912810PU,WNU11,146.09375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,130.59375
29-Aug-2011,0.8702,912810PU,WNU11,143.96875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,129.9375
30-Aug-2011,0.8702,912810PU,WNU11,146.625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,128.4921875
31-Aug-2011,0.8702,912810PU,WNU11,144.625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,125.21875
1-Sep-2011,0.8702,912810PU,WNU11,146.59375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,126.2734375
2-Sep-2011,0.8702,912810PU,WNU11,151.21875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,127.453125
6-Sep-2011,0.8702,912810PU,WNU11,152.5625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,126.34375
7-Sep-2011,0.8702,912810PU,WNU11,150.28125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,127.75
8-Sep-2011,0.8702,912810PU,WNU11,151.34375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,126.15625
9-Sep-2011,0.8702,912810PU,WNU11,152.90625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,128.296875
12-Sep-2011,0.8702,912810PU,WNU11,153.1875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,132.25
13-Sep-2011,0.8702,912810PU,WNU11,151.15625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,132.6796875
14-Sep-2011,0.8702,912810PU,WNU11,151.5625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,130.796875
15-Sep-2011,0.8702,912810PU,WNU11,150.3125,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,131.9921875
16-Sep-2011,0.8702,912810PU,WNU11,150.5625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,133.265625
19-Sep-2011,0.8702,912810PU,WNU11,154.09375,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,133.21875
20-Sep-2011,0.8702,912810PU,WNU11,153.6875,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,131.6640625
21-Sep-2011,0.8702,912810PU,WNU11,154.625,912810PU Govt,WNU11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Sep-2016,132.8125
30-Jun-2011,0.8384,912810PT,WNU11,126.25,912810PT Govt,WNU11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Sep-2016,130.9375
1-Jul-2011,0.8384,912810PT,WNU11,125.875,912810PT Govt,WNU11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Sep-2016,131.6640625
8-Jul-2011,0.8384,912810PT,WNU11,128.5625,912810PT Govt,WNU11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Sep-2016,133.6875
18-Jul-2011,0.8384,912810PT,WNU11,128.40625,912810PT Govt,WNU11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Sep-2016,134.0390625
25-Jul-2011,0.8384,912810PT,WNU11,127.90625,912810PT Govt,WNU11 Comdty,ACT/ACT,15-Feb-2037,4.75,15-Feb-2007,2,15-Feb-2007,11-Sep-2016,138.4375
22-Sep-2011,0.8707,912810PU,WNZ11,162.75,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,142.6640625
23-Sep-2011,0.8707,912810PU,WNZ11,160.3125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,140.140625
26-Sep-2011,0.8707,912810PU,WNZ11,156.71875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.890625
27-Sep-2011,0.8707,912810PU,WNZ11,153.8125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,136.1875
28-Sep-2011,0.8707,912810PU,WNZ11,154.375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,136.0859375
29-Sep-2011,0.8707,912810PU,WNZ11,156.65625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,136.3359375
30-Sep-2011,0.8707,912810PU,WNZ11,158.625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,139.359375
3-Oct-2011,0.8707,912810PU,WNZ11,162.9375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,143.75
4-Oct-2011,0.8707,912810PU,WNZ11,162.90625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,141.890625
5-Oct-2011,0.8707,912810PU,WNZ11,159.59375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,140.7890625
6-Oct-2011,0.8707,912810PU,WNZ11,157.90625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,138.5234375
7-Oct-2011,0.8707,912810PU,WNZ11,156.21875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.0625
10-Oct-2011,0.8707,912810PU,WNZ11,153.1875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.0625
11-Oct-2011,0.8707,912810PU,WNZ11,153.90625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,135.25
12-Oct-2011,0.8707,912810PU,WNZ11,151.53125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,133.203125
13-Oct-2011,0.8707,912810PU,WNZ11,153.40625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,134.265625
14-Oct-2011,0.8707,912810PU,WNZ11,151.6875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,132.6171875
17-Oct-2011,0.8707,912810PU,WNZ11,153.59375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,134.8984375
18-Oct-2011,0.8707,912810PU,WNZ11,153.25,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,133.953125
19-Oct-2011,0.8707,912810PU,WNZ11,152.875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,133.8984375
20-Oct-2011,0.8707,912810PU,WNZ11,152.0625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,133.015625
21-Oct-2011,0.8707,912810PU,WNZ11,150.84375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,131.9296875
24-Oct-2011,0.8707,912810PU,WNZ11,150.34375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,131.859375
25-Oct-2011,0.8707,912810PU,WNZ11,153.6875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,134.9140625
26-Oct-2011,0.8707,912810PU,WNZ11,151.6875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,133.0234375
27-Oct-2011,0.8707,912810PU,WNZ11,146.3125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,128.0625
28-Oct-2011,0.8707,912810PU,WNZ11,148.6875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,129.6171875
31-Oct-2011,0.8707,912810PU,WNZ11,152.375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,134.828125
1-Nov-2011,0.8707,912810PU,WNZ11,157.09375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.7578125
2-Nov-2011,0.8707,912810PU,WNZ11,156.5,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.5
3-Nov-2011,0.8707,912810PU,WNZ11,154.5625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,135.1640625
4-Nov-2011,0.8707,912810PU,WNZ11,155.03125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,135.8125
7-Nov-2011,0.8707,912810PU,WNZ11,156.65625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,135.640625
8-Nov-2011,0.8707,912810PU,WNZ11,154.46875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,134.8828125
9-Nov-2011,0.8707,912810PU,WNZ11,157.21875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.2890625
10-Nov-2011,0.8707,912810PU,WNZ11,155.09375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,135.5625
11-Nov-2011,0.8707,912810PU,WNZ11,154.09375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,135.5625
14-Nov-2011,0.8707,912810PU,WNZ11,156.1875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,136.1875
15-Nov-2011,0.8707,912810PU,WNZ11,156.0625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,136.6875
16-Nov-2011,0.8707,912810PU,WNZ11,157.0625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.828125
17-Nov-2011,0.8707,912810PU,WNZ11,159.0625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,138.8671875
18-Nov-2011,0.8707,912810PU,WNZ11,158.59375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,138.6484375
21-Nov-2011,0.8707,912810PU,WNZ11,160,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,139.75
22-Nov-2011,0.8707,912810PU,WNZ11,160.875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,141.1875
23-Nov-2011,0.8707,912810PU,WNZ11,163.09375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,142.015625
25-Nov-2011,0.8707,912810PU,WNZ11,160.59375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,140.21875
28-Nov-2011,0.8707,912810PU,WNZ11,160.78125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,139.9765625
29-Nov-2011,0.8707,912810PU,WNZ11,159.59375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,139.2890625
30-Nov-2011,0.8707,912810PU,WNZ11,156.875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.109375
1-Dec-2011,0.8707,912810PU,WNZ11,155.03125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,136.25
2-Dec-2011,0.8707,912810PU,WNZ11,157.59375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.7734375
5-Dec-2011,0.8707,912810PU,WNZ11,157.34375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.6328125
6-Dec-2011,0.8707,912810PU,WNZ11,155.78125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,136.109375
7-Dec-2011,0.8707,912810PU,WNZ11,157.5,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,136.953125
8-Dec-2011,0.8707,912810PU,WNZ11,158.65625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,138.390625
9-Dec-2011,0.8707,912810PU,WNZ11,156,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,135.9765625
12-Dec-2011,0.8707,912810PU,WNZ11,157.46875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,137.2109375
13-Dec-2011,0.8707,912810PU,WNZ11,158.75,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,138.1171875
14-Dec-2011,0.8707,912810PU,WNZ11,161.125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,140.5
15-Dec-2011,0.8707,912810PU,WNZ11,160.59375,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,140.1640625
16-Dec-2011,0.8707,912810PU,WNZ11,162.46875,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,141.625
19-Dec-2011,0.8707,912810PU,WNZ11,163.8125,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,143.109375
20-Dec-2011,0.8707,912810PU,WNZ11,161.0625,912810PU Govt,WNZ11 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,11-Dec-2016,139.921875
21-Dec-2011,0.8714,912810PU,WNH12,157.34375,912810PU Govt,WNH12 Comdty,ACT/ACT,15-May-2037,5,15-May-2007,2,15-Aug-2007,12-Mar-2016,138.3828125
