Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Interest Accrual Date,CTD Day Count,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
18-May-2006,0.8524,ED698221,RXM06,115.63,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,98.5
19-May-2006,0.8524,ED698221,RXM06,115.87,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,98.79
22-May-2006,0.8524,ED698221,RXM06,116.39,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,99.31
23-May-2006,0.8524,ED698221,RXM06,116.26,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,99.21
24-May-2006,0.8524,ED698221,RXM06,116.66,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,99.51
25-May-2006,0.8524,ED698221,RXM06,116.82,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,99.59
26-May-2006,0.8524,ED698221,RXM06,116.73,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,99.54
29-May-2006,0.8524,ED698221,RXM06,116.69,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,99.49
30-May-2006,0.8524,ED698221,RXM06,116.29,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,99.14
31-May-2006,0.8524,ED698221,RXM06,116.05,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,98.82
1-Jun-2006,0.8524,ED698221,RXM06,115.81,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,98.73
2-Jun-2006,0.8524,ED698221,RXM06,116.31,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,99.21
5-Jun-2006,0.8524,ED698221,RXM06,116.06,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,98.91
6-Jun-2006,0.8524,ED698221,RXM06,115.69,ED698221 Govt,RXM06 Comdty,3.75,4-Jan-2015,26-Nov-2004,ACT/ACT,1,26-Nov-2004,6-Jun-2016,98.75
9-Jun-2006,0.815814,ED936651,RXU06,116.5,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.233
12-Jun-2006,0.815814,ED936651,RXU06,116.69,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.381
13-Jun-2006,0.815814,ED936651,RXU06,117.17,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.716
14-Jun-2006,0.815814,ED936651,RXU06,116.88,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.486
15-Jun-2006,0.815814,ED936651,RXU06,116.36,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.099
16-Jun-2006,0.815814,ED936651,RXU06,116.5,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.181
19-Jun-2006,0.815814,ED936651,RXU06,116.2,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.91
20-Jun-2006,0.815814,ED936651,RXU06,115.94,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.75
21-Jun-2006,0.815814,ED936651,RXU06,115.82,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.6
22-Jun-2006,0.815814,ED936651,RXU06,115.38,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.28
23-Jun-2006,0.815814,ED936651,RXU06,115.15,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.14
26-Jun-2006,0.815814,ED936651,RXU06,115.03,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.05
27-Jun-2006,0.815814,ED936651,RXU06,115.11,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.03
28-Jun-2006,0.815814,ED936651,RXU06,115.05,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.03
29-Jun-2006,0.815814,ED936651,RXU06,115.39,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.26
30-Jun-2006,0.815814,ED936651,RXU06,115.32,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.23
3-Jul-2006,0.815814,ED936651,RXU06,115.17,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.09
4-Jul-2006,0.815814,ED936651,RXU06,115.29,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.19
5-Jul-2006,0.815814,ED936651,RXU06,114.77,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,93.751
6-Jul-2006,0.815814,ED936651,RXU06,114.91,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,93.915
7-Jul-2006,0.815814,ED936651,RXU06,115.41,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.257
10-Jul-2006,0.815814,ED936651,RXU06,115.16,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.109
11-Jul-2006,0.815814,ED936651,RXU06,115.56,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.37
12-Jul-2006,0.815814,ED936651,RXU06,115.17,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.122
13-Jul-2006,0.815814,ED936651,RXU06,115.65,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.416
14-Jul-2006,0.815814,ED936651,RXU06,116.15,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.881
17-Jul-2006,0.815814,ED936651,RXU06,116.05,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.802
18-Jul-2006,0.815814,ED936651,RXU06,115.91,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.655
19-Jul-2006,0.815814,ED936651,RXU06,116.14,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.867
20-Jul-2006,0.815814,ED936651,RXU06,116.17,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.862
21-Jul-2006,0.815814,ED936651,RXU06,116.51,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.082
24-Jul-2006,0.815814,ED936651,RXU06,116.44,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.079
25-Jul-2006,0.815814,ED936651,RXU06,116.38,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.027
26-Jul-2006,0.815814,ED936651,RXU06,116.2,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.866
27-Jul-2006,0.815814,ED936651,RXU06,116.49,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.124
28-Jul-2006,0.815814,ED936651,RXU06,116.78,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.327
31-Jul-2006,0.815814,ED936651,RXU06,116.8,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.329
1-Aug-2006,0.815814,ED936651,RXU06,116.69,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.273
2-Aug-2006,0.815814,ED936651,RXU06,116.67,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.245
3-Aug-2006,0.815814,ED936651,RXU06,116.3,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.947
4-Aug-2006,0.815814,ED936651,RXU06,116.93,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.437
7-Aug-2006,0.815814,ED936651,RXU06,116.92,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.433
8-Aug-2006,0.815814,ED936651,RXU06,116.97,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.469
9-Aug-2006,0.815814,ED936651,RXU06,116.7,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.251
10-Aug-2006,0.815814,ED936651,RXU06,116.73,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.267
11-Aug-2006,0.815814,ED936651,RXU06,116.32,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.924
14-Aug-2006,0.815814,ED936651,RXU06,116.09,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.743
15-Aug-2006,0.815814,ED936651,RXU06,116.37,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,94.986
16-Aug-2006,0.815814,ED936651,RXU06,116.71,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.262
17-Aug-2006,0.815814,ED936651,RXU06,116.83,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.349
18-Aug-2006,0.815814,ED936651,RXU06,116.99,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.475
21-Aug-2006,0.815814,ED936651,RXU06,117.3,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,95.771
22-Aug-2006,0.815814,ED936651,RXU06,117.85,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.17
23-Aug-2006,0.815814,ED936651,RXU06,117.71,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.041
24-Aug-2006,0.815814,ED936651,RXU06,117.86,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.169
25-Aug-2006,0.815814,ED936651,RXU06,118.01,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.276
28-Aug-2006,0.815814,ED936651,RXU06,117.97,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.268
29-Aug-2006,0.815814,ED936651,RXU06,117.64,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.022
30-Aug-2006,0.815814,ED936651,RXU06,117.95,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.221
31-Aug-2006,0.815814,ED936651,RXU06,118.27,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.496
1-Sep-2006,0.815814,ED936651,RXU06,118.47,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.605
4-Sep-2006,0.815814,ED936651,RXU06,118.37,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.571
5-Sep-2006,0.815814,ED936651,RXU06,118.01,ED936651 Govt,RXU06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Sep-2016,96.287
8-Sep-2006,0.819739,ED936651,RXZ06,117.37,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.311
11-Sep-2006,0.819739,ED936651,RXZ06,117.22,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.185
12-Sep-2006,0.819739,ED936651,RXZ06,116.94,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,95.924
13-Sep-2006,0.819739,ED936651,RXZ06,117.27,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.272
14-Sep-2006,0.819739,ED936651,RXZ06,117.33,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.253
15-Sep-2006,0.819739,ED936651,RXZ06,117.5,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.372
18-Sep-2006,0.819739,ED936651,RXZ06,116.94,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,95.957
19-Sep-2006,0.819739,ED936651,RXZ06,117.38,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.328
20-Sep-2006,0.819739,ED936651,RXZ06,117.49,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.388
21-Sep-2006,0.819739,ED936651,RXZ06,117.54,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.542
22-Sep-2006,0.819739,ED936651,RXZ06,118.24,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.976
25-Sep-2006,0.819739,ED936651,RXZ06,118.51,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.218
26-Sep-2006,0.819739,ED936651,RXZ06,118.56,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.243
27-Sep-2006,0.819739,ED936651,RXZ06,118.4,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.13
28-Sep-2006,0.819739,ED936651,RXZ06,118.26,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.01
29-Sep-2006,0.819739,ED936651,RXZ06,118.1,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.862
2-Oct-2006,0.819739,ED936651,RXZ06,118.32,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.012
3-Oct-2006,0.819739,ED936651,RXZ06,117.92,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.696
4-Oct-2006,0.819739,ED936651,RXZ06,118.27,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.976
5-Oct-2006,0.819739,ED936651,RXZ06,118.12,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.876
6-Oct-2006,0.819739,ED936651,RXZ06,117.85,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.595
9-Oct-2006,0.819739,ED936651,RXZ06,117.73,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.531
10-Oct-2006,0.819739,ED936651,RXZ06,117.27,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.173
11-Oct-2006,0.819739,ED936651,RXZ06,117.31,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.204
12-Oct-2006,0.819739,ED936651,RXZ06,117.35,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.239
13-Oct-2006,0.819739,ED936651,RXZ06,117.1,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.037
16-Oct-2006,0.819739,ED936651,RXZ06,117.08,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.031
17-Oct-2006,0.819739,ED936651,RXZ06,117.33,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.243
18-Oct-2006,0.819739,ED936651,RXZ06,117.18,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.112
19-Oct-2006,0.819739,ED936651,RXZ06,116.92,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,95.927
20-Oct-2006,0.819739,ED936651,RXZ06,116.99,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,95.949
23-Oct-2006,0.819739,ED936651,RXZ06,116.66,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,95.666
24-Oct-2006,0.819739,ED936651,RXZ06,116.67,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,95.664
25-Oct-2006,0.819739,ED936651,RXZ06,116.58,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,95.599
26-Oct-2006,0.819739,ED936651,RXZ06,116.76,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,95.765
27-Oct-2006,0.819739,ED936651,RXZ06,117.17,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.124
30-Oct-2006,0.819739,ED936651,RXZ06,117.32,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.24
31-Oct-2006,0.819739,ED936651,RXZ06,117.82,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.608
1-Nov-2006,0.819739,ED936651,RXZ06,118.16,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.867
2-Nov-2006,0.819739,ED936651,RXZ06,117.82,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.633
3-Nov-2006,0.819739,ED936651,RXZ06,117.58,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.39
6-Nov-2006,0.819739,ED936651,RXZ06,117.36,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.247
7-Nov-2006,0.819739,ED936651,RXZ06,117.83,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.62
8-Nov-2006,0.819739,ED936651,RXZ06,117.64,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.485
9-Nov-2006,0.819739,ED936651,RXZ06,117.82,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.615
10-Nov-2006,0.819739,ED936651,RXZ06,118.09,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.82
13-Nov-2006,0.819739,ED936651,RXZ06,117.9,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.644
14-Nov-2006,0.819739,ED936651,RXZ06,118.06,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.838
15-Nov-2006,0.819739,ED936651,RXZ06,117.86,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.642
16-Nov-2006,0.819739,ED936651,RXZ06,117.84,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.585
17-Nov-2006,0.819739,ED936651,RXZ06,118.02,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.81
20-Nov-2006,0.819739,ED936651,RXZ06,118.2,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.896
21-Nov-2006,0.819739,ED936651,RXZ06,118.2,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.902
22-Nov-2006,0.819739,ED936651,RXZ06,118.23,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.923
23-Nov-2006,0.819739,ED936651,RXZ06,117.97,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.745
24-Nov-2006,0.819739,ED936651,RXZ06,118.46,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.084
27-Nov-2006,0.819739,ED936651,RXZ06,118.18,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.92
28-Nov-2006,0.819739,ED936651,RXZ06,118.44,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.039
29-Nov-2006,0.819739,ED936651,RXZ06,118.21,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,96.928
30-Nov-2006,0.819739,ED936651,RXZ06,118.48,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.123
1-Dec-2006,0.819739,ED936651,RXZ06,118.73,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.324
4-Dec-2006,0.819739,ED936651,RXZ06,118.69,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.278
5-Dec-2006,0.819739,ED936651,RXZ06,118.54,ED936651 Govt,RXZ06 Comdty,3.25,4-Jul-2015,20-May-2005,ACT/ACT,1,20-May-2005,6-Dec-2016,97.21
8-Dec-2006,0.832458,EF172933,RXH07,118.32,EF172933 Govt,RXH07 Comdty,3.5,4-Jan-2016,25-Nov-2005,ACT/ACT,1,25-Nov-2005,7-Mar-2016,98.47
