,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST_FUTS,join_id_bonds,join_id_fut,DAY_CNT_DES,MATURITY,CPN,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
6/22/2004,0.9027,912828BT,FVU04,108.09375,912828BT Govt,FVU04 Comdty,ACT/ACT,12/15/2008,3.375,12/15/2003,2,12/15/2003,4-Sep,98.21875
6/25/2004,0.9027,912828BT,FVU04,108.484375,912828BT Govt,FVU04 Comdty,ACT/ACT,12/15/2008,3.375,12/15/2003,2,12/15/2003,4-Sep,98.5
6/29/2004,0.9027,912828BT,FVU04,108.1875,912828BT Govt,FVU04 Comdty,ACT/ACT,12/15/2008,3.375,12/15/2003,2,12/15/2003,4-Sep,98.75
6/30/2004,0.9027,912828BT,FVU04,108.6875,912828BT Govt,FVU04 Comdty,ACT/ACT,12/15/2008,3.375,12/15/2003,2,12/15/2003,4-Sep,98.625
6/23/2004,0.9044,912828BQ,FVU04,108.125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,98.328125
6/24/2004,0.9044,912828BQ,FVU04,108.421875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,98.375
6/28/2004,0.9044,912828BQ,FVU04,107.96875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,98.90625
7/1/2004,0.9044,912828BQ,FVU04,109.03125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.203125
7/2/2004,0.9044,912828BQ,FVU04,109.59375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.78125
7/6/2004,0.9044,912828BQ,FVU04,109.53125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.640625
7/7/2004,0.9044,912828BQ,FVU04,109.53125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.609375
7/8/2004,0.9044,912828BQ,FVU04,109.625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.6875
7/9/2004,0.9044,912828BQ,FVU04,109.640625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.71875
7/12/2004,0.9044,912828BQ,FVU04,109.71875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.75
7/13/2004,0.9044,912828BQ,FVU04,109.5625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.640625
7/14/2004,0.9044,912828BQ,FVU04,109.484375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.515625
7/15/2004,0.9044,912828BQ,FVU04,109.4375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.484375
7/16/2004,0.9044,912828BQ,FVU04,110.0625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.0625
7/19/2004,0.9044,912828BQ,FVU04,110,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.96875
7/20/2004,0.9044,912828BQ,FVU04,109.46875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.5
7/21/2004,0.9044,912828BQ,FVU04,109.296875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.390625
7/22/2004,0.9044,912828BQ,FVU04,109.375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.453125
7/23/2004,0.9044,912828BQ,FVU04,109.484375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.5
7/26/2004,0.9044,912828BQ,FVU04,109.3125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.234375
7/27/2004,0.9044,912828BQ,FVU04,108.8125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,98.8125
7/28/2004,0.9044,912828BQ,FVU04,108.953125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,98.984375
7/29/2004,0.9044,912828BQ,FVU04,109.0625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.046875
7/30/2004,0.9044,912828BQ,FVU04,109.5,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.40625
8/2/2004,0.9044,912828BQ,FVU04,109.609375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.515625
8/3/2004,0.9044,912828BQ,FVU04,109.734375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.578125
8/4/2004,0.9044,912828BQ,FVU04,109.734375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.609375
8/5/2004,0.9044,912828BQ,FVU04,109.859375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,99.75
8/6/2004,0.9044,912828BQ,FVU04,110.984375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.671875
8/9/2004,0.9044,912828BQ,FVU04,110.828125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.46875
8/10/2004,0.9044,912828BQ,FVU04,110.484375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.203125
8/11/2004,0.9044,912828BQ,FVU04,110.578125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.3125
8/12/2004,0.9044,912828BQ,FVU04,110.75,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.390625
8/13/2004,0.9044,912828BQ,FVU04,111.015625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.609375
8/16/2004,0.9044,912828BQ,FVU04,110.890625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.5
8/17/2004,0.9044,912828BQ,FVU04,111.140625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.8125
8/18/2004,0.9044,912828BQ,FVU04,111.046875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.609375
8/19/2004,0.9044,912828BQ,FVU04,111.1875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.765625
8/20/2004,0.9044,912828BQ,FVU04,111.03125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.640625
8/23/2004,0.9044,912828BQ,FVU04,110.84375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.4375
8/24/2004,0.9044,912828BQ,FVU04,110.859375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.484375
8/25/2004,0.9044,912828BQ,FVU04,110.875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.46875
8/26/2004,0.9044,912828BQ,FVU04,111.015625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.65625
8/27/2004,0.9044,912828BQ,FVU04,111.015625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.5625
8/30/2004,0.9044,912828BQ,FVU04,111.203125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.765625
8/31/2004,0.9044,912828BQ,FVU04,111.515625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,101.046875
9/1/2004,0.9044,912828BQ,FVU04,111.59375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,101.078125
9/2/2004,0.9044,912828BQ,FVU04,111.328125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.75
9/3/2004,0.9044,912828BQ,FVU04,110.78125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.265625
9/7/2004,0.9044,912828BQ,FVU04,110.9375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.46875
9/8/2004,0.9044,912828BQ,FVU04,111.421875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.84375
9/9/2004,0.9044,912828BQ,FVU04,111.296875,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.734375
9/10/2004,0.9044,912828BQ,FVU04,111.375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.765625
9/13/2004,0.9044,912828BQ,FVU04,111.453125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.875
9/14/2004,0.9044,912828BQ,FVU04,111.578125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,101
9/15/2004,0.9044,912828BQ,FVU04,111.375,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.796875
9/16/2004,0.9044,912828BQ,FVU04,111.828125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,101.171875
9/17/2004,0.9044,912828BQ,FVU04,111.53125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,100.953125
9/20/2004,0.9044,912828BQ,FVU04,111.890625,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,101.21875
9/21/2004,0.9044,912828BQ,FVU04,111.703125,912828BQ Govt,FVU04 Comdty,ACT/ACT,11/15/2008,3.375,11/15/2003,2,11/17/2003,4-Sep,101.15625
9/22/2004,0.8908,912828BZ,FVZ04,111.265625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.546875
9/23/2004,0.8908,912828BZ,FVZ04,110.984375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.328125
9/24/2004,0.8908,912828BZ,FVZ04,110.90625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.203125
9/27/2004,0.8908,912828BZ,FVZ04,111.109375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.390625
9/28/2004,0.8908,912828BZ,FVZ04,111.140625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.421875
9/29/2004,0.8908,912828BZ,FVZ04,110.75,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.03125
9/30/2004,0.8908,912828BZ,FVZ04,110.75,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.984375
10/1/2004,0.8908,912828BZ,FVZ04,110.484375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.78125
10/4/2004,0.8908,912828BZ,FVZ04,110.5,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.8125
10/5/2004,0.8908,912828BZ,FVZ04,110.546875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.796875
10/6/2004,0.8908,912828BZ,FVZ04,110.28125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.59375
10/7/2004,0.8908,912828BZ,FVZ04,110.1875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.484375
10/8/2004,0.8908,912828BZ,FVZ04,110.796875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.015625
10/12/2004,0.8908,912828BZ,FVZ04,110.953125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.125
10/13/2004,0.8908,912828BZ,FVZ04,111.15625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.296875
10/14/2004,0.8908,912828BZ,FVZ04,111.453125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.546875
10/15/2004,0.8908,912828BZ,FVZ04,111.203125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.328125
10/18/2004,0.8908,912828BZ,FVZ04,111.21875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.34375
10/19/2004,0.8908,912828BZ,FVZ04,111.21875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.34375
10/20/2004,0.8908,912828BZ,FVZ04,111.453125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.53125
10/21/2004,0.8908,912828BZ,FVZ04,111.375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.421875
10/22/2004,0.8908,912828BZ,FVZ04,111.484375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.546875
10/25/2004,0.8908,912828BZ,FVZ04,111.578125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.59375
10/26/2004,0.8908,912828BZ,FVZ04,111.53125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.484375
10/27/2004,0.8908,912828BZ,FVZ04,111.0625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.171875
10/28/2004,0.8908,912828BZ,FVZ04,111.15625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.3125
10/29/2004,0.8908,912828BZ,FVZ04,111.375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.421875
11/1/2004,0.8908,912828BZ,FVZ04,111.125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.234375
11/2/2004,0.8908,912828BZ,FVZ04,111.21875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.3125
11/3/2004,0.8908,912828BZ,FVZ04,111.296875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.296875
11/4/2004,0.8908,912828BZ,FVZ04,111.1875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,99.171875
11/5/2004,0.8908,912828BZ,FVZ04,110.515625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.65625
11/8/2004,0.8908,912828BZ,FVZ04,110.390625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.484375
11/9/2004,0.8908,912828BZ,FVZ04,110.390625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.46875
11/10/2004,0.8908,912828BZ,FVZ04,110.234375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.375
11/12/2004,0.8908,912828BZ,FVZ04,110.390625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.59375
11/15/2004,0.8908,912828BZ,FVZ04,110.390625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.46875
11/16/2004,0.8908,912828BZ,FVZ04,110.28125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.375
11/17/2004,0.8908,912828BZ,FVZ04,110.609375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.703125
11/18/2004,0.8908,912828BZ,FVZ04,110.625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.703125
11/19/2004,0.8908,912828BZ,FVZ04,110.234375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.296875
11/22/2004,0.8908,912828BZ,FVZ04,110.265625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.328125
11/23/2004,0.8908,912828BZ,FVZ04,110.203125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.25
11/24/2004,0.8908,912828BZ,FVZ04,110.078125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.140625
11/26/2004,0.8908,912828BZ,FVZ04,109.953125,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.03125
11/29/2004,0.8908,912828BZ,FVZ04,109.625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,97.78125
11/30/2004,0.8908,912828BZ,FVZ04,109.71875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,97.8125
12/1/2004,0.8908,912828BZ,FVZ04,109.734375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,97.875
12/2/2004,0.8908,912828BZ,FVZ04,109.671875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,97.71875
12/3/2004,0.8908,912828BZ,FVZ04,110.25,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.328125
12/6/2004,0.8908,912828BZ,FVZ04,110.375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.40625
12/7/2004,0.8908,912828BZ,FVZ04,110.375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.375
12/8/2004,0.8908,912828BZ,FVZ04,110.75,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.71875
12/9/2004,0.8908,912828BZ,FVZ04,110.734375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.625
12/10/2004,0.8908,912828BZ,FVZ04,110.765625,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.6875
12/13/2004,0.8908,912828BZ,FVZ04,110.734375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.671875
12/14/2004,0.8908,912828BZ,FVZ04,110.84375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.765625
12/15/2004,0.8908,912828BZ,FVZ04,110.9375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.875
12/16/2004,0.8908,912828BZ,FVZ04,110.546875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.453125
12/17/2004,0.8908,912828BZ,FVZ04,110.484375,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.390625
12/20/2004,0.8908,912828BZ,FVZ04,110.421875,912828BZ Govt,FVZ04 Comdty,ACT/ACT,2/15/2009,3,2/15/2004,2,2/17/2004,4-Dec,98.34375
12/21/2004,0.9226,912828CH,FVH05,109.6875,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.71875
12/22/2004,0.9226,912828CH,FVH05,109.671875,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.703125
12/23/2004,0.9226,912828CH,FVH05,109.671875,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.65625
12/27/2004,0.9226,912828CH,FVH05,109.375,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.34375
12/28/2004,0.9226,912828CH,FVH05,109.359375,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.359375
12/29/2004,0.9226,912828CH,FVH05,109.1875,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.15625
12/30/2004,0.9226,912828CH,FVH05,109.390625,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.40625
12/31/2004,0.9226,912828CH,FVH05,109.53125,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.4375
1/3/2005,0.9226,912828CH,FVH05,109.4375,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.421875
1/4/2005,0.9226,912828CH,FVH05,109.0625,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.03125
1/5/2005,0.9226,912828CH,FVH05,109.03125,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,100.984375
1/6/2005,0.9226,912828CH,FVH05,109.109375,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.125
1/7/2005,0.9226,912828CH,FVH05,108.984375,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101
1/10/2005,0.9226,912828CH,FVH05,108.953125,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,100.9375
1/11/2005,0.9226,912828CH,FVH05,109.015625,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101
1/12/2005,0.9226,912828CH,FVH05,109.0625,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.015625
1/13/2005,0.9226,912828CH,FVH05,109.265625,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.28125
1/14/2005,0.9226,912828CH,FVH05,109.078125,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.015625
1/18/2005,0.9226,912828CH,FVH05,109.0625,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.015625
1/19/2005,0.9226,912828CH,FVH05,109.078125,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.015625
1/20/2005,0.9226,912828CH,FVH05,109.28125,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.1875
1/21/2005,0.9226,912828CH,FVH05,109.515625,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.359375
1/24/2005,0.9226,912828CH,FVH05,109.46875,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.3125
1/25/2005,0.9226,912828CH,FVH05,109.25,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101.078125
1/26/2005,0.9226,912828CH,FVH05,109.15625,912828CH Govt,FVH05 Comdty,ACT/ACT,5/15/2009,3.875,5/15/2004,2,5/17/2004,5-Mar,101
