,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST_FUTS,join_id_bonds,join_id_fut,DAY_CNT_DES,MATURITY,CPN,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
6/22/2004,0.9451,9128277B,TYU04,108.453125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,103.671875
6/23/2004,0.9451,9128277B,TYU04,108.546875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,103.828125
6/24/2004,0.9451,9128277B,TYU04,108.96875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,104.203125
6/25/2004,0.9451,9128277B,TYU04,108.984375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,104.21875
6/28/2004,0.9451,9128277B,TYU04,108.265625,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,103.578125
6/29/2004,0.9451,9128277B,TYU04,108.609375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,103.875
6/30/2004,0.9451,9128277B,TYU04,109.328125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,104.65625
7/1/2004,0.9451,9128277B,TYU04,109.671875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,104.75
7/2/2004,0.9451,9128277B,TYU04,110.5,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.484375
7/6/2004,0.9451,9128277B,TYU04,110.390625,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.359375
7/7/2004,0.9451,9128277B,TYU04,110.421875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.34375
7/8/2004,0.9451,9128277B,TYU04,110.484375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.390625
7/9/2004,0.9451,9128277B,TYU04,110.578125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.484375
7/12/2004,0.9451,9128277B,TYU04,110.703125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.5625
7/13/2004,0.9451,9128277B,TYU04,110.4375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.390625
7/14/2004,0.9451,9128277B,TYU04,110.40625,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.28125
7/15/2004,0.9451,9128277B,TYU04,110.390625,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.25
7/16/2004,0.9451,9128277B,TYU04,111.34375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.125
7/19/2004,0.9451,9128277B,TYU04,111.328125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.078125
7/20/2004,0.9451,9128277B,TYU04,110.578125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.390625
7/21/2004,0.9451,9128277B,TYU04,110.34375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.203125
7/22/2004,0.9451,9128277B,TYU04,110.5,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.3125
7/23/2004,0.9451,9128277B,TYU04,110.734375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.40625
7/26/2004,0.9451,9128277B,TYU04,110.484375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.046875
7/27/2004,0.9451,9128277B,TYU04,109.65625,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,104.296875
7/28/2004,0.9451,9128277B,TYU04,109.828125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,104.546875
7/29/2004,0.9451,9128277B,TYU04,109.96875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,104.65625
7/30/2004,0.9451,9128277B,TYU04,110.71875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.28125
8/2/2004,0.9451,9128277B,TYU04,110.875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.4375
8/3/2004,0.9451,9128277B,TYU04,111.078125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.5625
8/4/2004,0.9451,9128277B,TYU04,111.015625,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.578125
8/5/2004,0.9451,9128277B,TYU04,111.234375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,105.75
8/6/2004,0.9451,9128277B,TYU04,112.71875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.03125
8/9/2004,0.9451,9128277B,TYU04,112.484375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.75
8/10/2004,0.9451,9128277B,TYU04,112.125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.421875
8/11/2004,0.9451,9128277B,TYU04,112.25,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.609375
8/12/2004,0.9451,9128277B,TYU04,112.4375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.703125
8/13/2004,0.9451,9128277B,TYU04,112.78125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.96875
8/16/2004,0.9451,9128277B,TYU04,112.53125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.75
8/17/2004,0.9451,9128277B,TYU04,112.9375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.234375
8/18/2004,0.9451,9128277B,TYU04,112.75,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.90625
8/19/2004,0.9451,9128277B,TYU04,112.890625,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.078125
8/20/2004,0.9451,9128277B,TYU04,112.71875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.96875
8/23/2004,0.9451,9128277B,TYU04,112.390625,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.59375
8/24/2004,0.9451,9128277B,TYU04,112.421875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.65625
8/25/2004,0.9451,9128277B,TYU04,112.53125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.734375
8/26/2004,0.9451,9128277B,TYU04,112.796875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.015625
8/27/2004,0.9451,9128277B,TYU04,112.796875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.9375
8/30/2004,0.9451,9128277B,TYU04,113.09375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.234375
8/31/2004,0.9451,9128277B,TYU04,113.46875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.640625
9/1/2004,0.9451,9128277B,TYU04,113.609375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.59375
9/2/2004,0.9451,9128277B,TYU04,113.171875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.0625
9/3/2004,0.9451,9128277B,TYU04,112.46875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.484375
9/7/2004,0.9451,9128277B,TYU04,112.75,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,106.796875
9/8/2004,0.9451,9128277B,TYU04,113.421875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.34375
9/9/2004,0.9451,9128277B,TYU04,113.25,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.1875
9/10/2004,0.9451,9128277B,TYU04,113.40625,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.296875
9/13/2004,0.9451,9128277B,TYU04,113.609375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.484375
9/14/2004,0.9451,9128277B,TYU04,113.78125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.609375
9/15/2004,0.9451,9128277B,TYU04,113.5,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.40625
9/16/2004,0.9451,9128277B,TYU04,114.203125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,108
9/17/2004,0.9451,9128277B,TYU04,113.828125,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,107.71875
9/20/2004,0.9451,9128277B,TYU04,114.34375,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,108.109375
9/21/2004,0.9451,9128277B,TYU04,114.21875,9128277B Govt,TYU04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Sep,108.1875
9/22/2004,0.9468,9128277B,TYZ04,113.59375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.453125
9/23/2004,0.9468,9128277B,TYZ04,113.234375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.21875
9/24/2004,0.9468,9128277B,TYZ04,113.203125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.0625
9/27/2004,0.9468,9128277B,TYZ04,113.4375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.296875
9/28/2004,0.9468,9128277B,TYZ04,113.375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.25
9/29/2004,0.9468,9128277B,TYZ04,112.78125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.640625
9/30/2004,0.9468,9128277B,TYZ04,112.625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.46875
10/1/2004,0.9468,9128277B,TYZ04,112.15625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.046875
10/4/2004,0.9468,9128277B,TYZ04,112.265625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.1875
10/5/2004,0.9468,9128277B,TYZ04,112.328125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.109375
10/6/2004,0.9468,9128277B,TYZ04,111.9375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.75
10/7/2004,0.9468,9128277B,TYZ04,111.78125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.609375
10/8/2004,0.9468,9128277B,TYZ04,112.578125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.296875
10/12/2004,0.9468,9128277B,TYZ04,112.828125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.53125
10/13/2004,0.9468,9128277B,TYZ04,113.09375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.84375
10/14/2004,0.9468,9128277B,TYZ04,113.53125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.140625
10/15/2004,0.9468,9128277B,TYZ04,113.21875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.84375
10/18/2004,0.9468,9128277B,TYZ04,113.234375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.859375
10/19/2004,0.9468,9128277B,TYZ04,113.28125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.9375
10/20/2004,0.9468,9128277B,TYZ04,113.625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.21875
10/21/2004,0.9468,9128277B,TYZ04,113.578125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.109375
10/22/2004,0.9468,9128277B,TYZ04,113.734375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.234375
10/25/2004,0.9468,9128277B,TYZ04,113.890625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.375
10/26/2004,0.9468,9128277B,TYZ04,113.796875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.171875
10/27/2004,0.9468,9128277B,TYZ04,113.09375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.671875
10/28/2004,0.9468,9128277B,TYZ04,113.1875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.859375
10/29/2004,0.9468,9128277B,TYZ04,113.5625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,108.03125
11/1/2004,0.9468,9128277B,TYZ04,113.125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.671875
11/2/2004,0.9468,9128277B,TYZ04,113.234375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.8125
11/3/2004,0.9468,9128277B,TYZ04,113.296875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.703125
11/4/2004,0.9468,9128277B,TYZ04,113.265625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.640625
11/5/2004,0.9468,9128277B,TYZ04,112.421875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.953125
11/8/2004,0.9468,9128277B,TYZ04,112.265625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.6875
11/9/2004,0.9468,9128277B,TYZ04,112.28125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.640625
11/10/2004,0.9468,9128277B,TYZ04,112.015625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.546875
11/12/2004,0.9468,9128277B,TYZ04,112.390625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.890625
11/15/2004,0.9468,9128277B,TYZ04,112.453125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.828125
11/16/2004,0.9468,9128277B,TYZ04,112.3125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.671875
11/17/2004,0.9468,9128277B,TYZ04,112.796875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.15625
11/18/2004,0.9468,9128277B,TYZ04,112.890625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.296875
11/19/2004,0.9468,9128277B,TYZ04,112.296875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.59375
11/22/2004,0.9468,9128277B,TYZ04,112.421875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.71875
11/23/2004,0.9468,9128277B,TYZ04,112.328125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.625
11/24/2004,0.9468,9128277B,TYZ04,112.25,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.515625
11/26/2004,0.9468,9128277B,TYZ04,112.046875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.296875
11/29/2004,0.9468,9128277B,TYZ04,111.453125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,105.8125
11/30/2004,0.9468,9128277B,TYZ04,111.453125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,105.78125
12/1/2004,0.9468,9128277B,TYZ04,111.34375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,105.765625
12/2/2004,0.9468,9128277B,TYZ04,111.21875,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,105.4375
12/3/2004,0.9468,9128277B,TYZ04,112.125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.453125
12/6/2004,0.9468,9128277B,TYZ04,112.28125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.59375
12/7/2004,0.9468,9128277B,TYZ04,112.28125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.515625
12/8/2004,0.9468,9128277B,TYZ04,112.953125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.140625
12/9/2004,0.9468,9128277B,TYZ04,112.828125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.9375
12/10/2004,0.9468,9128277B,TYZ04,112.9375,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.03125
12/13/2004,0.9468,9128277B,TYZ04,112.953125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.046875
12/14/2004,0.9468,9128277B,TYZ04,113.0625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.203125
12/15/2004,0.9468,9128277B,TYZ04,113.3125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,107.390625
12/16/2004,0.9468,9128277B,TYZ04,112.703125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.796875
12/17/2004,0.9468,9128277B,TYZ04,112.5625,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.6875
12/20/2004,0.9468,9128277B,TYZ04,112.703125,9128277B Govt,TYZ04 Comdty,ACT/ACT,8/15/2011,5,8/15/2001,2,8/15/2001,4-Dec,106.75
12/21/2004,0.9382,9128277L,TYH05,112.203125,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,106.015625
12/22/2004,0.9382,9128277L,TYH05,112.03125,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.84375
12/23/2004,0.9382,9128277L,TYH05,111.984375,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.78125
12/27/2004,0.9382,9128277L,TYH05,111.515625,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.296875
12/28/2004,0.9382,9128277L,TYH05,111.5,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.296875
12/29/2004,0.9382,9128277L,TYH05,111.265625,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.046875
12/30/2004,0.9382,9128277L,TYH05,111.671875,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.484375
12/31/2004,0.9382,9128277L,TYH05,111.9375,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.6875
1/3/2005,0.9382,9128277L,TYH05,111.875,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.640625
1/4/2005,0.9382,9128277L,TYH05,111.40625,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.0625
1/5/2005,0.9382,9128277L,TYH05,111.40625,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.078125
1/6/2005,0.9382,9128277L,TYH05,111.484375,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.265625
1/7/2005,0.9382,9128277L,TYH05,111.375,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.140625
1/10/2005,0.9382,9128277L,TYH05,111.390625,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.125
1/11/2005,0.9382,9128277L,TYH05,111.578125,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.28125
1/12/2005,0.9382,9128277L,TYH05,111.640625,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.3125
1/13/2005,0.9382,9128277L,TYH05,112,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.78125
1/14/2005,0.9382,9128277L,TYH05,111.828125,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.46875
1/18/2005,0.9382,9128277L,TYH05,111.90625,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.5625
1/19/2005,0.9382,9128277L,TYH05,111.921875,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.609375
1/20/2005,0.9382,9128277L,TYH05,112.078125,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.671875
1/21/2005,0.9382,9128277L,TYH05,112.296875,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.84375
1/24/2005,0.9382,9128277L,TYH05,112.359375,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.9375
1/25/2005,0.9382,9128277L,TYH05,111.953125,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.453125
1/26/2005,0.9382,9128277L,TYH05,111.875,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.453125
1/27/2005,0.9382,9128277L,TYH05,111.765625,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.296875
1/28/2005,0.9382,9128277L,TYH05,112.25,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.765625
1/31/2005,0.9382,9128277L,TYH05,112.265625,9128277L Govt,TYH05 Comdty,ACT/ACT,2/15/2012,4.875,2/15/2002,2,2/15/2002,5-Mar,105.828125
