,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST_FUTS,join_id_bonds,join_id_fut,DAY_CNT_DES,MATURITY,CPN,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
11/20/2007,1.1103,912810EP,USZ07,116.25,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,127.640625
11/21/2007,1.1103,912810EP,USZ07,116.5,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,127.875
11/23/2007,1.1103,912810EP,USZ07,116.875,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,128.203125
11/26/2007,1.1103,912810EP,USZ07,118.78125,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,127.875
11/27/2007,1.1103,912810EP,USZ07,117.625,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,128.65625
11/28/2007,1.1103,912810EP,USZ07,116.9375,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,128.90625
11/29/2007,1.1103,912810EP,USZ07,117.78125,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,129.046875
11/30/2007,1.1103,912810EP,USZ07,117.1875,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,128.734375
12/3/2007,1.1103,912810EP,USZ07,118,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,128.28125
12/4/2007,1.1103,912810EP,USZ07,118,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,128.3125
12/5/2007,1.1103,912810EP,USZ07,117.65625,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,127.53125
12/6/2007,1.1103,912810EP,USZ07,116.625,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,127.921875
12/7/2007,1.1103,912810EP,USZ07,115.1875,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,128.234375
12/10/2007,1.1103,912810EP,USZ07,114.8125,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,126.984375
12/11/2007,1.1103,912810EP,USZ07,116.4375,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,126.765625
12/12/2007,1.1103,912810EP,USZ07,115.65625,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,126.765625
12/13/2007,1.1103,912810EP,USZ07,114.5,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,126.859375
12/14/2007,1.1103,912810EP,USZ07,113.8125,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,126.734375
12/17/2007,1.1103,912810EP,USZ07,114.34375,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,126.59375
12/18/2007,1.1103,912810EP,USZ07,115.28125,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,127.1875
12/19/2007,1.1103,912810EP,USZ07,115.71875,912810EP Govt,USZ07 Comdty,ACT/ACT,2/15/2023,7.125,2/15/1993,2,2/16/1993,7-Dec,126.25
9/21/2006,1.125,912810EM,USZ06,112.03125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.59375
9/25/2006,1.125,912810EM,USZ06,113.03125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.9375
9/26/2006,1.125,912810EM,USZ06,112.875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.515625
9/27/2006,1.125,912810EM,USZ06,112.75,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.375
9/29/2006,1.125,912810EM,USZ06,112.40625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.734375
10/2/2006,1.125,912810EM,USZ06,112.53125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.953125
10/3/2006,1.125,912810EM,USZ06,112.5625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.625
10/4/2006,1.125,912810EM,USZ06,113,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.171875
10/5/2006,1.125,912810EM,USZ06,112.5,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.203125
10/6/2006,1.125,912810EM,USZ06,111.5625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.125
10/10/2006,1.125,912810EM,USZ06,111.03125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.671875
10/11/2006,1.125,912810EM,USZ06,110.625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.125
10/12/2006,1.125,912810EM,USZ06,110.6875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.578125
10/13/2006,1.125,912810EM,USZ06,110.34375,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.859375
10/16/2006,1.125,912810EM,USZ06,110.53125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.484375
10/17/2006,1.125,912810EM,USZ06,110.625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.890625
10/18/2006,1.125,912810EM,USZ06,110.78125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.546875
10/19/2006,1.125,912810EM,USZ06,110.59375,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.78125
10/20/2006,1.125,912810EM,USZ06,110.625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.078125
10/23/2006,1.125,912810EM,USZ06,110.125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.046875
10/24/2006,1.125,912810EM,USZ06,110.125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,123.3125
10/25/2006,1.125,912810EM,USZ06,110.6875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,123.265625
10/26/2006,1.125,912810EM,USZ06,111.34375,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,123.015625
10/27/2006,1.125,912810EM,USZ06,111.84375,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,123.21875
10/30/2006,1.125,912810EM,USZ06,111.90625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.0625
10/31/2006,1.125,912810EM,USZ06,112.65625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,123.78125
11/1/2006,1.125,912810EM,USZ06,113.15625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,123.890625
11/2/2006,1.125,912810EM,USZ06,112.8125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.09375
11/3/2006,1.125,912810EM,USZ06,111.625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.609375
11/6/2006,1.125,912810EM,USZ06,111.71875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.796875
11/7/2006,1.125,912810EM,USZ06,112.21875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.890625
11/8/2006,1.125,912810EM,USZ06,112.5625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.265625
11/9/2006,1.125,912810EM,USZ06,112.5625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.03125
11/10/2006,1.125,912810EM,USZ06,112.96875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,123.90625
11/13/2006,1.125,912810EM,USZ06,112.8125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.734375
11/14/2006,1.125,912810EM,USZ06,113.28125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.140625
11/15/2006,1.125,912810EM,USZ06,112.78125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.390625
11/16/2006,1.125,912810EM,USZ06,112.3125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.53125
11/17/2006,1.125,912810EM,USZ06,112.8125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.359375
11/20/2006,1.125,912810EM,USZ06,112.9375,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,124.84375
11/21/2006,1.125,912810EM,USZ06,113.125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,125.5625
11/22/2006,1.125,912810EM,USZ06,113.21875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.140625
11/24/2006,1.125,912810EM,USZ06,113.4375,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,127.484375
11/27/2006,1.125,912810EM,USZ06,113.59375,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.8125
11/28/2006,1.125,912810EM,USZ06,113.875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.890625
11/29/2006,1.125,912810EM,USZ06,113.6875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,127.453125
11/30/2006,1.125,912810EM,USZ06,114.375,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,127.484375
12/1/2006,1.125,912810EM,USZ06,114.625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,127.171875
12/4/2006,1.125,912810EM,USZ06,114.59375,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,127.625
12/5/2006,1.125,912810EM,USZ06,114.46875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,127.3125
12/6/2006,1.125,912810EM,USZ06,114.0625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.390625
12/7/2006,1.125,912810EM,USZ06,114.0625,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.765625
12/8/2006,1.125,912810EM,USZ06,113.3125,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,127.390625
12/11/2006,1.125,912810EM,USZ06,113.71875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.828125
12/12/2006,1.125,912810EM,USZ06,113.96875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.859375
12/13/2006,1.125,912810EM,USZ06,112.96875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,131.234375
12/14/2006,1.125,912810EM,USZ06,112.71875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.5625
12/15/2006,1.125,912810EM,USZ06,112.6875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.671875
12/18/2006,1.125,912810EM,USZ06,112.71875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.703125
12/19/2006,1.125,912810EM,USZ06,112.6875,912810EM Govt,USZ06 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,6-Dec,126.03125
9/22/2006,1.164,912810EN,USZ06,112.59375,912810EN Govt,USZ06 Comdty,ACT/ACT,11/15/2022,7.625,11/15/1992,2,11/16/1992,6-Dec,125.671875
9/28/2006,1.164,912810EN,USZ06,112.40625,912810EN Govt,USZ06 Comdty,ACT/ACT,11/15/2022,7.625,11/15/1992,2,11/16/1992,6-Dec,125.765625
12/20/2006,1.1236,912810EM,USH07,112.5625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.734375
12/21/2006,1.1236,912810EM,USH07,113.03125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.40625
12/22/2006,1.1236,912810EM,USH07,112.1875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.203125
12/26/2006,1.1236,912810EM,USH07,112.46875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.125
12/27/2006,1.1236,912810EM,USH07,111.90625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.203125
12/28/2006,1.1236,912810EM,USH07,111.53125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125
12/29/2006,1.1236,912810EM,USH07,111.4375,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.15625
1/2/2007,1.1236,912810EM,USH07,111.71875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.734375
1/3/2007,1.1236,912810EM,USH07,111.9375,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124
1/4/2007,1.1236,912810EM,USH07,112.40625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.0625
1/5/2007,1.1236,912810EM,USH07,112.15625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.28125
1/8/2007,1.1236,912810EM,USH07,112.125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.203125
1/9/2007,1.1236,912810EM,USH07,112.125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.1875
1/10/2007,1.1236,912810EM,USH07,111.8125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,123.875
1/11/2007,1.1236,912810EM,USH07,111.1875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.3125
1/12/2007,1.1236,912810EM,USH07,110.8125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.9375
1/16/2007,1.1236,912810EM,USH07,110.96875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.34375
1/17/2007,1.1236,912810EM,USH07,110.5625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.125
1/18/2007,1.1236,912810EM,USH07,110.9375,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.015625
1/19/2007,1.1236,912810EM,USH07,110.78125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.359375
1/22/2007,1.1236,912810EM,USH07,110.9375,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.5625
1/23/2007,1.1236,912810EM,USH07,110.40625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.25
1/24/2007,1.1236,912810EM,USH07,110.3125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.625
1/25/2007,1.1236,912810EM,USH07,109.71875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.671875
1/26/2007,1.1236,912810EM,USH07,109.53125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.578125
1/29/2007,1.1236,912810EM,USH07,109.40625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.515625
1/30/2007,1.1236,912810EM,USH07,109.5,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.53125
1/31/2007,1.1236,912810EM,USH07,110.125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.171875
2/1/2007,1.1236,912810EM,USH07,110.0625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.59375
2/2/2007,1.1236,912810EM,USH07,110.09375,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.84375
2/5/2007,1.1236,912810EM,USH07,110.3125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.65625
2/6/2007,1.1236,912810EM,USH07,110.78125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.140625
2/7/2007,1.1236,912810EM,USH07,110.96875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,125.375
2/8/2007,1.1236,912810EM,USH07,111.09375,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.984375
2/9/2007,1.1236,912810EM,USH07,110.5,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.734375
2/12/2007,1.1236,912810EM,USH07,110.3125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.625
2/13/2007,1.1236,912810EM,USH07,110.1875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.578125
2/14/2007,1.1236,912810EM,USH07,111.03125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,124.078125
2/15/2007,1.1236,912810EM,USH07,111.3125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,123.484375
2/16/2007,1.1236,912810EM,USH07,111.5,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,123.6875
2/20/2007,1.1236,912810EM,USH07,111.625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,123.125
2/21/2007,1.1236,912810EM,USH07,111.46875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,122.859375
2/22/2007,1.1236,912810EM,USH07,111.0625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,122.953125
2/23/2007,1.1236,912810EM,USH07,111.625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,122.765625
2/26/2007,1.1236,912810EM,USH07,112.1875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,122.515625
2/27/2007,1.1236,912810EM,USH07,113.40625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,122.71875
2/28/2007,1.1236,912810EM,USH07,113,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,122.5625
3/1/2007,1.1236,912810EM,USH07,112.875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,121.9375
3/2/2007,1.1236,912810EM,USH07,113.25,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,122.328125
3/5/2007,1.1236,912810EM,USH07,113.25,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,121.5625
3/6/2007,1.1236,912810EM,USH07,113.21875,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,121.71875
3/7/2007,1.1236,912810EM,USH07,113.5,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,119.859375
3/8/2007,1.1236,912810EM,USH07,113.375,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,120.140625
3/9/2007,1.1236,912810EM,USH07,112.5,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,119.671875
3/12/2007,1.1236,912810EM,USH07,112.84375,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,117.96875
3/13/2007,1.1236,912810EM,USH07,113.3125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,119.1875
3/14/2007,1.1236,912810EM,USH07,113,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,118.96875
3/15/2007,1.1236,912810EM,USH07,112.9375,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,119.53125
3/19/2007,1.1236,912810EM,USH07,112.5625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,119.71875
3/20/2007,1.1236,912810EM,USH07,112.78125,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,120.359375
3/21/2007,1.1236,912810EM,USH07,112.40625,912810EM Govt,USH07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Mar,119.765625
3/16/2007,1.1625,912810EN,USH07,112.875,912810EN Govt,USH07 Comdty,ACT/ACT,11/15/2022,7.625,11/15/1992,2,11/16/1992,7-Mar,118.078125
3/22/2007,1.1225,912810EM,USM07,112.0625,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,123.859375
3/23/2007,1.1225,912810EM,USM07,111.84375,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,124.390625
3/26/2007,1.1225,912810EM,USM07,112.03125,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,119.265625
3/27/2007,1.1225,912810EM,USM07,111.75,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,119.296875
3/28/2007,1.1225,912810EM,USM07,111.59375,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,119.171875
3/29/2007,1.1225,912810EM,USM07,111.5625,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,125.34375
3/30/2007,1.1225,912810EM,USM07,111.25,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,125.703125
4/2/2007,1.1225,912810EM,USM07,111.34375,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,125.046875
4/3/2007,1.1225,912810EM,USM07,111.1875,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,123.9375
4/4/2007,1.1225,912810EM,USM07,111.28125,912810EM Govt,USM07 Comdty,ACT/ACT,8/15/2022,7.25,8/15/1992,2,8/17/1992,7-Jun,123.53125
