Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,DayCount,CTD Maturity,CTD Coupon,CTD Interest Accrual Date,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
1-Jul-2004,0.9467,912828CM,TUU04,105.4375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.2109375
2-Jul-2004,0.9467,912828CM,TUU04,105.625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.4296875
6-Jul-2004,0.9467,912828CM,TUU04,105.6171875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.3984375
7-Jul-2004,0.9467,912828CM,TUU04,105.640625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.3984375
8-Jul-2004,0.9467,912828CM,TUU04,105.6796875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.4453125
9-Jul-2004,0.9467,912828CM,TUU04,105.703125,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.4453125
12-Jul-2004,0.9467,912828CM,TUU04,105.7109375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.4296875
13-Jul-2004,0.9467,912828CM,TUU04,105.640625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.3671875
14-Jul-2004,0.9467,912828CM,TUU04,105.5859375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.3046875
15-Jul-2004,0.9467,912828CM,TUU04,105.5625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.2734375
16-Jul-2004,0.9467,912828CM,TUU04,105.7734375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.4765625
19-Jul-2004,0.9467,912828CM,TUU04,105.7421875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.4296875
20-Jul-2004,0.9467,912828CM,TUU04,105.53125,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.2421875
21-Jul-2004,0.9467,912828CM,TUU04,105.4375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.1640625
22-Jul-2004,0.9467,912828CM,TUU04,105.4765625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.1796875
23-Jul-2004,0.9467,912828CM,TUU04,105.5078125,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.1796875
26-Jul-2004,0.9467,912828CM,TUU04,105.4296875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.0703125
27-Jul-2004,0.9467,912828CM,TUU04,105.28125,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,99.9140625
28-Jul-2004,0.9467,912828CM,TUU04,105.359375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.0234375
29-Jul-2004,0.9467,912828CM,TUU04,105.4296875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.09375
30-Jul-2004,0.9467,912828CM,TUU04,105.5625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.1875
2-Aug-2004,0.9467,912828CM,TUU04,105.625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.25
3-Aug-2004,0.9467,912828CM,TUU04,105.6484375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.25
4-Aug-2004,0.9467,912828CM,TUU04,105.6484375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.265625
5-Aug-2004,0.9467,912828CM,TUU04,105.6796875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.328125
6-Aug-2004,0.9467,912828CM,TUU04,106.1953125,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.734375
9-Aug-2004,0.9467,912828CM,TUU04,106.1171875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.640625
10-Aug-2004,0.9467,912828CM,TUU04,105.9140625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.46875
11-Aug-2004,0.9467,912828CM,TUU04,105.9765625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.53125
12-Aug-2004,0.9467,912828CM,TUU04,106.015625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.53125
13-Aug-2004,0.9467,912828CM,TUU04,106.109375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.609375
16-Aug-2004,0.9467,912828CM,TUU04,106.0703125,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.5625
17-Aug-2004,0.9467,912828CM,TUU04,106.171875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.703125
18-Aug-2004,0.9467,912828CM,TUU04,106.171875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.65625
19-Aug-2004,0.9467,912828CM,TUU04,106.234375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.71875
20-Aug-2004,0.9467,912828CM,TUU04,106.15625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.640625
23-Aug-2004,0.9467,912828CM,TUU04,106.078125,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.5625
24-Aug-2004,0.9467,912828CM,TUU04,106.09375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.59375
25-Aug-2004,0.9467,912828CM,TUU04,106.109375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.578125
26-Aug-2004,0.9467,912828CM,TUU04,106.1484375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.65625
27-Aug-2004,0.9467,912828CM,TUU04,106.1484375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.625
30-Aug-2004,0.9467,912828CM,TUU04,106.2109375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.65625
31-Aug-2004,0.9467,912828CM,TUU04,106.3125,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.765625
1-Sep-2004,0.9467,912828CM,TUU04,106.3515625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.796875
2-Sep-2004,0.9467,912828CM,TUU04,106.25,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.65625
3-Sep-2004,0.9467,912828CM,TUU04,105.9765625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.40625
7-Sep-2004,0.9467,912828CM,TUU04,106.015625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.46875
8-Sep-2004,0.9467,912828CM,TUU04,106.203125,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.625
9-Sep-2004,0.9467,912828CM,TUU04,106.171875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.609375
10-Sep-2004,0.9467,912828CM,TUU04,106.1796875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.578125
13-Sep-2004,0.9467,912828CM,TUU04,106.1875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.59375
14-Sep-2004,0.9467,912828CM,TUU04,106.25,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.640625
15-Sep-2004,0.9467,912828CM,TUU04,106.1875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.59375
16-Sep-2004,0.9467,912828CM,TUU04,106.34375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.71875
17-Sep-2004,0.9467,912828CM,TUU04,106.171875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.59375
20-Sep-2004,0.9467,912828CM,TUU04,106.3359375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.671875
21-Sep-2004,0.9467,912828CM,TUU04,106.265625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.625
22-Sep-2004,0.9467,912828CM,TUU04,106.265625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.609375
23-Sep-2004,0.9467,912828CM,TUU04,106.109375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.515625
24-Sep-2004,0.9467,912828CM,TUU04,106.046875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.421875
27-Sep-2004,0.9467,912828CM,TUU04,106.1171875,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.484375
28-Sep-2004,0.9467,912828CM,TUU04,106.1640625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.515625
29-Sep-2004,0.9467,912828CM,TUU04,106.0234375,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.375
30-Sep-2004,0.9467,912828CM,TUU04,105.9765625,912828CM Govt,TUU04 Comdty,ACT/ACT,30-Jun-2006,2.75,30-Jun-2004,2,30-Jun-2004,4-Sep-2016,100.40625
1-Oct-2004,0.9426,912828CW,TUZ04,105.59375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.7578125
4-Oct-2004,0.9426,912828CW,TUZ04,105.5625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.7265625
5-Oct-2004,0.9426,912828CW,TUZ04,105.578125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.7421875
6-Oct-2004,0.9426,912828CW,TUZ04,105.484375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.6328125
7-Oct-2004,0.9426,912828CW,TUZ04,105.4765625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.6328125
8-Oct-2004,0.9426,912828CW,TUZ04,105.71875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.8359375
11-Oct-2004,0.9426,912828CW,TUZ04,105.71875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.8359375
12-Oct-2004,0.9426,912828CW,TUZ04,105.78125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.8984375
13-Oct-2004,0.9426,912828CW,TUZ04,105.859375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,100.0078125
14-Oct-2004,0.9426,912828CW,TUZ04,105.984375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,100.0546875
15-Oct-2004,0.9426,912828CW,TUZ04,105.8828125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.9609375
18-Oct-2004,0.9426,912828CW,TUZ04,105.875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.9765625
19-Oct-2004,0.9426,912828CW,TUZ04,105.84375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.9140625
20-Oct-2004,0.9426,912828CW,TUZ04,105.9140625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.9921875
21-Oct-2004,0.9426,912828CW,TUZ04,105.84375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.9140625
22-Oct-2004,0.9426,912828CW,TUZ04,105.890625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.9609375
25-Oct-2004,0.9426,912828CW,TUZ04,105.9140625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.9765625
26-Oct-2004,0.9426,912828CW,TUZ04,105.9140625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.9453125
27-Oct-2004,0.9426,912828CW,TUZ04,105.765625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.8359375
28-Oct-2004,0.9426,912828CW,TUZ04,105.8203125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.90625
29-Oct-2004,0.9426,912828CW,TUZ04,105.8828125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.9375
1-Nov-2004,0.9426,912828CW,TUZ04,105.796875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.890625
2-Nov-2004,0.9426,912828CW,TUZ04,105.828125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.90625
3-Nov-2004,0.9426,912828CW,TUZ04,105.859375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.890625
4-Nov-2004,0.9426,912828CW,TUZ04,105.78125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.8125
5-Nov-2004,0.9426,912828CW,TUZ04,105.453125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.53125
8-Nov-2004,0.9426,912828CW,TUZ04,105.421875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.46875
9-Nov-2004,0.9426,912828CW,TUZ04,105.421875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.453125
10-Nov-2004,0.9426,912828CW,TUZ04,105.3359375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.40625
12-Nov-2004,0.9426,912828CW,TUZ04,105.375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.453125
15-Nov-2004,0.9426,912828CW,TUZ04,105.3203125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.359375
16-Nov-2004,0.9426,912828CW,TUZ04,105.2734375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.328125
17-Nov-2004,0.9426,912828CW,TUZ04,105.375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.4375
18-Nov-2004,0.9426,912828CW,TUZ04,105.34375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.390625
19-Nov-2004,0.9426,912828CW,TUZ04,105.234375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.265625
22-Nov-2004,0.9426,912828CW,TUZ04,105.21875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.234375
23-Nov-2004,0.9426,912828CW,TUZ04,105.171875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.203125
24-Nov-2004,0.9426,912828CW,TUZ04,105.109375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.15625
26-Nov-2004,0.9426,912828CW,TUZ04,105.078125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.125
29-Nov-2004,0.9426,912828CW,TUZ04,105.046875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.078125
30-Nov-2004,0.9426,912828CW,TUZ04,105.1328125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.15625
1-Dec-2004,0.9426,912828CW,TUZ04,105.140625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.171875
2-Dec-2004,0.9426,912828CW,TUZ04,105.109375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.109375
3-Dec-2004,0.9426,912828CW,TUZ04,105.296875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.3125
6-Dec-2004,0.9426,912828CW,TUZ04,105.3359375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.34375
7-Dec-2004,0.9426,912828CW,TUZ04,105.296875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.296875
8-Dec-2004,0.9426,912828CW,TUZ04,105.359375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.375
9-Dec-2004,0.9426,912828CW,TUZ04,105.3359375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.3125
10-Dec-2004,0.9426,912828CW,TUZ04,105.328125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.296875
13-Dec-2004,0.9426,912828CW,TUZ04,105.265625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.265625
14-Dec-2004,0.9426,912828CW,TUZ04,105.265625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.265625
15-Dec-2004,0.9426,912828CW,TUZ04,105.296875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.296875
16-Dec-2004,0.9426,912828CW,TUZ04,105.2265625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.203125
17-Dec-2004,0.9426,912828CW,TUZ04,105.1953125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.1875
20-Dec-2004,0.9426,912828CW,TUZ04,105.140625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.140625
21-Dec-2004,0.9426,912828CW,TUZ04,105.1640625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.140625
22-Dec-2004,0.9426,912828CW,TUZ04,105.1953125,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.203125
23-Dec-2004,0.9426,912828CW,TUZ04,105.2109375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.203125
27-Dec-2004,0.9426,912828CW,TUZ04,105.140625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.125
28-Dec-2004,0.9426,912828CW,TUZ04,105.140625,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.109375
29-Dec-2004,0.9426,912828CW,TUZ04,105.0546875,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.015625
30-Dec-2004,0.9426,912828CW,TUZ04,105.09375,912828CW Govt,TUZ04 Comdty,ACT/ACT,30-Sep-2006,2.5,30-Sep-2004,2,30-Sep-2004,4-Dec-2016,99.109375
31-Dec-2004,0.9508,912828DF,TUH05,104.796875,912828DF Govt,TUH05 Comdty,ACT/ACT,31-Dec-2006,3,31-Dec-2004,2,31-Dec-2004,5-Mar-2016,99.8671875
3-Jan-2005,0.9508,912828DF,TUH05,104.75,912828DF Govt,TUH05 Comdty,ACT/ACT,31-Dec-2006,3,31-Dec-2004,2,31-Dec-2004,5-Mar-2016,99.8203125
4-Jan-2005,0.9508,912828DF,TUH05,104.5625,912828DF Govt,TUH05 Comdty,ACT/ACT,31-Dec-2006,3,31-Dec-2004,2,31-Dec-2004,5-Mar-2016,99.6171875
5-Jan-2005,0.9508,912828DF,TUH05,104.546875,912828DF Govt,TUH05 Comdty,ACT/ACT,31-Dec-2006,3,31-Dec-2004,2,31-Dec-2004,5-Mar-2016,99.6015625
6-Jan-2005,0.9508,912828DF,TUH05,104.609375,912828DF Govt,TUH05 Comdty,ACT/ACT,31-Dec-2006,3,31-Dec-2004,2,31-Dec-2004,5-Mar-2016,99.6953125
7-Jan-2005,0.9508,912828DF,TUH05,104.546875,912828DF Govt,TUH05 Comdty,ACT/ACT,31-Dec-2006,3,31-Dec-2004,2,31-Dec-2004,5-Mar-2016,99.6328125
10-Jan-2005,0.9508,912828DF,TUH05,104.5234375,912828DF Govt,TUH05 Comdty,ACT/ACT,31-Dec-2006,3,31-Dec-2004,2,31-Dec-2004,5-Mar-2016,99.5859375
11-Jan-2005,0.9508,912828DF,TUH05,104.5234375,912828DF Govt,TUH05 Comdty,ACT/ACT,31-Dec-2006,3,31-Dec-2004,2,31-Dec-2004,5-Mar-2016,99.6015625
