,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,MATURITY,ISSUE_DT,DAY_CNT_DES,CPN_FREQ,INT_ACC_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
6/9/2004,0.953207,GG729399,UBU04,84.47,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,108.592
6/10/2004,0.953207,GG729399,UBU04,84.66,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,108.785
6/11/2004,0.953207,GG729399,UBU04,84.51,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,108.596
6/14/2004,0.953207,GG729399,UBU04,84.73,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,108.818
6/15/2004,0.953207,GG729399,UBU04,85.84,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.019
6/16/2004,0.953207,GG729399,UBU04,85.25,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,109.378
6/17/2004,0.953207,GG729399,UBU04,85.25,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,109.379
6/18/2004,0.953207,GG729399,UBU04,85.56,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,109.719
6/21/2004,0.953207,GG729399,UBU04,85.73,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,109.889
6/22/2004,0.953207,GG729399,UBU04,85.29,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,109.473
6/23/2004,0.953207,GG729399,UBU04,85.21,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,109.387
6/24/2004,0.953207,GG729399,UBU04,85.81,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.047
6/25/2004,0.953207,GG729399,UBU04,85.59,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,109.802
6/28/2004,0.953207,GG729399,UBU04,85.11,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,109.251
6/29/2004,0.953207,GG729399,UBU04,85.3,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,109.454
6/30/2004,0.953207,GG729399,UBU04,85.88,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.096
7/1/2004,0.953207,GG729399,UBU04,85.82,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.043
7/2/2004,0.953207,GG729399,UBU04,86.33,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.578
7/5/2004,0.953207,GG729399,UBU04,86.33,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.627
7/6/2004,0.953207,GG729399,UBU04,86.27,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.557
7/7/2004,0.953207,GG729399,UBU04,86.48,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.796
7/8/2004,0.953207,GG729399,UBU04,86.54,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.841
7/9/2004,0.953207,GG729399,UBU04,86.53,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.826
7/12/2004,0.953207,GG729399,UBU04,86.73,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,111.017
7/13/2004,0.953207,GG729399,UBU04,86.2,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.439
7/14/2004,0.953207,GG729399,UBU04,86.32,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.561
7/15/2004,0.953207,GG729399,UBU04,86.29,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.525
7/16/2004,0.953207,GG729399,UBU04,86.83,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,111.103
7/19/2004,0.953207,GG729399,UBU04,86.79,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,111.058
7/20/2004,0.953207,GG729399,UBU04,86.65,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.897
7/21/2004,0.953207,GG729399,UBU04,86.1,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.239
7/22/2004,0.953207,GG729399,UBU04,86.63,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.798
7/23/2004,0.953207,GG729399,UBU04,86.89,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,111.058
7/26/2004,0.953207,GG729399,UBU04,86.65,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.798
7/27/2004,0.953207,GG729399,UBU04,86.47,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.588
7/28/2004,0.953207,GG729399,UBU04,86.39,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.486
7/29/2004,0.953207,GG729399,UBU04,86.61,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,110.721
7/30/2004,0.953207,GG729399,UBU04,87.28,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,111.47
8/2/2004,0.953207,GG729399,UBU04,87.41,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,111.623
8/3/2004,0.953207,GG729399,UBU04,87.54,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,111.75
8/4/2004,0.953207,GG729399,UBU04,87.76,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,111.984
8/5/2004,0.953207,GG729399,UBU04,88.07,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,112.318
8/6/2004,0.953207,GG729399,UBU04,88.84,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.191
8/9/2004,0.953207,GG729399,UBU04,88.77,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.085
8/10/2004,0.953207,GG729399,UBU04,88.87,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.187
8/11/2004,0.953207,GG729399,UBU04,88.55,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,112.836
8/12/2004,0.953207,GG729399,UBU04,88.82,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.121
8/13/2004,0.953207,GG729399,UBU04,88.99,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.345
8/16/2004,0.953207,GG729399,UBU04,88.52,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,112.786
8/17/2004,0.953207,GG729399,UBU04,88.78,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.092
8/19/2004,0.953207,GG729399,UBU04,88.72,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,122.189
8/20/2004,0.953207,GG729399,UBU04,88.83,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.006
8/24/2004,0.953207,GG729399,UBU04,88.36,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.114
8/25/2004,0.953207,GG729399,UBU04,88.83,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,121.739
8/26/2004,0.953207,GG729399,UBU04,89.03,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,112.561
8/30/2004,0.953207,GG729399,UBU04,89.07,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.053
8/31/2004,0.953207,GG729399,UBU04,89.5,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,113.275
9/1/2004,0.953207,GG729399,UBU04,89.21,GG729399 Govt,UBU04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Sep,122.516
9/9/2004,0.953692,GG729399,UBZ04,88.85,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.294
9/10/2004,0.953692,GG729399,UBZ04,88.9,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.765
9/13/2004,0.953692,GG729399,UBZ04,88.83,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.447
9/14/2004,0.953692,GG729399,UBZ04,88.98,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,122.394
9/15/2004,0.953692,GG729399,UBZ04,88.94,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,121.522
9/16/2004,0.953692,GG729399,UBZ04,89.1,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,121.761
9/17/2004,0.953692,GG729399,UBZ04,89.35,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.544
9/20/2004,0.953692,GG729399,UBZ04,89.61,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.607
9/21/2004,0.953692,GG729399,UBZ04,89.55,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.513
9/22/2004,0.953692,GG729399,UBZ04,90.32,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.672
9/23/2004,0.953692,GG729399,UBZ04,90.62,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.622
9/24/2004,0.953692,GG729399,UBZ04,90.36,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.804
9/27/2004,0.953692,GG729399,UBZ04,90.74,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,114.067
9/28/2004,0.953692,GG729399,UBZ04,90.63,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,114.308
9/29/2004,0.953692,GG729399,UBZ04,89.99,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,114.245
9/30/2004,0.953692,GG729399,UBZ04,89.8,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.062
10/1/2004,0.953692,GG729399,UBZ04,89.4,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.357
10/4/2004,0.953692,GG729399,UBZ04,89.39,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.071
10/5/2004,0.953692,GG729399,UBZ04,89.89,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.467
10/6/2004,0.953692,GG729399,UBZ04,90.02,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.314
10/7/2004,0.953692,GG729399,UBZ04,89.71,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,114.626
10/8/2004,0.953692,GG729399,UBZ04,90.43,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,114.433
10/11/2004,0.953692,GG729399,UBZ04,90.18,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.987
10/12/2004,0.953692,GG729399,UBZ04,90.73,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,113.958
10/13/2004,0.953692,GG729399,UBZ04,90.78,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,114.489
10/14/2004,0.953692,GG729399,UBZ04,91.05,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,114.614
10/15/2004,0.953692,GG729399,UBZ04,90.8,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,114.267
10/18/2004,0.953692,GG729399,UBZ04,90.84,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.076
10/19/2004,0.953692,GG729399,UBZ04,90.52,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,114.775
10/20/2004,0.953692,GG729399,UBZ04,91.07,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.374
10/21/2004,0.953692,GG729399,UBZ04,91.13,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.42
10/22/2004,0.953692,GG729399,UBZ04,91.16,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.719
10/25/2004,0.953692,GG729399,UBZ04,91.46,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.437
10/26/2004,0.953692,GG729399,UBZ04,91.33,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.485
10/27/2004,0.953692,GG729399,UBZ04,91.41,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.139
10/28/2004,0.953692,GG729399,UBZ04,91.03,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.75
10/29/2004,0.953692,GG729399,UBZ04,91.1,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.788
11/1/2004,0.953692,GG729399,UBZ04,91.17,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.839
11/2/2004,0.953692,GG729399,UBZ04,90.82,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,116.199
11/3/2004,0.953692,GG729399,UBZ04,90.99,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,116.053
11/4/2004,0.953692,GG729399,UBZ04,91.68,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.893
11/5/2004,0.953692,GG729399,UBZ04,91.01,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.701
11/8/2004,0.953692,GG729399,UBZ04,91.26,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.782
11/9/2004,0.953692,GG729399,UBZ04,91.72,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.814
11/10/2004,0.953692,GG729399,UBZ04,91.76,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.419
11/11/2004,0.953692,GG729399,UBZ04,92.3,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.617
11/12/2004,0.953692,GG729399,UBZ04,92.99,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,116.339
11/15/2004,0.953692,GG729399,UBZ04,92.98,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.594
11/16/2004,0.953692,GG729399,UBZ04,93.41,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,115.843
11/17/2004,0.953692,GG729399,UBZ04,93.15,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,116.355
11/18/2004,0.953692,GG729399,UBZ04,92.52,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,116.406
11/19/2004,0.953692,GG729399,UBZ04,92.95,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,116.976
11/22/2004,0.953692,GG729399,UBZ04,93.24,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,117.739
11/23/2004,0.953692,GG729399,UBZ04,93.48,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,117.705
11/24/2004,0.953692,GG729399,UBZ04,93.43,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,118.153
11/25/2004,0.953692,GG729399,UBZ04,93.82,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,117.899
11/26/2004,0.953692,GG729399,UBZ04,93.99,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,117.196
11/29/2004,0.953692,GG729399,UBZ04,93.3,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,117.647
11/30/2004,0.953692,GG729399,UBZ04,93.6,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,117.941
12/1/2004,0.953692,GG729399,UBZ04,93.87,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,118.207
12/2/2004,0.953692,GG729399,UBZ04,93.23,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,118.17
12/3/2004,0.953692,GG729399,UBZ04,94.2,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,118.565
12/6/2004,0.953692,GG729399,UBZ04,94.72,GG729399 Govt,UBZ04 Comdty,5.625,1/4/2028,1/23/1998,ACT/ACT,1,1/4/1998,4-Dec,118.76
8/18/2004,1.03174,EC215301,UBU04,88.58,EC215301 Govt,UBU04 Comdty,6.25,1/4/2030,1/21/2000,ACT/ACT,1,1/4/2000,4-Sep,118.013
8/23/2004,1.03174,EC215301,UBU04,88.23,EC215301 Govt,UBU04 Comdty,6.25,1/4/2030,1/21/2000,ACT/ACT,1,1/4/2000,4-Sep,118.339
8/27/2004,1.03174,EC215301,UBU04,88.91,EC215301 Govt,UBU04 Comdty,6.25,1/4/2030,1/21/2000,ACT/ACT,1,1/4/2000,4-Sep,118.612
9/2/2004,1.03174,EC215301,UBU04,88.84,EC215301 Govt,UBU04 Comdty,6.25,1/4/2030,1/21/2000,ACT/ACT,1,1/4/2000,4-Sep,117.911
9/3/2004,1.03174,EC215301,UBU04,88.12,EC215301 Govt,UBU04 Comdty,6.25,1/4/2030,1/21/2000,ACT/ACT,1,1/4/2000,4-Sep,118.986
9/6/2004,1.03174,EC215301,UBU04,88.33,EC215301 Govt,UBU04 Comdty,6.25,1/4/2030,1/21/2000,ACT/ACT,1,1/4/2000,4-Sep,119.545
12/9/2004,1.06022,GG729179,UBH05,95.63,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,133.771
12/10/2004,1.06022,GG729179,UBH05,96,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.176
12/13/2004,1.06022,GG729179,UBH05,96.31,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.479
12/14/2004,1.06022,GG729179,UBH05,96.28,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.499
12/15/2004,1.06022,GG729179,UBH05,97.3,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,135.623
12/16/2004,1.06022,GG729179,UBH05,96.97,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,135.208
12/17/2004,1.06022,GG729179,UBH05,96.46,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.602
12/20/2004,1.06022,GG729179,UBH05,96.73,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.861
12/21/2004,1.06022,GG729179,UBH05,96.31,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.373
12/22/2004,1.06022,GG729179,UBH05,96.2,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.254
12/23/2004,1.06022,GG729179,UBH05,96.47,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.557
12/27/2004,1.06022,GG729179,UBH05,96.12,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.099
12/28/2004,1.06022,GG729179,UBH05,95.19,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,133.064
12/29/2004,1.06022,GG729179,UBH05,94.58,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,132.411
12/30/2004,1.06022,GG729179,UBH05,95.12,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,132.983
1/3/2005,1.06022,GG729179,UBH05,95.83,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,133.77
1/4/2005,1.06022,GG729179,UBH05,95.63,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,133.574
1/5/2005,1.06022,GG729179,UBH05,95.81,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,133.727
1/10/2005,1.06022,GG729179,UBH05,96.89,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.921
1/11/2005,1.06022,GG729179,UBH05,96.81,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.865
1/12/2005,1.06022,GG729179,UBH05,96.76,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,134.838
1/13/2005,1.06022,GG729179,UBH05,97.39,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,135.536
1/14/2005,1.06022,GG729179,UBH05,97.77,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,135.916
1/17/2005,1.06022,GG729179,UBH05,98.17,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,136.299
1/18/2005,1.06022,GG729179,UBH05,98.57,GG729179 Govt,UBH05 Comdty,6.5,7/4/2027,7/4/1997,ACT/ACT,1,7/4/1997,5-Mar,136.654
