Date,QuotedSpread,SURVIVAL::1Y,RECOVERY::1Y,SURVIVAL::2Y,RECOVERY::2Y,SURVIVAL::3Y,RECOVERY::3Y,SURVIVAL::4Y,RECOVERY::4Y,SURVIVAL::5Y,RECOVERY::5Y,SURVIVAL::6Y,RECOVERY::6Y,SURVIVAL::7Y,RECOVERY::7Y,SURVIVAL::8Y,RECOVERY::8Y,SURVIVAL::9Y,RECOVERY::9Y,SURVIVAL::10Y,RECOVERY::10Y,SURVIVAL::11Y,RECOVERY::11Y,SURVIVAL::12Y,RECOVERY::12Y,SURVIVAL::15Y,RECOVERY::15Y,SURVIVAL::20Y,RECOVERY::20Y,SURVIVAL::25Y,RECOVERY::25Y
20-MAR-2013,89.5,0.9852147586703892,0.4,0.9706481207019533,0.4,0.9562578283588867,0.4,0.942119325593271,0.4,0.9281898640030845,0.4,0.9144663528641003,0.4,0.9009089803467604,0.4,0.88758882365632,0.4,0.874465608697096,0.4,0.8615364236380644,0.4,0.8487637609852114,0.4,0.836214583947217,0.4,0.7996367420873958,0.4,0.7422147188899694,0.4,0.6889161789875682,0.4
21-MAR-2013,91.375,0.9849072502034049,0.4,0.9700422915032323,0.4,0.9553618797154622,0.4,0.9409428418997119,0.4,0.9267414270140224,0.4,0.9127543505299602,0.4,0.8989409221421177,0.4,0.8853734317223062,0.4,0.8720107120407686,0.4,0.8588496725439866,0.4,0.8458520259803519,0.4,0.8330857929872874,0.4,0.7958984091525813,0.4,0.7375920274562534,0.4,0.6835570880789743,0.4
22-MAR-2013,90.18300000000002,0.985102711144297,0.4,0.9704273515038444,0.4,0.9559313047440079,0.4,0.9416905199710274,0.4,0.9276618842823419,0.4,0.9138422372317622,0.4,0.9001914474209674,0.4,0.8867810354033039,0.4,0.8735704021671415,0.4,0.8605565715502651,0.4,0.8477017521953225,0.4,0.8350732943293834,0.4,0.7982727038051644,0.4,0.7405271605830586,0.4,0.6869588211487324,0.4
25-MAR-2013,91.0,0.9849685805119655,0.4,0.9701631045957562,0.4,0.9555405253851924,0.4,0.9411773949103107,0.4,0.9270301626747582,0.4,0.9130955834215331,0.4,0.899333142413265,0.4,0.8858148886901589,0.4,0.8724998335095105,0.4,0.8593849225087888,0.4,0.8464320241330202,0.4,0.8337089493101706,0.4,0.7966426874421773,0.4,0.7385118001331782,0.4,0.6846227142146887,0.4
26-MAR-2013,90.50000000000001,0.9850505085435287,0.4,0.9703245043818645,0.4,0.9557792037844277,0.4,0.9414907907431795,0.4,0.9274159822106179,0.4,0.9135515849079653,0.4,0.8998573183468874,0.4,0.8864049090542174,0.4,0.8731536064393371,0.4,0.8601004040596851,0.4,0.847207378206448,0.4,0.8345420587440913,0.4,0.7976379444310446,0.4,0.7397421776829756,0.4,0.6860487182984782,0.4
27-MAR-2013,92.37500000000001,0.9847428869157149,0.4,0.9697185533310964,0.4,0.9548832248188852,0.4,0.9403144634755367,0.4,0.9259679793715015,0.4,0.9118403811978035,0.4,0.8978905072273603,0.4,0.8841912902212864,0.4,0.8707010837182402,0.4,0.8574166988213414,0.4,0.8442994305632728,0.4,0.8314178586741714,0.4,0.793906966062805,0.4,0.7351324291741348,0.4,0.680709090012837,0.4
28-MAR-2013,90.75,0.9850092834133832,0.4,0.9702432884105466,0.4,0.9556590989188066,0.4,0.9413330842134932,0.4,0.9272218267344429,0.4,0.9133221071169417,0.4,0.899593527041928,0.4,0.8861079754348875,0.4,0.8728245819100023,0.4,0.8597403159727571,0.4,0.8468171493488726,0.4,0.8341227534622969,0.4,0.7971369989614525,0.4,0.7391228243346497,0.4,0.6853308153606946,0.4
01-APR-2013,89.934,0.9851427374529881,0.4,0.970506213156367,0.4,0.9560479389856734,0.4,0.9418436837486336,0.4,0.9278504648609353,0.4,0.9140651469001293,0.4,0.9004477126945556,0.4,0.8870695246171962,0.4,0.8738900997925054,0.4,0.8609064851426538,0.4,0.8480809907472715,0.4,0.8354808288066092,0.4,0.798759724442601,0.4,0.74112958163626,0.4,0.6876574268433943,0.4
02-APR-2013,87.50000000000001,0.9855419547105384,0.4,0.9712929444946689,0.4,0.9572117533897209,0.4,0.9433723425076074,0.4,0.9297330224548068,0.4,0.9162909003090471,0.4,0.9030070940710752,0.4,0.8899513766082904,0.4,0.877084419299869,0.4,0.8644034930429504,0.4,0.8518719176348175,0.4,0.8395555148688327,0.4,0.8036324064556053,0.4,0.7471635861965997,0.4,0.6946626592627373,0.4
03-APR-2013,89.219,0.9852597236142997,0.4,0.9707367229765261,0.4,0.9563888839906377,0.4,0.9422914475084042,0.4,0.9284018111362488,0.4,0.9147169118431157,0.4,0.9011970658764854,0.4,0.8879131720474838,0.4,0.874825086485,0.4,0.8619299229210668,0.4,0.8491902876950801,0.4,0.8366729881504023,0.4,0.8001847454022754,0.4,0.7428929668750704,0.4,0.6897031759271967,0.4
