Date,QuotedSpread,SURVIVAL::1Y,RECOVERY::1Y,SURVIVAL::2Y,RECOVERY::2Y,SURVIVAL::3Y,RECOVERY::3Y,SURVIVAL::4Y,RECOVERY::4Y,SURVIVAL::5Y,RECOVERY::5Y,SURVIVAL::6Y,RECOVERY::6Y,SURVIVAL::7Y,RECOVERY::7Y,SURVIVAL::8Y,RECOVERY::8Y,SURVIVAL::9Y,RECOVERY::9Y,SURVIVAL::10Y,RECOVERY::10Y,SURVIVAL::11Y,RECOVERY::11Y,SURVIVAL::12Y,RECOVERY::12Y,SURVIVAL::15Y,RECOVERY::15Y,SURVIVAL::20Y,RECOVERY::20Y,SURVIVAL::25Y,RECOVERY::25Y
20-SEP-2011,134.5,0.9778041406771538,0.4,0.9561595746798252,0.4,0.9349941304388109,0.4,0.9142972021670787,0.4,0.8940035900885063,0.4,0.874214023955028,0.4,0.8548625175028454,0.4,0.835939373890548,0.4,0.8173849811452452,0.4,0.7992914361973056,0.4,0.7815984079903568,0.4,0.7642970307294275,0.4,0.7146132376438262,0.4,0.6389059813343625,0.4,0.5711842410419403,0.4
21-SEP-2011,141.75,0.9766218643218155,0.4,0.9538519143499253,0.4,0.9316128460228797,0.4,0.9098922818290381,0.4,0.888620696611906,0.4,0.8679024948748498,0.4,0.8476673382490023,0.4,0.8279039645320537,0.4,0.8085491133207166,0.4,0.789697781466792,0.4,0.7712859686313318,0.4,0.7533034274233774,0.4,0.7017871499406824,0.4,0.6236628940593983,0.4,0.5541997553700598,0.4
22-SEP-2011,145.5,0.9760102915938832,0.4,0.9526592910636088,0.4,0.929866962127744,0.4,0.907619938594549,0.4,0.8858464009240882,0.4,0.8646525672566793,0.4,0.8439657950674829,0.4,0.823773952934373,0.4,0.8040118560109232,0.4,0.7847759099991265,0.4,0.7660001830950486,0.4,0.7476736645780846,0.4,0.6952370391441414,0.4,0.6159140901744173,0.4,0.5456052800594419,0.4
23-SEP-2011,142.5,0.9764999487782451,0.4,0.9536141083271644,0.4,0.9312646342054498,0.4,0.9094389558090243,0.4,0.888067093764453,0.4,0.8672538189218103,0.4,0.8469283365136773,0.4,0.8270792143430086,0.4,0.807642810441499,0.4,0.7887144075016398,0.4,0.7702296220040727,0.4,0.752178057063454,0.4,0.7004768231685634,0.4,0.6221108364820921,0.4,0.5524761625540244,0.4
26-SEP-2011,137.125,0.9773767561068979,0.4,0.9553250504057673,0.4,0.9337708782517473,0.4,0.9127030142260946,0.4,0.8920547113332882,0.4,0.8719280530710396,0.4,0.8522554951769173,0.4,0.8330267921773986,0.4,0.8141810238884808,0.4,0.795811362226228,0.4,0.7778561593387253,0.4,0.7603060641514061,0.4,0.709951661262788,0.4,0.6333553216930693,0.4,0.5649875986643128,0.4
27-SEP-2011,136.75,0.9774383972232988,0.4,0.9554453902940996,0.4,0.9339472404885429,0.4,0.9129328131958135,0.4,0.8923355857026732,0.4,0.8722574480161643,0.4,0.8526310816356725,0.4,0.833446321409622,0.4,0.8146424365702754,0.4,0.7963124458483979,0.4,0.7783948919758438,0.4,0.7608804948521884,0.4,0.7106222385087584,0.4,0.6341530494668893,0.4,0.565877332821173,0.4
28-SEP-2011,142.0,0.9765826240655529,0.4,0.9537753698591654,0.4,0.931500759621262,0.4,0.9097463539062787,0.4,0.8884424815318627,0.4,0.867693665174988,0.4,0.847429419726372,0.4,0.827638428445768,0.4,0.8082573082290583,0.4,0.7893811482005207,0.4,0.7709458247889803,0.4,0.7529410426312598,0.4,0.7013651531610436,0.4,0.6231629412356539,0.4,0.5536444299100987,0.4
29-SEP-2011,139.75,0.9769497909732232,0.4,0.9544917084431165,0.4,0.9325498914115946,0.4,0.9111124719881254,0.4,0.8901111390618958,0.4,0.8696492999717769,0.4,0.8496578368162758,0.4,0.8301259366123125,0.4,0.8109913602548499,0.4,0.7923483234600284,0.4,0.7741338520457604,0.4,0.7563380941683019,0.4,0.7053230075871024,0.4,0.627855868817033,0.4,0.5588615025594255,0.4
30-SEP-2011,145.25000000000003,0.9760534228766686,0.4,0.9527433766285524,0.4,0.9299900194338774,0.4,0.9077800564798011,0.4,0.8860418313462853,0.4,0.8648814362466236,0.4,0.8442263923673364,0.4,0.8240646309424707,0.4,0.8043311037029973,0.4,0.7851221190442914,0.4,0.7663718821449594,0.4,0.7480694372199626,0.4,0.6956971104580827,0.4,0.6164575647020102,0.4,0.5462071895758404,0.4
03-OCT-2011,151.5,0.9750355187695574,0.4,0.9507599341524577,0.4,0.927088741885337,0.4,0.9040068943341842,0.4,0.8814388311883878,0.4,0.8594935353305369,0.4,0.8380946143239496,0.4,0.817228465003737,0.4,0.7968267803281678,0.4,0.7769880815744672,0.4,0.7576433094531997,0.4,0.738780166609521,0.4,0.6849147751918604,0.4,0.6037521815335039,0.4,0.5321706172183309,0.4
