Date,QuotedSpread,SURVIVAL::1Y,RECOVERY::1Y,SURVIVAL::2Y,RECOVERY::2Y,SURVIVAL::3Y,RECOVERY::3Y,SURVIVAL::4Y,RECOVERY::4Y,SURVIVAL::5Y,RECOVERY::5Y,SURVIVAL::6Y,RECOVERY::6Y,SURVIVAL::7Y,RECOVERY::7Y,SURVIVAL::8Y,RECOVERY::8Y,SURVIVAL::9Y,RECOVERY::9Y,SURVIVAL::10Y,RECOVERY::10Y,SURVIVAL::11Y,RECOVERY::11Y,SURVIVAL::12Y,RECOVERY::12Y,SURVIVAL::15Y,RECOVERY::15Y,SURVIVAL::20Y,RECOVERY::20Y,SURVIVAL::25Y,RECOVERY::25Y
20-SEP-2012,96.12500000000001,0.9841186982022854,0.4,0.9684896121513608,0.4,0.9531087363328333,0.4,0.9379309906470089,0.4,0.9230354255191143,0.4,0.9083764213564632,0.4,0.8939502212629732,0.4,0.8797145432160796,0.4,0.8657435310594263,0.4,0.8519943967632524,0.4,0.8384636166182933,0.4,0.8251115330052384,0.4,0.7864210105562697,0.4,0.7258626153600225,0.4,0.6699969080372555,0.4
21-SEP-2012,96.375,0.9840776664522306,0.4,0.9684088536100676,0.4,0.9529895248322751,0.4,0.9377744692886026,0.4,0.9228429113960072,0.4,0.9081490987485653,0.4,0.8936892458871845,0.4,0.8794209552495205,0.4,0.8654185214711395,0.4,0.8516390391138586,0.4,0.8380789582707859,0.4,0.8246985195903951,0.4,0.7859290503143312,0.4,0.7252571598910506,0.4,0.6692984289446565,0.4
24-SEP-2012,98.50000000000001,0.983729405641148,0.4,0.9677235435230863,0.4,0.9519781062949113,0.4,0.9364467684540666,0.4,0.9212102229458926,0.4,0.9062215850891124,0.4,0.8914768212788916,0.4,0.8769325501480641,0.4,0.8626643363445313,0.4,0.8486282748600212,0.4,0.8348205884383215,0.4,0.8212006527383384,0.4,0.7817650422819884,0.4,0.7201375825890859,0.4,0.663398103008608,0.4
25-SEP-2012,102.62500000000001,0.9830539173277226,0.4,0.9663950043733809,0.4,0.9500183947351937,0.4,0.9338755742554449,0.4,0.9180500415684916,0.4,0.9024926896667842,0.4,0.8871989739365649,0.4,0.8721235881909369,0.4,0.8573445097650101,0.4,0.8428158788239091,0.4,0.828533451263851,0.4,0.8144549167435303,0.4,0.7737471525888744,0.4,0.7103053444101184,0.4,0.6520958509620309,0.4
26-SEP-2012,102.188,0.9831254185027444,0.4,0.9665355885061964,0.4,0.9502257049479507,0.4,0.9341474870438353,0.4,0.9183841391432577,0.4,0.9028867911414978,0.4,0.887650954401585,0.4,0.8726315275503125,0.4,0.8579062357215901,0.4,0.8434294270299024,0.4,0.8291969084263027,0.4,0.8151665485763477,0.4,0.7745922082709479,0.4,0.7113400304920944,0.4,0.6532834015416207,0.4
27-SEP-2012,98.501,0.9837294158255575,0.4,0.9677235635604926,0.4,0.9519781358619901,0.4,0.936446807260225,0.4,0.9212102706578096,0.4,0.9062216414067108,0.4,0.8914768859095014,0.4,0.8769326228278691,0.4,0.8626644167728336,0.4,0.8486283627654349,0.4,0.8348206835562405,0.4,0.8212007548294932,0.4,0.7817651637510401,0.4,0.7201377318008533,0.4,0.6633982748231652,0.4
28-SEP-2012,99.00000000000001,0.9836475742114529,0.4,0.9675625502520757,0.4,0.9517405554533013,0.4,0.9361350010605137,0.4,0.9208269229276103,0.4,0.9057691690063403,0.4,0.8909576458886102,0.4,0.8763487402105681,0.4,0.862018312471388,0.4,0.847922221988331,0.4,0.8340566367788069,0.4,0.8203807288464001,0.4,0.7807896105554569,0.4,0.7189396182175704,0.4,0.6620189564140362,0.4
01-OCT-2012,98.25,0.9837705413189024,0.4,0.9678044779668862,0.4,0.9520975351803413,0.4,0.9366035195969314,0.4,0.9214029514750625,0.4,0.9064490803454566,0.4,0.891737902449471,0.4,0.8772261529213596,0.4,0.8629892473185441,0.4,0.8489833989869563,0.4,0.8352048579921597,0.4,0.8216131023086214,0.4,0.7822558095799121,0.4,0.7207405009279754,0.4,0.6640924248026515,0.4
02-OCT-2012,98.25,0.983770544247588,0.4,0.9678044837291955,0.4,0.9520975436835266,0.4,0.9366035307576481,0.4,0.9214029651976641,0.4,0.9064490965438473,0.4,0.8917379210396752,0.4,0.8772261738276927,0.4,0.8629892704546985,0.4,0.8489834242750477,0.4,0.8352048853562446,0.4,0.8216131316800395,0.4,0.7822558445306954,0.4,0.7207405438702692,0.4,0.6640924742602431,0.4
03-OCT-2012,96.12500000000001,0.984118667393691,0.4,0.9684895515127343,0.4,0.9531086468194256,0.4,0.9379308731159589,0.4,0.9230352809582787,0.4,0.9083762506540224,0.4,0.893950025285714,0.4,0.879714322744065,0.4,0.8657432869860328,0.4,0.8519941298937284,0.4,0.8384633277382633,0.4,0.8251112228239554,0.4,0.7864206410612617,0.4,0.7258621605751033,0.4,0.6699963833234236,0.4
