Date,QuotedSpread,SURVIVAL::1Y,RECOVERY::1Y,SURVIVAL::2Y,RECOVERY::2Y,SURVIVAL::3Y,RECOVERY::3Y,SURVIVAL::4Y,RECOVERY::4Y,SURVIVAL::5Y,RECOVERY::5Y,SURVIVAL::6Y,RECOVERY::6Y,SURVIVAL::7Y,RECOVERY::7Y,SURVIVAL::8Y,RECOVERY::8Y,SURVIVAL::9Y,RECOVERY::9Y,SURVIVAL::10Y,RECOVERY::10Y,SURVIVAL::11Y,RECOVERY::11Y,SURVIVAL::12Y,RECOVERY::12Y,SURVIVAL::15Y,RECOVERY::15Y,SURVIVAL::20Y,RECOVERY::20Y,SURVIVAL::25Y,RECOVERY::25Y
20-MAR-2012,87.751,0.9855042865020887,0.4,0.9712186987139908,0.4,0.9571401907136186,0.4,0.9432280261970275,0.4,0.9295552629660749,0.4,0.9160806961936431,0.4,0.9028014528806529,0.4,0.8896791094035404,0.4,0.8767825759285498,0.4,0.8640729869079288,0.4,0.851547632448427,0.4,0.8391702703114308,0.4,0.8032035925670816,0.4,0.746592258728602,0.4,0.6939987633909015,0.4
21-MAR-2012,87.013,0.9856248565934638,0.4,0.9714563579348859,0.4,0.9574915334763805,0.4,0.9436900186617305,0.4,0.9301243393121512,0.4,0.9167536685486293,0.4,0.9035752030947745,0.4,0.8905508513217772,0.4,0.8777490551232138,0.4,0.8651312865808658,0.4,0.8526949002707847,0.4,0.840403949503068,0.4,0.8046796663492991,0.4,0.748422452684141,0.4,0.6961259393292164,0.4
22-MAR-2012,90.56,0.9850432234763367,0.4,0.9703101521166521,0.4,0.9557974400128015,0.4,0.94146292031328,0.4,0.9273816698088388,0.4,0.9135110294213663,0.4,0.8998478491024092,0.4,0.8863524303248095,0.4,0.8730954551032354,0.4,0.8600367614974301,0.4,0.847173383853578,0.4,0.8344679474803681,0.4,0.7975823279744728,0.4,0.7396326932773798,0.4,0.6859218021367852,0.4
23-MAR-2012,91.25000000000001,0.9849298433834619,0.4,0.9700867963873707,0.4,0.9554674364341773,0.4,0.9410292426632774,0.4,0.9268477845955995,0.4,0.9128800433220524,0.4,0.899122798097077,0.4,0.8855360355474213,0.4,0.8721908688021335,0.4,0.8590468158097708,0.4,0.8461008457545792,0.4,0.833315304882231,0.4,0.7962056380971901,0.4,0.7379307314464016,0.4,0.6839494636261076,0.4
26-MAR-2012,88.75000000000001,0.9853394435835683,0.4,0.970893819081576,0.4,0.9566599754725658,0.4,0.9425966666393586,0.4,0.9287776750301519,0.4,0.91516127752705,0.4,0.901744503987731,0.4,0.8884884759596302,0.4,0.8754627405324746,0.4,0.8626279696344143,0.4,0.8499813636191971,0.4,0.8374862757870314,0.4,0.8011896000530319,0.4,0.744096904811126,0.4,0.6911005932476099,0.4
27-MAR-2012,89.5,0.985215960198048,0.4,0.9706504882289618,0.4,0.9563003527772008,0.4,0.9421239246304746,0.4,0.9281955270303665,0.4,0.9144730474147558,0.4,0.9009534414839637,0.4,0.8875974893611281,0.4,0.8744752127503006,0.4,0.8615469363991798,0.4,0.8488097922002046,0.4,0.836226830169062,0.4,0.7996840126924343,0.4,0.7422328349944739,0.4,0.6889371974569387,0.4
28-MAR-2012,90.75,0.9850111545843041,0.4,0.9702469746555039,0.4,0.9557040927373459,0.4,0.9413402419391546,0.4,0.9272306385691549,0.4,0.9133325218629448,0.4,0.8996427218796135,0.4,0.8861214510940661,0.4,0.872839513644085,0.4,0.8597566571013626,0.4,0.8468698974729549,0.4,0.834141781160363,0.4,0.7971927141781784,0.4,0.7391509255400097,0.4,0.6853633846874451,0.4
29-MAR-2012,92.844,0.9846677394691115,0.4,0.96957055715121,0.4,0.9547048487658889,0.4,0.9400272716425989,0.4,0.9256145286076343,0.4,0.9114227655038465,0.4,0.8974485942093585,0.4,0.8836512714318284,0.4,0.8701028999197847,0.4,0.856762255569533,0.4,0.8436261534541092,0.4,0.8306562937675753,0.4,0.7930315913178068,0.4,0.7340104901105683,0.4,0.6794107737967522,0.4
30-MAR-2012,91.29000000000002,0.9849225697316019,0.4,0.9700724683667021,0.4,0.9554462683696103,0.4,0.9410014261386047,0.4,0.9268135427535368,0.4,0.9128395761908632,0.4,0.8990763011346115,0.4,0.885483683994888,0.4,0.8721328654956507,0.4,0.8589833430313618,0.4,0.846032081575091,0.4,0.8332414094616551,0.4,0.796117395321173,0.4,0.7378216729071994,0.4,0.6838231185874626,0.4
02-APR-2012,90.25,0.9850927929457373,0.4,0.9704078107136332,0.4,0.9559417405522512,0.4,0.9416525701030636,0.4,0.9276151602673586,0.4,0.9137870090065799,0.4,0.9001649968598234,0.4,0.8867095627817052,0.4,0.8734911997323235,0.4,0.8604698855578374,0.4,0.847642682809869,0.4,0.8349723387283565,0.4,0.7981849107969691,0.4,0.7403779574086388,0.4,0.6867858176200341,0.4
