Date,1W1M,2W1M,3W1M,1M1M,2M1M,3M1M,4M1M,5M1M,6M1M,9M1M,1Y1M,18M1M,2Y1M,3Y1M,4Y1M,5Y1M
14-DEC-2000, 6.10961, 6.09920, 6.08408, 6.06072, 5.47257, 5.96412, 5.70505, 5.78227, 5.55210, 5.50070, 5.63001, 5.56041, 5.83109, 5.77921, 5.76328, 5.78881
15-DEC-2000, 6.10252, 6.10154, 6.09796, 6.09174, 5.50184, 5.96772, 5.73770, 5.89523, 5.60026, 5.52103, 5.64481, 5.51649, 5.83231, 5.77917, 5.76350, 5.79489
18-DEC-2000, 6.07515, 6.08309, 6.09102, 6.10147, 5.47515, 5.92263, 5.69435, 5.77194, 5.56038, 5.51505, 5.60306, 5.50066, 5.78774, 5.75787, 5.73601, 5.76254
19-DEC-2000, 6.06962, 6.07791, 6.08775, 6.10567, 5.50678, 5.89251, 5.71734, 5.83893, 5.57986, 5.55518, 5.68820, 5.57595, 5.85967, 5.80408, 5.78798, 5.81439
20-DEC-2000, 5.99218, 5.98569, 5.97972, 5.98275, 5.48154, 5.80166, 5.59158, 5.69128, 5.40337, 5.35576, 5.54112, 5.51257, 5.77451, 5.67854, 5.67514, 5.69786
21-DEC-2000, 5.88350, 5.91820, 5.95881, 6.01425, 5.34805, 5.84284, 5.57456, 5.70972, 5.44228, 5.35971, 5.51281, 5.45446, 5.72344, 5.65264, 5.64343, 5.66641
22-DEC-2000, 5.97339, 5.97721, 5.97970, 5.98260, 5.39278, 5.79785, 5.59597, 5.80162, 5.43450, 5.29176, 5.60375, 5.43639, 5.64124, 5.67203, 5.63322, 5.67495
27-DEC-2000, 6.13052, 6.09560, 6.04923, 5.97840, 5.40269, 5.84001, 5.61973, 5.62518, 5.41039, 5.31772, 5.82655, 5.87382, 5.83963, 5.88213, 5.83708, 5.87085
28-DEC-2000, 6.05236, 6.06622, 6.07507, 6.06646, 5.30817, 5.96524, 5.60266, 5.68325, 5.47528, 5.34096, 5.82303, 5.89767, 5.89070, 5.89388, 5.85988, 5.89104
29-DEC-2000, 5.92642, 5.95738, 5.99691, 5.85305, 5.40046, 5.87644, 5.57944, 5.65167, 5.41682, 5.29794, 5.82817, 5.85389, 5.78786, 5.87046, 5.81488, 5.85996
02-JAN-2001, 6.10264, 6.07673, 6.04081, 5.39134, 5.91760, 5.50596, 5.70140, 5.36320, 5.51120, 5.37851, 5.73390, 5.98508, 5.73231, 5.79433, 5.74563, 5.77886
03-JAN-2001, 6.11151, 6.08209, 6.04282, 5.39061, 5.95264, 5.52388, 5.63903, 5.42139, 5.55286, 5.40617, 5.79632, 6.03570, 5.77749, 5.82802, 5.78203, 5.81499
04-JAN-2001, 6.06173, 6.03975, 6.00735, 5.36353, 5.85016, 5.42380, 5.48773, 5.42603, 5.50030, 5.29668, 5.80295, 6.09721, 5.79080, 5.80034, 5.76568, 5.79637
05-JAN-2001, 6.03226, 6.01082, 5.97596, 5.32879, 5.79727, 5.43751, 5.38007, 5.33715, 5.43812, 5.30902, 5.51397, 5.73443, 5.68589, 5.59088, 5.58822, 5.61541
08-JAN-2001, 6.00838, 5.98714, 5.76062, 5.31600, 5.78202, 5.38708, 5.46454, 5.26256, 5.34467, 5.34429, 5.51665, 5.72768, 5.69631, 5.57971, 5.58327, 5.60352
09-JAN-2001, 6.04796, 6.02082, 5.59404, 5.34290, 5.88163, 5.36310, 5.49726, 5.35732, 5.44714, 5.40714, 5.49961, 5.73112, 5.75348, 5.60189, 5.61573, 5.63351
10-JAN-2001, 6.07787, 6.05669, 5.43576, 5.38690, 5.90327, 5.41312, 5.53406, 5.39160, 5.49294, 5.39047, 5.50165, 5.81211, 5.81001, 5.63911, 5.65821, 5.67484
11-JAN-2001, 6.17246, 6.12273, 5.47105, 5.36555, 5.86719, 5.40514, 5.62149, 5.35935, 5.41210, 5.40210, 5.51594, 5.75273, 5.77299, 5.62287, 5.63594, 5.65410
12-JAN-2001, 6.18303, 6.16167, 5.52827, 5.46317, 5.90970, 5.46672, 5.70944, 5.44957, 5.49953, 5.43347, 5.51913, 5.80993, 5.85468, 5.66648, 5.69085, 5.71156
15-JAN-2001, 6.17428, 5.93990, 5.49673, 5.41075, 5.85817, 5.45400, 5.66960, 5.35392, 5.44437, 5.41140, 5.51795, 5.79304, 5.79173, 5.65043, 5.66030, 5.67972
16-JAN-2001, 6.14629, 5.71972, 5.48009, 5.38498, 5.74324, 5.64485, 5.50148, 5.37820, 5.45924, 5.42402, 5.50341, 5.76531, 5.83128, 5.61944, 5.65030, 5.66407
17-JAN-2001, 6.12439, 5.50139, 5.46367, 5.38358, 5.79808, 5.53073, 5.63049, 5.39193, 5.51020, 5.43444, 5.50499, 5.78094, 5.79660, 5.64847, 5.66184, 5.67917
18-JAN-2001, 6.10639, 5.48927, 5.45849, 5.38489, 5.72871, 5.43720, 5.61020, 5.26388, 5.37783, 5.42377, 5.47825, 5.74895, 5.78637, 5.59946, 5.62295, 5.63879
19-JAN-2001, 6.14914, 5.52479, 5.48639, 5.40129, 5.77997, 5.38677, 5.63301, 5.37502, 5.42459, 5.41869, 5.48226, 5.74609, 5.81983, 5.60456, 5.63702, 5.65534
22-JAN-2001, 5.90987, 5.50046, 5.48023, 5.41570, 5.69762, 5.49837, 5.57536, 5.32657, 5.45332, 5.43081, 5.49127, 5.75847, 5.78701, 5.61853, 5.63736, 5.65390
23-JAN-2001, 5.67223, 5.45166, 5.41328, 5.33521, 5.76174, 5.42622, 5.51537, 5.35207, 5.44680, 5.38244, 5.49592, 5.81493, 5.82082, 5.61689, 5.64581, 5.65984
24-JAN-2001, 5.46329, 5.43885, 5.39577, 5.30670, 5.72283, 5.50100, 5.56875, 5.36221, 5.47607, 5.40867, 5.52820, 5.92796, 5.91871, 5.66217, 5.70643, 5.71679
25-JAN-2001, 5.47532, 5.46066, 5.42857, 5.34740, 5.67273, 5.53946, 5.58181, 5.31181, 5.44317, 5.45211, 5.53707, 5.90953, 5.92608, 5.65999, 5.70611, 5.71667
26-JAN-2001, 5.41915, 5.41403, 5.39537, 5.33576, 5.62315, 5.46042, 5.63267, 5.31799, 5.41181, 5.38911, 5.50972, 5.86244, 5.85826, 5.62768, 5.66502, 5.68176
29-JAN-2001, 5.41276, 5.38771, 5.34541, 5.26818, 5.65511, 5.46362, 5.57105, 5.20423, 5.33066, 5.36083, 5.30139, 5.84338, 5.62938, 5.59787, 5.44602, 5.45851
30-JAN-2001, 5.40710, 5.38261, 5.34258, 5.27984, 5.66617, 5.37608, 5.46357, 5.29346, 5.38733, 5.35666, 5.11646, 5.79579, 5.41368, 5.39344, 5.24011, 5.25246
31-JAN-2001, 5.43178, 5.40640, 5.36103, 5.29344, 5.36845, 5.38544, 5.26496, 5.24422, 5.36233, 5.03423, 4.84015, 5.74393, 5.11457, 5.16149, 4.99186, 5.00747
01-FEB-2001, 5.49946, 5.47405, 5.42846, 5.93292, 5.43951, 5.66055, 5.36802, 5.38538, 5.37532, 5.18868, 4.86473, 5.70532, 5.15789, 5.19001, 5.02363, 5.03830
02-FEB-2001, 5.43718, 5.42483, 5.39824, 5.93263, 5.51167, 5.69859, 5.40553, 5.49175, 5.41341, 5.16422, 4.91380, 5.70382, 5.12755, 5.21217, 5.02984, 5.05410
05-FEB-2001, 5.45843, 5.42910, 5.38150, 5.88850, 5.48933, 5.65162, 5.38211, 5.41111, 5.38590, 5.18205, 4.88153, 5.67502, 5.11129, 5.19094, 5.01097, 5.02904
06-FEB-2001, 5.45161, 5.42822, 5.38704, 5.89836, 5.45904, 5.66110, 5.37641, 5.46627, 5.39412, 5.17852, 4.88597, 5.68555, 5.14389, 5.18789, 5.01745, 5.03363
07-FEB-2001, 5.41363, 5.39258, 5.35597, 5.87462, 5.47431, 5.64561, 5.36380, 5.33051, 5.32950, 5.22165, 4.87493, 5.66158, 5.13367, 5.17200, 5.00526, 5.01955
08-FEB-2001, 5.40408, 5.38430, 5.93087, 5.88237, 5.54972, 5.67463, 5.36022, 5.49976, 5.49018, 5.20500, 4.90191, 5.73539, 5.15481, 5.22735, 5.04780, 5.06574
09-FEB-2001, 5.38779, 5.37239, 5.92196, 5.87567, 5.52196, 5.63041, 5.36728, 5.36248, 5.37859, 5.19635, 4.86907, 5.66427, 5.08891, 5.18650, 5.00188, 5.02597
12-FEB-2001, 5.33723, 5.32006, 5.86656, 5.82676, 5.52026, 5.60036, 5.38212, 5.37142, 5.35701, 5.17776, 4.87396, 5.64584, 5.07544, 5.17034, 4.98817, 5.00580
13-FEB-2001, 5.36415, 5.29935, 5.76892, 5.68046, 5.55595, 5.56322, 5.32933, 5.40073, 5.34844, 5.17257, 4.88302, 5.63652, 5.08130, 5.15693, 4.97945, 4.99689
14-FEB-2001, 5.32103, 5.31135, 5.87137, 5.84449, 5.56484, 5.65950, 5.35408, 5.53591, 5.44119, 5.22653, 4.93678, 5.68277, 5.14892, 5.20420, 5.03005, 5.04708
15-FEB-2001, 5.33485, 5.89020, 5.85844, 5.82494, 5.61099, 5.63269, 5.46092, 5.47345, 5.46121, 5.30334, 4.97243, 5.73955, 5.16995, 5.25300, 5.07049, 5.08842
16-FEB-2001, 5.36747, 5.90367, 5.84792, 5.78777, 5.60069, 5.59453, 5.39091, 5.44865, 5.44948, 5.24834, 4.94462, 5.71736, 5.11140, 5.23470, 5.04188, 5.06719
19-FEB-2001, 5.32151, 5.86264, 5.81953, 5.77483, 5.59299, 5.63227, 5.26281, 5.50243, 5.47607, 5.21994, 4.94091, 5.72578, 5.14567, 5.21789, 5.03972, 5.05663
20-FEB-2001, 5.31818, 5.86336, 5.82318, 5.77980, 5.55007, 5.55184, 5.35697, 5.53208, 5.41611, 5.19355, 4.92382, 5.68937, 5.14252, 5.18804, 5.01835, 5.03368
21-FEB-2001, 5.24597, 5.81751, 5.80893, 5.79762, 5.56513, 5.59935, 5.25947, 5.41744, 5.40735, 5.21197, 4.91379, 5.66751, 5.10136, 5.18172, 5.00147, 5.01974
22-FEB-2001, 5.82917, 5.81399, 5.79266, 5.76700, 5.52401, 5.59609, 5.34528, 5.45519, 5.41968, 5.22010, 4.92640, 5.71723, 5.14497, 5.19982, 5.02689, 5.04302
23-FEB-2001, 5.82628, 5.80832, 5.78378, 5.75587, 5.52562, 5.45459, 5.29498, 5.38903, 5.31889, 5.15955, 4.89719, 5.68620, 5.11593, 5.15443, 4.98890, 5.00761
26-FEB-2001, 5.80575, 5.79175, 5.77189, 5.74794, 5.49024, 5.48955, 5.24878, 5.36818, 5.33412, 5.11537, 4.84325, 5.71971, 5.14071, 5.14105, 4.98575, 4.99774
27-FEB-2001, 5.83023, 5.78856, 5.73449, 5.67317, 5.40675, 5.44880, 5.15723, 5.37618, 5.29078, 4.99871, 4.77746, 5.62227, 5.04515, 5.07111, 4.91082, 4.92437
28-FEB-2001, 5.89502, 5.83914, 5.76478, 5.67901, 5.44303, 5.47294, 5.08175, 5.39608, 5.30082, 5.04859, 4.79013, 5.56868, 5.07633, 5.05471, 4.90889, 4.91909
01-MAR-2001, 5.83102, 5.82115, 5.80311, 5.57428, 5.63501, 5.29439, 5.42949, 5.33239, 5.12993, 5.23950, 5.26753, 5.37076, 5.57344, 5.42976, 5.44204, 5.45942
02-MAR-2001, 5.80019, 5.79435, 5.78258, 5.56763, 5.68687, 5.28653, 5.42017, 5.42085, 5.19412, 5.30743, 5.32974, 5.36761, 5.59411, 5.45694, 5.46855, 5.49050
05-MAR-2001, 5.81188, 5.78525, 5.74858, 5.50159, 5.66787, 5.34385, 5.42721, 5.48478, 5.22507, 5.29990, 5.36820, 5.38804, 5.58870, 5.47741, 5.48094, 5.50005
06-MAR-2001, 5.76443, 5.75134, 5.73207, 5.51112, 5.67858, 5.37449, 5.45452, 5.45962, 5.21820, 5.32561, 5.40593, 5.40497, 5.58578, 5.49806, 5.49389, 5.51549
07-MAR-2001, 5.77656, 5.84107, 5.90666, 5.76747, 5.47470, 5.30804, 5.49724, 5.42985, 5.21401, 5.35323, 5.36776, 5.41927, 5.63743, 5.48986, 5.50348, 5.52045
08-MAR-2001, 5.74455, 5.72504, 5.70115, 5.48363, 5.73709, 5.31849, 5.46925, 5.39489, 5.15713, 5.26238, 5.28412, 5.33183, 5.54892, 5.42924, 5.43507, 5.45359
09-MAR-2001, 5.69734, 5.70726, 5.71889, 5.54671, 5.73559, 5.36924, 5.46218, 5.34273, 5.15948, 5.29167, 5.29929, 5.31302, 5.50698, 5.44109, 5.43290, 5.45898
12-MAR-2001, 5.74086, 5.72323, 5.51170, 5.47027, 5.63181, 5.31707, 5.44149, 5.27285, 5.03803, 5.23246, 5.25972, 5.26224, 5.48385, 5.37512, 5.37928, 5.39740
13-MAR-2001, 5.68995, 5.68939, 5.49753, 5.48540, 5.61187, 5.29816, 5.36774, 5.33164, 5.10752, 5.19485, 5.25447, 5.29231, 5.47829, 5.38367, 5.38440, 5.40279
14-MAR-2001, 5.65555, 5.63886, 5.43075, 5.38853, 5.51738, 5.18481, 5.33683, 5.20112, 4.96794, 5.14309, 5.17960, 5.17104, 5.37866, 5.28697, 5.28690, 5.30554
15-MAR-2001, 5.64021, 5.61452, 5.39855, 5.34680, 5.52273, 5.11017, 5.25218, 5.18956, 4.96651, 5.08222, 5.11139, 5.16494, 5.37269, 5.24981, 5.25949, 5.27497
16-MAR-2001, 5.74872, 5.71388, 5.47936, 5.38666, 5.48113, 5.10624, 5.19373, 5.13164, 4.91178, 5.09919, 5.08149, 5.08734, 5.35690, 5.20944, 5.22688, 5.24474
19-MAR-2001, 5.80029, 5.56370, 5.49318, 5.37113, 5.44371, 5.08328, 5.16967, 5.15758, 4.90241, 5.05682, 5.05938, 5.03923, 5.30034, 5.18398, 5.19244, 5.20791
20-MAR-2001, 5.85757, 5.60580, 5.51558, 5.36183, 5.45158, 5.16442, 5.23351, 5.16838, 4.91579, 5.13127, 5.10959, 5.04208, 5.32446, 5.21649, 5.22081, 5.23831
21-MAR-2001, 5.81163, 5.57497, 5.50301, 5.37242, 5.37200, 5.05744, 5.30614, 5.05023, 4.79851, 5.06424, 5.04934, 4.97053, 5.22949, 5.15774, 5.15293, 5.17193
22-MAR-2001, 5.77068, 5.53868, 5.47047, 5.34220, 5.31854, 5.04059, 5.11766, 4.91874, 4.71133, 4.88566, 4.82498, 4.81801, 5.09614, 5.01163, 5.01109, 5.02851
23-MAR-2001, 5.72161, 5.50217, 5.44855, 5.34504, 5.39355, 5.11351, 5.14283, 5.00073, 4.78779, 4.91072, 4.91088, 4.93061, 5.16515, 5.08680, 5.08401, 5.10717
26-MAR-2001, 5.56162, 5.51419, 5.44639, 5.32979, 5.41201, 5.06277, 5.16156, 5.03611, 4.80978, 4.99158, 5.02197, 4.99523, 5.21471, 5.14307, 5.13860, 5.15714
27-MAR-2001, 5.57401, 5.53157, 5.46980, 5.36068, 5.44680, 5.19009, 5.26565, 5.15906, 4.90244, 5.05144, 5.01490, 5.10124, 5.39357, 5.19107, 5.22346, 5.23371
28-MAR-2001, 5.58182, 5.53321, 5.46475, 5.34979, 5.46384, 5.09486, 5.16404, 5.18317, 4.89942, 5.01254, 5.06143, 5.08670, 5.32820, 5.19022, 5.20388, 5.21888
29-MAR-2001, 5.65288, 5.59902, 5.52090, 5.38255, 5.40784, 5.06544, 5.22101, 5.16872, 4.93338, 5.05089, 5.06087, 5.13144, 5.36856, 5.21845, 5.23494, 5.24969
30-MAR-2001, 5.65000, 5.60645, 5.53708, 5.40135, 5.37527, 5.15292, 5.06145, 5.06210, 4.84974, 4.98649, 5.03924, 5.10428, 5.34126, 5.17636, 5.19836, 5.21544
02-APR-2001, 5.57147, 5.52749, 5.46242, 5.53260, 5.17602, 5.31577, 5.17383, 4.90164, 4.98726, 5.03248, 4.87738, 5.18397, 5.09484, 4.98340, 4.99195, 5.00636
03-APR-2001, 5.55463, 5.49792, 5.41970, 5.47945, 5.22212, 5.29167, 5.16332, 4.86141, 4.97945, 4.96534, 4.80442, 5.20678, 5.09789, 4.96433, 4.97807, 4.99198
04-APR-2001, 5.50456, 5.45305, 5.38433, 5.46543, 5.25652, 5.17881, 5.17397, 4.92971, 4.99353, 4.99426, 4.85108, 5.17307, 5.07196, 4.96481, 4.97088, 4.98677
05-APR-2001, 5.45944, 5.42232, 5.37108, 5.47397, 5.25014, 5.28633, 5.19352, 4.88336, 4.96596, 5.04816, 4.84385, 5.21904, 5.16902, 4.96920, 5.00231, 5.01142
06-APR-2001, 5.38977, 5.37971, 5.36034, 5.50170, 5.19850, 5.23562, 5.07620, 4.85529, 4.94354, 4.95683, 4.82533, 5.19864, 5.10744, 4.93769, 4.96316, 4.97775
09-APR-2001, 5.45662, 5.42391, 5.37658, 5.47984, 5.16198, 5.06902, 5.08482, 4.89546, 4.93853, 4.91871, 4.80430, 5.21092, 5.10416, 4.92533, 4.95269, 4.96298
10-APR-2001, 5.35131, 5.34856, 5.51961, 5.49070, 5.16959, 5.28619, 5.09426, 4.97787, 5.04983, 5.00813, 4.90849, 5.26736, 5.13790, 4.99804, 5.01242, 5.02710
11-APR-2001, 5.28132, 5.28601, 5.47124, 5.47486, 5.26890, 5.33077, 5.31465, 5.09716, 5.17660, 5.10312, 4.96586, 5.44287, 5.30683, 5.09611, 5.13109, 5.14088
12-APR-2001, 5.19725, 5.21383, 5.41863, 5.45509, 5.30882, 5.43442, 5.30729, 5.15889, 5.25478, 5.11387, 4.98708, 5.45203, 5.33314, 5.11389, 5.15161, 5.16973
17-APR-2001, 5.34990, 5.52674, 5.51477, 5.48966, 5.23025, 5.40574, 5.37520, 5.04084, 5.16766, 5.19277, 4.98982, 5.44564, 5.33979, 5.11824, 5.15580, 5.16519
18-APR-2001, 5.31110, 5.46823, 5.43824, 5.39545, 5.20079, 5.23421, 5.16028, 4.96455, 5.11230, 5.10815, 4.98322, 5.46333, 5.29459, 5.08176, 5.11703, 5.12685
19-APR-2001, 5.26191, 5.42413, 5.40252, 5.37258, 5.21002, 5.29705, 5.13666, 4.95673, 5.21951, 5.19178, 5.03181, 5.55077, 5.34192, 5.14449, 5.17523, 5.18637
20-APR-2001, 5.29552, 5.46001, 5.43429, 5.38718, 5.09467, 5.18104, 5.18632, 4.96497, 5.11979, 5.16827, 5.07573, 5.59730, 5.39833, 5.13688, 5.18524, 5.19734
23-APR-2001, 5.34736, 5.46599, 5.39070, 5.28613, 5.10674, 5.12057, 5.06632, 4.89475, 5.06168, 5.06945, 4.95967, 5.50847, 5.32170, 5.05657, 5.10774, 5.11307
24-APR-2001, 5.57126, 5.50892, 5.42820, 5.31401, 5.09725, 5.09717, 5.17804, 4.95791, 5.07389, 5.03764, 4.97273, 5.54620, 5.33417, 5.07851, 5.12730, 5.13313
25-APR-2001, 5.51641, 5.46216, 5.39251, 5.29579, 5.10773, 5.08069, 5.02654, 5.00137, 5.07868, 4.97524, 4.93679, 5.49007, 5.29480, 5.03262, 5.08275, 5.08866
26-APR-2001, 5.51940, 5.47038, 5.40664, 5.31641, 5.08936, 5.03550, 5.12169, 4.86269, 4.98407, 5.02822, 4.93647, 5.53026, 5.34848, 5.03703, 5.10082, 5.10374
27-APR-2001, 5.57136, 5.52622, 5.46162, 5.36012, 5.09071, 5.10699, 5.09803, 4.94180, 5.08694, 5.05817, 4.96581, 5.54137, 5.35498, 5.07364, 5.12875, 5.13843
30-APR-2001, 5.57677, 5.52889, 5.46451, 5.36949, 5.14181, 5.17265, 5.16264, 5.01678, 5.17775, 4.81079, 5.03385, 5.65842, 5.47313, 5.14739, 5.21535, 5.21724
01-MAY-2001, 5.58277, 5.52372, 5.44308, 5.13586, 5.23007, 5.16873, 4.93637, 5.24357, 4.99115, 4.57686, 5.17522, 5.40376, 5.60068, 5.27509, 5.34041, 5.34450
02-MAY-2001, 5.50744, 5.47165, 5.42212, 5.16449, 5.28404, 5.18861, 4.99500, 5.16789, 4.99396, 4.64142, 5.23459, 5.42801, 5.58223, 5.31904, 5.36740, 5.37509
03-MAY-2001, 5.50815, 5.45106, 5.37530, 5.08321, 5.24467, 5.17394, 4.94034, 5.10091, 4.93696, 4.58725, 5.16445, 5.37006, 5.52902, 5.26220, 5.31128, 5.31880
04-MAY-2001, 5.50196, 5.45600, 5.38527, 5.08826, 5.19348, 5.17700, 4.85327, 4.96529, 4.83244, 4.56475, 5.13866, 5.26835, 5.43312, 5.20436, 5.24469, 5.25970
08-MAY-2001, 5.41956, 5.37845, 5.32113, 5.05284, 5.13731, 5.07205, 4.91371, 4.93929, 4.80989, 4.56621, 5.09074, 5.20841, 5.38136, 5.16467, 5.20192, 5.21062
09-MAY-2001, 5.39038, 5.35639, 5.30985, 5.06172, 5.18969, 5.06531, 4.83849, 5.04891, 4.88869, 4.52715, 5.08683, 5.27590, 5.43872, 5.18220, 5.23003, 5.23671
10-MAY-2001, 5.32148, 5.31150, 5.12115, 5.08674, 5.19423, 5.17299, 4.90757, 5.07480, 4.92727, 4.58581, 5.11599, 5.34365, 5.53155, 5.22126, 5.28498, 5.28779
11-MAY-2001, 5.39097, 5.36055, 5.14360, 5.06185, 5.19960, 5.25629, 4.94251, 5.16186, 4.97726, 4.60298, 5.19592, 5.34987, 5.52293, 5.26317, 5.31261, 5.32266
14-MAY-2001, 5.38169, 5.35208, 5.13918, 5.07164, 5.23374, 5.22597, 4.94208, 5.14101, 4.98327, 4.66337, 5.24294, 5.40034, 5.56558, 5.29716, 5.34780, 5.35445
15-MAY-2001, 5.38335, 5.35630, 5.14449, 5.07282, 5.20002, 5.33862, 4.99192, 5.10535, 4.97682, 4.71760, 5.31076, 5.43436, 5.58385, 5.33827, 5.38124, 5.39026
16-MAY-2001, 5.25152, 5.24214, 5.05745, 5.03860, 5.24527, 5.19420, 4.99741, 5.24048, 5.00779, 4.65299, 5.34846, 5.41604, 5.51273, 5.33217, 5.35664, 5.37012
17-MAY-2001, 5.18049, 5.02706, 5.04979, 5.07946, 5.21019, 5.24743, 5.09831, 5.22607, 5.07527, 4.68368, 5.34146, 5.49663, 5.55924, 5.37790, 5.40388, 5.41610
18-MAY-2001, 5.24792, 5.07585, 5.07488, 5.06892, 5.23636, 5.29971, 5.08571, 5.24816, 5.11618, 4.81786, 5.46990, 5.65138, 5.75386, 5.46780, 5.52154, 5.53360
21-MAY-2001, 5.26674, 5.09287, 5.09168, 5.08954, 5.29210, 5.27297, 5.01730, 5.30939, 5.16717, 4.91818, 5.61639, 5.68044, 5.77523, 5.52831, 5.57075, 5.58074
22-MAY-2001, 5.21720, 5.05139, 5.05743, 5.05988, 5.18837, 5.22773, 5.04114, 5.23908, 5.13753, 4.82402, 5.51918, 5.67246, 5.71538, 5.48683, 5.52287, 5.53532
23-MAY-2001, 5.19836, 5.03762, 5.04970, 5.05995, 5.17755, 5.23906, 5.00926, 5.29069, 5.07547, 4.80147, 5.57264, 5.65911, 5.72381, 5.47167, 5.51590, 5.52512
24-MAY-2001, 5.11325, 5.11271, 5.10941, 5.10055, 5.26173, 5.25016, 5.03959, 5.21890, 5.08805, 4.83986, 5.57100, 5.65131, 5.69740, 5.49819, 5.52727, 5.54011
25-MAY-2001, 5.11286, 5.11623, 5.11744, 5.11366, 5.25263, 5.25505, 5.01114, 5.29596, 5.10197, 4.88841, 5.65462, 5.73178, 5.84781, 5.52684, 5.59043, 5.60286
29-MAY-2001, 5.14001, 5.12900, 5.11331, 5.08987, 5.30275, 5.25184, 5.00442, 5.13121, 5.04907, 4.88893, 5.60643, 5.69404, 5.74853, 5.51723, 5.55439, 5.56607
30-MAY-2001, 5.18711, 5.16644, 5.13753, 5.09114, 5.25257, 5.16499, 5.05967, 5.19025, 5.08065, 4.78823, 5.53514, 5.70304, 5.71406, 5.50083, 5.53387, 5.54595
31-MAY-2001, 5.14107, 5.13299, 5.12063, 5.10180, 5.27770, 5.05202, 5.01982, 5.01727, 5.04795, 4.84831, 5.36924, 5.63341, 5.53324, 5.29641, 5.33677, 5.34677
01-JUN-2001, 5.14187, 5.13451, 5.12251, 5.27850, 5.28323, 4.97597, 5.16511, 4.99901, 5.18151, 5.30645, 5.32699, 5.86614, 5.55665, 5.27706, 5.33142, 5.34162
04-JUN-2001, 5.14372, 5.14107, 5.13482, 5.29681, 5.24407, 4.96310, 5.18949, 4.99858, 5.19835, 5.35269, 5.32408, 5.73872, 5.45089, 5.25552, 5.28487, 5.29691
05-JUN-2001, 5.13676, 5.14071, 5.14122, 5.30756, 5.24032, 5.12825, 5.20836, 5.06152, 5.27210, 5.39390, 5.37514, 5.81054, 5.51376, 5.30744, 5.34043, 5.35127
06-JUN-2001, 5.12742, 5.13417, 5.13941, 5.31656, 5.27274, 5.11688, 5.26512, 5.04720, 5.28556, 5.48702, 5.43520, 5.79104, 5.49975, 5.33643, 5.35566, 5.37059
07-JUN-2001, 5.12989, 5.12602, 5.12006, 5.28760, 5.30965, 5.08028, 5.33538, 5.08926, 5.33443, 5.47471, 5.40142, 5.85419, 5.55788, 5.35183, 5.38342, 5.39558
08-JUN-2001, 5.14211, 5.14381, 5.14281, 5.31171, 5.27847, 5.10416, 5.23659, 5.12826, 5.32856, 5.46950, 5.44424, 5.85998, 5.58123, 5.35108, 5.38927, 5.40509
11-JUN-2001, 5.16598, 5.16646, 5.33946, 5.32864, 5.28293, 5.09896, 5.19178, 5.28399, 5.39357, 5.46343, 5.48837, 5.81518, 5.54064, 5.35654, 5.38136, 5.39548
12-JUN-2001, 5.26992, 5.24925, 5.39627, 5.35317, 5.39335, 5.34105, 5.50143, 5.37816, 5.63625, 5.83073, 5.75883, 6.12075, 5.81392, 5.61552, 5.64310, 5.65746
13-JUN-2001, 5.21543, 5.21162, 5.38205, 5.37057, 5.37678, 5.21640, 5.50364, 5.37532, 5.64387, 5.76213, 5.81709, 6.26390, 5.82840, 5.66489, 5.68012, 5.69908
14-JUN-2001, 5.13483, 5.13564, 5.30994, 5.30614, 5.30363, 5.14580, 5.43130, 5.30599, 5.57302, 5.69171, 5.75704, 6.20380, 5.76362, 5.60084, 5.61692, 5.63492
15-JUN-2001, 5.08766, 5.10643, 5.30563, 5.33180, 5.29151, 5.23255, 5.40208, 5.24243, 5.54483, 5.73580, 5.76151, 6.22743, 5.81065, 5.60454, 5.63338, 5.65368
18-JUN-2001, 5.08948, 5.28079, 5.29921, 5.32381, 5.33531, 5.16793, 5.38602, 5.26893, 5.57297, 5.65511, 5.66508, 6.21514, 5.80412, 5.57071, 5.60691, 5.62005
19-JUN-2001, 5.12889, 5.31736, 5.33229, 5.35538, 5.38898, 5.16549, 5.51735, 5.38357, 5.56745, 5.80649, 5.83586, 6.17367, 5.81635, 5.62253, 5.64866, 5.66347
20-JUN-2001, 5.09720, 5.30784, 5.34659, 5.39556, 5.35798, 5.21623, 5.52377, 5.41779, 5.62836, 5.76282, 5.81347, 6.30462, 5.90803, 5.65525, 5.69734, 5.70906
21-JUN-2001, 5.10185, 5.29935, 5.32572, 5.36420, 5.40874, 5.22860, 5.50715, 5.45294, 5.63729, 5.86146, 5.84020, 6.24248, 5.93250, 5.64725, 5.69723, 5.70814
22-JUN-2001, 5.04689, 5.24471, 5.27516, 5.32160, 5.38156, 5.22956, 5.48410, 5.27573, 5.53398, 5.70187, 5.66528, 6.17362, 5.82340, 5.56181, 5.60717, 5.62316
25-JUN-2001, 5.27860, 5.29896, 5.32107, 5.34561, 5.30416, 5.18711, 5.39347, 5.18442, 5.41449, 5.68726, 5.66171, 6.07619, 5.76097, 5.50517, 5.54911, 5.55972
26-JUN-2001, 5.31682, 5.32922, 5.34234, 5.35707, 5.34563, 5.19815, 5.39165, 5.26419, 5.48883, 5.70174, 5.68263, 6.10946, 5.78870, 5.53525, 5.57850, 5.58931
