FirstDate, SecondDate, Previous DV01, Previous Forward Rate, Spot DV01, Spot Forward Rate, 1D Gross PnL, 1D Market PnL, 1D Roll-down PnL, 1D Accrual PnL, 1D Explained PnL, 1D Unexplianed PnL, Floater Label
08-SEP-1986, 09-SEP-1986,  0.23983864,  6.19105901,  0.23997697,  6.15104540, -0.87459481, -0.95995770,  0.00000000,  0.00000000, -0.95995770,  0.08536289, USD-LIBOR-3M
09-SEP-1986, 10-SEP-1986,  0.23997697,  6.15104540,  0.24011486,  6.11103188, -0.87596623, -0.96050822,  0.00000000,  0.00000000, -0.96050822,  0.08454200, USD-LIBOR-3M
10-SEP-1986, 11-SEP-1986,  0.24011486,  6.11103188,  0.23967100,  6.31110036,  4.52382025,  4.79950145,  0.00000000,  0.00000000,  4.79950145, -0.27568121, USD-LIBOR-3M
11-SEP-1986, 12-SEP-1986,  0.23967100,  6.31110036,  0.23976094,  6.29109341, -0.42292791, -0.47959847,  0.00000000,  0.00000000, -0.47959847,  0.05667055, USD-LIBOR-3M
12-SEP-1986, 15-SEP-1986,  0.23976094,  6.29109341,  0.24010130,  6.20106242, -1.94753409, -2.16012360,  0.00000000,  0.00000000, -2.16012360,  0.21258951, USD-LIBOR-3M
15-SEP-1986, 16-SEP-1986,  0.24010130,  6.20106242,  0.24011843,  6.21106585,  0.25082184,  0.24019201,  0.00000000,  0.00000000,  0.24019201,  0.01062983, USD-LIBOR-3M
16-SEP-1986, 17-SEP-1986,  0.24011843,  6.21106585,  0.24013569,  6.22106927,  0.25093909,  0.24020934,  0.00000000,  0.00000000,  0.24020934,  0.01072975, USD-LIBOR-3M
17-SEP-1986, 18-SEP-1986,  0.24013569,  6.22106927,  0.23977300,  6.39112837,  3.85193001,  4.08064185,  0.00000000,  0.00000000,  4.08064185, -0.22871183, USD-LIBOR-3M
18-SEP-1986, 19-SEP-1986,  0.23977300,  6.39112837,  0.23983890,  6.38112485, -0.19780673, -0.23989036,  0.00000000,  0.00000000, -0.23989036,  0.04208363, USD-LIBOR-3M
19-SEP-1986, 22-SEP-1986,  0.23983890,  6.38112485,  0.24017696,  6.29109341, -1.94663022, -2.16082577,  0.00000000,  0.00000000, -2.16082577,  0.21419555, USD-LIBOR-3M
22-SEP-1986, 23-SEP-1986,  0.24017696,  6.29109341,  0.24024205,  6.28108995, -0.19937302, -0.24029274,  0.00000000,  0.00000000, -0.24029274,  0.04091972, USD-LIBOR-3M
23-SEP-1986, 24-SEP-1986,  0.24024205,  6.28108995,  0.24068175,  6.11103188, -3.81680842, -4.08924871,  0.00000000,  0.00000000, -4.08924871,  0.27244030, USD-LIBOR-3M
24-SEP-1986, 25-SEP-1986,  0.24068175,  6.11103188,  0.24072230,  6.11103188,  0.02477633,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.02477633, USD-LIBOR-3M
25-SEP-1986, 26-SEP-1986,  0.24072230,  6.11103188,  0.24078617,  6.10102851, -0.20183566, -0.24083528,  0.00000000,  0.00000000, -0.24083528,  0.03899963, USD-LIBOR-3M
26-SEP-1986, 29-SEP-1986,  0.24078617,  6.10102851,  0.24069957,  6.19105901,  2.11419417,  2.16741998,  0.00000000,  0.00000000,  2.16741998, -0.05322581, USD-LIBOR-3M
29-SEP-1986, 30-SEP-1986,  0.24069957,  6.19105901,  0.24092512,  6.11103188, -1.78841424, -1.92715205,  0.00000000,  0.00000000, -1.92715205,  0.13873781, USD-LIBOR-3M
30-SEP-1986, 01-OCT-1986,  0.24092512,  6.11103188,  0.24098871,  6.10102851, -0.20220685, -0.24103804,  0.00000000,  0.00000000, -0.24103804,  0.03883119, USD-LIBOR-3M
01-OCT-1986, 02-OCT-1986,  0.24098871,  6.10102851,  0.24098335,  6.12103525,  0.47885640,  0.48213445,  0.00000000,  0.00000000,  0.48213445, -0.00327805, USD-LIBOR-3M
02-OCT-1986, 03-OCT-1986,  0.24098335,  6.12103525,  0.24152807,  5.90096233, -4.98195026, -5.30938490,  0.00000000,  0.00000000, -5.30938490,  0.32743464, USD-LIBOR-3M
03-OCT-1986, 06-OCT-1986,  0.24152807,  5.90096233,  0.24171426,  5.87095259, -0.61550822, -0.72509881,  0.00000000,  0.00000000, -0.72509881,  0.10959059, USD-LIBOR-3M
06-OCT-1986, 07-OCT-1986,  0.24171426,  5.87095259,  0.24184422,  5.83093968, -0.89139393, -0.96742905,  0.00000000,  0.00000000, -0.96742905,  0.07603511, USD-LIBOR-3M
07-OCT-1986, 08-OCT-1986,  0.24184422,  5.83093968,  0.24181517,  5.86094936,  0.70874138,  0.72572299,  0.00000000,  0.00000000,  0.72572299, -0.01698161, USD-LIBOR-3M
08-OCT-1986, 09-OCT-1986,  0.24181517,  5.86094936,  0.24189941,  5.84094290, -0.43458144, -0.48387067,  0.00000000,  0.00000000, -0.48387067,  0.04928924, USD-LIBOR-3M
09-OCT-1986, 10-OCT-1986,  0.24189941,  5.84094290,  0.24175829,  5.92096885,  1.85226521,  1.93525827,  0.00000000,  0.00000000,  1.93525827, -0.08299307, USD-LIBOR-3M
10-OCT-1986, 13-OCT-1986,  0.24175829,  5.92096885,  0.24183209,  5.94097539,  0.52752115,  0.48374855,  0.00000000,  0.00000000,  0.48374855,  0.04377260, USD-LIBOR-3M
