FirstDate, SecondDate, Previous DV01, Previous Forward Rate, Spot DV01, Spot Forward Rate, 1D Gross PnL, 1D Market PnL, 1D Roll-down PnL, 1D Accrual PnL, 1D Explained PnL, 1D Unexplianed PnL, Floater Label
11-JAN-1999, 12-JAN-1999,  0.25019794,  3.10026627,  0.25023637,  3.09026456, -0.23836482, -0.25026002,  0.00000000,  0.00000000, -0.25026002,  0.01189520, EUR-EURIBOR-3M
12-JAN-1999, 13-JAN-1999,  0.25023637,  3.09026456,  0.25031693,  3.05525861, -0.85136320, -0.87611725,  0.00000000,  0.00000000, -0.87611725,  0.02475405, EUR-EURIBOR-3M
13-JAN-1999, 14-JAN-1999,  0.25031693,  3.05525861,  0.25036335,  3.04025608, -0.36142519, -0.37557356,  0.00000000,  0.00000000, -0.37557356,  0.01414837, EUR-EURIBOR-3M
14-JAN-1999, 15-JAN-1999,  0.25036335,  3.04025608,  0.25042636,  3.01525189, -0.60701682, -0.62609204,  0.00000000,  0.00000000, -0.62609204,  0.01907522, EUR-EURIBOR-3M
15-JAN-1999, 18-JAN-1999,  0.25042636,  3.01525189,  0.25054707,  2.98024608, -0.84066284, -0.87684895,  0.00000000,  0.00000000, -0.87684895,  0.03618611, EUR-EURIBOR-3M
18-JAN-1999, 19-JAN-1999,  0.25054707,  2.98024608,  0.25060076,  2.96024279, -0.48528282, -0.50123022,  0.00000000,  0.00000000, -0.50123022,  0.01594739, EUR-EURIBOR-3M
19-JAN-1999, 20-JAN-1999,  0.25060076,  2.96024279,  0.25058017,  2.98524691,  0.62046036,  0.62657925,  0.00000000,  0.00000000,  0.62657925, -0.00611888, EUR-EURIBOR-3M
20-JAN-1999, 21-JAN-1999,  0.25058017,  2.98524691,  0.25060906,  2.98024608, -0.11670113, -0.12531800,  0.00000000,  0.00000000, -0.12531800,  0.00861686, EUR-EURIBOR-3M
21-JAN-1999, 22-JAN-1999,  0.25060906,  2.98024608,  0.25065420,  2.96524361, -0.36259227, -0.37600930,  0.00000000,  0.00000000, -0.37600930,  0.01341703, EUR-EURIBOR-3M
22-JAN-1999, 25-JAN-1999,  0.25065420,  2.96524361,  0.25071591,  2.96524361,  0.01829901, -0.00000000,  0.00000000,  0.00000000, -0.00000000,  0.01829901, EUR-EURIBOR-3M
25-JAN-1999, 26-JAN-1999,  0.25071591,  2.96524361,  0.25069639,  2.99024773,  0.62105587,  0.62686867,  0.00000000,  0.00000000,  0.62686867, -0.00581280, EUR-EURIBOR-3M
26-JAN-1999, 27-JAN-1999,  0.25069639,  2.99024773,  0.25071713,  2.99024773,  0.00620331,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00620331, EUR-EURIBOR-3M
27-JAN-1999, 28-JAN-1999,  0.25071713,  2.99024773,  0.25075378,  2.98024608, -0.23983653, -0.25077689,  0.00000000,  0.00000000, -0.25077689,  0.01094036, EUR-EURIBOR-3M
28-JAN-1999, 29-JAN-1999,  0.25075378,  2.98024608,  0.25079030,  2.97024443, -0.23994907, -0.25081334,  0.00000000,  0.00000000, -0.25081334,  0.01086427, EUR-EURIBOR-3M
29-JAN-1999, 01-FEB-1999,  0.25079030,  2.97024443,  0.25077400,  3.02025272,  1.24923834,  1.25411863,  0.00000000,  0.00000000,  1.25411863, -0.00488029, EUR-EURIBOR-3M
01-FEB-1999, 02-FEB-1999,  0.25077400,  3.02025272,  0.25077163,  3.03525524,  0.37550307,  0.37622226,  0.00000000,  0.00000000,  0.37622226, -0.00071919, EUR-EURIBOR-3M
02-FEB-1999, 03-FEB-1999,  0.25077163,  3.03525524,  0.25080043,  3.03025440, -0.11667780, -0.12541406,  0.00000000,  0.00000000, -0.12541406,  0.00873627, EUR-EURIBOR-3M
03-FEB-1999, 04-FEB-1999,  0.25080043,  3.03025440,  0.25083689,  3.02025272, -0.23983324, -0.25086066,  0.00000000,  0.00000000, -0.25086066,  0.01102742, EUR-EURIBOR-3M
04-FEB-1999, 05-FEB-1999,  0.25083689,  3.02025272,  0.25082714,  3.04025608,  0.49879658,  0.50174817,  0.00000000,  0.00000000,  0.50174817, -0.00295159, EUR-EURIBOR-3M
05-FEB-1999, 08-FEB-1999,  0.25082714,  3.04025608,  0.25086016,  3.06025945,  0.51184347,  0.50177200,  0.00000000,  0.00000000,  0.50177200,  0.01007147, EUR-EURIBOR-3M
08-FEB-1999, 09-FEB-1999,  0.25086016,  3.06025945,  0.25088141,  3.06025945,  0.00650087,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00650087, EUR-EURIBOR-3M
09-FEB-1999, 10-FEB-1999,  0.25088141,  3.06025945,  0.25090265,  3.06025945,  0.00650142, -0.00000000,  0.00000000,  0.00000000, -0.00000000,  0.00650142, EUR-EURIBOR-3M
10-FEB-1999, 11-FEB-1999,  0.25090265,  3.06025945,  0.25093137,  3.05525861, -0.11669871, -0.12547974,  0.00000000,  0.00000000, -0.12547974,  0.00878102, EUR-EURIBOR-3M
11-FEB-1999, 12-FEB-1999,  0.25093137,  3.05525861,  0.25096002,  3.05025776, -0.11674747, -0.12549405,  0.00000000,  0.00000000, -0.12549405,  0.00874658, EUR-EURIBOR-3M
12-FEB-1999, 15-FEB-1999,  0.25096002,  3.05025776,  0.25102357,  3.05025776,  0.01938493, -0.00000000,  0.00000000,  0.00000000, -0.00000000,  0.01938493, EUR-EURIBOR-3M
15-FEB-1999, 16-FEB-1999,  0.25102357,  3.05025776,  0.25107397,  3.03025440, -0.48686058, -0.50218202,  0.00000000,  0.00000000, -0.50218202,  0.01532145, EUR-EURIBOR-3M
16-FEB-1999, 17-FEB-1999,  0.25107397,  3.03025440,  0.25111683,  3.01525189, -0.36375050, -0.37670611,  0.00000000,  0.00000000, -0.37670611,  0.01295561, EUR-EURIBOR-3M
17-FEB-1999, 18-FEB-1999,  0.25111683,  3.01525189,  0.25113054,  3.02025272,  0.12972249,  0.12558281,  0.00000000,  0.00000000,  0.12558281,  0.00413968, EUR-EURIBOR-3M
18-FEB-1999, 19-FEB-1999,  0.25113054,  3.02025272,  0.25115873,  3.01525189, -0.11708623, -0.12559329,  0.00000000,  0.00000000, -0.12559329,  0.00850707, EUR-EURIBOR-3M
19-FEB-1999, 22-FEB-1999,  0.25115873,  3.01525189,  0.25121451,  3.02025272,  0.14244601,  0.12561429,  0.00000000,  0.00000000,  0.12561429,  0.01683172, EUR-EURIBOR-3M
22-FEB-1999, 23-FEB-1999,  0.25121451,  3.02025272,  0.25121431,  3.03525524,  0.37682485,  0.37688476,  0.00000000,  0.00000000,  0.37688476, -0.00005991, EUR-EURIBOR-3M
23-FEB-1999, 24-FEB-1999,  0.25121431,  3.03525524,  0.25122135,  3.04525692,  0.25340046,  0.25126010,  0.00000000,  0.00000000,  0.25126010,  0.00214036, EUR-EURIBOR-3M
24-FEB-1999, 25-FEB-1999,  0.25122135,  3.04525692,  0.25122853,  3.05525861,  0.25345717,  0.25126735,  0.00000000,  0.00000000,  0.25126735,  0.00218982, EUR-EURIBOR-3M
25-FEB-1999, 26-FEB-1999,  0.25122853,  3.05525861,  0.25124281,  3.06025945,  0.13000517,  0.12563909,  0.00000000,  0.00000000,  0.12563909,  0.00436607, EUR-EURIBOR-3M
26-FEB-1999, 01-MAR-1999,  0.25124281,  3.06025945,  0.25125864,  3.09526542,  0.88439900,  0.87952732,  0.00000000,  0.00000000,  0.87952732,  0.00487167, EUR-EURIBOR-3M
01-MAR-1999, 02-MAR-1999,  0.25125864,  3.09526542,  0.25125969,  3.11026799,  0.37728010,  0.37695346,  0.00000000,  0.00000000,  0.37695346,  0.00032663, EUR-EURIBOR-3M
02-MAR-1999, 03-MAR-1999,  0.25125969,  3.11026799,  0.25128810,  3.10526713, -0.11682913, -0.12565856,  0.00000000,  0.00000000, -0.12565856,  0.00882942, EUR-EURIBOR-3M
03-MAR-1999, 04-MAR-1999,  0.25128810,  3.10526713,  0.25133671,  3.08526371, -0.48766530, -0.50271091,  0.00000000,  0.00000000, -0.50271091,  0.01504561, EUR-EURIBOR-3M
04-MAR-1999, 05-MAR-1999,  0.25133671,  3.08526371,  0.25135817,  3.08526371,  0.00661988,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00661988, EUR-EURIBOR-3M
05-MAR-1999, 08-MAR-1999,  0.25135817,  3.08526371,  0.25142917,  3.08026285, -0.10383094, -0.12571828,  0.00000000,  0.00000000, -0.12571828,  0.02188734, EUR-EURIBOR-3M
08-MAR-1999, 09-MAR-1999,  0.25142917,  3.08026285,  0.25145060,  3.08026285,  0.00660090,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00660090, EUR-EURIBOR-3M
09-MAR-1999, 10-MAR-1999,  0.25145060,  3.08026285,  0.25148513,  3.07026115, -0.24089073, -0.25151066,  0.00000000,  0.00000000, -0.25151066,  0.01061993, EUR-EURIBOR-3M
10-MAR-1999, 11-MAR-1999,  0.25148513,  3.07026115,  0.25152605,  3.05525861, -0.36479027, -0.37732233,  0.00000000,  0.00000000, -0.37732233,  0.01253206, EUR-EURIBOR-3M
11-MAR-1999, 12-MAR-1999,  0.25152605,  3.05525861,  0.25156028,  3.04525692, -0.24114383, -0.25158563,  0.00000000,  0.00000000, -0.25158563,  0.01044180, EUR-EURIBOR-3M
12-MAR-1999, 15-MAR-1999,  0.25156028,  3.04525692,  0.25163026,  3.04025608, -0.10452511, -0.12581882,  0.00000000,  0.00000000, -0.12581882,  0.02129371, EUR-EURIBOR-3M
16-MAR-1999, 17-MAR-1999,  0.24727922,  2.90011653,  0.24731769,  2.89011573, -0.23618131, -0.24731827,  0.00000000,  0.00000000, -0.24731827,  0.01113696, EUR-EURIBOR-3M
17-MAR-1999, 18-MAR-1999,  0.24731769,  2.89011573,  0.24741170,  2.85011255, -0.96255459, -0.98953740,  0.00000000,  0.00000000, -0.98953740,  0.02698281, EUR-EURIBOR-3M
18-MAR-1999, 19-MAR-1999,  0.24741170,  2.85011255,  0.24738499,  2.87511453,  0.61089829,  0.61854488,  0.00000000,  0.00000000,  0.61854488, -0.00764659, EUR-EURIBOR-3M
19-MAR-1999, 22-MAR-1999,  0.24738499,  2.87511453,  0.24740748,  2.89511613,  0.50132039,  0.49483199,  0.00000000,  0.00000000,  0.49483199,  0.00648840, EUR-EURIBOR-3M
22-MAR-1999, 23-MAR-1999,  0.24740748,  2.89511613,  0.24742731,  2.89511613,  0.00573952,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00573952, EUR-EURIBOR-3M
23-MAR-1999, 24-MAR-1999,  0.24742731,  2.89511613,  0.24751068,  2.86011334, -0.84221976, -0.86621046,  0.00000000,  0.00000000, -0.86621046,  0.02399070, EUR-EURIBOR-3M
24-MAR-1999, 25-MAR-1999,  0.24751068,  2.86011334,  0.24756646,  2.84011176, -0.47921799, -0.49511619,  0.00000000,  0.00000000, -0.49511619,  0.01589820, EUR-EURIBOR-3M
25-MAR-1999, 26-MAR-1999,  0.24756646,  2.84011176,  0.24754085,  2.86511373,  0.61162939,  0.61893301,  0.00000000,  0.00000000,  0.61893301, -0.00730362, EUR-EURIBOR-3M
26-MAR-1999, 29-MAR-1999,  0.24754085,  2.86511373,  0.24763540,  2.84511215, -0.46822120, -0.49521539,  0.00000000,  0.00000000, -0.49521539,  0.02699419, EUR-EURIBOR-3M
29-MAR-1999, 30-MAR-1999,  0.24763540,  2.84511215,  0.24769043,  2.82511058, -0.47976457, -0.49536470,  0.00000000,  0.00000000, -0.49536470,  0.01560013, EUR-EURIBOR-3M
30-MAR-1999, 31-MAR-1999,  0.24769043,  2.82511058,  0.24771864,  2.82011019, -0.11589720, -0.12386194,  0.00000000,  0.00000000, -0.12386194,  0.00796474, EUR-EURIBOR-3M
31-MAR-1999, 01-APR-1999,  0.24771864,  2.82011019,  0.24776443,  2.80510903, -0.35876382, -0.37164124,  0.00000000,  0.00000000, -0.37164124,  0.01287742, EUR-EURIBOR-3M
01-APR-1999, 06-APR-1999,  0.24776443,  2.80510903,  0.24788658,  2.79010786, -0.33759280, -0.37176705,  0.00000000,  0.00000000, -0.37176705,  0.03417425, EUR-EURIBOR-3M
06-APR-1999, 07-APR-1999,  0.24788658,  2.79010786,  0.24788850,  2.80010864,  0.24844139,  0.24790672,  0.00000000,  0.00000000,  0.24790672,  0.00053467, EUR-EURIBOR-3M
07-APR-1999, 08-APR-1999,  0.24788850,  2.80010864,  0.24792488,  2.79010786, -0.23775751, -0.24792587,  0.00000000,  0.00000000, -0.24792587,  0.01016836, EUR-EURIBOR-3M
08-APR-1999, 09-APR-1999,  0.24792488,  2.79010786,  0.24820925,  2.63509622, -3.76818820, -3.84532824,  0.00000000,  0.00000000, -3.84532824,  0.07714004, EUR-EURIBOR-3M
09-APR-1999, 12-APR-1999,  0.24820925,  2.63509622,  0.24827204,  2.63009586, -0.10759901, -0.12412937,  0.00000000,  0.00000000, -0.12412937,  0.01653036, EUR-EURIBOR-3M
12-APR-1999, 13-APR-1999,  0.24827204,  2.63009586,  0.24830698,  2.62009513, -0.23913668, -0.24830756,  0.00000000,  0.00000000, -0.24830756,  0.00917087, EUR-EURIBOR-3M
13-APR-1999, 14-APR-1999,  0.24830698,  2.62009513,  0.24834178,  2.61009441, -0.23924088, -0.24834236,  0.00000000,  0.00000000, -0.24834236,  0.00910149, EUR-EURIBOR-3M
14-APR-1999, 15-APR-1999,  0.24834178,  2.61009441,  0.24835137,  2.61509477,  0.12668646,  0.12418227,  0.00000000,  0.00000000,  0.12418227,  0.00250419, EUR-EURIBOR-3M
15-APR-1999, 16-APR-1999,  0.24835137,  2.61509477,  0.24836935,  2.61509477,  0.00470244,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00470244, EUR-EURIBOR-3M
16-APR-1999, 19-APR-1999,  0.24836935,  2.61509477,  0.24843153,  2.61009441, -0.10796391, -0.12420920,  0.00000000,  0.00000000, -0.12420920,  0.01624530, EUR-EURIBOR-3M
19-APR-1999, 20-APR-1999,  0.24843153,  2.61009441,  0.24847407,  2.59509333, -0.36163562, -0.37270605,  0.00000000,  0.00000000, -0.37270605,  0.01107043, EUR-EURIBOR-3M
20-APR-1999, 21-APR-1999,  0.24847407,  2.59509333,  0.24849192,  2.59509333,  0.00463318,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00463318, EUR-EURIBOR-3M
21-APR-1999, 22-APR-1999,  0.24849192,  2.59509333,  0.24850978,  2.59509333,  0.00463352, -0.00000000,  0.00000000,  0.00000000, -0.00000000,  0.00463352, EUR-EURIBOR-3M
22-APR-1999, 23-APR-1999,  0.24850978,  2.59509333,  0.24852763,  2.59509333,  0.00463385,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00463385, EUR-EURIBOR-3M
23-APR-1999, 26-APR-1999,  0.24852763,  2.59509333,  0.24858121,  2.59509333,  0.01390355,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.01390355, EUR-EURIBOR-3M
26-APR-1999, 27-APR-1999,  0.24858121,  2.59509333,  0.24859907,  2.59509333,  0.00463518, -0.00000000,  0.00000000,  0.00000000, -0.00000000,  0.00463518, EUR-EURIBOR-3M
27-APR-1999, 28-APR-1999,  0.24859907,  2.59509333,  0.24860901,  2.60009369,  0.12689238,  0.12431096,  0.00000000,  0.00000000,  0.12431096,  0.00258142, EUR-EURIBOR-3M
28-APR-1999, 29-APR-1999,  0.24860901,  2.60009369,  0.24863480,  2.59509333, -0.11762102, -0.12431989,  0.00000000,  0.00000000, -0.12431989,  0.00669887, EUR-EURIBOR-3M
29-APR-1999, 30-APR-1999,  0.24863480,  2.59509333,  0.24865266,  2.59509333,  0.00463618,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00463618, EUR-EURIBOR-3M
30-APR-1999, 03-MAY-1999,  0.24865266,  2.59509333,  0.24869851,  2.60009369,  0.13625595,  0.12434673,  0.00000000,  0.00000000,  0.12434673,  0.01190922, EUR-EURIBOR-3M
03-MAY-1999, 04-MAY-1999,  0.24869851,  2.60009369,  0.24871641,  2.60009369,  0.00465523,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00465523, EUR-EURIBOR-3M
04-MAY-1999, 05-MAY-1999,  0.24871641,  2.60009369,  0.24872663,  2.60509405,  0.12702882,  0.12436972,  0.00000000,  0.00000000,  0.12436972,  0.00265910, EUR-EURIBOR-3M
05-MAY-1999, 06-MAY-1999,  0.24872663,  2.60509405,  0.24875222,  2.60009369, -0.11771736, -0.12437868,  0.00000000,  0.00000000, -0.12437868,  0.00666132, EUR-EURIBOR-3M
06-MAY-1999, 07-MAY-1999,  0.24875222,  2.60009369,  0.24877775,  2.59509333, -0.11776005, -0.12439144,  0.00000000,  0.00000000, -0.12439144,  0.00663139, EUR-EURIBOR-3M
07-MAY-1999, 10-MAY-1999,  0.24877775,  2.59509333,  0.24883138,  2.59509333,  0.01391754,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.01391754, EUR-EURIBOR-3M
10-MAY-1999, 11-MAY-1999,  0.24883138,  2.59509333,  0.24886423,  2.58509261, -0.24035668, -0.24886566,  0.00000000,  0.00000000, -0.24886566,  0.00850898, EUR-EURIBOR-3M
11-MAY-1999, 12-MAY-1999,  0.24886423,  2.58509261,  0.24890441,  2.57009154, -0.36299817, -0.37335313,  0.00000000,  0.00000000, -0.37335313,  0.01035496, EUR-EURIBOR-3M
12-MAY-1999, 13-MAY-1999,  0.24890441,  2.57009154,  0.24894438,  2.55509048, -0.36316934, -0.37341309,  0.00000000,  0.00000000, -0.37341309,  0.01024375, EUR-EURIBOR-3M
13-MAY-1999, 14-MAY-1999,  0.24894438,  2.55509048,  0.24891029,  2.59009297,  0.86253791,  0.87130774,  0.00000000,  0.00000000,  0.87130774, -0.00876983, EUR-EURIBOR-3M
14-MAY-1999, 17-MAY-1999,  0.24891029,  2.59009297,  0.24898570,  2.57509190, -0.35397404, -0.37344870,  0.00000000,  0.00000000, -0.37344870,  0.01947466, EUR-EURIBOR-3M
17-MAY-1999, 18-MAY-1999,  0.24898570,  2.57509190,  0.24900345,  2.57509190,  0.00457155,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00457155, EUR-EURIBOR-3M
18-MAY-1999, 19-MAY-1999,  0.24900345,  2.57509190,  0.24899956,  2.59009297,  0.37252320,  0.37352897,  0.00000000,  0.00000000,  0.37352897, -0.00100577, EUR-EURIBOR-3M
19-MAY-1999, 20-MAY-1999,  0.24899956,  2.59009297,  0.24901742,  2.59009297,  0.00462514,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00462514, EUR-EURIBOR-3M
20-MAY-1999, 21-MAY-1999,  0.24901742,  2.59009297,  0.24904242,  2.58509261, -0.11805321, -0.12452388,  0.00000000,  0.00000000, -0.12452388,  0.00647067, EUR-EURIBOR-3M
21-MAY-1999, 24-MAY-1999,  0.24904242,  2.58509261,  0.24911000,  2.57509190, -0.23165899, -0.24909400,  0.00000000,  0.00000000, -0.24909400,  0.01743501, EUR-EURIBOR-3M
24-MAY-1999, 25-MAY-1999,  0.24911000,  2.57509190,  0.24912776,  2.57509190,  0.00457383,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00457383, EUR-EURIBOR-3M
25-MAY-1999, 26-MAY-1999,  0.24912776,  2.57509190,  0.24914552,  2.57509190,  0.00457416,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00457416, EUR-EURIBOR-3M
26-MAY-1999, 27-MAY-1999,  0.24914552,  2.57509190,  0.24915634,  2.58009225,  0.12737300,  0.12458436,  0.00000000,  0.00000000,  0.12458436,  0.00278864, EUR-EURIBOR-3M
27-MAY-1999, 28-MAY-1999,  0.24915634,  2.58009225,  0.24916032,  2.59009297,  0.25020425,  0.24917616,  0.00000000,  0.00000000,  0.24917616,  0.00102809, EUR-EURIBOR-3M
28-MAY-1999, 31-MAY-1999,  0.24916032,  2.59009297,  0.24918669,  2.61009441,  0.50524051,  0.49838289,  0.00000000,  0.00000000,  0.49838289,  0.00685762, EUR-EURIBOR-3M
31-MAY-1999, 01-JUN-1999,  0.24918669,  2.61009441,  0.24920470,  2.61009441,  0.00470026,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00470026, EUR-EURIBOR-3M
01-JUN-1999, 02-JUN-1999,  0.24920470,  2.61009441,  0.24919575,  2.63009586,  0.49609156,  0.49843661,  0.00000000,  0.00000000,  0.49843661, -0.00234505, EUR-EURIBOR-3M
02-JUN-1999, 03-JUN-1999,  0.24919575,  2.63009586,  0.24923401,  2.61509477, -0.36381443, -0.37384947,  0.00000000,  0.00000000, -0.37384947,  0.01003503, EUR-EURIBOR-3M
03-JUN-1999, 04-JUN-1999,  0.24923401,  2.61509477,  0.24923872,  2.62509550,  0.25048633,  0.24925445,  0.00000000,  0.00000000,  0.24925445,  0.00123188, EUR-EURIBOR-3M
04-JUN-1999, 07-JUN-1999,  0.24923872,  2.62509550,  0.24930621,  2.61509477, -0.23160767, -0.24929054,  0.00000000,  0.00000000, -0.24929054,  0.01768287, EUR-EURIBOR-3M
07-JUN-1999, 08-JUN-1999,  0.24930621,  2.61509477,  0.24932426,  2.61509477,  0.00472052, -0.00000000,  0.00000000,  0.00000000, -0.00000000,  0.00472052, EUR-EURIBOR-3M
08-JUN-1999, 09-JUN-1999,  0.24932426,  2.61509477,  0.24934881,  2.61009441, -0.11826201, -0.12467728,  0.00000000,  0.00000000, -0.12467728,  0.00641528, EUR-EURIBOR-3M
09-JUN-1999, 10-JUN-1999,  0.24934881,  2.61009441,  0.24936036,  2.61509477,  0.12770407,  0.12468631,  0.00000000,  0.00000000,  0.12468631,  0.00301776, EUR-EURIBOR-3M
10-JUN-1999, 11-JUN-1999,  0.24936036,  2.61509477,  0.24936555,  2.62509550,  0.25073976,  0.24938104,  0.00000000,  0.00000000,  0.24938104,  0.00135872, EUR-EURIBOR-3M
11-JUN-1999, 14-JUN-1999,  0.24936555,  2.62509550,  0.24941992,  2.62509550,  0.01427433,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.01427433, EUR-EURIBOR-3M
15-JUN-1999, 16-JUN-1999,  0.24766267,  2.69510065,  0.24769980,  2.68509991, -0.23770958, -0.24769968,  0.00000000,  0.00000000, -0.24769968,  0.00999010, EUR-EURIBOR-3M
16-JUN-1999, 17-JUN-1999,  0.24769980,  2.68509991,  0.24773681,  2.67509917, -0.23781875, -0.24773669,  0.00000000,  0.00000000, -0.24773669,  0.00991794, EUR-EURIBOR-3M
17-JUN-1999, 18-JUN-1999,  0.24773681,  2.67509917,  0.24774589,  2.68009954,  0.12631234,  0.12387986,  0.00000000,  0.00000000,  0.12387986,  0.00243248, EUR-EURIBOR-3M
18-JUN-1999, 21-JUN-1999,  0.24774589,  2.68009954,  0.24776440,  2.70010103,  0.50052546,  0.49554719,  0.00000000,  0.00000000,  0.49554719,  0.00497826, EUR-EURIBOR-3M
21-JUN-1999, 22-JUN-1999,  0.24776440,  2.70010103,  0.24776467,  2.71010177,  0.24785544,  0.24778309,  0.00000000,  0.00000000,  0.24778309,  0.00007235, EUR-EURIBOR-3M
22-JUN-1999, 23-JUN-1999,  0.24776467,  2.71010177,  0.24776507,  2.72010253,  0.24789336,  0.24778349,  0.00000000,  0.00000000,  0.24778349,  0.00010986, EUR-EURIBOR-3M
23-JUN-1999, 24-JUN-1999,  0.24776507,  2.72010253,  0.24776561,  2.73010328,  0.24793168,  0.24778403,  0.00000000,  0.00000000,  0.24778403,  0.00014765, EUR-EURIBOR-3M
