Date,PX_LAST
14-Jul-2015,67.128
15-Jul-2015,67.479
16-Jul-2015,65.36
17-Jul-2015,65.296
20-Jul-2015,65.858
21-Jul-2015,66.567
22-Jul-2015,68.506
23-Jul-2015,69.574
24-Jul-2015,71.019
27-Jul-2015,73.231
28-Jul-2015,70.999
29-Jul-2015,70.242
30-Jul-2015,71.24
31-Jul-2015,70.21
3-Aug-2015,71.952
4-Aug-2015,72.277
5-Aug-2015,72.058
6-Aug-2015,74.402
7-Aug-2015,75.1
10-Aug-2015,73.645
11-Aug-2015,75.336
12-Aug-2015,75.992
13-Aug-2015,76.639
14-Aug-2015,76.374
17-Aug-2015,76.564
18-Aug-2015,77.905
19-Aug-2015,79.199
20-Aug-2015,80.637
21-Aug-2015,82.659
24-Aug-2015,87.927
25-Aug-2015,87.283
26-Aug-2015,82.341
27-Aug-2015,78.946
28-Aug-2015,79.976
31-Aug-2015,81.783
1-Sep-2015,84.507
2-Sep-2015,83.018
3-Sep-2015,81.949
4-Sep-2015,83.404
7-Sep-2015,83.396
8-Sep-2015,79.29
9-Sep-2015,80.952
10-Sep-2015,79.822
11-Sep-2015,79.757
14-Sep-2015,79.709
15-Sep-2015,78.777
16-Sep-2015,77.317
17-Sep-2015,76.726
18-Sep-2015,78.469
21-Sep-2015,77.467
22-Sep-2015,79.149
23-Sep-2015,79.961
24-Sep-2015,81.656
25-Sep-2015,83.645
28-Sep-2015,87.971
29-Sep-2015,88.72
30-Sep-2015,89.105
1-Oct-2015,90.446
2-Oct-2015,89.206
5-Oct-2015,83.964
6-Oct-2015,82.985
7-Oct-2015,78.998
8-Oct-2015,77.671
9-Oct-2015,76.88
12-Oct-2015,76.731
13-Oct-2015,78.972
14-Oct-2015,80.844
15-Oct-2015,78.781
16-Oct-2015,77.407
19-Oct-2015,76.457
20-Oct-2015,77.051
21-Oct-2015,78.119
22-Oct-2015,76.462
23-Oct-2015,73.204
26-Oct-2015,73.676
27-Oct-2015,74.315
28-Oct-2015,73.79
29-Oct-2015,74.621
30-Oct-2015,74.908
2-Nov-2015,72.673
3-Nov-2015,71.548
4-Nov-2015,73.569
5-Nov-2015,74.235
6-Nov-2015,75.217
9-Nov-2015,76.919
10-Nov-2015,77.33
11-Nov-2015,77.736
12-Nov-2015,79.159
13-Nov-2015,81.239
16-Nov-2015,79.661
17-Nov-2015,79.35
18-Nov-2015,78.434
19-Nov-2015,80.701
20-Nov-2015,81.074
23-Nov-2015,81.317
24-Nov-2015,82.047
25-Nov-2015,80.822
26-Nov-2015,80.835
27-Nov-2015,80.724
30-Nov-2015,80.375
1-Dec-2015,77.822
2-Dec-2015,78.298
3-Dec-2015,79.265
4-Dec-2015,78.728
7-Dec-2015,79.674
8-Dec-2015,82.211
9-Dec-2015,82.473
10-Dec-2015,84.43
11-Dec-2015,92.964
14-Dec-2015,89.265
15-Dec-2015,87.183
16-Dec-2015,85.94
17-Dec-2015,91.053
18-Dec-2015,92.003
21-Dec-2015,91.62
22-Dec-2015,89.407
23-Dec-2015,87.478
24-Dec-2015,87.255
25-Dec-2015,87.075
28-Dec-2015,87.656
29-Dec-2015,86.185
30-Dec-2015,85.152
31-Dec-2015,85.196
1-Jan-2016,85.223
4-Jan-2016,87.264
5-Jan-2016,87.46
6-Jan-2016,89.828
7-Jan-2016,92.446
8-Jan-2016,93.293
11-Jan-2016,95.446
12-Jan-2016,95.316
13-Jan-2016,99.275
14-Jan-2016,100.858
15-Jan-2016,106.972
18-Jan-2016,107.385
19-Jan-2016,107.477
20-Jan-2016,109.149
21-Jan-2016,106.913
22-Jan-2016,101.727
25-Jan-2016,104.177
26-Jan-2016,102.239
27-Jan-2016,102.627
28-Jan-2016,101.132
29-Jan-2016,99.675
1-Feb-2016,100.923
2-Feb-2016,106.328
3-Feb-2016,105.877
4-Feb-2016,107.607
5-Feb-2016,112.835
8-Feb-2016,119.408
9-Feb-2016,118.703
10-Feb-2016,120.459
11-Feb-2016,124.241
12-Feb-2016,121.062
15-Feb-2016,120.815
16-Feb-2016,120.487
17-Feb-2016,116.303
18-Feb-2016,116.311
19-Feb-2016,117.545
22-Feb-2016,113.257
23-Feb-2016,115.776
24-Feb-2016,113.75
25-Feb-2016,112.312
26-Feb-2016,109.626
29-Feb-2016,107.271
1-Mar-2016,100.771
2-Mar-2016,99.915
3-Mar-2016,96.853
4-Mar-2016,94.023
7-Mar-2016,93.224
8-Mar-2016,97.599
9-Mar-2016,95.594
10-Mar-2016,90.156
11-Mar-2016,82.016
14-Mar-2016,84.089
15-Mar-2016,87.843
16-Mar-2016,84.659
17-Mar-2016,82.328
18-Mar-2016,83.828
21-Mar-2016,83.69
22-Mar-2016,86.124
23-Mar-2016,89.022
24-Mar-2016,91.571
25-Mar-2016,91.726
28-Mar-2016,92.113
29-Mar-2016,93.204
30-Mar-2016,90.686
31-Mar-2016,88.004
1-Apr-2016,86.509
4-Apr-2016,86.266
5-Apr-2016,88.926
6-Apr-2016,87.427
7-Apr-2016,90.568
8-Apr-2016,89.861
