CloseDate,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,15Y,20Y,25Y,30Y,40Y,50Y,CreditIndexName,QuotedSpread
21-MAR-2016,0.009497,0.009542,0.010895,0.012125,0.01325,0.014321,0.015293,0.016132,0.016875,0.01755,0.018153,0.018705,0.019915,0.021135,0.021725,0.02206,0.022176,0.022243,CDX.NA.IG.S26.5Y,0.0077556000000000005
22-MAR-2016,0.009772,0.00982,0.011245,0.012498,0.013613,0.014685,0.015643,0.016488,0.017223,0.017875,0.018459,0.018997,0.020164,0.021333,0.0219,0.022213,0.022325,0.02239,CDX.NA.IG.S26.5Y,0.0080855
23-MAR-2016,0.009544,0.00959,0.010908,0.01207,0.01313,0.014188,0.015151,0.015975,0.016712,0.01736,0.017937,0.018466,0.019622,0.02078,0.02133,0.02164,0.021748,0.021811,CDX.NA.IG.S26.5Y,0.0081253
24-MAR-2016,0.009676,0.009723,0.011038,0.012357,0.01341,0.014465,0.015435,0.016253,0.016998,0.017826,0.018322,0.018782,0.019905,0.021067,0.021625,0.021861,0.021966,0.022026,CDX.NA.IG.S26.5Y,0.008341500000000002
28-MAR-2016,0.009631,0.009678,0.011023,0.012228,0.013323,0.01438,0.01534,0.016193,0.016935,0.01759,0.018173,0.018708,0.019873,0.02103,0.02158,0.0219,0.022011,0.022074,CDX.NA.IG.S26.5Y,0.008323
29-MAR-2016,0.008888,0.008928,0.010156,0.011328,0.01243,0.013488,0.014475,0.01532,0.016088,0.016758,0.017376,0.017939,0.019155,0.02039,0.020993,0.021325,0.021439,0.021505,CDX.NA.IG.S26.5Y,0.008252
30-MAR-2016,0.008598,0.008635,0.009795,0.010988,0.012135,0.013275,0.014335,0.01526,0.016068,0.01681,0.01747,0.01807,0.019383,0.020683,0.021343,0.02173,0.021856,0.021929,CDX.NA.IG.S26.5Y,0.0078508
31-MAR-2016,0.008378,0.008413,0.00948,0.010603,0.01172,0.012843,0.013903,0.01483,0.01564,0.016385,0.017044,0.017641,0.018975,0.02031,0.020973,0.021368,0.021493,0.021566,CDX.NA.IG.S26.5Y,0.0078592
01-APR-2016,0.008676,0.008714,0.009799,0.010882,0.01196,0.012915,0.01407,0.014993,0.015789,0.016498,0.01714,0.017723,0.019015,0.020318,0.02095,0.021313,0.021433,0.021503,CDX.NA.IG.S26.5Y,0.0075542000000000005
04-APR-2016,0.008558,0.008595,0.009645,0.010705,0.011773,0.012875,0.0139,0.014813,0.01561,0.016335,0.016986,0.017575,0.01889,0.020195,0.020853,0.021233,0.021355,0.021426,CDX.NA.IG.S26.5Y,0.007627
05-APR-2016,0.008333,0.008368,0.009315,0.010347,0.011415,0.012483,0.013505,0.014395,0.0152,0.01591,0.016556,0.017139,0.018435,0.019743,0.02038,0.020753,0.020871,0.02094,CDX.NA.IG.S26.5Y,0.0079628
06-APR-2016,0.008525,0.008561,0.009583,0.01064,0.01171,0.012798,0.013833,0.01475,0.015545,0.016282,0.016939,0.017534,0.018845,0.02017,0.02081,0.021213,0.021336,0.021408,CDX.NA.IG.S26.5Y,0.0077678
07-APR-2016,0.008221,0.008255,0.009168,0.01015,0.011175,0.012208,0.013208,0.014113,0.01489,0.015613,0.016263,0.01685,0.01816,0.01948,0.020118,0.020493,0.02061,0.020679,CDX.NA.IG.S26.5Y,0.008234
08-APR-2016,0.008416,0.008452,0.009421,0.010428,0.011463,0.012523,0.013547,0.014459,0.015256,0.016024,0.016691,0.017294,0.018603,0.019983,0.020645,0.02103,0.021153,0.021225,CDX.NA.IG.S26.5Y,0.0082331
