CloseDate,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,15Y,20Y,25Y,30Y,40Y,50Y,CreditIndexName,QuotedSpread
20-MAR-2015,0.008426,0.00845,0.011567,0.013925,0.01569,0.017061,0.018135,0.019013,0.019709,0.020278,0.020753,0.021199,0.022115,0.022947,0.023307,0.023488,0.023577,0.023629,CDX.NA.IG.S24.5Y,0.006299000000000001
23-MAR-2015,0.008351,0.008375,0.01141,0.013713,0.01546,0.016812,0.017875,0.018747,0.019464,0.020053,0.020542,0.020999,0.021969,0.022859,0.023244,0.023482,0.023578,0.023635,CDX.NA.IG.S24.5Y,0.0062663
24-MAR-2015,0.008193,0.008215,0.01116,0.01341,0.01511,0.016455,0.01751,0.0184,0.01909,0.019673,0.020161,0.020615,0.021553,0.022415,0.022808,0.023015,0.023107,0.023161,CDX.NA.IG.S24.5Y,0.0062781
25-MAR-2015,0.008366,0.00839,0.011535,0.01386,0.015615,0.016978,0.01804,0.018893,0.019605,0.020193,0.020672,0.02112,0.022048,0.02289,0.023245,0.02346,0.023552,0.023606,CDX.NA.IG.S24.5Y,0.0064592
26-MAR-2015,0.008499,0.008524,0.01174,0.014186,0.01604,0.017461,0.018595,0.019485,0.020247,0.020853,0.021345,0.021808,0.02277,0.023654,0.024034,0.024244,0.024341,0.024398,CDX.NA.IG.S24.5Y,0.006455
27-MAR-2015,0.008322,0.008345,0.01152,0.013938,0.015803,0.017214,0.018298,0.01919,0.01992,0.020525,0.021017,0.021478,0.022378,0.023215,0.023595,0.02379,0.023882,0.023937,CDX.NA.IG.S24.5Y,0.0064538
30-MAR-2015,0.008203,0.008225,0.01134,0.013723,0.01557,0.017,0.018105,0.019035,0.019802,0.020415,0.020927,0.021405,0.022386,0.023277,0.0237,0.02392,0.02402,0.024078,CDX.NA.IG.S24.5Y,0.0064009
31-MAR-2015,0.008058,0.00808,0.011135,0.0135,0.015325,0.016765,0.017905,0.018825,0.0196,0.020243,0.020775,0.02127,0.022295,0.023205,0.023645,0.023885,0.023988,0.024049,CDX.NA.IG.S24.5Y,0.0063583
01-APR-2015,0.007898,0.007918,0.010893,0.01315,0.01489,0.016278,0.017376,0.01828,0.019021,0.019639,0.020155,0.020635,0.02162,0.02253,0.022973,0.0232,0.023299,0.023357,CDX.NA.IG.S24.5Y,0.0063208000000000005
02-APR-2015,0.007974,0.007995,0.011015,0.013355,0.015198,0.016635,0.017783,0.01872,0.01951,0.020155,0.020694,0.021195,0.02224,0.023203,0.02366,0.023905,0.024011,0.024073,CDX.NA.IG.S24.5Y,0.0062459
03-APR-2015,0.007398,0.007415,0.010445,0.012505,0.01434,0.01581,0.017005,0.01801,0.01883,0.019495,0.020073,0.020605,0.021715,0.022745,0.023245,0.023505,0.023615,0.02368,CDX.NA.IG.S24.5Y,0.006290100000000001
06-APR-2015,0.007546,0.007564,0.010522,0.012889,0.014807,0.016296,0.01752,0.018518,0.019371,0.020089,0.020671,0.02121,0.022326,0.023388,0.023872,0.02416,0.024276,0.024345,CDX.NA.IG.S24.5Y,0.006170300000000001
07-APR-2015,0.007721,0.00774,0.010695,0.01306,0.014885,0.01633,0.01749,0.01846,0.019205,0.019878,0.020429,0.02094,0.021983,0.022975,0.023438,0.023678,0.023784,0.023847,CDX.NA.IG.S24.5Y,0.0060236
08-APR-2015,0.007818,0.007838,0.010875,0.013225,0.01508,0.016491,0.01762,0.01856,0.019343,0.019983,0.020521,0.02102,0.02204,0.022998,0.02344,0.023678,0.023782,0.023843,CDX.NA.IG.S24.5Y,0.006042700000000001
09-APR-2015,0.008073,0.008095,0.011245,0.0137,0.01558,0.017025,0.018178,0.019123,0.01991,0.02056,0.021106,0.021615,0.022668,0.023635,0.02411,0.024363,0.024472,0.024536,CDX.NA.IG.S24.5Y,0.0060602
10-APR-2015,0.008137,0.008159,0.01126,0.013682,0.015517,0.016955,0.018066,0.019005,0.019774,0.020415,0.020959,0.021465,0.022507,0.02347,0.023936,0.024188,0.024295,0.024358,CDX.NA.IG.S24.5Y,0.006048100000000001
13-APR-2015,0.007909,0.00793,0.010968,0.01333,0.015155,0.016599,0.017763,0.018713,0.019465,0.02013,0.020687,0.021203,0.022275,0.02328,0.023778,0.024058,0.02417,0.024236,CDX.NA.IG.S24.5Y,0.0061932
14-APR-2015,0.007734,0.007753,0.010735,0.01307,0.01491,0.01632,0.01746,0.01839,0.019155,0.019815,0.020372,0.020888,0.021945,0.022955,0.02345,0.02373,0.023841,0.023906,CDX.NA.IG.S24.5Y,0.006180400000000001
15-APR-2015,0.007616,0.007635,0.010575,0.012909,0.01471,0.01616,0.017315,0.018263,0.019075,0.019745,0.020314,0.02084,0.021915,0.02293,0.023435,0.023725,0.023838,0.023904,CDX.NA.IG.S24.5Y,0.0060556
16-APR-2015,0.007462,0.00748,0.010426,0.012789,0.014593,0.016073,0.017277,0.018265,0.019085,0.019778,0.020374,0.020923,0.022043,0.023112,0.023675,0.023984,0.024103,0.024174,CDX.NA.IG.S24.5Y,0.006157
17-APR-2015,0.007691,0.00771,0.010644,0.012923,0.01469,0.016098,0.01723,0.018148,0.018905,0.019553,0.020094,0.020594,0.021623,0.0226,0.023052,0.023333,0.023438,0.0235,CDX.NA.IG.S24.5Y,0.0064416
