CloseDate,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,15Y,20Y,25Y,30Y,40Y,50Y,CreditIndexName,QuotedSpread
20-MAR-2012,0.006588,0.00661,0.008689,0.011538,0.014508,0.017215,0.019566,0.02148,0.023068,0.02443,0.025555,0.026601,0.028714,0.030202,0.031015,0.031435,0.031665,0.031794,CDX.NA.IG.S18.5Y,0.008775100000000001
21-MAR-2012,0.006275,0.006295,0.00826,0.01098,0.01382,0.016508,0.01883,0.02074,0.02233,0.02378,0.024869,0.02588,0.028005,0.02963,0.03043,0.03087,0.031101,0.031232,CDX.NA.IG.S18.5Y,0.0087013
22-MAR-2012,0.006226,0.006245,0.0082,0.010931,0.013765,0.016281,0.018627,0.020524,0.022101,0.02353,0.024668,0.025721,0.027769,0.02937,0.030102,0.03058,0.030807,0.030936,CDX.NA.IG.S18.5Y,0.009056
23-MAR-2012,0.006086,0.006105,0.00798,0.010697,0.013353,0.015953,0.018241,0.020165,0.021745,0.02308,0.024203,0.02524,0.027315,0.02892,0.029639,0.030115,0.030339,0.030465,CDX.NA.IG.S18.5Y,0.009125000000000001
26-MAR-2012,0.005912,0.00593,0.007828,0.010423,0.013215,0.015895,0.018264,0.020196,0.021796,0.02318,0.0243,0.025336,0.027507,0.029172,0.029995,0.030327,0.030551,0.030678,CDX.NA.IG.S18.5Y,0.008875000000000001
27-MAR-2012,0.005614,0.00563,0.007305,0.009808,0.012466,0.015116,0.017447,0.019432,0.02102,0.022515,0.023666,0.024726,0.026832,0.028555,0.029435,0.029855,0.030087,0.030219,CDX.NA.IG.S18.5Y,0.00895
28-MAR-2012,0.005753,0.00577,0.00752,0.01004,0.01271,0.01534,0.017675,0.019635,0.021255,0.022655,0.023819,0.02489,0.027049,0.028765,0.029595,0.03006,0.030295,0.030427,CDX.NA.IG.S18.5Y,0.009075
29-MAR-2012,0.005868,0.005885,0.00743,0.009805,0.012395,0.014995,0.01735,0.019285,0.020905,0.022295,0.023457,0.024525,0.026725,0.02841,0.029245,0.02982,0.03006,0.030196,CDX.NA.IG.S18.5Y,0.0092844
30-MAR-2012,0.005798,0.005815,0.00758,0.010015,0.01272,0.015295,0.01779,0.019785,0.021455,0.02287,0.024057,0.02515,0.02734,0.02906,0.0299,0.03039,0.03063,0.030766,CDX.NA.IG.S18.5Y,0.009129000000000002
02-APR-2012,0.005778,0.005795,0.007495,0.009826,0.01255,0.015205,0.0176,0.019605,0.021275,0.022705,0.023866,0.024935,0.0272,0.028955,0.029855,0.030275,0.030514,0.03065,CDX.NA.IG.S18.5Y,0.009025
03-APR-2012,0.006196,0.006215,0.00823,0.010775,0.013615,0.016355,0.018765,0.020775,0.022473,0.0239,0.025089,0.02619,0.028415,0.030155,0.030936,0.031424,0.031669,0.031807,CDX.NA.IG.S18.5Y,0.00905
04-APR-2012,0.00624,0.00626,0.007945,0.010445,0.013053,0.015785,0.018205,0.020181,0.021821,0.02325,0.024429,0.025517,0.027672,0.029398,0.030749,0.030588,0.030805,0.030927,CDX.NA.IG.S18.5Y,0.009275
