CloseDate,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,15Y,20Y,25Y,30Y,40Y,50Y,CreditIndexName,QuotedSpread
06-OCT-2014,0.008031,0.008075,0.012678,0.016285,0.018845,0.02086,0.022443,0.023763,0.024815,0.02576,0.026541,0.02728,0.028825,0.03027,0.03097,0.031323,0.03151,0.031617,CDX.NA.IG.S23.5Y,0.0067758
07-OCT-2014,0.007653,0.007693,0.012158,0.01564,0.018165,0.020135,0.021715,0.023013,0.024073,0.025003,0.025779,0.02651,0.028055,0.0295,0.030188,0.030565,0.03075,0.030855,CDX.NA.IG.S23.5Y,0.0069715
08-OCT-2014,0.007095,0.00713,0.011398,0.014815,0.01738,0.019485,0.021135,0.022538,0.02369,0.02471,0.025523,0.026285,0.027945,0.029445,0.03016,0.030555,0.030749,0.030859,CDX.NA.IG.S23.5Y,0.006695
09-OCT-2014,0.007081,0.007116,0.011455,0.01488,0.017448,0.01943,0.02106,0.022405,0.02353,0.02451,0.025315,0.02607,0.027685,0.029218,0.029965,0.030355,0.030547,0.030657,CDX.NA.IG.S23.5Y,0.0070371
10-OCT-2014,0.006877,0.00691,0.011198,0.014575,0.017098,0.019103,0.020725,0.022088,0.023206,0.02418,0.024985,0.025738,0.027325,0.02886,0.029575,0.029955,0.030143,0.03025,CDX.NA.IG.S23.5Y,0.007184300000000001
13-OCT-2014,0.006435,0.006465,0.01048,0.01414,0.01709,0.0191,0.02066,0.02207,0.0232,0.02411,0.024929,0.025695,0.02732,0.02887,0.02962,0.02996,0.030149,0.030257,CDX.NA.IG.S23.5Y,0.007167400000000001
14-OCT-2014,0.006386,0.006415,0.010433,0.013765,0.016313,0.018327,0.01995,0.021295,0.02244,0.023453,0.024283,0.025055,0.026703,0.028288,0.029055,0.029468,0.029662,0.029774,CDX.NA.IG.S23.5Y,0.007277500000000001
15-OCT-2014,0.005783,0.005808,0.00943,0.01268,0.01538,0.017513,0.019233,0.020683,0.021908,0.02296,0.023822,0.02462,0.026338,0.027975,0.028778,0.0292,0.0294,0.029516,CDX.NA.IG.S23.5Y,0.0073985000000000006
16-OCT-2014,0.006275,0.006303,0.01005,0.0133,0.015864,0.017919,0.019625,0.020995,0.022197,0.02322,0.024071,0.02486,0.026543,0.028173,0.028975,0.029398,0.029597,0.029711,CDX.NA.IG.S23.5Y,0.0073621
17-OCT-2014,0.006331,0.00636,0.01019,0.01349,0.016105,0.01818,0.01989,0.021288,0.02249,0.023515,0.024365,0.025155,0.02682,0.028455,0.02923,0.029623,0.029819,0.029932,CDX.NA.IG.S23.5Y,0.0070393
20-OCT-2014,0.006148,0.006175,0.00997,0.013285,0.015924,0.018023,0.019725,0.021135,0.022315,0.02334,0.024201,0.025,0.02668,0.028303,0.029095,0.029523,0.029723,0.029838,CDX.NA.IG.S23.5Y,0.006934300000000001
21-OCT-2014,0.006202,0.00623,0.010035,0.0134,0.01607,0.018205,0.019953,0.021365,0.022583,0.023615,0.024469,0.025263,0.026935,0.02854,0.029325,0.029723,0.029921,0.030035,CDX.NA.IG.S23.5Y,0.006605200000000001
22-OCT-2014,0.006093,0.00612,0.00994,0.01331,0.015992,0.018122,0.01986,0.021275,0.022478,0.023515,0.02437,0.025165,0.02685,0.02847,0.02927,0.029698,0.0299,0.030015,CDX.NA.IG.S23.5Y,0.0068113
23-OCT-2014,0.00645,0.00648,0.010478,0.014,0.01673,0.018853,0.02056,0.021965,0.023135,0.024153,0.024997,0.025785,0.02745,0.029055,0.02983,0.030268,0.03047,0.030586,CDX.NA.IG.S23.5Y,0.0065967000000000005
24-OCT-2014,0.006411,0.00644,0.01052,0.014015,0.01674,0.018865,0.020573,0.021965,0.023135,0.02413,0.024973,0.02576,0.02743,0.02905,0.02984,0.030263,0.030465,0.03058,CDX.NA.IG.S23.5Y,0.0064900999999999995
27-OCT-2014,0.006381,0.00641,0.01042,0.0139,0.016645,0.01878,0.020478,0.021905,0.023075,0.024065,0.024903,0.025685,0.027353,0.029003,0.029788,0.030215,0.030418,0.030534,CDX.NA.IG.S23.5Y,0.006499
28-OCT-2014,0.006415,0.006445,0.01053,0.014098,0.01688,0.01904,0.02078,0.02219,0.023365,0.024383,0.025224,0.02601,0.02766,0.02924,0.030018,0.03043,0.030631,0.030746,CDX.NA.IG.S23.5Y,0.0064456999999999995
29-OCT-2014,0.006931,0.006965,0.011193,0.014745,0.017455,0.019515,0.02117,0.022508,0.023623,0.02457,0.025362,0.026105,0.02767,0.029175,0.029885,0.030255,0.030443,0.03055,CDX.NA.IG.S23.5Y,0.006563200000000001
30-OCT-2014,0.006832,0.006865,0.01104,0.014568,0.01724,0.01934,0.021028,0.022368,0.02351,0.02448,0.025287,0.026043,0.027628,0.02915,0.029923,0.030295,0.030487,0.030597,CDX.NA.IG.S23.5Y,0.006581399999999999
31-OCT-2014,0.007033,0.007068,0.011373,0.014898,0.017565,0.019675,0.021355,0.02271,0.023845,0.02481,0.02562,0.02638,0.027955,0.029465,0.030195,0.030555,0.030745,0.030853,CDX.NA.IG.S23.5Y,0.006398200000000001
03-NOV-2014,0.007182,0.007218,0.011495,0.015,0.01764,0.01974,0.0214,0.022753,0.023868,0.024823,0.025618,0.026365,0.027915,0.029395,0.030115,0.03049,0.030679,0.030787,CDX.NA.IG.S23.5Y,0.006422700000000001
04-NOV-2014,0.007162,0.007198,0.011458,0.01497,0.017615,0.0197,0.021365,0.022688,0.023803,0.024755,0.025544,0.026285,0.02782,0.029293,0.029995,0.030363,0.030549,0.030656,CDX.NA.IG.S23.5Y,0.006541500000000001
05-NOV-2014,0.007338,0.007375,0.011665,0.015145,0.01776,0.01985,0.021495,0.022825,0.023935,0.024893,0.025681,0.026423,0.027948,0.029418,0.0301,0.03048,0.030666,0.030773,CDX.NA.IG.S23.5Y,0.006483
06-NOV-2014,0.007569,0.007608,0.011975,0.01556,0.018208,0.02027,0.021925,0.02325,0.02434,0.025295,0.026074,0.02681,0.02834,0.029805,0.030493,0.03086,0.031046,0.031152,CDX.NA.IG.S23.5Y,0.0064932
07-NOV-2014,0.00713,0.007165,0.011348,0.01476,0.017318,0.01936,0.02101,0.022325,0.023437,0.024375,0.025167,0.02591,0.027465,0.02894,0.029665,0.030048,0.030234,0.030341,CDX.NA.IG.S23.5Y,0.006557599999999999
10-NOV-2014,0.007432,0.00747,0.01175,0.015245,0.01786,0.01991,0.021565,0.022888,0.023995,0.02494,0.025734,0.02648,0.028025,0.029515,0.030228,0.03061,0.030799,0.030907,CDX.NA.IG.S23.5Y,0.006449800000000001
11-NOV-2014,0.007521,0.00756,0.01185,0.015225,0.017835,0.01992,0.021615,0.0229,0.02402,0.025015,0.025808,0.026555,0.02812,0.02961,0.03032,0.030617,0.0308,0.030905,CDX.NA.IG.S23.5Y,0.006413800000000001
12-NOV-2014,0.007501,0.00754,0.01184,0.015311,0.017913,0.019975,0.021618,0.022953,0.02406,0.025005,0.025798,0.026545,0.028098,0.029595,0.03031,0.0307,0.03089,0.030999,CDX.NA.IG.S23.5Y,0.0064394000000000005
13-NOV-2014,0.007326,0.007363,0.01157,0.015015,0.01758,0.01961,0.02125,0.022575,0.023668,0.024623,0.025416,0.02616,0.02773,0.029245,0.02997,0.030348,0.030536,0.030644,CDX.NA.IG.S23.5Y,0.006504200000000001
14-NOV-2014,0.007259,0.007295,0.011483,0.014885,0.017433,0.019473,0.021113,0.022425,0.023535,0.02448,0.025284,0.026037,0.02758,0.029105,0.029828,0.030216,0.030405,0.030513,CDX.NA.IG.S23.5Y,0.006548900000000001
