CloseDate,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,15Y,20Y,25Y,30Y,40Y,50Y,CreditIndexName,QuotedSpread
20-MAR-2013,0.004151,0.00416,0.005405,0.007385,0.00991,0.012503,0.01498,0.017155,0.01907,0.02077,0.02224,0.023558,0.02638,0.02882,0.02999,0.03069,0.031002,0.031178,CDX.NA.IG.S20.5Y,0.00895
21-MAR-2013,0.004256,0.004265,0.00544,0.00734,0.009742,0.01228,0.01469,0.0168,0.01869,0.02037,0.0218,0.02308,0.02584,0.02821,0.029445,0.030005,0.0303,0.030467,CDX.NA.IG.S20.5Y,0.0091375
22-MAR-2013,0.004256,0.004265,0.005495,0.00743,0.009895,0.01248,0.01488,0.01705,0.018924,0.02058,0.02202,0.02331,0.026065,0.02843,0.029555,0.030235,0.030535,0.030705,CDX.NA.IG.S20.5Y,0.009018300000000002
25-MAR-2013,0.004246,0.004255,0.005455,0.007375,0.009815,0.01242,0.014835,0.017,0.0189,0.02055,0.02202,0.023335,0.026055,0.0285,0.029635,0.030218,0.030514,0.030682,CDX.NA.IG.S20.5Y,0.0091
26-MAR-2013,0.004271,0.00428,0.005485,0.007395,0.009825,0.012423,0.014875,0.01704,0.018944,0.020655,0.022111,0.023415,0.026205,0.028595,0.029777,0.03045,0.030756,0.03093,CDX.NA.IG.S20.5Y,0.00905
27-MAR-2013,0.004206,0.004215,0.005325,0.007116,0.00947,0.011989,0.014368,0.01651,0.018381,0.020033,0.021488,0.022788,0.025574,0.02798,0.029122,0.0298,0.0301,0.03027,CDX.NA.IG.S20.5Y,0.009237500000000001
28-MAR-2013,0.004151,0.00416,0.00533,0.00713,0.00958,0.012105,0.0144,0.01652,0.0184,0.020105,0.021552,0.022845,0.02561,0.02805,0.029255,0.02993,0.030233,0.030406,CDX.NA.IG.S20.5Y,0.009075
01-APR-2013,0.004075,0.004083,0.00525,0.00707,0.009385,0.011893,0.01426,0.016388,0.01824,0.019893,0.021343,0.022638,0.02542,0.02782,0.02896,0.02965,0.029949,0.030119,CDX.NA.IG.S20.5Y,0.0089934
02-APR-2013,0.004052,0.00406,0.00525,0.00715,0.009549,0.01209,0.014495,0.016625,0.018488,0.02015,0.021602,0.0229,0.02566,0.02808,0.029235,0.02991,0.030211,0.030382,CDX.NA.IG.S20.5Y,0.00875
03-APR-2013,0.003907,0.003915,0.00503,0.006834,0.009141,0.011651,0.014057,0.016175,0.01804,0.019715,0.021178,0.022484,0.025255,0.02766,0.028825,0.029503,0.029802,0.029972,CDX.NA.IG.S20.5Y,0.0089219
