CloseDate,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,15Y,20Y,25Y,30Y,40Y,50Y,CreditIndexName,QuotedSpread
20-SEP-2012,0.003922,0.00393,0.0047,0.006155,0.008195,0.01043,0.01266,0.014515,0.0162,0.01794,0.019218,0.020365,0.02282,0.024925,0.026025,0.026738,0.026998,0.027147,CDX.NA.IG.S19.5Y,0.009612500000000001
21-SEP-2012,0.003882,0.00389,0.0046,0.00601,0.00803,0.0103,0.01248,0.01443,0.01616,0.017685,0.01907,0.02031,0.0229,0.02504,0.026135,0.026981,0.027255,0.027412,CDX.NA.IG.S19.5Y,0.0096375
24-SEP-2012,0.003952,0.00396,0.00463,0.005855,0.00778,0.00997,0.01213,0.01409,0.015854,0.017288,0.018667,0.0199,0.022495,0.02463,0.02574,0.02646,0.026722,0.026873,CDX.NA.IG.S19.5Y,0.009850000000000001
25-SEP-2012,0.004022,0.00403,0.004698,0.005986,0.00785,0.009966,0.012024,0.01387,0.015518,0.01701,0.018377,0.019598,0.022149,0.0243,0.025509,0.026105,0.026359,0.026505,CDX.NA.IG.S19.5Y,0.0102625
26-SEP-2012,0.004206,0.004215,0.004801,0.005967,0.00773,0.009763,0.011792,0.013581,0.015195,0.0166,0.017977,0.019204,0.02167,0.023751,0.024876,0.025425,0.025663,0.025801,CDX.NA.IG.S19.5Y,0.0102188
27-SEP-2012,0.003987,0.003995,0.00468,0.00598,0.00787,0.00989,0.01203,0.013906,0.015586,0.0171,0.018447,0.01965,0.02217,0.02428,0.02536,0.02605,0.026302,0.026448,CDX.NA.IG.S19.5Y,0.0098501
28-SEP-2012,0.003658,0.003665,0.00439,0.00573,0.00764,0.0098,0.01189,0.01382,0.01552,0.017035,0.018384,0.01959,0.02221,0.024265,0.02523,0.026105,0.026366,0.026516,CDX.NA.IG.S19.5Y,0.0099
01-OCT-2012,0.003643,0.00365,0.00435,0.005716,0.007645,0.009731,0.011878,0.013673,0.015545,0.01701,0.018356,0.019558,0.022092,0.024243,0.025317,0.026008,0.026262,0.026409,CDX.NA.IG.S19.5Y,0.009825
02-OCT-2012,0.003788,0.003795,0.004398,0.005765,0.00757,0.009717,0.01181,0.013749,0.01545,0.01694,0.018266,0.01945,0.022175,0.02433,0.025405,0.02613,0.026389,0.026539,CDX.NA.IG.S19.5Y,0.009825
03-OCT-2012,0.003683,0.00369,0.00432,0.00555,0.00738,0.0095,0.0116,0.01353,0.01526,0.01683,0.01822,0.01946,0.0221,0.02429,0.02539,0.02612,0.026382,0.026533,CDX.NA.IG.S19.5Y,0.009612500000000001
04-OCT-2012,0.003808,0.003815,0.004451,0.005839,0.00773,0.00995,0.01213,0.014115,0.015912,0.0175,0.018906,0.020165,0.022823,0.025028,0.02611,0.026855,0.027124,0.027279,CDX.NA.IG.S19.5Y,0.0095063
05-OCT-2012,0.003992,0.004,0.00475,0.006255,0.00821,0.01048,0.0127,0.01469,0.016575,0.01806,0.019484,0.02076,0.02344,0.02578,0.02693,0.02763,0.027908,0.028068,CDX.NA.IG.S19.5Y,0.0095
09-OCT-2012,0.003833,0.00384,0.00461,0.005992,0.008025,0.010186,0.012369,0.014363,0.0161,0.0177,0.019137,0.020424,0.023039,0.025249,0.026333,0.02707,0.027341,0.027497,CDX.NA.IG.S19.5Y,0.009787500000000001
10-OCT-2012,0.003833,0.00384,0.004572,0.005919,0.00784,0.009959,0.012063,0.014034,0.01573,0.0173,0.018688,0.01993,0.022574,0.024759,0.02579,0.026605,0.026873,0.027028,CDX.NA.IG.S19.5Y,0.0099
11-OCT-2012,0.003848,0.003855,0.00462,0.005995,0.00791,0.01009,0.01207,0.01404,0.015654,0.01727,0.018589,0.01977,0.022335,0.024459,0.025587,0.026285,0.026543,0.026691,CDX.NA.IG.S19.5Y,0.009725000000000001
12-OCT-2012,0.003793,0.0038,0.00462,0.006027,0.007945,0.01005,0.012076,0.013948,0.015638,0.01707,0.018427,0.01964,0.02223,0.02434,0.02537,0.026085,0.026338,0.026483,CDX.NA.IG.S19.5Y,0.0097
15-OCT-2012,0.003663,0.00367,0.004534,0.006001,0.00795,0.010063,0.012114,0.01402,0.015685,0.01718,0.018547,0.019768,0.02233,0.02445,0.025503,0.026185,0.026439,0.026585,CDX.NA.IG.S19.5Y,0.0095625
16-OCT-2012,0.003608,0.003615,0.004552,0.006083,0.008085,0.01028,0.012336,0.014333,0.01605,0.017685,0.019006,0.02019,0.02284,0.025025,0.026105,0.026815,0.02708,0.027232,CDX.NA.IG.S19.5Y,0.009250000000000001
17-OCT-2012,0.003848,0.003855,0.004995,0.006708,0.00886,0.01112,0.013294,0.015227,0.016949,0.0185,0.019889,0.021138,0.023715,0.02585,0.026987,0.02759,0.027854,0.028006,CDX.NA.IG.S19.5Y,0.0089875
18-OCT-2012,0.003972,0.00398,0.005094,0.00679,0.00908,0.01124,0.013414,0.015378,0.017091,0.01866,0.019989,0.021186,0.02384,0.02594,0.027007,0.027668,0.027932,0.028084,CDX.NA.IG.S19.5Y,0.0090938
19-OCT-2012,0.003992,0.004,0.005025,0.00659,0.008605,0.010785,0.012875,0.014775,0.016455,0.01788,0.019283,0.02054,0.023085,0.025168,0.026257,0.02688,0.027135,0.027281,CDX.NA.IG.S19.5Y,0.009375
22-OCT-2012,0.004027,0.004035,0.005185,0.00686,0.00899,0.011195,0.013335,0.015269,0.01694,0.01841,0.019758,0.02097,0.02354,0.025608,0.026584,0.027208,0.027461,0.027605,CDX.NA.IG.S19.5Y,0.0094
23-OCT-2012,0.003947,0.003955,0.00502,0.006584,0.008695,0.01091,0.012995,0.014881,0.016526,0.01798,0.019326,0.020533,0.02301,0.025034,0.026004,0.026595,0.026838,0.026978,CDX.NA.IG.S19.5Y,0.0096875
24-OCT-2012,0.003877,0.003885,0.00495,0.00659,0.008675,0.01094,0.0131,0.014982,0.016694,0.0182,0.019542,0.020747,0.02325,0.025323,0.026364,0.026935,0.027184,0.027328,CDX.NA.IG.S19.5Y,0.009855200000000001
25-OCT-2012,0.004171,0.00418,0.005369,0.007028,0.00923,0.011389,0.013612,0.015505,0.017135,0.01865,0.019937,0.021097,0.02363,0.02564,0.026616,0.02727,0.027521,0.027665,CDX.NA.IG.S19.5Y,0.009825
