,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,SETTLE_DT,FUT_ROLL_DT
1998-04-29,BAM98,94.79,94.8,94.79,94.76,BAM98 Comdty,2016-03-11,1998-05-12
1998-04-30,BAM98,94.91,94.92,94.91,94.79,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-01,BAM98,94.92,94.98,94.92,94.92,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-04,BAM98,94.93,94.94,94.93,94.91,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-05,BAM98,94.85,94.89,94.85,94.84,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-06,BAM98,94.87,94.89,94.87,94.83,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-07,BAM98,94.87,94.87,94.87,94.82,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-08,BAM98,94.86,94.88,94.86,94.83,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-11,BAM98,94.85,94.87,94.85,94.84,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-12,BAM98,94.89,94.89,94.89,94.86,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-13,BAM98,94.86,94.89,94.86,94.85,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-14,BAM98,94.81,94.84,94.81,94.8,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-15,BAM98,94.84,94.84,94.84,94.81,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-19,BAM98,94.91,94.91,94.91,94.86,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-20,BAM98,94.96,94.98,94.96,94.94,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-21,BAM98,94.96,95.0,94.96,94.95,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-22,BAM98,94.96,94.97,94.96,94.92,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-25,BAM98,94.97,94.98,94.97,94.97,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-26,BAM98,94.92,94.95,94.92,94.92,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-27,BAM98,94.92,94.95,94.92,94.92,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-28,BAM98,94.96,94.97,94.96,94.92,BAM98 Comdty,2016-03-11,1998-05-12
1998-05-29,BAM98,94.96,94.98,94.96,94.95,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-01,BAM98,94.98,95.0,94.98,94.96,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-02,BAM98,95.01,95.02,95.01,94.97,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-03,BAM98,95.01,95.01,95.01,95.0,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-04,BAM98,94.98,94.99,94.98,94.98,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-05,BAM98,94.99,94.99,94.99,94.95,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-08,BAM98,94.99,94.99,94.99,94.97,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-09,BAM98,94.99,95.0,94.99,94.99,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-10,BAM98,94.92,94.97,94.92,94.92,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-11,BAM98,94.94,94.96,94.94,94.89,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-12,BAM98,94.96,94.97,94.96,94.94,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-15,BAM98,94.97,94.98,94.97,94.96,BAM98 Comdty,2016-03-11,1998-05-12
1998-06-16,BAU98,94.74,94.75,94.74,94.69,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-17,BAU98,94.79,94.81,94.79,94.74,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-18,BAU98,94.71,94.77,94.71,94.71,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-19,BAU98,94.69,94.71,94.69,94.65,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-22,BAU98,94.66,94.68,94.66,94.63,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-23,BAU98,94.68,94.69,94.68,94.64,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-24,BAU98,94.69,94.74,94.69,94.68,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-25,BAU98,94.74,94.76,94.74,94.72,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-26,BAU98,94.76,94.77,94.76,94.73,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-29,BAU98,94.73,94.75,94.73,94.72,BAU98 Comdty,2016-03-11,1998-08-24
1998-06-30,BAU98,94.78,94.79,94.78,94.75,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-02,BAU98,94.89,94.9,94.89,94.85,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-03,BAU98,94.91,94.93,94.91,94.9,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-06,BAU98,94.87,94.9,94.87,94.86,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-07,BAU98,94.88,94.89,94.88,94.87,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-08,BAU98,94.92,94.92,94.92,94.85,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-09,BAU98,94.86,94.91,94.86,94.84,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-10,BAU98,94.88,94.88,94.88,94.83,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-13,BAU98,94.87,94.9,94.87,94.87,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-14,BAU98,94.88,94.89,94.88,94.86,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-15,BAU98,94.75,94.86,94.75,94.75,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-16,BAU98,94.71,94.77,94.71,94.7,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-17,BAU98,94.76,94.77,94.76,94.71,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-20,BAU98,94.8,94.81,94.8,94.79,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-21,BAU98,94.77,94.81,94.77,94.76,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-22,BAU98,94.73,94.75,94.73,94.71,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-23,BAU98,94.8,94.81,94.8,94.72,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-24,BAU98,94.74,94.79,94.74,94.73,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-27,BAU98,94.65,94.72,94.65,94.65,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-28,BAU98,94.7,94.71,94.7,94.66,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-29,BAU98,94.68,94.75,94.68,94.67,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-30,BAU98,94.69,94.7,94.69,94.65,BAU98 Comdty,2016-03-11,1998-08-24
1998-07-31,BAU98,94.61,94.7,94.61,94.6,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-03,BAU98,94.61,,94.61,,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-04,BAU98,94.64,94.65,94.64,94.61,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-05,BAU98,94.66,94.71,94.66,94.66,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-06,BAU98,94.61,94.65,94.61,94.6,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-07,BAU98,94.64,94.68,94.64,94.58,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-10,BAU98,94.68,94.68,94.68,94.61,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-11,BAU98,94.78,94.8,94.78,94.7,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-12,BAU98,94.82,94.86,94.82,94.81,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-13,BAU98,94.8,94.84,94.8,94.79,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-14,BAU98,94.83,94.83,94.83,94.8,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-17,BAU98,94.79,94.82,94.79,94.79,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-18,BAU98,94.76,94.77,94.76,94.75,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-19,BAU98,94.74,94.75,94.74,94.73,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-20,BAU98,94.79,94.8,94.79,94.74,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-21,BAU98,94.82,94.84,94.82,94.8,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-24,BAU98,94.76,94.81,94.76,94.75,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-25,BAU98,94.75,94.77,94.75,94.72,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-26,BAU98,94.56,94.72,94.56,94.56,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-27,BAU98,93.77,94.45,93.77,93.59,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-28,BAU98,93.97,93.98,93.97,93.8,BAU98 Comdty,2016-03-11,1998-08-24
1998-08-31,BAU98,93.94,94.01,93.94,93.89,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-01,BAU98,94.1,94.12,94.1,94.0,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-02,BAU98,94.15,94.15,94.15,94.05,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-03,BAU98,94.13,94.18,94.13,94.11,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-04,BAU98,94.17,94.19,94.17,94.12,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-08,BAU98,94.21,94.21,94.21,94.17,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-09,BAU98,94.3,94.32,94.3,94.23,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-10,BAU98,94.52,94.55,94.52,94.36,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-11,BAU98,94.49,94.54,94.49,94.45,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-14,BAU98,94.49,94.48,94.49,94.44,BAU98 Comdty,2016-03-11,1998-08-24
1998-09-15,BAZ98,94.74,94.83,94.74,94.72,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-16,BAZ98,94.7,94.71,94.7,94.6,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-17,BAZ98,94.62,94.7,94.62,94.6,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-18,BAZ98,94.66,94.67,94.66,94.53,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-21,BAZ98,94.66,94.78,94.66,94.64,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-22,BAZ98,94.65,94.67,94.65,94.6,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-23,BAZ98,94.82,94.84,94.82,94.68,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-24,BAZ98,94.87,94.93,94.87,94.84,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-25,BAZ98,94.9,94.97,94.9,94.86,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-28,BAZ98,94.88,94.91,94.88,94.88,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-29,BAZ98,94.83,94.89,94.83,94.75,BAZ98 Comdty,2016-03-11,1998-11-30
1998-09-30,BAZ98,94.85,94.89,94.85,94.74,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-01,BAZ98,94.94,94.95,94.94,94.86,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-02,BAZ98,94.97,95.01,94.97,94.88,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-05,BAZ98,94.97,95.02,94.97,94.97,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-06,BAZ98,94.96,95.0,94.96,94.9,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-07,BAZ98,94.99,95.02,94.99,94.93,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-08,BAZ98,95.01,95.11,95.01,95.0,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-09,BAZ98,95.05,95.08,95.05,95.0,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-13,BAZ98,95.03,95.08,95.03,95.02,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-14,BAZ98,95.01,95.05,95.01,95.01,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-15,BAZ98,94.91,95.01,94.91,94.9,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-16,BAZ98,95.25,95.27,95.25,95.16,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-19,BAZ98,95.22,95.25,95.22,95.21,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-20,BAZ98,95.2,95.21,95.2,95.16,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-21,BAZ98,95.15,95.19,95.15,95.13,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-22,BAZ98,95.12,95.14,95.12,95.11,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-23,BAZ98,95.1,95.12,95.1,95.08,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-26,BAZ98,95.06,95.11,95.06,95.04,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-27,BAZ98,95.1,95.11,95.1,95.05,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-28,BAZ98,95.08,95.12,95.08,95.07,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-29,BAZ98,95.06,95.1,95.06,95.04,BAZ98 Comdty,2016-03-11,1998-11-30
1998-10-30,BAZ98,95.0,95.05,95.0,94.98,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-02,BAZ98,94.9,94.96,94.9,94.87,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-03,BAZ98,94.93,94.94,94.93,94.88,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-04,BAZ98,94.9,94.93,94.9,94.86,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-05,BAZ98,94.93,95.0,94.93,94.89,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-06,BAZ98,94.87,94.93,94.87,94.83,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-09,BAZ98,94.89,94.89,94.89,94.83,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-10,BAZ98,94.88,94.93,94.88,94.86,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-11,BAZ98,94.88,,94.88,,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-12,BAZ98,94.89,94.9,94.89,94.87,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-13,BAZ98,94.85,94.91,94.85,94.83,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-16,BAZ98,94.88,94.88,94.88,94.84,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-17,BAZ98,94.92,95.03,94.92,94.9,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-18,BAZ98,94.93,94.95,94.93,94.9,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-19,BAZ98,94.93,94.96,94.93,94.91,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-20,BAZ98,94.95,94.95,94.95,94.92,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-23,BAZ98,94.94,94.95,94.94,94.93,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-24,BAZ98,94.93,94.94,94.93,94.92,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-25,BAZ98,94.89,94.94,94.89,94.89,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-26,BAZ98,94.91,94.93,94.91,94.89,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-27,BAZ98,94.9,94.91,94.9,94.88,BAZ98 Comdty,2016-03-11,1998-11-30
1998-11-30,BAZ98,94.92,94.92,94.92,94.9,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-01,BAZ98,94.94,94.95,94.94,94.94,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-02,BAZ98,94.98,94.99,94.98,94.94,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-03,BAZ98,95.07,95.07,95.07,95.01,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-04,BAZ98,95.01,95.09,95.01,95.0,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-07,BAZ98,94.99,95.01,94.99,94.99,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-08,BAZ98,95.01,95.01,95.01,94.99,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-09,BAZ98,95.01,95.02,95.01,95.0,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-10,BAZ98,95.02,95.02,95.02,95.01,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-11,BAZ98,95.01,95.02,95.01,95.0,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-14,BAZ98,95.03,95.02,95.03,95.02,BAZ98 Comdty,2016-03-11,1998-11-30
1998-12-15,BAH99,95.35,95.37,95.35,95.34,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-16,BAH99,95.4,95.42,95.4,95.36,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-17,BAH99,95.39,95.41,95.39,95.38,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-18,BAH99,95.34,95.37,95.34,95.34,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-21,BAH99,95.29,95.3,95.29,95.27,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-22,BAH99,95.25,95.28,95.25,95.25,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-23,BAH99,95.12,95.25,95.12,95.11,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-24,BAH99,95.07,95.15,95.07,95.03,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-29,BAH99,95.13,95.13,95.13,95.06,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-30,BAH99,95.17,95.19,95.17,95.13,BAH99 Comdty,2016-03-11,1999-02-23
1998-12-31,BAH99,95.17,95.18,95.17,95.15,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-04,BAH99,95.19,95.21,95.19,95.16,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-05,BAH99,95.2,95.2,95.2,95.16,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-06,BAH99,95.22,95.22,95.22,95.19,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-07,BAH99,95.22,95.25,95.22,95.21,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-08,BAH99,95.13,95.22,95.13,95.12,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-11,BAH99,95.09,95.11,95.09,95.06,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-12,BAH99,95.09,95.12,95.09,95.08,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-13,BAH99,95.12,95.19,95.12,95.1,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-14,BAH99,95.14,95.15,95.14,95.11,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-15,BAH99,95.11,95.16,95.11,95.1,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-18,BAH99,95.09,95.11,95.09,95.08,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-19,BAH99,95.05,95.09,95.05,95.04,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-20,BAH99,95.03,95.04,95.03,95.01,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-21,BAH99,95.07,95.09,95.07,95.04,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-22,BAH99,95.09,95.1,95.09,95.07,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-25,BAH99,95.07,95.1,95.07,95.07,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-26,BAH99,95.07,95.08,95.07,95.06,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-27,BAH99,95.08,95.08,95.08,95.05,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-28,BAH99,95.08,95.08,95.08,95.05,BAH99 Comdty,2016-03-11,1999-02-23
1999-01-29,BAH99,95.07,95.08,95.07,95.04,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-01,BAH99,95.05,95.06,95.05,95.04,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-02,BAH99,95.05,95.05,95.05,95.04,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-03,BAH99,95.03,95.04,95.03,95.02,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-04,BAH99,95.06,95.06,95.06,95.02,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-05,BAH99,95.04,95.08,95.04,95.04,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-08,BAH99,95.04,95.06,95.04,95.02,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-09,BAH99,95.04,95.04,95.04,95.03,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-10,BAH99,95.03,95.05,95.03,95.02,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-11,BAH99,95.02,95.03,95.02,95.01,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-12,BAH99,95.0,95.02,95.0,94.99,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-15,BAH99,94.97,95.01,94.97,94.97,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-16,BAH99,94.97,94.99,94.97,94.95,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-17,BAH99,94.98,94.98,94.98,94.97,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-18,BAH99,95.0,95.0,95.0,94.98,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-19,BAH99,95.0,95.01,95.0,95.0,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-22,BAH99,95.0,95.0,95.0,94.99,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-23,BAH99,94.96,95.0,94.96,94.96,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-24,BAH99,94.94,94.96,94.94,94.93,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-25,BAH99,94.93,94.94,94.93,94.91,BAH99 Comdty,2016-03-11,1999-02-23
1999-02-26,BAH99,94.92,94.93,94.92,94.91,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-01,BAH99,94.89,94.92,94.89,94.89,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-02,BAH99,94.9,94.91,94.9,94.89,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-03,BAH99,94.89,94.91,94.89,94.89,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-04,BAH99,94.89,94.89,94.89,94.88,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-05,BAH99,94.92,94.92,94.92,94.89,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-08,BAH99,94.91,94.92,94.91,94.91,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-09,BAH99,94.93,94.93,94.93,94.9,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-10,BAH99,94.92,94.93,94.92,94.91,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-11,BAH99,94.91,94.92,94.91,94.9,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-12,BAH99,94.91,94.91,94.91,94.9,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-15,BAH99,94.89,94.9,94.89,94.9,BAH99 Comdty,2016-03-11,1999-02-23
1999-03-16,BAM99,94.95,94.97,94.95,94.93,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-17,BAM99,94.92,94.96,94.92,94.91,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-18,BAM99,94.96,94.96,94.96,94.93,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-19,BAM99,94.96,94.98,94.96,94.94,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-22,BAM99,94.97,94.97,94.97,94.94,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-23,BAM99,95.15,95.15,95.15,94.98,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-24,BAM99,95.18,95.2,95.18,95.12,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-25,BAM99,95.12,95.18,95.12,95.11,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-26,BAM99,95.16,95.19,95.16,95.12,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-29,BAM99,95.16,95.18,95.16,95.15,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-30,BAM99,95.18,95.18,95.18,95.12,BAM99 Comdty,2016-03-11,1999-06-01
1999-03-31,BAM99,95.23,95.25,95.23,95.18,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-01,BAM99,95.29,95.29,95.29,95.21,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-02,BAM99,95.35,95.35,95.35,95.28,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-05,BAM99,95.33,95.37,95.33,95.33,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-06,BAM99,95.35,95.36,95.35,95.32,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-07,BAM99,95.35,95.35,95.35,95.32,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-08,BAM99,95.46,95.47,95.46,95.36,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-09,BAM99,95.44,95.49,95.44,95.43,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-12,BAM99,95.45,95.48,95.45,95.45,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-13,BAM99,95.46,95.47,95.46,95.45,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-14,BAM99,95.49,95.5,95.49,95.47,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-15,BAM99,95.44,95.47,95.44,95.42,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-16,BAM99,95.46,95.49,95.46,95.39,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-19,BAM99,95.45,95.46,95.45,95.43,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-20,BAM99,95.36,95.47,95.36,95.35,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-21,BAM99,95.28,95.3,95.28,95.26,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-22,BAM99,95.26,95.29,95.26,95.26,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-23,BAM99,95.29,95.3,95.29,95.27,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-26,BAM99,95.3,95.31,95.3,95.26,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-27,BAM99,95.28,95.3,95.28,95.27,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-28,BAM99,95.27,95.28,95.27,95.27,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-29,BAM99,95.36,95.38,95.36,95.29,BAM99 Comdty,2016-03-11,1999-06-01
1999-04-30,BAM99,95.3,95.4,95.3,95.3,BAM99 Comdty,2016-03-11,1999-06-01
1999-05-03,BAM99,95.34,95.35,95.34,95.27,BAM99 Comdty,2016-03-11,1999-06-01
1999-05-04,BAM99,95.47,95.49,95.47,95.36,BAM99 Comdty,2016-03-11,1999-06-01
1999-05-05,BAM99,95.58,95.58,95.58,95.47,BAM99 Comdty,2016-03-11,1999-06-01
1999-05-06,BAM99,95.48,95.61,95.48,95.47,BAM99 Comdty,2016-03-11,1999-06-01
1999-05-07,BAM99,95.49,95.54,95.49,95.46,BAM99 Comdty,2016-03-11,1999-06-01
1999-05-10,BAM99,95.5,95.5,95.5,95.48,BAM99 Comdty,2016-03-11,1999-06-01
1999-05-11,BAM99,95.51,95.53,95.51,95.5,BAM99 Comdty,2016-03-11,1999-06-01
1999-05-12,BAM99,95.51,95.53,95.51,95.49,BAM99 Comdty,2016-03-11,1999-06-01
1999-05-13,BAM99,95.54,95.55,95.54,95.51,BAM99 Comdty,2016-03-11,1999-06-01
