,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,SETTLE_DT,FUT_ROLL_DT
1989-06-09,IRU89,81.99,82.12,81.99,81.0,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-13,IRU89,81.95,81.99,81.95,81.89,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-14,IRU89,82.2,82.27,82.2,81.96,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-15,IRU89,82.26,82.35,82.26,82.17,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-16,IRU89,82.15,82.26,82.15,82.14,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-19,IRU89,81.98,82.18,81.98,81.93,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-20,IRU89,82.31,82.77,82.31,82.0,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-21,IRU89,82.29,82.44,82.29,82.21,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-22,IRU89,82.39,82.54,82.39,82.34,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-23,IRU89,82.4,82.43,82.4,82.32,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-26,IRU89,82.6,82.62,82.6,82.46,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-27,IRU89,82.44,82.64,82.44,82.44,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-28,IRU89,82.48,82.53,82.48,82.35,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-29,IRU89,82.42,82.47,82.42,82.33,IRU89 Comdty,2016-03-10,1989-09-06
1989-06-30,IRU89,82.64,82.66,82.64,82.45,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-03,IRU89,82.72,82.8,82.72,82.68,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-04,IRU89,82.87,82.9,82.87,82.65,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-05,IRU89,82.7,82.96,82.7,82.67,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-06,IRU89,82.76,82.78,82.76,82.66,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-07,IRU89,82.69,82.8,82.69,82.68,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-10,IRU89,82.82,82.82,82.82,82.67,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-11,IRU89,82.85,82.86,82.85,82.73,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-12,IRU89,83.0,83.03,83.0,82.86,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-13,IRU89,82.75,83.06,82.75,82.74,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-14,IRU89,82.92,82.94,82.92,82.57,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-17,IRU89,82.93,82.98,82.93,82.88,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-18,IRU89,82.79,83.04,82.79,82.78,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-19,IRU89,82.71,82.76,82.71,82.66,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-20,IRU89,82.62,82.8,82.62,82.6,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-21,IRU89,82.64,82.68,82.64,82.6,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-24,IRU89,82.64,82.66,82.64,82.61,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-25,IRU89,82.63,82.66,82.63,82.62,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-26,IRU89,82.87,82.9,82.87,82.52,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-27,IRU89,82.72,82.94,82.72,82.68,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-28,IRU89,82.62,82.76,82.62,82.53,IRU89 Comdty,2016-03-10,1989-09-06
1989-07-31,IRU89,82.58,82.67,82.58,82.56,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-01,IRU89,82.62,82.68,82.62,82.61,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-02,IRU89,82.65,82.73,82.65,82.6,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-03,IRU89,82.63,82.67,82.63,82.59,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-04,IRU89,82.62,82.65,82.62,82.55,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-07,IRU89,82.6,82.6,82.6,82.56,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-08,IRU89,82.5,82.63,82.5,82.5,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-09,IRU89,82.53,82.55,82.53,82.41,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-10,IRU89,82.37,82.55,82.37,82.3,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-11,IRU89,82.39,82.42,82.39,82.35,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-14,IRU89,82.38,82.42,82.38,82.34,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-15,IRU89,82.38,82.39,82.38,82.33,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-16,IRU89,82.26,82.31,82.26,82.13,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-17,IRU89,82.29,82.39,82.29,82.25,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-18,IRU89,82.24,82.27,82.24,82.24,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-21,IRU89,82.28,82.3,82.28,82.24,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-22,IRU89,82.25,82.28,82.25,82.21,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-23,IRU89,82.21,82.27,82.21,82.18,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-24,IRU89,82.19,82.21,82.19,82.15,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-25,IRU89,82.16,82.19,82.16,82.15,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-28,IRU89,82.14,82.19,82.14,82.12,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-29,IRU89,82.14,82.15,82.14,82.06,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-30,IRU89,82.12,82.16,82.12,82.11,IRU89 Comdty,2016-03-10,1989-09-06
1989-08-31,IRU89,82.16,82.19,82.16,82.13,IRU89 Comdty,2016-03-10,1989-09-06
1989-09-01,IRU89,82.17,82.23,82.17,82.14,IRU89 Comdty,2016-03-10,1989-09-06
1989-09-04,IRU89,82.15,82.19,82.15,82.13,IRU89 Comdty,2016-03-10,1989-09-06
1989-09-05,IRU89,82.15,82.17,82.15,82.14,IRU89 Comdty,2016-03-10,1989-09-06
1989-09-06,IRU89,82.17,82.18,82.17,82.14,IRU89 Comdty,2016-03-10,1989-09-06
1989-09-07,IRZ89,83.37,83.65,83.37,83.34,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-08,IRZ89,83.19,83.41,83.19,83.16,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-11,IRZ89,83.2,83.25,83.2,83.13,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-12,IRZ89,83.19,83.25,83.19,83.1,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-13,IRZ89,83.1,83.28,83.1,83.1,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-14,IRZ89,83.07,83.14,83.07,83.05,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-15,IRZ89,82.88,83.1,82.88,82.88,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-18,IRZ89,82.69,82.89,82.69,82.58,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-19,IRZ89,82.6,82.77,82.6,82.56,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-20,IRZ89,82.46,82.66,82.46,82.39,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-21,IRZ89,82.15,82.45,82.15,81.85,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-22,IRZ89,82.15,82.23,82.15,82.02,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-25,IRZ89,82.21,82.27,82.21,82.18,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-26,IRZ89,82.14,82.19,82.14,82.12,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-27,IRZ89,82.15,82.19,82.15,82.12,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-28,IRZ89,82.21,82.23,82.21,82.07,IRZ89 Comdty,2016-03-10,1989-12-06
1989-09-29,IRZ89,82.02,82.25,82.02,81.95,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-02,IRZ89,82.07,82.09,82.07,82.0,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-03,IRZ89,81.99,82.06,81.99,81.93,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-04,IRZ89,82.02,82.05,82.02,81.98,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-05,IRZ89,81.93,82.03,81.93,81.84,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-06,IRZ89,81.96,81.98,81.96,81.89,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-09,IRZ89,82.01,82.03,82.01,81.96,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-10,IRZ89,82.01,82.01,82.01,81.95,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-11,IRZ89,82.05,82.11,82.05,82.0,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-12,IRZ89,82.03,82.13,82.03,81.94,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-13,IRZ89,82.09,82.15,82.09,82.0,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-16,IRZ89,82.28,82.35,82.28,82.18,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-17,IRZ89,82.11,82.13,82.11,82.05,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-18,IRZ89,82.14,82.17,82.14,82.07,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-19,IRZ89,82.04,82.13,82.04,81.99,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-20,IRZ89,81.93,82.06,81.93,81.9,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-23,IRZ89,81.77,81.91,81.77,81.76,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-24,IRZ89,81.73,81.81,81.73,81.68,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-25,IRZ89,81.78,82.0,81.78,81.47,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-26,IRZ89,81.88,81.99,81.88,81.7,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-27,IRZ89,81.93,82.01,81.93,81.87,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-30,IRZ89,81.9,81.95,81.9,81.88,IRZ89 Comdty,2016-03-10,1989-12-06
1989-10-31,IRZ89,81.92,81.94,81.92,81.81,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-01,IRZ89,81.9,81.95,81.9,81.89,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-02,IRZ89,81.94,81.94,81.94,81.87,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-03,IRZ89,81.94,81.98,81.94,81.9,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-06,IRZ89,81.96,81.97,81.96,81.9,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-07,IRZ89,81.91,81.98,81.91,81.91,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-08,IRZ89,81.93,81.96,81.93,81.88,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-09,IRZ89,81.98,82.0,81.98,81.92,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-10,IRZ89,81.98,82.0,81.98,81.94,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-13,IRZ89,81.9,81.95,81.9,81.87,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-14,IRZ89,81.94,81.94,81.94,81.88,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-15,IRZ89,81.92,81.95,81.92,81.9,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-16,IRZ89,81.91,81.94,81.91,81.89,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-17,IRZ89,81.94,81.94,81.94,81.9,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-20,IRZ89,81.92,81.94,81.92,81.91,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-21,IRZ89,81.92,81.92,81.92,81.89,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-22,IRZ89,81.9,81.91,81.9,81.89,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-23,IRZ89,81.92,81.94,81.92,81.89,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-24,IRZ89,81.9,81.91,81.9,81.85,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-27,IRZ89,81.91,81.91,81.91,81.88,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-28,IRZ89,82.01,82.04,82.01,81.91,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-29,IRZ89,82.04,82.12,82.04,81.98,IRZ89 Comdty,2016-03-10,1989-12-06
1989-11-30,IRZ89,82.04,82.1,82.04,82.04,IRZ89 Comdty,2016-03-10,1989-12-06
1989-12-01,IRZ89,82.14,82.17,82.14,82.06,IRZ89 Comdty,2016-03-10,1989-12-06
1989-12-04,IRZ89,82.1,82.2,82.1,82.05,IRZ89 Comdty,2016-03-10,1989-12-06
1989-12-05,IRZ89,82.03,82.05,82.03,82.0,IRZ89 Comdty,2016-03-10,1989-12-06
1989-12-06,IRZ89,81.97,82.01,81.97,81.95,IRZ89 Comdty,2016-03-10,1989-12-06
1989-12-07,IRH90,83.48,83.65,83.48,83.38,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-08,IRH90,83.6,83.63,83.6,83.49,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-11,IRH90,83.93,83.95,83.93,83.71,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-12,IRH90,83.97,84.03,83.97,83.82,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-13,IRH90,83.82,84.0,83.82,83.82,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-14,IRH90,83.82,83.88,83.82,83.76,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-15,IRH90,83.94,83.97,83.94,83.87,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-18,IRH90,84.0,84.0,84.0,83.91,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-19,IRH90,84.1,84.13,84.1,83.92,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-20,IRH90,84.07,84.18,84.07,84.05,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-21,IRH90,84.05,84.09,84.05,84.04,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-22,IRH90,84.17,84.24,84.17,84.06,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-27,IRH90,84.39,84.43,84.39,84.16,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-28,IRH90,84.3,84.4,84.3,84.29,IRH90 Comdty,2016-03-10,1990-02-08
1989-12-29,IRH90,84.32,84.33,84.32,84.25,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-02,IRH90,84.27,84.4,84.27,84.27,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-03,IRH90,84.14,84.2,84.14,84.08,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-04,IRH90,84.22,84.23,84.22,84.05,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-05,IRH90,84.07,84.3,84.07,84.07,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-08,IRH90,83.78,84.05,83.78,83.77,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-09,IRH90,83.91,83.96,83.91,83.79,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-10,IRH90,83.73,83.92,83.73,83.67,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-11,IRH90,83.81,83.86,83.81,83.66,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-12,IRH90,83.63,83.82,83.63,83.57,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-15,IRH90,83.64,83.67,83.64,83.55,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-16,IRH90,83.56,83.66,83.56,83.56,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-17,IRH90,83.69,83.75,83.69,83.54,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-18,IRH90,83.69,83.77,83.69,83.65,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-19,IRH90,83.54,83.64,83.54,83.48,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-22,IRH90,83.63,83.67,83.63,83.56,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-23,IRH90,84.05,84.25,84.05,83.56,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-24,IRH90,84.25,84.29,84.25,84.12,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-25,IRH90,84.34,84.42,84.34,84.17,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-26,IRH90,84.34,84.32,84.34,84.17,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-29,IRH90,84.37,84.37,84.37,84.32,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-30,IRH90,84.39,84.43,84.39,84.37,IRH90 Comdty,2016-03-10,1990-02-08
1990-01-31,IRH90,84.24,84.6,84.24,84.19,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-01,IRH90,84.21,84.45,84.21,84.15,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-02,IRH90,84.3,84.3,84.3,84.16,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-05,IRH90,84.34,84.38,84.34,84.3,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-06,IRH90,84.31,84.39,84.31,84.29,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-07,IRH90,84.42,84.42,84.42,84.23,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-08,IRH90,84.34,84.44,84.34,84.28,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-09,IRH90,84.35,84.37,84.35,84.25,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-12,IRH90,84.26,84.37,84.26,84.2,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-13,IRH90,84.34,84.37,84.34,84.18,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-14,IRH90,84.3,84.39,84.3,84.26,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-15,IRH90,84.11,84.42,84.11,84.09,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-16,IRH90,83.98,84.11,83.98,83.98,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-19,IRH90,83.98,84.03,83.98,83.95,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-20,IRH90,83.95,83.99,83.95,83.89,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-21,IRH90,83.93,83.97,83.93,83.92,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-22,IRH90,83.95,83.96,83.95,83.91,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-23,IRH90,83.97,83.97,83.97,83.94,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-26,IRH90,83.97,83.98,83.97,83.95,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-27,IRH90,83.89,83.95,83.89,83.89,IRH90 Comdty,2016-03-10,1990-02-08
1990-02-28,IRH90,83.98,83.98,83.98,83.87,IRH90 Comdty,2016-03-10,1990-02-08
1990-03-01,IRH90,83.91,83.98,83.91,83.85,IRH90 Comdty,2016-03-10,1990-02-08
1990-03-02,IRH90,83.88,83.89,83.88,83.76,IRH90 Comdty,2016-03-10,1990-02-08
1990-03-05,IRH90,83.8,83.87,83.8,83.8,IRH90 Comdty,2016-03-10,1990-02-08
1990-03-06,IRH90,83.82,83.83,83.82,83.77,IRH90 Comdty,2016-03-10,1990-02-08
1990-03-07,IRH90,83.82,83.83,83.82,83.81,IRH90 Comdty,2016-03-10,1990-02-08
1990-03-08,IRM90,84.74,84.76,84.74,84.63,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-09,IRM90,84.75,84.77,84.75,84.7,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-12,IRM90,84.67,84.72,84.67,84.67,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-13,IRM90,84.87,84.92,84.87,84.64,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-14,IRM90,84.94,85.0,84.94,84.85,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-15,IRM90,85.2,85.24,85.2,84.97,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-16,IRM90,85.27,85.28,85.27,85.15,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-19,IRM90,85.28,85.39,85.28,85.22,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-20,IRM90,85.3,85.33,85.3,85.18,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-21,IRM90,85.14,85.33,85.14,85.13,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-22,IRM90,85.18,85.29,85.18,85.08,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-23,IRM90,85.17,85.22,85.17,85.15,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-26,IRM90,85.36,85.42,85.36,85.17,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-27,IRM90,85.31,85.38,85.31,85.31,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-28,IRM90,85.36,85.4,85.36,85.32,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-29,IRM90,85.18,85.4,85.18,85.18,IRM90 Comdty,2016-03-10,1990-05-02
1990-03-30,IRM90,85.22,85.31,85.22,85.11,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-02,IRM90,85.16,85.21,85.16,85.09,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-03,IRM90,85.18,85.22,85.18,85.14,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-04,IRM90,84.95,85.2,84.95,84.93,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-05,IRM90,85.03,85.03,85.03,84.95,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-06,IRM90,85.03,85.06,85.03,85.01,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-09,IRM90,85.09,85.11,85.09,85.04,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-10,IRM90,85.14,85.17,85.14,85.11,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-11,IRM90,85.19,85.19,85.19,85.14,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-12,IRM90,85.2,85.23,85.2,85.16,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-17,IRM90,85.19,85.22,85.19,85.19,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-18,IRM90,85.16,85.18,85.16,85.15,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-19,IRM90,85.18,85.18,85.18,85.13,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-20,IRM90,85.13,85.16,85.13,85.12,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-23,IRM90,85.08,85.12,85.08,85.07,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-24,IRM90,85.11,85.11,85.11,85.07,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-26,IRM90,85.1,85.12,85.1,85.06,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-27,IRM90,85.05,85.06,85.05,85.01,IRM90 Comdty,2016-03-10,1990-05-02
1990-04-30,IRM90,85.08,85.08,85.08,85.01,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-01,IRM90,85.08,85.09,85.08,85.04,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-02,IRM90,85.1,85.13,85.1,85.06,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-03,IRM90,85.03,85.14,85.03,85.0,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-04,IRM90,85.03,85.04,85.03,85.01,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-07,IRM90,85.05,85.08,85.05,85.04,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-08,IRM90,85.04,85.08,85.04,85.02,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-09,IRM90,85.03,85.04,85.03,85.02,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-10,IRM90,85.05,85.05,85.05,85.02,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-11,IRM90,85.03,85.05,85.03,85.03,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-14,IRM90,85.04,85.05,85.04,85.03,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-15,IRM90,85.0,85.05,85.0,85.0,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-16,IRM90,85.0,85.02,85.0,84.98,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-17,IRM90,85.02,85.02,85.02,85.01,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-18,IRM90,85.0,85.01,85.0,84.98,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-21,IRM90,84.97,85.0,84.97,84.96,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-22,IRM90,84.97,85.0,84.97,84.95,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-23,IRM90,84.98,85.0,84.98,84.98,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-24,IRM90,85.0,85.0,85.0,84.98,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-25,IRM90,85.01,85.02,85.01,84.99,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-28,IRM90,85.01,85.03,85.01,85.01,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-29,IRM90,85.06,85.06,85.06,85.01,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-30,IRM90,85.05,85.08,85.05,84.98,IRM90 Comdty,2016-03-10,1990-05-02
1990-05-31,IRM90,85.06,85.06,85.06,85.0,IRM90 Comdty,2016-03-10,1990-05-02
1990-06-01,IRM90,85.06,85.07,85.06,85.04,IRM90 Comdty,2016-03-10,1990-05-02
1990-06-04,IRM90,85.07,85.07,85.07,85.06,IRM90 Comdty,2016-03-10,1990-05-02
1990-06-05,IRM90,85.1,85.1,85.1,85.07,IRM90 Comdty,2016-03-10,1990-05-02
1990-06-06,IRM90,85.14,85.14,85.14,85.09,IRM90 Comdty,2016-03-10,1990-05-02
1990-06-07,IRU90,85.45,85.54,85.45,85.39,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-08,IRU90,85.42,85.48,85.42,85.37,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-12,IRU90,85.37,85.41,85.37,85.36,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-13,IRU90,85.39,85.42,85.39,85.35,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-14,IRU90,85.45,85.46,85.45,85.41,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-15,IRU90,85.44,85.47,85.44,85.42,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-18,IRU90,85.4,85.42,85.4,85.38,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-19,IRU90,85.4,85.41,85.4,85.35,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-20,IRU90,85.36,85.41,85.36,85.36,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-21,IRU90,85.36,85.36,85.36,85.33,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-22,IRU90,85.34,85.39,85.34,85.33,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-25,IRU90,85.35,85.36,85.35,85.33,IRU90 Comdty,2016-03-10,1990-09-12
1990-06-26,IRU90,85.38,85.37,85.38,85.34,IRU90 Comdty,2016-03-10,1990-09-12
