,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,SETTLE_DT,FUT_ROLL_DT
2001-08-16,ERU01,95.82,95.855,95.82,95.8,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-17,ERU01,95.84,95.845,95.84,95.815,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-20,ERU01,95.845,95.855,95.845,95.84,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-21,ERU01,95.84,95.85,95.84,95.835,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-22,ERU01,95.83,95.86,95.83,95.82,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-23,ERU01,95.83,95.83,95.83,95.81,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-24,ERU01,95.8,95.825,95.8,95.795,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-27,ERU01,95.8,95.81,95.8,95.79,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-28,ERU01,95.835,95.84,95.835,95.78,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-29,ERU01,95.81,95.845,95.81,95.79,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-30,ERU01,95.82,95.865,95.82,95.79,ERU01 Comdty,2016-03-15,2001-08-30
2001-08-31,ERU01,95.805,95.83,95.805,95.79,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-03,ERU01,95.785,95.81,95.785,95.785,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-04,ERU01,95.76,95.79,95.76,95.74,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-05,ERU01,95.745,95.76,95.745,95.74,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-06,ERU01,95.765,95.78,95.765,95.735,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-07,ERU01,95.79,95.79,95.79,95.76,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-10,ERU01,95.79,95.82,95.79,95.78,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-11,ERU01,95.885,95.93,95.885,95.775,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-12,ERU01,95.9,95.995,95.9,95.85,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-13,ERU01,95.865,95.91,95.865,95.84,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-14,ERU01,95.89,95.915,95.89,95.85,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-17,ERU01,95.865,95.88,95.865,95.86,ERU01 Comdty,2016-03-15,2001-08-30
2001-09-18,ERZ01,96.505,96.55,96.505,96.49,ERZ01 Comdty,2016-03-15,2001-12-10
2001-09-19,ERZ01,96.565,96.585,96.565,96.48,ERZ01 Comdty,2016-03-15,2001-12-10
2001-09-20,ERZ01,96.545,96.58,96.545,96.53,ERZ01 Comdty,2016-03-15,2001-12-10
2001-09-21,ERZ01,96.595,96.65,96.595,96.54,ERZ01 Comdty,2016-03-15,2001-12-10
2001-09-24,ERZ01,96.59,96.61,96.59,96.55,ERZ01 Comdty,2016-03-15,2001-12-10
2001-09-25,ERZ01,96.615,96.64,96.615,96.585,ERZ01 Comdty,2016-03-15,2001-12-10
2001-09-26,ERZ01,96.61,96.625,96.61,96.595,ERZ01 Comdty,2016-03-15,2001-12-10
2001-09-27,ERZ01,96.615,96.635,96.615,96.61,ERZ01 Comdty,2016-03-15,2001-12-10
2001-09-28,ERZ01,96.585,96.615,96.585,96.57,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-01,ERZ01,96.605,96.615,96.605,96.575,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-02,ERZ01,96.625,96.63,96.625,96.6,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-03,ERZ01,96.675,96.69,96.675,96.64,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-04,ERZ01,96.69,96.71,96.69,96.645,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-05,ERZ01,96.67,96.71,96.67,96.665,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-08,ERZ01,96.65,96.715,96.65,96.635,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-09,ERZ01,96.61,96.65,96.61,96.595,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-10,ERZ01,96.61,96.62,96.61,96.58,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-11,ERZ01,96.55,96.615,96.55,96.525,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-12,ERZ01,96.58,96.605,96.58,96.54,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-15,ERZ01,96.615,96.635,96.615,96.59,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-16,ERZ01,96.625,96.635,96.625,96.6,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-17,ERZ01,96.6,96.625,96.6,96.585,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-18,ERZ01,96.605,96.63,96.605,96.6,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-19,ERZ01,96.63,96.67,96.63,96.615,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-22,ERZ01,96.65,96.66,96.65,96.63,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-23,ERZ01,96.625,96.65,96.625,96.61,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-24,ERZ01,96.645,96.65,96.645,96.63,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-25,ERZ01,96.655,96.66,96.655,96.62,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-26,ERZ01,96.625,96.645,96.625,96.615,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-29,ERZ01,96.68,96.695,96.68,96.635,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-30,ERZ01,96.715,96.74,96.715,96.695,ERZ01 Comdty,2016-03-15,2001-12-10
2001-10-31,ERZ01,96.695,96.74,96.695,96.68,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-01,ERZ01,96.7,96.73,96.7,96.685,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-02,ERZ01,96.715,96.735,96.715,96.68,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-05,ERZ01,96.725,96.74,96.725,96.68,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-06,ERZ01,96.765,96.785,96.765,96.735,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-07,ERZ01,96.82,96.83,96.82,96.79,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-08,ERZ01,96.815,96.9,96.815,96.8,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-09,ERZ01,96.81,96.84,96.81,96.795,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-12,ERZ01,96.825,96.855,96.825,96.78,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-13,ERZ01,96.795,96.81,96.795,96.785,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-14,ERZ01,96.78,96.805,96.78,96.765,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-15,ERZ01,96.695,96.755,96.695,96.685,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-16,ERZ01,96.685,96.72,96.685,96.65,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-19,ERZ01,96.695,96.71,96.695,96.665,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-20,ERZ01,96.695,96.715,96.695,96.675,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-21,ERZ01,96.67,96.71,96.67,96.65,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-22,ERZ01,96.665,96.69,96.665,96.655,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-23,ERZ01,96.665,96.68,96.665,96.66,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-26,ERZ01,96.685,96.695,96.685,96.67,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-27,ERZ01,96.645,96.685,96.645,96.635,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-28,ERZ01,96.675,96.7,96.675,96.65,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-29,ERZ01,96.68,96.7,96.68,96.665,ERZ01 Comdty,2016-03-15,2001-12-10
2001-11-30,ERZ01,96.705,96.715,96.705,96.685,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-03,ERZ01,96.71,96.72,96.71,96.695,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-04,ERZ01,96.7,96.72,96.7,96.69,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-05,ERZ01,96.665,96.7,96.665,96.64,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-06,ERZ01,96.65,96.695,96.65,96.635,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-07,ERZ01,96.65,96.665,96.65,96.63,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-10,ERZ01,96.66,96.665,96.66,96.65,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-11,ERZ01,96.67,96.68,96.67,96.66,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-12,ERZ01,96.67,96.68,96.67,96.66,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-13,ERZ01,96.665,96.68,96.665,96.655,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-14,ERZ01,96.66,96.67,96.66,96.65,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-17,ERZ01,96.65,96.66,96.65,96.65,ERZ01 Comdty,2016-03-15,2001-12-10
2001-12-18,ERH02,96.88,96.895,96.88,96.835,ERH02 Comdty,2016-03-15,2002-03-11
2001-12-19,ERH02,96.885,96.91,96.885,96.875,ERH02 Comdty,2016-03-15,2002-03-11
2001-12-20,ERH02,96.88,96.91,96.88,96.865,ERH02 Comdty,2016-03-15,2002-03-11
2001-12-21,ERH02,96.85,96.895,96.85,96.84,ERH02 Comdty,2016-03-15,2002-03-11
2001-12-24,ERH02,96.87,96.875,96.87,96.82,ERH02 Comdty,2016-03-15,2002-03-11
2001-12-27,ERH02,96.855,96.875,96.855,96.84,ERH02 Comdty,2016-03-15,2002-03-11
2001-12-28,ERH02,96.855,96.885,96.855,96.85,ERH02 Comdty,2016-03-15,2002-03-11
2001-12-31,ERH02,96.855,96.885,96.855,96.85,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-02,ERH02,96.86,96.905,96.86,96.855,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-03,ERH02,96.84,96.875,96.84,96.835,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-04,ERH02,96.79,96.845,96.79,96.775,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-07,ERH02,96.795,96.805,96.795,96.77,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-08,ERH02,96.78,96.82,96.78,96.775,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-09,ERH02,96.725,96.78,96.725,96.72,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-10,ERH02,96.74,96.75,96.74,96.7,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-11,ERH02,96.7,96.72,96.7,96.68,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-14,ERH02,96.75,96.805,96.75,96.74,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-15,ERH02,96.715,96.745,96.715,96.705,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-16,ERH02,96.72,96.735,96.72,96.705,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-17,ERH02,96.71,96.72,96.71,96.685,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-18,ERH02,96.695,96.71,96.695,96.685,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-21,ERH02,96.69,96.7,96.69,96.68,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-22,ERH02,96.655,96.69,96.655,96.63,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-23,ERH02,96.65,96.66,96.65,96.635,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-24,ERH02,96.605,96.65,96.605,96.6,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-25,ERH02,96.62,96.64,96.62,96.595,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-28,ERH02,96.63,96.64,96.63,96.605,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-29,ERH02,96.65,96.67,96.65,96.62,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-30,ERH02,96.66,96.68,96.66,96.64,ERH02 Comdty,2016-03-15,2002-03-11
2002-01-31,ERH02,96.65,96.66,96.65,96.625,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-01,ERH02,96.645,96.665,96.645,96.62,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-04,ERH02,96.665,96.69,96.665,96.65,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-05,ERH02,96.675,96.69,96.675,96.655,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-06,ERH02,96.69,96.7,96.69,96.665,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-07,ERH02,96.64,96.71,96.64,96.625,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-08,ERH02,96.655,96.665,96.655,96.63,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-11,ERH02,96.65,96.655,96.65,96.635,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-12,ERH02,96.64,96.665,96.64,96.625,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-13,ERH02,96.635,96.65,96.635,96.61,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-14,ERH02,96.64,96.66,96.64,96.635,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-15,ERH02,96.66,96.665,96.66,96.645,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-18,ERH02,96.655,96.665,96.655,96.645,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-19,ERH02,96.64,96.66,96.64,96.62,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-20,ERH02,96.64,96.645,96.64,96.625,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-21,ERH02,96.635,96.64,96.635,96.625,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-22,ERH02,96.645,96.655,96.645,96.63,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-25,ERH02,96.635,96.645,96.635,96.63,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-26,ERH02,96.64,96.64,96.64,96.62,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-27,ERH02,96.63,96.635,96.63,96.625,ERH02 Comdty,2016-03-15,2002-03-11
2002-02-28,ERH02,96.635,96.64,96.635,96.63,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-01,ERH02,96.635,96.64,96.635,96.63,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-04,ERH02,96.63,96.635,96.63,96.625,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-05,ERH02,96.63,96.635,96.63,96.625,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-06,ERH02,96.63,96.64,96.63,96.625,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-07,ERH02,96.61,96.64,96.61,96.6,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-08,ERH02,96.61,96.615,96.61,96.595,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-11,ERH02,96.615,96.62,96.615,96.61,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-12,ERH02,96.615,96.62,96.615,96.615,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-13,ERH02,96.615,96.62,96.615,96.61,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-14,ERH02,96.615,96.625,96.615,96.615,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-15,ERH02,96.615,96.62,96.615,96.61,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-18,ERH02,96.62,96.62,96.62,96.615,ERH02 Comdty,2016-03-15,2002-03-11
2002-03-19,ERM02,96.415,96.43,96.415,96.41,ERM02 Comdty,2016-03-15,2002-06-12
2002-03-20,ERM02,96.43,96.45,96.43,96.395,ERM02 Comdty,2016-03-15,2002-06-12
2002-03-21,ERM02,96.385,96.42,96.385,96.38,ERM02 Comdty,2016-03-15,2002-06-12
2002-03-22,ERM02,96.36,96.405,96.36,96.32,ERM02 Comdty,2016-03-15,2002-06-12
2002-03-25,ERM02,96.325,96.365,96.325,96.31,ERM02 Comdty,2016-03-15,2002-06-12
2002-03-26,ERM02,96.34,96.36,96.34,96.31,ERM02 Comdty,2016-03-15,2002-06-12
2002-03-27,ERM02,96.36,96.38,96.36,96.335,ERM02 Comdty,2016-03-15,2002-06-12
2002-03-28,ERM02,96.36,96.395,96.36,96.345,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-02,ERM02,96.36,96.375,96.36,96.335,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-03,ERM02,96.38,96.4,96.38,96.365,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-04,ERM02,96.395,96.415,96.395,96.38,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-05,ERM02,96.415,96.43,96.415,96.38,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-08,ERM02,96.435,96.45,96.435,96.41,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-09,ERM02,96.435,96.45,96.435,96.405,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-10,ERM02,96.44,96.47,96.44,96.43,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-11,ERM02,96.445,96.465,96.445,96.43,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-12,ERM02,96.48,96.49,96.48,96.44,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-15,ERM02,96.485,96.5,96.485,96.465,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-16,ERM02,96.445,96.485,96.445,96.435,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-17,ERM02,96.49,96.5,96.49,96.45,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-18,ERM02,96.5,96.615,96.5,96.48,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-19,ERM02,96.495,96.52,96.495,96.48,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-22,ERM02,96.52,96.525,96.52,96.49,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-23,ERM02,96.515,96.54,96.515,96.505,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-24,ERM02,96.52,96.53,96.52,96.505,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-25,ERM02,96.54,96.565,96.54,96.53,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-26,ERM02,96.545,96.55,96.545,96.52,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-29,ERM02,96.535,96.555,96.535,96.53,ERM02 Comdty,2016-03-15,2002-06-12
2002-04-30,ERM02,96.535,96.545,96.535,96.525,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-01,ERM02,96.55,96.565,96.55,96.53,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-02,ERM02,96.5,96.555,96.5,96.475,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-03,ERM02,96.51,96.515,96.51,96.46,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-06,ERM02,96.495,96.51,96.495,96.49,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-07,ERM02,96.515,96.535,96.515,96.5,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-08,ERM02,96.495,96.52,96.495,96.485,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-09,ERM02,96.475,96.49,96.475,96.465,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-10,ERM02,96.46,96.485,96.46,96.435,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-13,ERM02,96.45,96.475,96.45,96.43,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-14,ERM02,96.39,96.44,96.39,96.37,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-15,ERM02,96.385,96.4,96.385,96.37,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-16,ERM02,96.4,96.415,96.4,96.385,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-17,ERM02,96.385,96.39,96.385,96.35,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-20,ERM02,96.395,96.405,96.395,96.36,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-21,ERM02,96.455,96.46,96.455,96.37,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-22,ERM02,96.465,96.485,96.465,96.46,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-23,ERM02,96.465,96.475,96.465,96.435,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-24,ERM02,96.465,96.47,96.465,96.45,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-27,ERM02,96.455,96.465,96.455,96.45,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-28,ERM02,96.455,96.46,96.455,96.43,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-29,ERM02,96.465,96.475,96.465,96.45,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-30,ERM02,96.485,96.495,96.485,96.47,ERM02 Comdty,2016-03-15,2002-06-12
2002-05-31,ERM02,96.48,96.5,96.48,96.47,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-03,ERM02,96.48,96.495,96.48,96.47,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-04,ERM02,96.495,96.505,96.495,96.49,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-05,ERM02,96.505,96.51,96.505,96.48,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-06,ERM02,96.515,96.53,96.515,96.49,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-07,ERM02,96.52,96.535,96.52,96.51,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-10,ERM02,96.525,96.54,96.525,96.515,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-11,ERM02,96.53,96.535,96.53,96.52,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-12,ERM02,96.53,96.535,96.53,96.53,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-13,ERM02,96.53,96.535,96.53,96.52,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-14,ERM02,96.535,96.54,96.535,96.53,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-17,ERM02,96.535,96.54,96.535,96.53,ERM02 Comdty,2016-03-15,2002-06-12
2002-06-18,ERU02,96.32,96.355,96.32,96.31,ERU02 Comdty,2016-03-15,2002-08-11
2002-06-19,ERU02,96.335,96.365,96.335,96.32,ERU02 Comdty,2016-03-15,2002-08-11
2002-06-20,ERU02,96.36,96.37,96.36,96.34,ERU02 Comdty,2016-03-15,2002-08-11
2002-06-21,ERU02,96.37,96.4,96.37,96.355,ERU02 Comdty,2016-03-15,2002-08-11
2002-06-24,ERU02,96.43,96.455,96.43,96.37,ERU02 Comdty,2016-03-15,2002-08-11
2002-06-25,ERU02,96.42,96.44,96.42,96.41,ERU02 Comdty,2016-03-15,2002-08-11
2002-06-26,ERU02,96.49,96.52,96.49,96.455,ERU02 Comdty,2016-03-15,2002-08-11
2002-06-27,ERU02,96.475,96.49,96.475,96.445,ERU02 Comdty,2016-03-15,2002-08-11
2002-06-28,ERU02,96.485,96.51,96.485,96.455,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-01,ERU02,96.485,96.505,96.485,96.475,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-02,ERU02,96.505,96.52,96.505,96.48,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-03,ERU02,96.5,96.52,96.5,96.485,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-04,ERU02,96.49,96.49,96.49,96.465,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-05,ERU02,96.465,96.48,96.465,96.45,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-08,ERU02,96.465,96.485,96.465,96.455,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-09,ERU02,96.475,96.485,96.475,96.465,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-10,ERU02,96.495,96.51,96.495,96.48,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-11,ERU02,96.51,96.53,96.51,96.505,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-12,ERU02,96.52,96.535,96.52,96.495,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-15,ERU02,96.545,96.565,96.545,96.51,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-16,ERU02,96.56,96.59,96.56,96.53,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-17,ERU02,96.535,96.56,96.535,96.52,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-18,ERU02,96.54,96.55,96.54,96.515,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-19,ERU02,96.565,96.57,96.565,96.55,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-22,ERU02,96.58,96.605,96.58,96.55,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-23,ERU02,96.585,96.59,96.585,96.56,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-24,ERU02,96.665,96.715,96.665,96.595,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-25,ERU02,96.635,96.66,96.635,96.605,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-26,ERU02,96.675,96.69,96.675,96.63,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-29,ERU02,96.635,96.685,96.635,96.61,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-30,ERU02,96.64,96.645,96.64,96.59,ERU02 Comdty,2016-03-15,2002-08-11
2002-07-31,ERU02,96.66,96.66,96.66,96.625,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-01,ERU02,96.67,96.68,96.67,96.645,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-02,ERU02,96.7,96.745,96.7,96.67,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-05,ERU02,96.74,96.755,96.74,96.71,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-06,ERU02,96.7,96.755,96.7,96.675,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-07,ERU02,96.73,96.745,96.73,96.665,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-08,ERU02,96.705,96.725,96.705,96.69,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-09,ERU02,96.685,96.705,96.685,96.67,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-12,ERU02,96.68,96.69,96.68,96.67,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-13,ERU02,96.685,96.705,96.685,96.67,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-14,ERU02,96.7,96.73,96.7,96.685,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-15,ERU02,96.65,96.69,96.65,96.635,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-16,ERU02,96.645,96.665,96.645,96.63,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-19,ERU02,96.635,96.655,96.635,96.615,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-20,ERU02,96.645,96.65,96.645,96.63,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-21,ERU02,96.64,96.65,96.64,96.615,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-22,ERU02,96.63,96.635,96.63,96.615,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-23,ERU02,96.63,96.64,96.63,96.615,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-26,ERU02,96.635,96.64,96.635,96.625,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-27,ERU02,96.63,96.64,96.63,96.625,ERU02 Comdty,2016-03-15,2002-08-11
2002-08-28,ERU02,96.655,96.655,96.655,96.63,ERU02 Comdty,2016-03-15,2002-08-11
