FirstDate,SecondDate,CreditLabel,Horizon,TotalPnL,MarketShiftPnL,RollDownPnL,AccrualPnL,ExplainedPnL,UnexplainedPnL,FixedCoupon,FirstFairPremium,SecondFairPremium,RollDownFairPremium,CleanFixedDV01
22-APR-2014, 23-APR-2014, CDX.NA.IG.S22, 1,-00.0709, -00.3007,  0.0000,  0.2778, -00.0229, -0.0479,  100.00,  65.4380,  65.5000,  65.4378,  4.8508
23-APR-2014, 24-APR-2014, CDX.NA.IG.S22, 1,-02.6022, -02.7779,  0.0000,  0.2778, -02.5001, -0.1021,  100.00,  65.5000,  66.0730,  65.4998,  4.8494
24-APR-2014, 25-APR-2014, CDX.NA.IG.S22, 1,-05.2975, -05.4600,  0.0000,  0.2778, -05.1822, -0.1153,  100.00,  66.0730,  67.2000,  66.0728,  4.8464
25-APR-2014, 28-APR-2014, CDX.NA.IG.S22, 1, 07.6733,  07.0184,  0.0000,  0.8333,  07.8518, -0.1785,  100.00,  67.2000,  65.7500,  67.1994,  4.8430
28-APR-2014, 29-APR-2014, CDX.NA.IG.S22, 1, 00.5025,  00.2999,  0.0000,  0.2778,  00.5776, -0.0751,  100.00,  65.7500,  65.6880,  65.7498,  4.8376
29-APR-2014, 30-APR-2014, CDX.NA.IG.S22, 1, 07.2332,  06.7638,  0.0000,  0.2778,  07.0416,  0.1917,  100.00,  65.6880,  64.2900,  65.6878,  4.8355
30-APR-2014, 01-MAY-2014, CDX.NA.IG.S22, 1, 01.3956,  01.1665,  0.0000,  0.2778,  01.4443, -0.0487,  100.00,  64.2900,  64.0490,  64.2898,  4.8409
01-MAY-2014, 02-MAY-2014, CDX.NA.IG.S22, 1,-01.0127, -01.1174,  0.0000,  0.2778, -00.8396, -0.1731,  100.00,  64.0490,  64.2800,  64.0488,  4.8396
02-MAY-2014, 05-MAY-2014, CDX.NA.IG.S22, 1,-01.1745, -01.6712,  0.0000,  0.8333, -00.8378, -0.3366,  100.00,  64.2800,  64.6260,  64.2794,  4.8347
05-MAY-2014, 06-MAY-2014, CDX.NA.IG.S22, 1,-05.0503, -05.1801,  0.0000,  0.2778, -04.9023, -0.1480,  100.00,  64.6260,  65.7000,  64.6258,  4.8253
06-MAY-2014, 07-MAY-2014, CDX.NA.IG.S22, 1, 05.3144,  04.9192,  0.0000,  0.2778,  05.1969,  0.1175,  100.00,  65.7000,  64.6800,  65.6998,  4.8210
07-MAY-2014, 08-MAY-2014, CDX.NA.IG.S22, 1, 02.9349,  02.5960,  0.0000,  0.2778,  02.8738,  0.0611,  100.00,  64.6800,  64.1420,  64.6798,  4.8244
08-MAY-2014, 09-MAY-2014, CDX.NA.IG.S22, 1, 02.0234,  01.8047,  0.0000,  0.2778,  02.0824, -0.0590,  100.00,  64.1420,  63.7680,  64.1418,  4.8261
09-MAY-2014, 12-MAY-2014, CDX.NA.IG.S22, 1, 06.5006,  05.9724,  0.0000,  0.8333,  06.8057, -0.3051,  100.00,  63.7680,  62.5290,  63.7674,  4.8245
12-MAY-2014, 13-MAY-2014, CDX.NA.IG.S22, 1, 01.5244,  01.1466,  0.0000,  0.2778,  01.4243,  0.1001,  100.00,  62.5290,  62.2910,  62.5288,  4.8162
13-MAY-2014, 14-MAY-2014, CDX.NA.IG.S22, 1,-04.4920, -04.7853,  0.0000,  0.2778, -04.5076,  0.0155,  100.00,  62.2910,  63.2840,  62.2908,  4.8189
14-MAY-2014, 15-MAY-2014, CDX.NA.IG.S22, 1,-09.2919, -09.4472,  0.0000,  0.2778, -09.1695, -0.1225,  100.00,  63.2840,  65.2450,  63.2838,  4.8193
15-MAY-2014, 16-MAY-2014, CDX.NA.IG.S22, 1, 02.5037,  02.3827,  0.0000,  0.2778,  02.6605, -0.1568,  100.00,  65.2450,  64.7500,  65.2448,  4.8158
16-MAY-2014, 19-MAY-2014, CDX.NA.IG.S22, 1,-00.5636, -01.1780,  0.0000,  0.8333, -00.3447, -0.2189,  100.00,  64.7500,  64.9950,  64.7494,  4.8114
19-MAY-2014, 20-MAY-2014, CDX.NA.IG.S22, 1,-05.4365, -05.6693,  0.0000,  0.2778, -05.3915, -0.0450,  100.00,  64.9950,  66.1750,  64.9948,  4.8051
20-MAY-2014, 21-MAY-2014, CDX.NA.IG.S22, 1, 04.6826,  04.4430,  0.0000,  0.2778,  04.7208, -0.0382,  100.00,  66.1750,  65.2500,  66.1748,  4.8038
21-MAY-2014, 22-MAY-2014, CDX.NA.IG.S22, 1, 07.4367,  07.1984,  0.0000,  0.2778,  07.4762, -0.0395,  100.00,  65.2500,  63.7510,  65.2498,  4.8027
22-MAY-2014, 23-MAY-2014, CDX.NA.IG.S22, 1, 02.6724,  02.4055,  0.0000,  0.2778,  02.6833, -0.0109,  100.00,  63.7510,  63.2500,  63.7508,  4.8016
23-MAY-2014, 27-MAY-2014, CDX.NA.IG.S22, 1, 05.1360,  04.3319,  0.0000,  1.1111,  05.4430, -0.3070,  100.00,  63.2500,  62.3470,  63.2492,  4.8013
27-MAY-2014, 28-MAY-2014, CDX.NA.IG.S22, 1,-01.4883, -01.8120,  0.0000,  0.2778, -01.5342,  0.0459,  100.00,  62.3470,  62.7250,  62.3468,  4.7931
28-MAY-2014, 29-MAY-2014, CDX.NA.IG.S22, 1, 02.0278,  01.9168,  0.0000,  0.2778,  02.1946, -0.1668,  100.00,  62.7250,  62.3250,  62.7248,  4.7943
29-MAY-2014, 30-MAY-2014, CDX.NA.IG.S22, 1, 00.4804,  00.3591,  0.0000,  0.2778,  00.6369, -0.1564,  100.00,  62.3250,  62.2500,  62.3248,  4.7898
30-MAY-2014, 02-JUN-2014, CDX.NA.IG.S22, 1,-00.8114, -01.1949,  0.0000,  0.8333, -00.3616, -0.4498,  100.00,  62.2500,  62.5000,  62.2494,  4.7857
02-JUN-2014, 03-JUN-2014, CDX.NA.IG.S22, 1, 01.9580,  01.8940,  0.0000,  0.2778,  02.1718, -0.2139,  100.00,  62.5000,  62.1030,  62.4998,  4.7737
03-JUN-2014, 04-JUN-2014, CDX.NA.IG.S22, 1, 00.9507,  00.7294,  0.0000,  0.2778,  01.0072, -0.0564,  100.00,  62.1030,  61.9500,  62.1028,  4.7681
04-JUN-2014, 05-JUN-2014, CDX.NA.IG.S22, 1, 09.5995,  09.2024,  0.0000,  0.2778,  09.4802,  0.1193,  100.00,  61.9500,  60.0200,  61.9498,  4.7666
05-JUN-2014, 06-JUN-2014, CDX.NA.IG.S22, 1, 14.4269,  14.1053,  0.0000,  0.2778,  14.3831,  0.0438,  100.00,  60.0200,  57.0630,  60.0198,  4.7696
06-JUN-2014, 09-JUN-2014, CDX.NA.IG.S22, 1,-00.2507, -00.5861,  0.0000,  0.8333,  00.2473, -0.4979,  100.00,  57.0630,  57.1860,  57.0625,  4.7707
09-JUN-2014, 10-JUN-2014, CDX.NA.IG.S22, 1,-00.4254, -00.4614,  0.0000,  0.2778, -00.1836, -0.2419,  100.00,  57.1860,  57.2830,  57.1858,  4.7591
10-JUN-2014, 11-JUN-2014, CDX.NA.IG.S22, 1,-05.5547, -05.6733,  0.0000,  0.2778, -05.3955, -0.1592,  100.00,  57.2830,  58.4770,  57.2828,  4.7534
11-JUN-2014, 12-JUN-2014, CDX.NA.IG.S22, 1,-08.3482, -08.4165,  0.0000,  0.2778, -08.1388, -0.2095,  100.00,  58.4770,  60.2500,  58.4768,  4.7496
12-JUN-2014, 13-JUN-2014, CDX.NA.IG.S22, 1, 02.2422,  02.0727,  0.0000,  0.2778,  02.3505, -0.1083,  100.00,  60.2500,  59.8130,  60.2498,  4.7445
13-JUN-2014, 16-JUN-2014, CDX.NA.IG.S22, 1,-02.1485, -02.5863,  0.0000,  0.8333, -01.7530, -0.3955,  100.00,  59.8130,  60.3590,  59.8124,  4.7418
16-JUN-2014, 17-JUN-2014, CDX.NA.IG.S22, 1, 02.1185,  02.0760,  0.0000,  0.2778,  02.3538, -0.2353,  100.00,  60.3590,  59.9200,  60.3588,  4.7319
17-JUN-2014, 18-JUN-2014, CDX.NA.IG.S22, 1, 15.6819,  14.9968,  0.0000,  0.2778,  15.2746,  0.4073,  100.00,  59.9200,  56.7500,  59.9198,  4.7260
18-JUN-2014, 19-JUN-2014, CDX.NA.IG.S22, 1, 02.5763,  02.3675,  0.0000,  0.2778,  02.6452, -0.0690,  100.00,  56.7500,  56.2500,  56.7498,  4.7357
19-JUN-2014, 20-JUN-2014, CDX.NA.IG.S22, 1,-02.5455, -02.6643,  0.0000,  0.2778, -02.3865, -0.1590,  100.00,  56.2500,  56.8130,  56.2498,  4.7341
20-JUN-2014, 23-JUN-2014, CDX.NA.IG.S22, 1, 04.8982,  04.4052,  0.0000,  0.8333,  05.2385, -0.3403,  100.00,  56.8130,  55.8810,  56.8103,  4.7305
23-JUN-2014, 24-JUN-2014, CDX.NA.IG.S22, 1,-01.5008, -01.7425,  0.0000,  0.2778, -01.4647, -0.0360,  100.00,  55.8810,  56.2500,  55.8801,  4.7227
24-JUN-2014, 25-JUN-2014, CDX.NA.IG.S22, 1, 00.3698,  00.1180,  0.0000,  0.2778,  00.3958, -0.0260,  100.00,  56.2500,  56.2250,  56.2491,  4.7219
25-JUN-2014, 26-JUN-2014, CDX.NA.IG.S22, 1,-02.3598, -02.6440,  0.0000,  0.2778, -02.3662,  0.0063,  100.00,  56.2250,  56.7850,  56.2241,  4.7213
26-JUN-2014, 27-JUN-2014, CDX.NA.IG.S22, 1,-02.5209, -02.6667,  0.0000,  0.2778, -02.3890, -0.1319,  100.00,  56.7850,  57.3500,  56.7841,  4.7214
27-JUN-2014, 30-JUN-2014, CDX.NA.IG.S22, 1,-06.0703, -06.5287,  0.0000,  0.8333, -05.6954, -0.3749,  100.00,  57.3500,  58.7350,  57.3473,  4.7184
30-JUN-2014, 01-JUL-2014, CDX.NA.IG.S22, 1, 10.3985,  10.1665,  0.0000,  0.2778,  10.4442, -0.0458,  100.00,  58.7350,  56.5760,  58.7341,  4.7094
01-JUL-2014, 02-JUL-2014, CDX.NA.IG.S22, 1,-01.7148, -01.6701,  0.0000,  0.2778, -01.3924, -0.3224,  100.00,  56.5760,  56.9310,  56.5751,  4.7083
02-JUL-2014, 03-JUL-2014, CDX.NA.IG.S22, 1, 09.3991,  09.2255,  0.0000,  0.2778,  09.5033, -0.1042,  100.00,  56.9310,  54.9680,  56.9301,  4.7009
03-JUL-2014, 07-JUL-2014, CDX.NA.IG.S22, 1,-04.1866, -04.7487,  0.0000,  1.1111, -03.6375, -0.5491,  100.00,  54.9680,  55.9800,  54.9645,  4.6985
07-JUL-2014, 08-JUL-2014, CDX.NA.IG.S22, 1,-07.9135, -08.0958,  0.0000,  0.2778, -07.8180, -0.0954,  100.00,  55.9800,  57.7080,  55.9791,  4.6862
08-JUL-2014, 09-JUL-2014, CDX.NA.IG.S22, 1, 02.9467,  02.5907,  0.0000,  0.2778,  02.8685,  0.0781,  100.00,  57.7080,  57.1550,  57.7071,  4.6840
09-JUL-2014, 10-JUL-2014, CDX.NA.IG.S22, 1,-02.8240, -02.9415,  0.0000,  0.2778, -02.6637, -0.1603,  100.00,  57.1550,  57.7830,  57.1541,  4.6858
10-JUL-2014, 11-JUL-2014, CDX.NA.IG.S22, 1,-02.4700, -02.6541,  0.0000,  0.2778, -02.3763, -0.0937,  100.00,  57.7830,  58.3500,  57.7821,  4.6820
11-JUL-2014, 14-JUL-2014, CDX.NA.IG.S22, 1, 06.0964,  05.5832,  0.0000,  0.8333,  06.4165, -0.3201,  100.00,  58.3500,  57.1560,  58.3472,  4.6798
14-JUL-2014, 15-JUL-2014, CDX.NA.IG.S22, 1,-01.5856, -01.6062,  0.0000,  0.2778, -01.3284, -0.2571,  100.00,  57.1560,  57.5000,  57.1551,  4.6722
15-JUL-2014, 16-JUL-2014, CDX.NA.IG.S22, 1, 02.4403,  02.2672,  0.0000,  0.2778,  02.5450, -0.1047,  100.00,  57.5000,  57.0140,  57.4991,  4.6662
16-JUL-2014, 17-JUL-2014, CDX.NA.IG.S22, 1,-16.2155, -16.3399,  0.0000,  0.2778, -16.0622, -0.1534,  100.00,  57.0140,  60.5190,  57.0131,  4.6638
17-JUL-2014, 18-JUL-2014, CDX.NA.IG.S22, 1, 09.3390,  09.1956,  0.0000,  0.2778,  09.4734, -0.1344,  100.00,  60.5190,  58.5450,  60.5180,  4.6600
18-JUL-2014, 21-JUL-2014, CDX.NA.IG.S22, 1,-04.0564, -04.4325,  0.0000,  0.8333, -03.5992, -0.4572,  100.00,  58.5450,  59.4980,  58.5421,  4.6567
21-JUL-2014, 22-JUL-2014, CDX.NA.IG.S22, 1, 04.2801,  03.9401,  0.0000,  0.2778,  04.2179,  0.0622,  100.00,  59.4980,  58.6500,  59.4970,  4.6456
22-JUL-2014, 23-JUL-2014, CDX.NA.IG.S22, 1, 00.6955,  00.4693,  0.0000,  0.2778,  00.7471, -0.0516,  100.00,  58.6500,  58.5490,  58.6490,  4.6471
23-JUL-2014, 24-JUL-2014, CDX.NA.IG.S22, 1,-01.9804, -01.9543,  0.0000,  0.2778, -01.6766, -0.3039,  100.00,  58.5490,  58.9700,  58.5480,  4.6458
24-JUL-2014, 25-JUL-2014, CDX.NA.IG.S22, 1,-01.9673, -02.1657,  0.0000,  0.2778, -01.8879, -0.0794,  100.00,  58.9700,  59.4370,  58.9690,  4.6385
25-JUL-2014, 28-JUL-2014, CDX.NA.IG.S22, 1,-00.1559, -00.5650,  0.0000,  0.8333,  00.2683, -0.4243,  100.00,  59.4370,  59.5590,  59.4341,  4.6365
28-JUL-2014, 29-JUL-2014, CDX.NA.IG.S22, 1,-03.3930, -03.5423,  0.0000,  0.2778, -03.2645, -0.1285,  100.00,  59.5590,  60.3250,  59.5580,  4.6260
29-JUL-2014, 30-JUL-2014, CDX.NA.IG.S22, 1,-00.2796, -00.2309,  0.0000,  0.2778,  00.0468, -0.3264,  100.00,  60.3250,  60.3750,  60.3240,  4.6228
30-JUL-2014, 31-JUL-2014, CDX.NA.IG.S22, 1,-16.7351, -16.7136,  0.0000,  0.2778, -16.4358, -0.2993,  100.00,  60.3750,  64.0000,  60.3740,  4.6146
31-JUL-2014, 01-AUG-2014, CDX.NA.IG.S22, 1,-12.4114, -12.7011,  0.0000,  0.2778, -12.4233,  0.0119,  100.00,  64.0000,  66.7570,  63.9990,  4.6067
01-AUG-2014, 04-AUG-2014, CDX.NA.IG.S22, 1, 14.6414,  13.8117,  0.0000,  0.8333,  14.6451, -0.0036,  100.00,  66.7570,  63.7590,  66.7537,  4.6070
04-AUG-2014, 05-AUG-2014, CDX.NA.IG.S22, 1,-09.1603, -09.1647,  0.0000,  0.2778, -08.8869, -0.2734,  100.00,  63.7590,  65.7500,  63.7579,  4.6069
05-AUG-2014, 06-AUG-2014, CDX.NA.IG.S22, 1,-00.2315, -00.4737,  0.0000,  0.2778, -00.1959, -0.0356,  100.00,  65.7500,  65.8530,  65.7489,  4.5992
06-AUG-2014, 07-AUG-2014, CDX.NA.IG.S22, 1,-08.0688, -08.2605,  0.0000,  0.2778, -07.9827, -0.0861,  100.00,  65.8530,  67.6500,  65.8519,  4.5981
07-AUG-2014, 08-AUG-2014, CDX.NA.IG.S22, 1, 14.0939,  13.7879,  0.0000,  0.2778,  14.0656,  0.0282,  100.00,  67.6500,  64.6500,  67.6489,  4.5955
08-AUG-2014, 11-AUG-2014, CDX.NA.IG.S22, 1, 07.3866,  06.6896,  0.0000,  0.8333,  07.5229, -0.1363,  100.00,  64.6500,  63.1940,  64.6468,  4.5964
11-AUG-2014, 12-AUG-2014, CDX.NA.IG.S22, 1, 00.9031,  00.6613,  0.0000,  0.2778,  00.9390, -0.0359,  100.00,  63.1940,  63.0500,  63.1930,  4.5926
12-AUG-2014, 13-AUG-2014, CDX.NA.IG.S22, 1, 11.5325,  11.0270,  0.0000,  0.2778,  11.3048,  0.2277,  100.00,  63.0500,  60.6500,  63.0490,  4.5916
13-AUG-2014, 14-AUG-2014, CDX.NA.IG.S22, 1, 06.8921,  06.6069,  0.0000,  0.2778,  06.8846,  0.0075,  100.00,  60.6500,  59.2130,  60.6490,  4.5976
14-AUG-2014, 15-AUG-2014, CDX.NA.IG.S22, 1,-01.6406, -01.8942,  0.0000,  0.2778, -01.6164, -0.0242,  100.00,  59.2130,  59.6250,  59.2120,  4.5978
15-AUG-2014, 18-AUG-2014, CDX.NA.IG.S22, 1, 12.8932,  12.2856,  0.0000,  0.8333,  13.1189, -0.2257,  100.00,  59.6250,  56.9510,  59.6220,  4.5972
18-AUG-2014, 19-AUG-2014, CDX.NA.IG.S22, 1,-01.9379, -02.0609,  0.0000,  0.2778, -01.7831, -0.1548,  100.00,  56.9510,  57.4000,  56.9500,  4.5918
19-AUG-2014, 20-AUG-2014, CDX.NA.IG.S22, 1,-01.3182, -01.2607,  0.0000,  0.2778, -00.9829, -0.3353,  100.00,  57.4000,  57.6750,  57.3990,  4.5882
20-AUG-2014, 21-AUG-2014, CDX.NA.IG.S22, 1, 07.9884,  07.6727,  0.0000,  0.2778,  07.9504,  0.0379,  100.00,  57.6750,  56.0000,  57.6740,  4.5803
21-AUG-2014, 22-AUG-2014, CDX.NA.IG.S22, 1,-08.3231, -08.2338,  0.0000,  0.2778, -07.9560, -0.3671,  100.00,  56.0000,  57.7990,  55.9991,  4.5811
22-AUG-2014, 25-AUG-2014, CDX.NA.IG.S22, 1, 09.5504,  08.9077,  0.0000,  0.8333,  09.7411, -0.1907,  100.00,  57.7990,  55.8500,  57.7961,  4.5726
25-AUG-2014, 26-AUG-2014, CDX.NA.IG.S22, 1, 00.0202, -00.1918,  0.0000,  0.2778,  00.0859, -0.0658,  100.00,  55.8500,  55.8920,  55.8491,  4.5682
26-AUG-2014, 27-AUG-2014, CDX.NA.IG.S22, 1,-00.7369, -00.9497,  0.0000,  0.2778, -00.6719, -0.0650,  100.00,  55.8920,  56.1000,  55.8911,  4.5667
27-AUG-2014, 28-AUG-2014, CDX.NA.IG.S22, 1,-01.1883, -01.3692,  0.0000,  0.2778, -01.0915, -0.0968,  100.00,  56.1000,  56.4000,  56.0991,  4.5652
28-AUG-2014, 29-AUG-2014, CDX.NA.IG.S22, 1,-00.5183, -00.6843,  0.0000,  0.2778, -00.4065, -0.1118,  100.00,  56.4000,  56.5500,  56.3990,  4.5630
29-AUG-2014, 02-SEP-2014, CDX.NA.IG.S22, 1,-00.3807, -00.9107,  0.0000,  1.1111,  00.2004, -0.5810,  100.00,  56.5500,  56.7500,  56.5462,  4.5605
02-SEP-2014, 03-SEP-2014, CDX.NA.IG.S22, 1,-00.1750, -00.4183,  0.0000,  0.2778, -00.1405, -0.0345,  100.00,  56.7500,  56.8420,  56.7490,  4.5470
03-SEP-2014, 04-SEP-2014, CDX.NA.IG.S22, 1, 00.0134, -00.0363,  0.0000,  0.2778,  00.2414, -0.2280,  100.00,  56.8420,  56.8500,  56.8410,  4.5462
04-SEP-2014, 05-SEP-2014, CDX.NA.IG.S22, 1, 03.9218,  03.5699,  0.0000,  0.2778,  03.8476,  0.0741,  100.00,  56.8500,  56.0640,  56.8490,  4.5410
05-SEP-2014, 08-SEP-2014, CDX.NA.IG.S22, 1,-02.7674, -03.0576,  0.0000,  0.8333, -02.2242, -0.5432,  100.00,  56.0640,  56.7380,  56.0611,  4.5427
08-SEP-2014, 09-SEP-2014, CDX.NA.IG.S22, 1,-12.6789, -12.4973,  0.0000,  0.2778, -12.2195, -0.4594,  100.00,  56.7380,  59.5000,  56.7370,  4.5302
09-SEP-2014, 10-SEP-2014, CDX.NA.IG.S22, 1, 05.1098,  04.9693,  0.0000,  0.2778,  05.2471, -0.1373,  100.00,  59.5000,  58.4000,  59.4990,  4.5192
10-SEP-2014, 11-SEP-2014, CDX.NA.IG.S22, 1,-03.2725, -03.3900,  0.0000,  0.2778, -03.1122, -0.1603,  100.00,  58.4000,  59.1510,  58.3990,  4.5159
11-SEP-2014, 12-SEP-2014, CDX.NA.IG.S22, 1,-03.2867, -03.3505,  0.0000,  0.2778, -03.0727, -0.2140,  100.00,  59.1510,  59.8940,  59.1500,  4.5120
12-SEP-2014, 15-SEP-2014, CDX.NA.IG.S22, 1,-06.0237, -06.5700,  0.0000,  0.8333, -05.7367, -0.2871,  100.00,  59.8940,  61.3530,  59.8909,  4.5067
15-SEP-2014, 16-SEP-2014, CDX.NA.IG.S22, 1, 05.4810,  05.1703,  0.0000,  0.2778,  05.4481,  0.0329,  100.00,  61.3530,  60.2040,  61.3519,  4.4994
16-SEP-2014, 17-SEP-2014, CDX.NA.IG.S22, 1, 06.6118,  06.5397,  0.0000,  0.2778,  06.8175, -0.2056,  100.00,  60.2040,  58.7500,  60.2030,  4.5003
17-SEP-2014, 18-SEP-2014, CDX.NA.IG.S22, 1, 07.2560,  06.9677,  0.0000,  0.2778,  07.2455,  0.0105,  100.00,  58.7500,  57.2000,  58.7490,  4.4952
18-SEP-2014, 19-SEP-2014, CDX.NA.IG.S22, 1, 04.2607,  03.9919,  0.0000,  0.2778,  04.2696, -0.0089,  100.00,  57.2000,  56.3120,  57.1990,  4.4954
19-SEP-2014, 22-SEP-2014, CDX.NA.IG.S22, 1,-10.2346, -10.7296,  0.0000,  0.8333, -09.8963, -0.3383,  100.00,  56.3120,  58.7010,  56.3091,  4.4952
22-SEP-2014, 23-SEP-2014, CDX.NA.IG.S22, 1,-08.4570, -08.5529,  0.0000,  0.2778, -08.2752, -0.1818,  100.00,  58.7010,  60.6080,  58.7011,  4.4873
23-SEP-2014, 24-SEP-2014, CDX.NA.IG.S22, 1, 05.3655,  05.2161,  0.0000,  0.2778,  05.4939, -0.1284,  100.00,  60.6080,  59.4440,  60.6081,  4.4828
24-SEP-2014, 25-SEP-2014, CDX.NA.IG.S22, 1,-09.6860, -09.8796,  0.0000,  0.2778, -09.6018, -0.0842,  100.00,  59.4440,  61.6500,  59.4441,  4.4796
25-SEP-2014, 26-SEP-2014, CDX.NA.IG.S22, 1,-10.9716, -10.8445,  0.0000,  0.2778, -10.5668, -0.4049,  100.00,  61.6500,  64.0750,  61.6501,  4.4774
26-SEP-2014, 29-SEP-2014, CDX.NA.IG.S22, 1,-11.8483, -12.2850,  0.0000,  0.8333, -11.4517, -0.3967,  100.00,  64.0750,  66.8290,  64.0754,  4.4665
29-SEP-2014, 30-SEP-2014, CDX.NA.IG.S22, 1, 11.2011,  10.8721,  0.0000,  0.2778,  11.1499,  0.0512,  100.00,  66.8290,  64.3890,  66.8291,  4.4550
30-SEP-2014, 01-OCT-2014, CDX.NA.IG.S22, 1,-02.3505, -02.7238,  0.0000,  0.2778, -02.4460,  0.0955,  100.00,  64.3890,  65.0000,  64.3891,  4.4565
01-OCT-2014, 02-OCT-2014, CDX.NA.IG.S22, 1, 10.6512,  10.3679,  0.0000,  0.2778,  10.6457,  0.0055,  100.00,  65.0000,  62.6750,  65.0001,  4.4592
02-OCT-2014, 03-OCT-2014, CDX.NA.IG.S22, 1, 18.6994,  18.3963,  0.0000,  0.2778,  18.6741,  0.0253,  100.00,  62.6750,  58.5500,  62.6751,  4.4594
