FirstDate,SecondDate,CreditLabel,Horizon,TotalPnL,MarketShiftPnL,RollDownPnL,AccrualPnL,ExplainedPnL,UnexplainedPnL,FixedCoupon,FirstFairPremium,SecondFairPremium,RollDownFairPremium,CleanFixedDV01
25-NOV-2011, 28-NOV-2011, CDX.NA.IG.S17, 1, 30.6950,  30.1537,  0.0000,  0.8333,  30.9870, -0.2920,  100.00,  147.5000,  141.0000,  147.5022,  4.6357
28-NOV-2011, 29-NOV-2011, CDX.NA.IG.S17, 1, 04.0895,  03.8676,  0.0000,  0.2778,  04.1454, -0.0559,  100.00,  141.0000,  140.1670,  141.0007,  4.6423
29-NOV-2011, 30-NOV-2011, CDX.NA.IG.S17, 1, 57.1211,  57.8438,  0.0000,  0.2778,  58.1216, -1.0005,  100.00,  140.1670,  127.7500,  140.1677,  4.6437
30-NOV-2011, 01-DEC-2011, CDX.NA.IG.S17, 1, 06.2275,  05.8389,  0.0000,  0.2778,  06.1167,  0.1108,  100.00,  127.7500,  126.5000,  127.7506,  4.6732
01-DEC-2011, 02-DEC-2011, CDX.NA.IG.S17, 1, 03.7707,  03.5019,  0.0000,  0.2778,  03.7797, -0.0090,  100.00,  126.5000,  125.7500,  126.5006,  4.6691
02-DEC-2011, 05-DEC-2011, CDX.NA.IG.S17, 1, 13.1030,  12.2516,  0.0000,  0.8333,  13.0849,  0.0180,  100.00,  125.7500,  123.1260,  125.7518,  4.6694
05-DEC-2011, 06-DEC-2011, CDX.NA.IG.S17, 1, 04.9405,  04.6736,  0.0000,  0.2778,  04.9514, -0.0109,  100.00,  123.1260,  122.1250,  123.1266,  4.6687
06-DEC-2011, 07-DEC-2011, CDX.NA.IG.S17, 1, 10.6380,  10.5139,  0.0000,  0.2778,  10.7916, -0.1537,  100.00,  122.1250,  119.8750,  122.1256,  4.6692
07-DEC-2011, 08-DEC-2011, CDX.NA.IG.S17, 1,-26.3895, -26.8648,  0.0000,  0.2778, -26.5871,  0.1975,  100.00,  119.8750,  125.6250,  119.8756,  4.6765
08-DEC-2011, 09-DEC-2011, CDX.NA.IG.S17, 1, 16.0144,  15.7551,  0.0000,  0.2778,  16.0329, -0.0186,  100.00,  125.6250,  122.2500,  125.6256,  4.6678
09-DEC-2011, 12-DEC-2011, CDX.NA.IG.S17, 1,-15.6035, -16.7811,  0.0000,  0.8333, -15.9478,  0.3443,  100.00,  122.2500,  125.8500,  122.2518,  4.6686
12-DEC-2011, 13-DEC-2011, CDX.NA.IG.S17, 1,-06.6073, -07.0918,  0.0000,  0.2778, -06.8140,  0.2068,  100.00,  125.8500,  127.3750,  125.8506,  4.6543
13-DEC-2011, 14-DEC-2011, CDX.NA.IG.S17, 1,-10.9780, -11.4899,  0.0000,  0.2778, -11.2122,  0.2341,  100.00,  127.3750,  129.8500,  127.3756,  4.6465
14-DEC-2011, 15-DEC-2011, CDX.NA.IG.S17, 1, 01.3677,  01.0434,  0.0000,  0.2778,  01.3212,  0.0465,  100.00,  129.8500,  129.6250,  129.8507,  4.6383
15-DEC-2011, 16-DEC-2011, CDX.NA.IG.S17, 1,-10.5435, -11.0052,  0.0000,  0.2778, -10.7274,  0.1839,  100.00,  129.6250,  132.0000,  129.6256,  4.6367
16-DEC-2011, 19-DEC-2011, CDX.NA.IG.S17, 1,-00.5711, -01.7346,  0.0000,  0.8333, -00.9013,  0.3302,  100.00,  132.0000,  132.3750,  132.0020,  4.6308
19-DEC-2011, 20-DEC-2011, CDX.NA.IG.S17, 1, 26.6449,  26.5897,  0.0000,  0.2778,  26.8675, -0.2226,  100.00,  132.3750,  126.6250,  132.3757,  4.6205
20-DEC-2011, 21-DEC-2011, CDX.NA.IG.S17, 1, 10.6867,  10.4133,  0.0000,  0.2778,  10.6911, -0.0045,  100.00,  126.6250,  124.3750,  126.6254,  4.6281
21-DEC-2011, 22-DEC-2011, CDX.NA.IG.S17, 1, 13.5557,  13.3081,  0.0000,  0.2778,  13.5859, -0.0301,  100.00,  124.3750,  121.5000,  124.3754,  4.6282
22-DEC-2011, 23-DEC-2011, CDX.NA.IG.S17, 1,-00.7051, -01.1564,  0.0000,  0.2778, -00.8786,  0.1735,  100.00,  121.5000,  121.7500,  121.5004,  4.6296
23-DEC-2011, 27-DEC-2011, CDX.NA.IG.S17, 1, 07.0240,  05.7728,  0.0000,  1.1111,  06.8839,  0.1402,  100.00,  121.7500,  120.5000,  121.7516,  4.6215
27-DEC-2011, 28-DEC-2011, CDX.NA.IG.S17, 1,-06.0384, -06.3446,  0.0000,  0.2778, -06.0668,  0.0284,  100.00,  120.5000,  121.8750,  120.5004,  4.6149
28-DEC-2011, 29-DEC-2011, CDX.NA.IG.S17, 1, 08.8412,  08.6545,  0.0000,  0.2778,  08.9323, -0.0910,  100.00,  121.8750,  120.0000,  121.8754,  4.6136
29-DEC-2011, 30-DEC-2011, CDX.NA.IG.S17, 1, 00.2252, -00.0000,  0.0000,  0.2778,  00.2778, -0.0526,  100.00,  120.0000,  120.0000,  120.0004,  4.6179
30-DEC-2011, 03-JAN-2012, CDX.NA.IG.S17, 1, 10.5298,  09.2312,  0.0000,  1.1111,  10.3423,  0.1875,  100.00,  120.0000,  118.0000,  120.0016,  4.6205
03-JAN-2012, 04-JAN-2012, CDX.NA.IG.S17, 1,-03.1487, -03.4574,  0.0000,  0.2778, -03.1796,  0.0309,  100.00,  118.0000,  118.7500,  118.0004,  4.6107
04-JAN-2012, 05-JAN-2012, CDX.NA.IG.S17, 1,-05.4160, -05.7636,  0.0000,  0.2778, -05.4858,  0.0698,  100.00,  118.7500,  120.0010,  118.7504,  4.6090
05-JAN-2012, 06-JAN-2012, CDX.NA.IG.S17, 1, 00.2339,  00.0046,  0.0000,  0.2778,  00.2824, -0.0485,  100.00,  120.0010,  120.0000,  120.0014,  4.6054
06-JAN-2012, 09-JAN-2012, CDX.NA.IG.S17, 1, 03.5831,  02.6854,  0.0000,  0.8333,  03.5187,  0.0644,  100.00,  120.0000,  119.4170,  120.0012,  4.6078
09-JAN-2012, 10-JAN-2012, CDX.NA.IG.S17, 1, 14.7989,  14.5886,  0.0000,  0.2778,  14.8664, -0.0674,  100.00,  119.4170,  116.2500,  119.4174,  4.6045
10-JAN-2012, 11-JAN-2012, CDX.NA.IG.S17, 1, 00.8234,  00.5762,  0.0000,  0.2778,  00.8539, -0.0305,  100.00,  116.2500,  116.1250,  116.2504,  4.6083
11-JAN-2012, 12-JAN-2012, CDX.NA.IG.S17, 1, 07.7266,  07.4940,  0.0000,  0.2778,  07.7718, -0.0452,  100.00,  116.1250,  114.5000,  116.1254,  4.6102
12-JAN-2012, 13-JAN-2012, CDX.NA.IG.S17, 1,-07.1849, -07.4947,  0.0000,  0.2778, -07.2169,  0.0320,  100.00,  114.5000,  116.1250,  114.5004,  4.6132
13-JAN-2012, 17-JAN-2012, CDX.NA.IG.S17, 1, 14.4250,  13.2506,  0.0000,  1.1111,  14.3617,  0.0633,  100.00,  116.1250,  113.2500,  116.1266,  4.6111
17-JAN-2012, 18-JAN-2012, CDX.NA.IG.S17, 1, 16.3733,  16.1287,  0.0000,  0.2778,  16.4065, -0.0332,  100.00,  113.2500,  109.7500,  113.2504,  4.6068
18-JAN-2012, 19-JAN-2012, CDX.NA.IG.S17, 1, 07.2206,  06.9119,  0.0000,  0.2778,  07.1897,  0.0310,  100.00,  109.7500,  108.2500,  109.7504,  4.6096
19-JAN-2012, 20-JAN-2012, CDX.NA.IG.S17, 1, 09.4927,  09.2120,  0.0000,  0.2778,  09.4898,  0.0030,  100.00,  108.2500,  106.2500,  108.2504,  4.6062
20-JAN-2012, 23-JAN-2012, CDX.NA.IG.S17, 1, 15.8061,  14.9667,  0.0000,  0.8333,  15.8000,  0.0061,  100.00,  106.2500,  103.0000,  106.2512,  4.6058
23-JAN-2012, 24-JAN-2012, CDX.NA.IG.S17, 1,-01.4394, -01.7261,  0.0000,  0.2778, -01.4484,  0.0089,  100.00,  103.0000,  103.3750,  103.0004,  4.6045
24-JAN-2012, 25-JAN-2012, CDX.NA.IG.S17, 1, 07.1631,  06.9094,  0.0000,  0.2778,  07.1871, -0.0240,  100.00,  103.3750,  101.8750,  103.3754,  4.6017
25-JAN-2012, 26-JAN-2012, CDX.NA.IG.S17, 1, 02.5796,  02.3061,  0.0000,  0.2778,  02.5838, -0.0042,  100.00,  101.8750,  101.3750,  101.8754,  4.6108
26-JAN-2012, 27-JAN-2012, CDX.NA.IG.S17, 1, 04.3145,  04.0367,  0.0000,  0.2778,  04.3145,  0.0001,  100.00,  101.3750,  100.5000,  101.3754,  4.6134
27-JAN-2012, 30-JAN-2012, CDX.NA.IG.S17, 1,-08.3696, -09.2200,  0.0000,  0.8333, -08.3866,  0.0170,  100.00,  100.5000,  102.5010,  100.5011,  4.6133
30-JAN-2012, 31-JAN-2012, CDX.NA.IG.S17, 1, 06.6054,  06.3353,  0.0000,  0.2778,  06.6130, -0.0076,  100.00,  102.5010,  101.1250,  102.5014,  4.6020
31-JAN-2012, 01-FEB-2012, CDX.NA.IG.S17, 1, 04.3081,  04.0307,  0.0000,  0.2778,  04.3085, -0.0004,  100.00,  101.1250,  100.2500,  101.1254,  4.6062
01-FEB-2012, 02-FEB-2012, CDX.NA.IG.S17, 1, 05.1712,  04.8931,  0.0000,  0.2778,  05.1709,  0.0003,  100.00,  100.2500,  99.1880,  100.2504,  4.6068
02-FEB-2012, 03-FEB-2012, CDX.NA.IG.S17, 1, 22.4631,  22.1815,  0.0000,  0.2778,  22.4593,  0.0039,  100.00,  99.1880,  94.3750,  99.1884,  4.6081
03-FEB-2012, 06-FEB-2012, CDX.NA.IG.S17, 1,-01.5225, -02.3021,  0.0000,  0.8333, -01.4688, -0.0537,  100.00,  94.3750,  94.8750,  94.3761,  4.6093
06-FEB-2012, 07-FEB-2012, CDX.NA.IG.S17, 1,-00.3347, -00.5744,  0.0000,  0.2778, -00.2967, -0.0380,  100.00,  94.8750,  95.0000,  94.8754,  4.5993
07-FEB-2012, 08-FEB-2012, CDX.NA.IG.S17, 1, 02.5601,  02.2909,  0.0000,  0.2778,  02.5687, -0.0086,  100.00,  95.0000,  94.5010,  95.0004,  4.5918
08-FEB-2012, 09-FEB-2012, CDX.NA.IG.S17, 1,-11.2157, -11.4612,  0.0000,  0.2778, -11.1835, -0.0322,  100.00,  94.5010,  97.0000,  94.5014,  4.5901
09-FEB-2012, 10-FEB-2012, CDX.NA.IG.S17, 1,-07.1758, -07.4425,  0.0000,  0.2778, -07.1648, -0.0110,  100.00,  97.0000,  98.6250,  97.0004,  4.5825
10-FEB-2012, 13-FEB-2012, CDX.NA.IG.S17, 1, 09.9668,  09.1486,  0.0000,  0.8333,  09.9820, -0.0151,  100.00,  98.6250,  96.6250,  98.6262,  4.5775
13-FEB-2012, 14-FEB-2012, CDX.NA.IG.S17, 1,-07.7276, -07.9963,  0.0000,  0.2778, -07.7186, -0.0090,  100.00,  96.6250,  98.3750,  96.6254,  4.5711
14-FEB-2012, 15-FEB-2012, CDX.NA.IG.S17, 1,-12.0861, -12.3627,  0.0000,  0.2778, -12.0849, -0.0012,  100.00,  98.3750,  101.0830,  98.3754,  4.5675
15-FEB-2012, 16-FEB-2012, CDX.NA.IG.S17, 1, 10.9181,  10.6406,  0.0000,  0.2778,  10.9184, -0.0003,  100.00,  101.0830,  98.7500,  101.0834,  4.5629
16-FEB-2012, 17-FEB-2012, CDX.NA.IG.S17, 1, 00.8442,  00.5697,  0.0000,  0.2778,  00.8475, -0.0033,  100.00,  98.7500,  98.6250,  98.7504,  4.5589
17-FEB-2012, 21-FEB-2012, CDX.NA.IG.S17, 1, 05.9219,  04.8328,  0.0000,  1.1111,  05.9439, -0.0219,  100.00,  98.6250,  97.5630,  98.6266,  4.5564
21-FEB-2012, 22-FEB-2012, CDX.NA.IG.S17, 1,-00.8582, -01.1362,  0.0000,  0.2778, -00.8585,  0.0003,  100.00,  97.5630,  97.8130,  97.5634,  4.5449
22-FEB-2012, 23-FEB-2012, CDX.NA.IG.S17, 1, 06.8096,  06.5349,  0.0000,  0.2778,  06.8127, -0.0031,  100.00,  97.8130,  96.3750,  97.8134,  4.5450
23-FEB-2012, 24-FEB-2012, CDX.NA.IG.S17, 1, 02.5354,  02.2711,  0.0000,  0.2778,  02.5489, -0.0135,  100.00,  96.3750,  95.8750,  96.3754,  4.5439
24-FEB-2012, 27-FEB-2012, CDX.NA.IG.S17, 1, 03.0961,  02.2698,  0.0000,  0.8333,  03.1032, -0.0071,  100.00,  95.8750,  95.3750,  95.8762,  4.5405
27-FEB-2012, 28-FEB-2012, CDX.NA.IG.S17, 1, 08.2388,  07.9454,  0.0000,  0.2778,  08.2232,  0.0156,  100.00,  95.3750,  93.6250,  95.3754,  4.5388
28-FEB-2012, 29-FEB-2012, CDX.NA.IG.S17, 1,-02.0095, -02.2701,  0.0000,  0.2778, -01.9924, -0.0171,  100.00,  93.6250,  94.1250,  93.6254,  4.5417
29-FEB-2012, 01-MAR-2012, CDX.NA.IG.S17, 1, 05.9385,  05.6725,  0.0000,  0.2778,  05.9502, -0.0118,  100.00,  94.1250,  92.8750,  94.1254,  4.5389
01-MAR-2012, 02-MAR-2012, CDX.NA.IG.S17, 1,-04.8267, -05.1042,  0.0000,  0.2778, -04.8264, -0.0003,  100.00,  92.8750,  94.0000,  92.8754,  4.5371
02-MAR-2012, 05-MAR-2012, CDX.NA.IG.S17, 1,-04.9015, -05.6629,  0.0000,  0.8333, -04.8296, -0.0719,  100.00,  94.0000,  95.2500,  94.0012,  4.5370
05-MAR-2012, 06-MAR-2012, CDX.NA.IG.S17, 1,-11.0417, -11.3033,  0.0000,  0.2778, -11.0255, -0.0162,  100.00,  95.2500,  97.7500,  95.2504,  4.5236
06-MAR-2012, 07-MAR-2012, CDX.NA.IG.S17, 1, 02.5291,  02.2588,  0.0000,  0.2778,  02.5365, -0.0075,  100.00,  97.7500,  97.2500,  97.7504,  4.5190
07-MAR-2012, 08-MAR-2012, CDX.NA.IG.S17, 1, 07.0459,  06.7730,  0.0000,  0.2778,  07.0508, -0.0049,  100.00,  97.2500,  95.7500,  97.2504,  4.5160
08-MAR-2012, 09-MAR-2012, CDX.NA.IG.S17, 1, 00.2608,  00.0000,  0.0000,  0.2778,  00.2778, -0.0170,  100.00,  95.7500,  95.7500,  95.7504,  4.5146
09-MAR-2012, 12-MAR-2012, CDX.NA.IG.S17, 1, 03.0557,  02.2536,  0.0000,  0.8333,  03.0869, -0.0312,  100.00,  95.7500,  95.2500,  95.7513,  4.5106
12-MAR-2012, 13-MAR-2012, CDX.NA.IG.S17, 1, 17.0141,  16.7464,  0.0000,  0.2778,  17.0242, -0.0101,  100.00,  95.2500,  91.5310,  95.2504,  4.5037
13-MAR-2012, 14-MAR-2012, CDX.NA.IG.S17, 1, 04.2102,  04.0034,  0.0000,  0.2778,  04.2812, -0.0710,  100.00,  91.5310,  90.6410,  91.5314,  4.5022
14-MAR-2012, 15-MAR-2012, CDX.NA.IG.S17, 1, 03.0081,  02.7324,  0.0000,  0.2778,  03.0102, -0.0021,  100.00,  90.6410,  90.0330,  90.6414,  4.4942
15-MAR-2012, 16-MAR-2012, CDX.NA.IG.S17, 1, 06.5959,  06.3269,  0.0000,  0.2778,  06.6047, -0.0088,  100.00,  90.0330,  88.6250,  90.0334,  4.4940
16-MAR-2012, 19-MAR-2012, CDX.NA.IG.S17, 1, 14.9511,  14.2176,  0.0000,  0.8333,  15.0509, -0.0999,  100.00,  88.6250,  85.4580,  88.6262,  4.4932
19-MAR-2012, 20-MAR-2012, CDX.NA.IG.S17, 1, 16.9456,  16.6316,  0.0000,  0.2778,  16.9094,  0.0362,  100.00,  85.4580,  81.7510,  85.4584,  4.4854
20-MAR-2012, 21-MAR-2012, CDX.NA.IG.S17, 1, 02.3436,  01.9978,  0.0000,  0.2778,  02.2756,  0.0680,  100.00,  81.7510,  81.3060,  81.7507,  4.4876
21-MAR-2012, 22-MAR-2012, CDX.NA.IG.S17, 1,-15.5773, -15.7241,  0.0000,  0.2778, -15.4463, -0.1310,  100.00,  81.3060,  84.8100,  81.3057,  4.4913
22-MAR-2012, 23-MAR-2012, CDX.NA.IG.S17, 1,-02.8309, -03.0933,  0.0000,  0.2778, -02.8156, -0.0154,  100.00,  84.8100,  85.5000,  84.8097,  4.4836
23-MAR-2012, 26-MAR-2012, CDX.NA.IG.S17, 1, 11.4569,  10.6403,  0.0000,  0.8333,  11.4737, -0.0167,  100.00,  85.5000,  83.1260,  85.4991,  4.4826
26-MAR-2012, 27-MAR-2012, CDX.NA.IG.S17, 1,-03.0451, -03.3574,  0.0000,  0.2778, -03.0796,  0.0346,  100.00,  83.1260,  83.8750,  83.1257,  4.4815
27-MAR-2012, 28-MAR-2012, CDX.NA.IG.S17, 1,-05.9908, -06.1601,  0.0000,  0.2778, -05.8823, -0.1084,  100.00,  83.8750,  85.2500,  83.8747,  4.4836
28-MAR-2012, 29-MAR-2012, CDX.NA.IG.S17, 1,-08.7362, -08.9532,  0.0000,  0.2778, -08.6754, -0.0608,  100.00,  85.2500,  87.2510,  85.2497,  4.4766
29-MAR-2012, 30-MAR-2012, CDX.NA.IG.S17, 1, 06.9944,  06.7341,  0.0000,  0.2778,  07.0119, -0.0175,  100.00,  87.2510,  85.7450,  87.2507,  4.4722
30-MAR-2012, 02-APR-2012, CDX.NA.IG.S17, 1, 05.2151,  04.4463,  0.0000,  0.8333,  05.2797, -0.0646,  100.00,  85.7450,  84.7500,  85.7441,  4.4709
02-APR-2012, 03-APR-2012, CDX.NA.IG.S17, 1,-01.5668, -01.6728,  0.0000,  0.2778, -01.3950, -0.1718,  100.00,  84.7500,  85.1250,  84.7497,  4.4665
03-APR-2012, 04-APR-2012, CDX.NA.IG.S17, 1,-09.2312, -09.4635,  0.0000,  0.2778, -09.1858, -0.0454,  100.00,  85.1250,  87.2500,  85.1247,  4.4551
04-APR-2012, 05-APR-2012, CDX.NA.IG.S17, 1,-18.1618, -18.3454,  0.0000,  0.2778, -18.0677, -0.0942,  100.00,  87.2500,  91.3750,  87.2497,  4.4518
05-APR-2012, 06-APR-2012, CDX.NA.IG.S17, 1,-31.3889, -31.6311,  0.0000,  0.2778, -31.3533, -0.0356,  100.00,  91.3750,  98.5000,  91.3747,  4.4430
06-APR-2012, 09-APR-2012, CDX.NA.IG.S17, 1, 04.9750,  04.1536,  0.0000,  0.8333,  04.9870, -0.0120,  100.00,  98.5000,  97.5630,  98.4990,  4.4359
