FirstDate,SecondDate,CreditLabel,Horizon,TotalPnL,MarketShiftPnL,RollDownPnL,AccrualPnL,ExplainedPnL,UnexplainedPnL,FixedCoupon,FirstFairPremium,SecondFairPremium,RollDownFairPremium,CleanFixedDV01
06-OCT-2015, 07-OCT-2015, CDX.NA.IG.S25, 1, 21.1712,  20.8617,  0.0000,  0.2778,  21.1395,  0.0317,  100.00,  88.1330,  83.8500,  88.1332,  4.8697
07-OCT-2015, 08-OCT-2015, CDX.NA.IG.S25, 1, 10.0028,  09.7429,  0.0000,  0.2778,  10.0207, -0.0178,  100.00,  83.8500,  81.8500,  83.8502,  4.8720
08-OCT-2015, 09-OCT-2015, CDX.NA.IG.S25, 1, 01.4605,  01.2175,  0.0000,  0.2778,  01.4953, -0.0348,  100.00,  81.8500,  81.6000,  81.8502,  4.8709
09-OCT-2015, 13-OCT-2015, CDX.NA.IG.S25, 1,-10.5528, -11.5147,  0.0000,  1.1111, -10.4036, -0.1492,  100.00,  81.6000,  83.9670,  81.6009,  4.8690
13-OCT-2015, 14-OCT-2015, CDX.NA.IG.S25, 1,-07.8143, -08.1851,  0.0000,  0.2778, -07.9073,  0.0931,  100.00,  83.9670,  85.6500,  83.9672,  4.8603
14-OCT-2015, 15-OCT-2015, CDX.NA.IG.S25, 1, 13.9148,  13.7074,  0.0000,  0.2778,  13.9852, -0.0704,  100.00,  85.6500,  82.8320,  85.6502,  4.8665
15-OCT-2015, 16-OCT-2015, CDX.NA.IG.S25, 1, 07.5195,  07.2863,  0.0000,  0.2778,  07.5641, -0.0446,  100.00,  82.8320,  81.3330,  82.8322,  4.8620
16-OCT-2015, 19-OCT-2015, CDX.NA.IG.S25, 1, 07.0185,  06.2332,  0.0000,  0.8333,  07.0665, -0.0480,  100.00,  81.3330,  80.0500,  81.3337,  4.8595
19-OCT-2015, 20-OCT-2015, CDX.NA.IG.S25, 1,-05.5356, -05.6236,  0.0000,  0.2778, -05.3458, -0.1898,  100.00,  80.0500,  81.2090,  80.0502,  4.8570
20-OCT-2015, 21-OCT-2015, CDX.NA.IG.S25, 1,-05.3514, -05.5925,  0.0000,  0.2778, -05.3148, -0.0366,  100.00,  81.2090,  82.3630,  81.2092,  4.8472
21-OCT-2015, 22-OCT-2015, CDX.NA.IG.S25, 1, 11.3699,  11.0405,  0.0000,  0.2778,  11.3183,  0.0515,  100.00,  82.3630,  80.0850,  82.3632,  4.8452
22-OCT-2015, 23-OCT-2015, CDX.NA.IG.S25, 1, 13.8898,  13.6540,  0.0000,  0.2778,  13.9317, -0.0419,  100.00,  80.0850,  77.2680,  80.0852,  4.8480
23-OCT-2015, 26-OCT-2015, CDX.NA.IG.S25, 1,-01.9390, -02.6542,  0.0000,  0.8333, -01.8208, -0.1182,  100.00,  77.2680,  77.8160,  77.2686,  4.8460
26-OCT-2015, 27-OCT-2015, CDX.NA.IG.S25, 1,-01.9777, -02.2313,  0.0000,  0.2778, -01.9536, -0.0241,  100.00,  77.8160,  78.2770,  77.8162,  4.8407
27-OCT-2015, 28-OCT-2015, CDX.NA.IG.S25, 1, 04.6554,  04.6451,  0.0000,  0.2778,  04.9229, -0.2675,  100.00,  78.2770,  77.3160,  78.2772,  4.8396
28-OCT-2015, 29-OCT-2015, CDX.NA.IG.S25, 1,-05.8765, -05.9367,  0.0000,  0.2778, -05.6589, -0.2176,  100.00,  77.3160,  78.5470,  77.3162,  4.8276
29-OCT-2015, 30-OCT-2015, CDX.NA.IG.S25, 1,-01.4022, -01.6377,  0.0000,  0.2778, -01.3599, -0.0423,  100.00,  78.5470,  78.8870,  78.5472,  4.8177
30-OCT-2015, 02-NOV-2015, CDX.NA.IG.S25, 1, 11.8783,  11.1708,  0.0000,  0.8333,  12.0041, -0.1258,  100.00,  78.8870,  76.5660,  78.8877,  4.8158
02-NOV-2015, 03-NOV-2015, CDX.NA.IG.S25, 1, 04.9538,  04.7367,  0.0000,  0.2778,  05.0145, -0.0607,  100.00,  76.5660,  75.5810,  76.5662,  4.8101
03-NOV-2015, 04-NOV-2015, CDX.NA.IG.S25, 1,-09.6394, -09.6920,  0.0000,  0.2778, -09.4142, -0.2252,  100.00,  75.5810,  77.5990,  75.5812,  4.8076
04-NOV-2015, 05-NOV-2015, CDX.NA.IG.S25, 1,-02.9640, -03.1704,  0.0000,  0.2778, -02.8926, -0.0714,  100.00,  77.5990,  78.2600,  77.5992,  4.7979
05-NOV-2015, 06-NOV-2015, CDX.NA.IG.S25, 1,-05.4927, -05.3985,  0.0000,  0.2778, -05.1207, -0.3720,  100.00,  78.2600,  79.3880,  78.2602,  4.7947
06-NOV-2015, 09-NOV-2015, CDX.NA.IG.S25, 1,-07.3315, -07.9397,  0.0000,  0.8333, -07.1064, -0.2252,  100.00,  79.3880,  81.0520,  79.3887,  4.7771
09-NOV-2015, 10-NOV-2015, CDX.NA.IG.S25, 1, 00.2810,  00.0095,  0.0000,  0.2778,  00.2873, -0.0063,  100.00,  81.0520,  81.0500,  81.0522,  4.7658
10-NOV-2015, 12-NOV-2015, CDX.NA.IG.S25, 1,-10.6849, -11.0837,  0.0000,  0.5556, -10.5281, -0.1568,  100.00,  81.0500,  83.3780,  81.0505,  4.7654
12-NOV-2015, 13-NOV-2015, CDX.NA.IG.S25, 1,-10.5561, -10.8306,  0.0000,  0.2778, -10.5528, -0.0033,  100.00,  83.3780,  85.6550,  83.3783,  4.7566
13-NOV-2015, 16-NOV-2015, CDX.NA.IG.S25, 1, 13.3441,  12.5489,  0.0000,  0.8333,  13.3823, -0.0381,  100.00,  85.6550,  83.0160,  85.6558,  4.7564
16-NOV-2015, 17-NOV-2015, CDX.NA.IG.S25, 1,-01.5570, -01.7918,  0.0000,  0.2778, -01.5140, -0.0430,  100.00,  83.0160,  83.3930,  83.0163,  4.7540
17-NOV-2015, 18-NOV-2015, CDX.NA.IG.S25, 1, 07.3935,  07.1449,  0.0000,  0.2778,  07.4226, -0.0291,  100.00,  83.3930,  81.8890,  83.3933,  4.7514
18-NOV-2015, 19-NOV-2015, CDX.NA.IG.S25, 1,-14.0644, -14.2608,  0.0000,  0.2778, -13.9830, -0.0814,  100.00,  81.8890,  84.8930,  81.8892,  4.7497
19-NOV-2015, 20-NOV-2015, CDX.NA.IG.S25, 1, 01.8353,  01.5939,  0.0000,  0.2778,  01.8716, -0.0364,  100.00,  84.8930,  84.5570,  84.8933,  4.7448
20-NOV-2015, 23-NOV-2015, CDX.NA.IG.S25, 1,-01.1477, -01.8239,  0.0000,  0.8333, -00.9905, -0.1572,  100.00,  84.5570,  84.9420,  84.5578,  4.7424
23-NOV-2015, 24-NOV-2015, CDX.NA.IG.S25, 1,-01.2438, -01.4712,  0.0000,  0.2778, -01.1934, -0.0504,  100.00,  84.9420,  85.2530,  84.9423,  4.7321
24-NOV-2015, 25-NOV-2015, CDX.NA.IG.S25, 1, 03.6651,  03.3951,  0.0000,  0.2778,  03.6728, -0.0077,  100.00,  85.2530,  84.5350,  85.2533,  4.7288
25-NOV-2015, 27-NOV-2015, CDX.NA.IG.S25, 1, 00.4944, -00.0095,  0.0000,  0.5556,  00.5461, -0.0517,  100.00,  84.5350,  84.5370,  84.5355,  4.7282
27-NOV-2015, 30-NOV-2015, CDX.NA.IG.S25, 1, 03.4198,  02.6820,  0.0000,  0.8333,  03.5154, -0.0955,  100.00,  84.5370,  83.9690,  84.5378,  4.7249
30-NOV-2015, 01-DEC-2015, CDX.NA.IG.S25, 1, 16.5850,  16.1490,  0.0000,  0.2778,  16.4267,  0.1583,  100.00,  83.9690,  80.5500,  83.9693,  4.7188
01-DEC-2015, 02-DEC-2015, CDX.NA.IG.S25, 1,-07.7572, -07.8295,  0.0000,  0.2778, -07.5517, -0.2055,  100.00,  80.5500,  82.2080,  80.5503,  4.7278
02-DEC-2015, 03-DEC-2015, CDX.NA.IG.S25, 1,-05.9332, -06.0013,  0.0000,  0.2778, -05.7235, -0.2096,  100.00,  82.2080,  83.4820,  82.2083,  4.7167
03-DEC-2015, 04-DEC-2015, CDX.NA.IG.S25, 1, 07.4461,  07.1381,  0.0000,  0.2778,  07.4158,  0.0302,  100.00,  83.4820,  81.9650,  83.4823,  4.7045
04-DEC-2015, 07-DEC-2015, CDX.NA.IG.S25, 1,-06.4144, -07.0951,  0.0000,  0.8333, -06.2617, -0.1526,  100.00,  81.9650,  83.4740,  81.9658,  4.7063
07-DEC-2015, 08-DEC-2015, CDX.NA.IG.S25, 1,-11.7913, -11.9548,  0.0000,  0.2778, -11.6770, -0.1143,  100.00,  83.4740,  86.0210,  83.4743,  4.6974
08-DEC-2015, 09-DEC-2015, CDX.NA.IG.S25, 1, 00.4621,  00.1923,  0.0000,  0.2778,  00.4701, -0.0079,  100.00,  86.0210,  85.9800,  86.0213,  4.6899
09-DEC-2015, 10-DEC-2015, CDX.NA.IG.S25, 1,-08.5858, -08.7316,  0.0000,  0.2778, -08.4538, -0.1320,  100.00,  85.9800,  87.8440,  85.9803,  4.6894
10-DEC-2015, 11-DEC-2015, CDX.NA.IG.S25, 1,-39.4371, -39.6505,  0.0000,  0.2778, -39.3727, -0.0643,  100.00,  87.8440,  96.3250,  87.8443,  4.6793
11-DEC-2015, 14-DEC-2015, CDX.NA.IG.S25, 1, 17.6890,  16.8857,  0.0000,  0.8333,  17.7190, -0.0300,  100.00,  96.3250,  92.7080,  96.3260,  4.6712
14-DEC-2015, 15-DEC-2015, CDX.NA.IG.S25, 1, 10.3533,  10.0900,  0.0000,  0.2778,  10.3678, -0.0145,  100.00,  92.7080,  90.5450,  92.7083,  4.6657
15-DEC-2015, 16-DEC-2015, CDX.NA.IG.S25, 1, 05.2590,  05.0430,  0.0000,  0.2778,  05.3208, -0.0619,  100.00,  90.5450,  89.4630,  90.5453,  4.6640
16-DEC-2015, 17-DEC-2015, CDX.NA.IG.S25, 1,-22.8650, -23.0577,  0.0000,  0.2778, -22.7799, -0.0851,  100.00,  89.4630,  94.4190,  89.4633,  4.6578
17-DEC-2015, 18-DEC-2015, CDX.NA.IG.S25, 1,-03.6079, -03.8648,  0.0000,  0.2778, -03.5870, -0.0209,  100.00,  94.4190,  95.2510,  94.4193,  4.6472
18-DEC-2015, 21-DEC-2015, CDX.NA.IG.S25, 1, 01.5557,  00.7563,  0.0000,  0.8333,  01.5896, -0.0339,  100.00,  95.2510,  95.0880,  95.2520,  4.6432
21-DEC-2015, 22-DEC-2015, CDX.NA.IG.S25, 1, 12.7633,  12.4814,  0.0000,  0.2778,  12.7592,  0.0041,  100.00,  95.0880,  92.3960,  95.0883,  4.6361
22-DEC-2015, 23-DEC-2015, CDX.NA.IG.S25, 1, 11.5898,  11.3014,  0.0000,  0.2778,  11.5792,  0.0107,  100.00,  92.3960,  89.9590,  92.3963,  4.6368
23-DEC-2015, 24-DEC-2015, CDX.NA.IG.S25, 1, 01.4370,  01.1778,  0.0000,  0.2778,  01.4556, -0.0186,  100.00,  89.9590,  89.7050,  89.9593,  4.6380
24-DEC-2015, 28-DEC-2015, CDX.NA.IG.S25, 1,-02.8680, -03.8568,  0.0000,  1.1111, -02.7457, -0.1223,  100.00,  89.7050,  90.5380,  89.7061,  4.6362
28-DEC-2015, 29-DEC-2015, CDX.NA.IG.S25, 1, 10.0117,  09.7794,  0.0000,  0.2778,  10.0572, -0.0455,  100.00,  90.5380,  88.4220,  90.5383,  4.6238
29-DEC-2015, 30-DEC-2015, CDX.NA.IG.S25, 1, 00.2309, -00.0277,  0.0000,  0.2778,  00.2501, -0.0192,  100.00,  88.4220,  88.4280,  88.4223,  4.6195
30-DEC-2015, 31-DEC-2015, CDX.NA.IG.S25, 1, 01.1182,  00.8496,  0.0000,  0.2778,  01.1274, -0.0092,  100.00,  88.4280,  88.2440,  88.4283,  4.6178
31-DEC-2015, 04-JAN-2016, CDX.NA.IG.S25, 1,-09.4196, -10.4179,  0.0000,  1.1111, -09.3068, -0.1128,  100.00,  88.2440,  90.5030,  88.2451,  4.6170
04-JAN-2016, 05-JAN-2016, CDX.NA.IG.S25, 1,-00.0725, -00.3593,  0.0000,  0.2778, -00.0816,  0.0090,  100.00,  90.5030,  90.5810,  90.5033,  4.6064
05-JAN-2016, 06-JAN-2016, CDX.NA.IG.S25, 1,-09.4901, -09.7729,  0.0000,  0.2778, -09.4951,  0.0050,  100.00,  90.5810,  92.7020,  90.5813,  4.6074
06-JAN-2016, 07-JAN-2016, CDX.NA.IG.S25, 1,-15.2519, -15.5154,  0.0000,  0.2778, -15.2376, -0.0142,  100.00,  92.7020,  96.0700,  92.7023,  4.6080
07-JAN-2016, 08-JAN-2016, CDX.NA.IG.S25, 1,-11.6168, -11.8881,  0.0000,  0.2778, -11.6103, -0.0065,  100.00,  96.0700,  98.6520,  96.0703,  4.6054
08-JAN-2016, 11-JAN-2016, CDX.NA.IG.S25, 1, 02.2014,  01.3797,  0.0000,  0.8333,  02.2131, -0.0116,  100.00,  98.6520,  98.3520,  98.6529,  4.6030
11-JAN-2016, 12-JAN-2016, CDX.NA.IG.S25, 1,-01.3468, -01.6270,  0.0000,  0.2778, -01.3492,  0.0024,  100.00,  98.3520,  98.7060,  98.3523,  4.5952
12-JAN-2016, 13-JAN-2016, CDX.NA.IG.S25, 1,-27.2564, -27.5546,  0.0000,  0.2778, -27.2768,  0.0204,  100.00,  98.7060,  104.7080,  98.7063,  4.5969
13-JAN-2016, 14-JAN-2016, CDX.NA.IG.S25, 1, 04.9583,  04.6917,  0.0000,  0.2778,  04.9695, -0.0113,  100.00,  104.7080,  103.6850,  104.7083,  4.5849
14-JAN-2016, 15-JAN-2016, CDX.NA.IG.S25, 1,-28.5812, -28.9103,  0.0000,  0.2778, -28.6325,  0.0514,  100.00,  103.6850,  109.9920,  103.6853,  4.5876
15-JAN-2016, 19-JAN-2016, CDX.NA.IG.S25, 1,-00.8568, -02.1038,  0.0000,  1.1111, -00.9927,  0.1359,  100.00,  109.9920,  110.4520,  109.9934,  4.5801
19-JAN-2016, 20-JAN-2016, CDX.NA.IG.S25, 1,-01.6505, -01.9003,  0.0000,  0.2778, -01.6226, -0.0280,  100.00,  110.4520,  110.8680,  110.4524,  4.5668
20-JAN-2016, 21-JAN-2016, CDX.NA.IG.S25, 1, 10.7070,  10.4220,  0.0000,  0.2778,  10.6998,  0.0072,  100.00,  110.8680,  108.5870,  110.8684,  4.5694
21-JAN-2016, 22-JAN-2016, CDX.NA.IG.S25, 1, 20.7994,  20.5301,  0.0000,  0.2778,  20.8079, -0.0085,  100.00,  108.5870,  104.0940,  108.5874,  4.5687
22-JAN-2016, 25-JAN-2016, CDX.NA.IG.S25, 1,-11.2770, -12.1582,  0.0000,  0.8333, -11.3249,  0.0479,  100.00,  104.0940,  106.7570,  104.0950,  4.5700
25-JAN-2016, 26-JAN-2016, CDX.NA.IG.S25, 1, 10.2258,  09.9649,  0.0000,  0.2778,  10.2427, -0.0168,  100.00,  106.7570,  104.5730,  106.7573,  4.5612
26-JAN-2016, 27-JAN-2016, CDX.NA.IG.S25, 1,-00.4238, -00.7118,  0.0000,  0.2778, -00.4341,  0.0103,  100.00,  104.5730,  104.7290,  104.5734,  4.5642
27-JAN-2016, 28-JAN-2016, CDX.NA.IG.S25, 1, 06.1666,  05.8950,  0.0000,  0.2778,  06.1728, -0.0062,  100.00,  104.7290,  103.4370,  104.7293,  4.5620
28-JAN-2016, 29-JAN-2016, CDX.NA.IG.S25, 1, 06.9123,  06.6543,  0.0000,  0.2778,  06.9321, -0.0199,  100.00,  103.4370,  101.9800,  103.4374,  4.5635
29-JAN-2016, 01-FEB-2016, CDX.NA.IG.S25, 1,-08.4344, -09.3101,  0.0000,  0.8333, -08.4768,  0.0423,  100.00,  101.9800,  104.0200,  101.9810,  4.5708
01-FEB-2016, 02-FEB-2016, CDX.NA.IG.S25, 1,-20.8233, -21.1052,  0.0000,  0.2778, -20.8274,  0.0041,  100.00,  104.0200,  108.6520,  104.0203,  4.5567
02-FEB-2016, 03-FEB-2016, CDX.NA.IG.S25, 1, 04.6366,  04.3602,  0.0000,  0.2778,  04.6380, -0.0014,  100.00,  108.6520,  107.6950,  108.6524,  4.5561
03-FEB-2016, 04-FEB-2016, CDX.NA.IG.S25, 1,-08.2450, -08.5574,  0.0000,  0.2778, -08.2796,  0.0346,  100.00,  107.6950,  109.5740,  107.6954,  4.5562
04-FEB-2016, 05-FEB-2016, CDX.NA.IG.S25, 1,-23.2900, -23.7507,  0.0000,  0.2778, -23.4729,  0.1830,  100.00,  109.5740,  114.8000,  109.5744,  4.5522
05-FEB-2016, 08-FEB-2016, CDX.NA.IG.S25, 1,-23.6660, -24.6735,  0.0000,  0.8333, -23.8402,  0.1742,  100.00,  114.8000,  120.2440,  114.8013,  4.5372
08-FEB-2016, 09-FEB-2016, CDX.NA.IG.S25, 1, 03.3931,  03.1240,  0.0000,  0.2778,  03.4017, -0.0086,  100.00,  120.2440,  119.5540,  120.2444,  4.5273
09-FEB-2016, 10-FEB-2016, CDX.NA.IG.S25, 1,-08.8023, -09.0954,  0.0000,  0.2778, -08.8176,  0.0154,  100.00,  119.5540,  121.5630,  119.5545,  4.5277
10-FEB-2016, 11-FEB-2016, CDX.NA.IG.S25, 1,-13.3310, -13.7398,  0.0000,  0.2778, -13.4620,  0.1309,  100.00,  121.5630,  124.6000,  121.5635,  4.5270
11-FEB-2016, 12-FEB-2016, CDX.NA.IG.S25, 1, 12.3463,  11.9187,  0.0000,  0.2778,  12.1964,  0.1499,  100.00,  124.6000,  121.9620,  124.6005,  4.5213
12-FEB-2016, 16-FEB-2016, CDX.NA.IG.S25, 1, 04.4824,  03.1982,  0.0000,  1.1111,  04.3093,  0.1731,  100.00,  121.9620,  121.2530,  121.9639,  4.5148
16-FEB-2016, 17-FEB-2016, CDX.NA.IG.S25, 1, 20.2342,  19.9920,  0.0000,  0.2778,  20.2697, -0.0356,  100.00,  121.2530,  116.8180,  121.2535,  4.5068
17-FEB-2016, 18-FEB-2016, CDX.NA.IG.S25, 1, 00.4423,  00.2165,  0.0000,  0.2778,  00.4943, -0.0519,  100.00,  116.8180,  116.7700,  116.8184,  4.5087
18-FEB-2016, 19-FEB-2016, CDX.NA.IG.S25, 1,-05.6916, -06.1211,  0.0000,  0.2778, -05.8433,  0.1517,  100.00,  116.7700,  118.1280,  116.7705,  4.5118
19-FEB-2016, 22-FEB-2016, CDX.NA.IG.S25, 1, 21.6892,  20.8641,  0.0000,  0.8333,  21.6974, -0.0083,  100.00,  118.1280,  113.4950,  118.1294,  4.5031
22-FEB-2016, 23-FEB-2016, CDX.NA.IG.S25, 1,-09.7214, -10.0400,  0.0000,  0.2778, -09.7622,  0.0408,  100.00,  113.4950,  115.7250,  113.4954,  4.5036
23-FEB-2016, 24-FEB-2016, CDX.NA.IG.S25, 1, 05.8131,  05.4985,  0.0000,  0.2778,  05.7763,  0.0368,  100.00,  115.7250,  114.5030,  115.7255,  4.5008
24-FEB-2016, 25-FEB-2016, CDX.NA.IG.S25, 1, 08.6548,  08.4388,  0.0000,  0.2778,  08.7165, -0.0618,  100.00,  114.5030,  112.6280,  114.5034,  4.4984
25-FEB-2016, 26-FEB-2016, CDX.NA.IG.S25, 1, 10.8542,  10.5224,  0.0000,  0.2778,  10.8002,  0.0541,  100.00,  112.6280,  110.2900,  112.6285,  4.5030
26-FEB-2016, 29-FEB-2016, CDX.NA.IG.S25, 1, 13.5897,  12.7464,  0.0000,  0.8333,  13.5797,  0.0100,  100.00,  110.2900,  107.4560,  110.2913,  4.4982
29-FEB-2016, 01-MAR-2016, CDX.NA.IG.S25, 1, 31.1858,  30.9125,  0.0000,  0.2778,  31.1903, -0.0045,  100.00,  107.4560,  100.5830,  107.4564,  4.4971
01-MAR-2016, 02-MAR-2016, CDX.NA.IG.S25, 1, 02.3384,  02.0594,  0.0000,  0.2778,  02.3372,  0.0012,  100.00,  100.5830,  100.1250,  100.5834,  4.4982
02-MAR-2016, 03-MAR-2016, CDX.NA.IG.S25, 1, 14.5774,  14.2946,  0.0000,  0.2778,  14.5724,  0.0051,  100.00,  100.1250,  96.9460,  100.1254,  4.4948
03-MAR-2016, 04-MAR-2016, CDX.NA.IG.S25, 1, 11.8645,  11.5944,  0.0000,  0.2778,  11.8721, -0.0076,  100.00,  96.9460,  94.3680,  96.9464,  4.4983
04-MAR-2016, 07-MAR-2016, CDX.NA.IG.S25, 1, 03.7253,  02.9552,  0.0000,  0.8333,  03.7886, -0.0632,  100.00,  94.3680,  93.7100,  94.3691,  4.4966
07-MAR-2016, 08-MAR-2016, CDX.NA.IG.S25, 1,-19.7225, -19.9860,  0.0000,  0.2778, -19.7083, -0.0143,  100.00,  93.7100,  98.1670,  93.7103,  4.4859
08-MAR-2016, 09-MAR-2016, CDX.NA.IG.S25, 1, 09.0274,  08.7563,  0.0000,  0.2778,  09.0341, -0.0067,  100.00,  98.1670,  96.2130,  98.1674,  4.4824
09-MAR-2016, 10-MAR-2016, CDX.NA.IG.S25, 1, 24.4800,  24.1952,  0.0000,  0.2778,  24.4730,  0.0071,  100.00,  96.2130,  90.8130,  96.2134,  4.4800
10-MAR-2016, 11-MAR-2016, CDX.NA.IG.S25, 1, 36.0824,  35.7218,  0.0000,  0.2778,  35.9996,  0.0828,  100.00,  90.8130,  82.8470,  90.8133,  4.4811
11-MAR-2016, 14-MAR-2016, CDX.NA.IG.S25, 1,-09.5469, -10.2151,  0.0000,  0.8333, -09.3818, -0.1652,  100.00,  82.8470,  85.1260,  82.8479,  4.4874
14-MAR-2016, 15-MAR-2016, CDX.NA.IG.S25, 1,-17.5633, -17.6933,  0.0000,  0.2778, -17.4155, -0.1478,  100.00,  85.1260,  89.0830,  85.1263,  4.4771
15-MAR-2016, 16-MAR-2016, CDX.NA.IG.S25, 1, 15.5542,  15.0839,  0.0000,  0.2778,  15.3617,  0.1925,  100.00,  89.0830,  85.7110,  89.0833,  4.4656
16-MAR-2016, 17-MAR-2016, CDX.NA.IG.S25, 1, 09.3336,  09.0391,  0.0000,  0.2778,  09.3169,  0.0167,  100.00,  85.7110,  83.6940,  85.7113,  4.4809
17-MAR-2016, 18-MAR-2016, CDX.NA.IG.S25, 1,-06.2978, -06.5422,  0.0000,  0.2778, -06.2644, -0.0334,  100.00,  83.6940,  85.1540,  83.6943,  4.4820
18-MAR-2016, 21-MAR-2016, CDX.NA.IG.S25, 1, 00.6700,  00.0179,  0.0000,  0.8333,  00.8512, -0.1812,  100.00,  85.1540,  85.1500,  85.1549,  4.4799
21-MAR-2016, 22-MAR-2016, CDX.NA.IG.S25, 1,-18.4274, -18.5356,  0.0000,  0.2778, -18.2578, -0.1696,  100.00,  85.1500,  89.3050,  85.1502,  4.4677
22-MAR-2016, 23-MAR-2016, CDX.NA.IG.S25, 1,-11.2740, -11.5241,  0.0000,  0.2778, -11.2464, -0.0277,  100.00,  89.3050,  91.8930,  89.3053,  4.4544
23-MAR-2016, 24-MAR-2016, CDX.NA.IG.S25, 1,-15.1462, -15.3572,  0.0000,  0.2778, -15.0794, -0.0668,  100.00,  91.8930,  95.3470,  91.8933,  4.4514
24-MAR-2016, 28-MAR-2016, CDX.NA.IG.S25, 1, 01.8423,  00.7720,  0.0000,  1.1111,  01.8831, -0.0407,  100.00,  95.3470,  95.1730,  95.3482,  4.4410
28-MAR-2016, 29-MAR-2016, CDX.NA.IG.S25, 1, 03.5846,  03.2652,  0.0000,  0.2778,  03.5430,  0.0416,  100.00,  95.1730,  94.4370,  95.1733,  4.4324
29-MAR-2016, 30-MAR-2016, CDX.NA.IG.S25, 1, 25.2320,  24.8650,  0.0000,  0.2778,  25.1427,  0.0893,  100.00,  94.4370,  88.8440,  94.4373,  4.4404
30-MAR-2016, 31-MAR-2016, CDX.NA.IG.S25, 1, 00.7562,  00.4630,  0.0000,  0.2778,  00.7408,  0.0155,  100.00,  88.8440,  88.7400,  88.8443,  4.4511
31-MAR-2016, 01-APR-2016, CDX.NA.IG.S25, 1, 13.7144,  13.4414,  0.0000,  0.2778,  13.7192, -0.0048,  100.00,  88.7400,  85.7210,  88.7403,  4.4525
01-APR-2016, 04-APR-2016, CDX.NA.IG.S25, 1,-06.9904, -07.7080,  0.0000,  0.8333, -06.8746, -0.1158,  100.00,  85.7210,  87.4540,  85.7218,  4.4521
04-APR-2016, 05-APR-2016, CDX.NA.IG.S25, 1,-15.1458, -15.3702,  0.0000,  0.2778, -15.0924, -0.0534,  100.00,  87.4540,  90.9150,  87.4543,  4.4434
05-APR-2016, 06-APR-2016, CDX.NA.IG.S25, 1, 12.3124,  12.0409,  0.0000,  0.2778,  12.3186, -0.0063,  100.00,  90.9150,  88.2020,  90.9153,  4.4385
06-APR-2016, 07-APR-2016, CDX.NA.IG.S25, 1,-23.0340, -23.2504,  0.0000,  0.2778, -22.9726, -0.0614,  100.00,  88.2020,  93.4450,  88.2023,  4.4379
07-APR-2016, 08-APR-2016, CDX.NA.IG.S25, 1, 00.5771,  00.3322,  0.0000,  0.2778,  00.6099, -0.0329,  100.00,  93.4450,  93.3700,  93.4453,  4.4312
