FirstDate,SecondDate,CreditLabel,Horizon,TotalPnL,MarketShiftPnL,RollDownPnL,AccrualPnL,ExplainedPnL,UnexplainedPnL,FixedCoupon,FirstFairPremium,SecondFairPremium,RollDownFairPremium,CleanFixedDV01
17-APR-2015, 20-APR-2015, CDX.NA.IG.S24, 1, 09.8923,  09.2538,  0.0000,  0.8333,  10.0872, -0.1949,  100.00,  64.4160,  62.5180,  64.4131,  4.8782
20-APR-2015, 21-APR-2015, CDX.NA.IG.S24, 1, 01.9917,  01.8025,  0.0000,  0.2778,  02.0803, -0.0886,  100.00,  62.5180,  62.1480,  62.5171,  4.8729
21-APR-2015, 22-APR-2015, CDX.NA.IG.S24, 1, 02.3940,  02.3800,  0.0000,  0.2778,  02.6578, -0.2638,  100.00,  62.1480,  61.6590,  62.1471,  4.8706
22-APR-2015, 23-APR-2015, CDX.NA.IG.S24, 1, 01.2657,  00.9291,  0.0000,  0.2778,  01.2069,  0.0588,  100.00,  61.6590,  61.4680,  61.6581,  4.8636
23-APR-2015, 24-APR-2015, CDX.NA.IG.S24, 1, 01.0337,  00.6327,  0.0000,  0.2778,  00.9105,  0.1233,  100.00,  61.4680,  61.3380,  61.4671,  4.8652
24-APR-2015, 27-APR-2015, CDX.NA.IG.S24, 1, 01.0434,  00.5593,  0.0000,  0.8333,  01.3927, -0.3492,  100.00,  61.3380,  61.2230,  61.3352,  4.8684
27-APR-2015, 28-APR-2015, CDX.NA.IG.S24, 1,-00.1885, -00.1651,  0.0000,  0.2778,  00.1127, -0.3012,  100.00,  61.2230,  61.2570,  61.2221,  4.8593
28-APR-2015, 29-APR-2015, CDX.NA.IG.S24, 1,-06.5625, -06.6233,  0.0000,  0.2778, -06.3456, -0.2169,  100.00,  61.2570,  62.6230,  61.2561,  4.8516
29-APR-2015, 30-APR-2015, CDX.NA.IG.S24, 1,-04.1539, -04.1790,  0.0000,  0.2778, -03.9013, -0.2526,  100.00,  62.6230,  63.4860,  62.6220,  4.8459
30-APR-2015, 01-MAY-2015, CDX.NA.IG.S24, 1, 02.8023,  02.8188,  0.0000,  0.2778,  03.0966, -0.2943,  100.00,  63.4860,  62.9030,  63.4850,  4.8390
01-MAY-2015, 04-MAY-2015, CDX.NA.IG.S24, 1, 00.9461,  00.3958,  0.0000,  0.8333,  01.2292, -0.2831,  100.00,  62.9030,  62.8210,  62.9001,  4.8310
04-MAY-2015, 05-MAY-2015, CDX.NA.IG.S24, 1,-04.9628, -04.9154,  0.0000,  0.2778, -04.6376, -0.3252,  100.00,  62.8210,  63.8410,  62.8200,  4.8234
05-MAY-2015, 06-MAY-2015, CDX.NA.IG.S24, 1,-08.3038, -08.2636,  0.0000,  0.2778, -07.9859, -0.3179,  100.00,  63.8410,  65.5590,  63.8400,  4.8145
06-MAY-2015, 07-MAY-2015, CDX.NA.IG.S24, 1,-01.3237, -01.5326,  0.0000,  0.2778, -01.2549, -0.0688,  100.00,  65.5590,  65.8780,  65.5580,  4.8055
07-MAY-2015, 08-MAY-2015, CDX.NA.IG.S24, 1, 14.5274,  13.7949,  0.0000,  0.2778,  14.0726,  0.4548,  100.00,  65.8780,  63.0100,  65.8770,  4.8035
08-MAY-2015, 11-MAY-2015, CDX.NA.IG.S24, 1,-09.3590, -09.4288,  0.0000,  0.8333, -08.5955, -0.7635,  100.00,  63.0100,  64.9720,  63.0071,  4.8163
11-MAY-2015, 12-MAY-2015, CDX.NA.IG.S24, 1,-00.6014, -00.9208,  0.0000,  0.2778, -00.6430,  0.0416,  100.00,  64.9720,  65.1640,  64.9710,  4.7951
12-MAY-2015, 13-MAY-2015, CDX.NA.IG.S24, 1,-00.5910, -00.8297,  0.0000,  0.2778, -00.5519, -0.0391,  100.00,  65.1640,  65.3370,  65.1630,  4.7963
13-MAY-2015, 14-MAY-2015, CDX.NA.IG.S24, 1, 07.7045,  07.1600,  0.0000,  0.2778,  07.4378,  0.2667,  100.00,  65.3370,  63.8450,  65.3360,  4.7952
14-MAY-2015, 15-MAY-2015, CDX.NA.IG.S24, 1, 05.6420,  05.2605,  0.0000,  0.2778,  05.5383,  0.1038,  100.00,  63.8450,  62.7500,  63.8440,  4.8027
15-MAY-2015, 18-MAY-2015, CDX.NA.IG.S24, 1,-02.8512, -03.1283,  0.0000,  0.8333, -02.2950, -0.5562,  100.00,  62.7500,  63.4020,  62.7471,  4.8055
18-MAY-2015, 19-MAY-2015, CDX.NA.IG.S24, 1,-02.1454, -02.1059,  0.0000,  0.2778, -01.8281, -0.3173,  100.00,  63.4020,  63.8420,  63.4010,  4.7905
19-MAY-2015, 20-MAY-2015, CDX.NA.IG.S24, 1,-01.8374, -02.1905,  0.0000,  0.2778, -01.9127,  0.0753,  100.00,  63.8420,  64.3000,  63.8410,  4.7818
20-MAY-2015, 21-MAY-2015, CDX.NA.IG.S24, 1, 04.6876,  04.3398,  0.0000,  0.2778,  04.6176,  0.0700,  100.00,  64.3000,  63.3930,  64.2990,  4.7839
21-MAY-2015, 22-MAY-2015, CDX.NA.IG.S24, 1,-01.9972, -01.9460,  0.0000,  0.2778, -01.6682, -0.3290,  100.00,  63.3930,  63.8000,  63.3920,  4.7858
26-MAY-2015, 27-MAY-2015, CDX.NA.IG.S24, 1, 05.8475,  05.5942,  0.0000,  0.2778,  05.8720, -0.0245,  100.00,  64.0270,  62.8540,  64.0260,  4.7695
27-MAY-2015, 28-MAY-2015, CDX.NA.IG.S24, 1,-04.6715, -04.8775,  0.0000,  0.2778, -04.5997, -0.0717,  100.00,  62.8540,  63.8770,  62.8530,  4.7688
28-MAY-2015, 29-MAY-2015, CDX.NA.IG.S24, 1, 01.0038,  00.7198,  0.0000,  0.2778,  00.9976,  0.0062,  100.00,  63.8770,  63.7260,  63.8760,  4.7669
29-MAY-2015, 01-JUN-2015, CDX.NA.IG.S24, 1, 00.4462,  00.0857,  0.0000,  0.8333,  00.9190, -0.4728,  100.00,  63.7260,  63.7080,  63.7230,  4.7671
01-JUN-2015, 02-JUN-2015, CDX.NA.IG.S24, 1,-01.1438, -01.1925,  0.0000,  0.2778, -00.9147, -0.2291,  100.00,  63.7080,  63.9590,  63.7070,  4.7540
02-JUN-2015, 03-JUN-2015, CDX.NA.IG.S24, 1,-05.8206, -05.7048,  0.0000,  0.2778, -05.4270, -0.3936,  100.00,  63.9590,  65.1620,  63.9580,  4.7477
03-JUN-2015, 04-JUN-2015, CDX.NA.IG.S24, 1,-03.5785, -03.8412,  0.0000,  0.2778, -03.5634, -0.0150,  100.00,  65.1620,  65.9730,  65.1610,  4.7366
04-JUN-2015, 05-JUN-2015, CDX.NA.IG.S24, 1,-04.3420, -04.1762,  0.0000,  0.2778, -03.8984, -0.4436,  100.00,  65.9730,  66.8560,  65.9720,  4.7361
05-JUN-2015, 08-JUN-2015, CDX.NA.IG.S24, 1,-05.8954, -06.5372,  0.0000,  0.8333, -05.7038, -0.1916,  100.00,  66.8560,  68.2410,  66.8528,  4.7229
08-JUN-2015, 09-JUN-2015, CDX.NA.IG.S24, 1, 02.6811,  02.6021,  0.0000,  0.2778,  02.8799, -0.1988,  100.00,  68.2410,  67.6890,  68.2399,  4.7170
09-JUN-2015, 10-JUN-2015, CDX.NA.IG.S24, 1, 07.2425,  07.0271,  0.0000,  0.2778,  07.3049, -0.0624,  100.00,  67.6890,  66.1970,  67.6879,  4.7108
10-JUN-2015, 11-JUN-2015, CDX.NA.IG.S24, 1, 02.2324,  01.8699,  0.0000,  0.2778,  02.1477,  0.0847,  100.00,  66.1970,  65.8000,  66.1959,  4.7089
11-JUN-2015, 12-JUN-2015, CDX.NA.IG.S24, 1,-08.3239, -08.3369,  0.0000,  0.2778, -08.0591, -0.2648,  100.00,  65.8000,  67.5710,  65.7990,  4.7114
12-JUN-2015, 15-JUN-2015, CDX.NA.IG.S24, 1,-07.9339, -08.5542,  0.0000,  0.8333, -07.7209, -0.2131,  100.00,  67.5710,  69.3910,  67.5678,  4.7035
15-JUN-2015, 16-JUN-2015, CDX.NA.IG.S24, 1, 03.2218,  02.8704,  0.0000,  0.2778,  03.1482,  0.0736,  100.00,  69.3910,  68.7800,  69.3899,  4.6967
16-JUN-2015, 17-JUN-2015, CDX.NA.IG.S24, 1,-05.5799, -05.8598,  0.0000,  0.2778, -05.5820,  0.0021,  100.00,  68.7800,  70.0270,  68.7789,  4.6991
17-JUN-2015, 18-JUN-2015, CDX.NA.IG.S24, 1, 08.6502,  08.3099,  0.0000,  0.2778,  08.5877,  0.0625,  100.00,  70.0270,  68.2590,  70.0259,  4.6992
18-JUN-2015, 19-JUN-2015, CDX.NA.IG.S24, 1, 01.2731,  00.8842,  0.0000,  0.2778,  01.1619,  0.1112,  100.00,  68.2590,  68.0710,  68.2579,  4.7012
19-JUN-2015, 22-JUN-2015, CDX.NA.IG.S24, 1, 13.8023,  13.2777,  0.0000,  0.8333,  14.1110, -0.3087,  100.00,  68.0710,  65.2460,  68.0678,  4.7047
22-JUN-2015, 23-JUN-2015, CDX.NA.IG.S24, 1,-00.2395, -00.3426,  0.0000,  0.2778, -00.0648, -0.1747,  100.00,  65.2460,  65.3190,  65.2462,  4.6954
23-JUN-2015, 24-JUN-2015, CDX.NA.IG.S24, 1,-07.7170, -07.8962,  0.0000,  0.2778, -07.6184, -0.0986,  100.00,  65.3190,  67.0030,  65.3192,  4.6904
24-JUN-2015, 25-JUN-2015, CDX.NA.IG.S24, 1,-01.1316, -01.2509,  0.0000,  0.2778, -00.9731, -0.1585,  100.00,  67.0030,  67.2700,  67.0032,  4.6875
25-JUN-2015, 26-JUN-2015, CDX.NA.IG.S24, 1,-00.9505, -00.9967,  0.0000,  0.2778, -00.7189, -0.2317,  100.00,  67.2700,  67.4830,  67.2702,  4.6827
26-JUN-2015, 29-JUN-2015, CDX.NA.IG.S24, 1,-19.2767, -19.9486,  0.0000,  0.8333, -19.1153, -0.1614,  100.00,  67.4830,  71.7520,  67.4835,  4.6756
29-JUN-2015, 30-JUN-2015, CDX.NA.IG.S24, 1, 08.2177,  07.9984,  0.0000,  0.2778,  08.2762, -0.0585,  100.00,  71.7520,  70.0390,  71.7522,  4.6703
30-JUN-2015, 01-JUL-2015, CDX.NA.IG.S24, 1, 07.6055,  07.4838,  0.0000,  0.2778,  07.7616, -0.1561,  100.00,  70.0390,  68.4350,  70.0392,  4.6682
01-JUL-2015, 02-JUL-2015, CDX.NA.IG.S24, 1, 01.6832,  01.2504,  0.0000,  0.2778,  01.5282,  0.1550,  100.00,  68.4350,  68.1670,  68.4352,  4.6632
02-JUL-2015, 03-JUL-2015, CDX.NA.IG.S24, 1, 00.0533, -00.1774,  0.0000,  0.2778,  00.1004, -0.0471,  100.00,  68.1670,  68.2050,  68.1672,  4.6681
03-JUL-2015, 06-JUL-2015, CDX.NA.IG.S24, 1,-14.2018, -14.8092,  0.0000,  0.8333, -13.9758, -0.2259,  100.00,  68.2050,  71.3810,  68.2055,  4.6666
06-JUL-2015, 07-JUL-2015, CDX.NA.IG.S24, 1, 02.2485,  01.9708,  0.0000,  0.2778,  02.2486, -0.0000,  100.00,  71.3810,  70.9580,  71.3812,  4.6591
07-JUL-2015, 08-JUL-2015, CDX.NA.IG.S24, 1,-10.1985, -10.4735,  0.0000,  0.2778, -10.1958, -0.0027,  100.00,  70.9580,  73.2060,  70.9582,  4.6591
08-JUL-2015, 09-JUL-2015, CDX.NA.IG.S24, 1, 02.0974,  02.0620,  0.0000,  0.2778,  02.3397, -0.2423,  100.00,  73.2060,  72.7630,  73.2062,  4.6590
09-JUL-2015, 10-JUL-2015, CDX.NA.IG.S24, 1, 16.9593,  16.7586,  0.0000,  0.2778,  17.0364, -0.0771,  100.00,  72.7630,  69.1580,  72.7632,  4.6500
10-JUL-2015, 13-JUL-2015, CDX.NA.IG.S24, 1, 07.0541,  06.5410,  0.0000,  0.8333,  07.3743, -0.3203,  100.00,  69.1580,  67.7490,  69.1585,  4.6474
13-JUL-2015, 14-JUL-2015, CDX.NA.IG.S24, 1, 03.3208,  02.8813,  0.0000,  0.2778,  03.1590,  0.1617,  100.00,  67.7490,  67.1280,  67.7492,  4.6372
14-JUL-2015, 15-JUL-2015, CDX.NA.IG.S24, 1,-01.3748, -01.6293,  0.0000,  0.2778, -01.3515, -0.0233,  100.00,  67.1280,  67.4790,  67.1282,  4.6422
15-JUL-2015, 16-JUL-2015, CDX.NA.IG.S24, 1, 10.0649,  09.8338,  0.0000,  0.2778,  10.1116, -0.0467,  100.00,  67.4790,  65.3600,  67.4792,  4.6415
16-JUL-2015, 17-JUL-2015, CDX.NA.IG.S24, 1, 00.4080,  00.2968,  0.0000,  0.2778,  00.5746, -0.1665,  100.00,  65.3600,  65.2960,  65.3602,  4.6401
17-JUL-2015, 20-JUL-2015, CDX.NA.IG.S24, 1,-02.2082, -02.6014,  0.0000,  0.8333, -01.7681, -0.4401,  100.00,  65.2960,  65.8580,  65.2965,  4.6353
20-JUL-2015, 21-JUL-2015, CDX.NA.IG.S24, 1,-02.9611, -03.2778,  0.0000,  0.2778, -03.0000,  0.0388,  100.00,  65.8580,  66.5670,  65.8582,  4.6225
21-JUL-2015, 22-JUL-2015, CDX.NA.IG.S24, 1,-08.9739, -08.9564,  0.0000,  0.2778, -08.6787, -0.2952,  100.00,  66.5670,  68.5060,  66.5672,  4.6237
22-JUL-2015, 23-JUL-2015, CDX.NA.IG.S24, 1,-04.6806, -04.9278,  0.0000,  0.2778, -04.6500, -0.0305,  100.00,  68.5060,  69.5740,  68.5062,  4.6146
23-JUL-2015, 24-JUL-2015, CDX.NA.IG.S24, 1,-06.4778, -06.6644,  0.0000,  0.2778, -06.3866, -0.0912,  100.00,  69.5740,  71.0190,  69.5742,  4.6136
24-JUL-2015, 27-JUL-2015, CDX.NA.IG.S24, 1,-09.5338, -10.1915,  0.0000,  0.8333, -09.3581, -0.1757,  100.00,  71.0190,  73.2310,  71.0196,  4.6105
27-JUL-2015, 28-JUL-2015, CDX.NA.IG.S24, 1, 10.5336,  10.2758,  0.0000,  0.2778,  10.5536, -0.0199,  100.00,  73.2310,  70.9990,  73.2312,  4.6042
28-JUL-2015, 29-JUL-2015, CDX.NA.IG.S24, 1, 03.6668,  03.4836,  0.0000,  0.2778,  03.7614, -0.0946,  100.00,  70.9990,  70.2420,  70.9992,  4.6035
29-JUL-2015, 30-JUL-2015, CDX.NA.IG.S24, 1,-04.5054, -04.5877,  0.0000,  0.2778, -04.3100, -0.1955,  100.00,  70.2420,  71.2400,  70.2422,  4.6003
30-JUL-2015, 31-JUL-2015, CDX.NA.IG.S24, 1, 05.2629,  04.7358,  0.0000,  0.2778,  05.0136,  0.2494,  100.00,  71.2400,  70.2100,  71.2402,  4.5936
31-JUL-2015, 03-AUG-2015, CDX.NA.IG.S24, 1,-07.4651, -08.0081,  0.0000,  0.8333, -07.1748, -0.2903,  100.00,  70.2100,  71.9520,  70.2106,  4.6021
03-AUG-2015, 04-AUG-2015, CDX.NA.IG.S24, 1,-01.5396, -01.4905,  0.0000,  0.2778, -01.2127, -0.3269,  100.00,  71.9520,  72.2770,  71.9522,  4.5921
04-AUG-2015, 05-AUG-2015, CDX.NA.IG.S24, 1, 01.1466,  01.0026,  0.0000,  0.2778,  01.2803, -0.1338,  100.00,  72.2770,  72.0580,  72.2772,  4.5803
05-AUG-2015, 06-AUG-2015, CDX.NA.IG.S24, 1,-10.5539, -10.7202,  0.0000,  0.2778, -10.4424, -0.1115,  100.00,  72.0580,  74.4020,  72.0582,  4.5755
06-AUG-2015, 07-AUG-2015, CDX.NA.IG.S24, 1,-02.9610, -03.1901,  0.0000,  0.2778, -02.9124, -0.0486,  100.00,  74.4020,  75.1000,  74.4022,  4.5714
07-AUG-2015, 10-AUG-2015, CDX.NA.IG.S24, 1, 07.3022,  06.6436,  0.0000,  0.8333,  07.4769, -0.1747,  100.00,  75.1000,  73.6450,  75.1006,  4.5694
10-AUG-2015, 11-AUG-2015, CDX.NA.IG.S24, 1,-07.3821, -07.7173,  0.0000,  0.2778, -07.4395,  0.0574,  100.00,  73.6450,  75.3360,  73.6452,  4.5626
11-AUG-2015, 12-AUG-2015, CDX.NA.IG.S24, 1,-02.7885, -02.9936,  0.0000,  0.2778, -02.7158, -0.0727,  100.00,  75.3360,  75.9920,  75.3362,  4.5649
12-AUG-2015, 13-AUG-2015, CDX.NA.IG.S24, 1,-02.8579, -02.9490,  0.0000,  0.2778, -02.6712, -0.1867,  100.00,  75.9920,  76.6390,  75.9922,  4.5619
13-AUG-2015, 14-AUG-2015, CDX.NA.IG.S24, 1, 01.3942,  01.2063,  0.0000,  0.2778,  01.4841, -0.0899,  100.00,  76.6390,  76.3740,  76.6392,  4.5540
14-AUG-2015, 17-AUG-2015, CDX.NA.IG.S24, 1,-00.1401, -00.8641,  0.0000,  0.8333, -00.0308, -0.1094,  100.00,  76.3740,  76.5640,  76.3747,  4.5502
17-AUG-2015, 18-AUG-2015, CDX.NA.IG.S24, 1,-05.9362, -06.0920,  0.0000,  0.2778, -05.8142, -0.1220,  100.00,  76.5640,  77.9050,  76.5642,  4.5455
18-AUG-2015, 19-AUG-2015, CDX.NA.IG.S24, 1,-05.5423, -05.8767,  0.0000,  0.2778, -05.5989,  0.0567,  100.00,  77.9050,  79.1990,  77.9052,  4.5402
19-AUG-2015, 20-AUG-2015, CDX.NA.IG.S24, 1,-06.3054, -06.5307,  0.0000,  0.2778, -06.2529, -0.0525,  100.00,  79.1990,  80.6370,  79.1992,  4.5428
20-AUG-2015, 21-AUG-2015, CDX.NA.IG.S24, 1,-08.9149, -09.1796,  0.0000,  0.2778, -08.9018, -0.0131,  100.00,  80.6370,  82.6590,  80.6372,  4.5402
21-AUG-2015, 24-AUG-2015, CDX.NA.IG.S24, 1,-23.1987, -23.8883,  0.0000,  0.8333, -23.0550, -0.1438,  100.00,  82.6590,  87.9270,  82.6598,  4.5395
24-AUG-2015, 25-AUG-2015, CDX.NA.IG.S24, 1, 03.1463,  02.9159,  0.0000,  0.2778,  03.1937, -0.0474,  100.00,  87.9270,  87.2830,  87.9273,  4.5297
25-AUG-2015, 26-AUG-2015, CDX.NA.IG.S24, 1, 22.6896,  22.3732,  0.0000,  0.2778,  22.6510,  0.0386,  100.00,  87.2830,  82.3410,  87.2833,  4.5259
26-AUG-2015, 27-AUG-2015, CDX.NA.IG.S24, 1, 15.6704,  15.3755,  0.0000,  0.2778,  15.6533,  0.0171,  100.00,  82.3410,  78.9460,  82.3413,  4.5284
27-AUG-2015, 28-AUG-2015, CDX.NA.IG.S24, 1,-04.5209, -04.6618,  0.0000,  0.2778, -04.3840, -0.1369,  100.00,  78.9460,  79.9760,  78.9462,  4.5293
28-AUG-2015, 31-AUG-2015, CDX.NA.IG.S24, 1,-07.5913, -08.1599,  0.0000,  0.8333, -07.3266, -0.2647,  100.00,  79.9760,  81.7830,  79.9767,  4.5227
31-AUG-2015, 01-SEP-2015, CDX.NA.IG.S24, 1,-12.0042, -12.2820,  0.0000,  0.2778, -12.0042,  0.0000,  100.00,  81.7830,  84.5070,  81.7833,  4.5088
01-SEP-2015, 02-SEP-2015, CDX.NA.IG.S24, 1, 06.9731,  06.7128,  0.0000,  0.2778,  06.9906, -0.0175,  100.00,  84.5070,  83.0180,  84.5073,  4.5088
02-SEP-2015, 03-SEP-2015, CDX.NA.IG.S24, 1, 05.1170,  04.8194,  0.0000,  0.2778,  05.0972,  0.0198,  100.00,  83.0180,  81.9490,  83.0183,  4.5077
03-SEP-2015, 04-SEP-2015, CDX.NA.IG.S24, 1,-06.3392, -06.5579,  0.0000,  0.2778, -06.2801, -0.0591,  100.00,  81.9490,  83.4040,  81.9493,  4.5089
08-SEP-2015, 09-SEP-2015, CDX.NA.IG.S24, 1,-07.3068, -07.4753,  0.0000,  0.2778, -07.1975, -0.1092,  100.00,  79.2900,  80.9520,  79.2903,  4.5005
09-SEP-2015, 10-SEP-2015, CDX.NA.IG.S24, 1, 05.3168,  05.0783,  0.0000,  0.2778,  05.3560, -0.0392,  100.00,  80.9520,  79.8220,  80.9523,  4.4950
10-SEP-2015, 11-SEP-2015, CDX.NA.IG.S24, 1, 00.5721,  00.2921,  0.0000,  0.2778,  00.5698,  0.0022,  100.00,  79.8220,  79.7570,  79.8223,  4.4930
11-SEP-2015, 14-SEP-2015, CDX.NA.IG.S24, 1, 00.8977,  00.2155,  0.0000,  0.8333,  01.0488, -0.1512,  100.00,  79.7570,  79.7090,  79.7578,  4.4931
14-SEP-2015, 15-SEP-2015, CDX.NA.IG.S24, 1, 04.2739,  04.1766,  0.0000,  0.2778,  04.4544, -0.1805,  100.00,  79.7090,  78.7770,  79.7093,  4.4857
15-SEP-2015, 16-SEP-2015, CDX.NA.IG.S24, 1, 06.8203,  06.5366,  0.0000,  0.2778,  06.8144,  0.0059,  100.00,  78.7770,  77.3170,  78.7773,  4.4770
16-SEP-2015, 17-SEP-2015, CDX.NA.IG.S24, 1, 03.1823,  02.6493,  0.0000,  0.2778,  02.9271,  0.2552,  100.00,  77.3170,  76.7260,  77.3172,  4.4773
17-SEP-2015, 18-SEP-2015, CDX.NA.IG.S24, 1,-07.6280, -07.8199,  0.0000,  0.2778, -07.5421, -0.0859,  100.00,  76.7260,  78.4690,  76.7263,  4.4884
18-SEP-2015, 21-SEP-2015, CDX.NA.IG.S24, 1, 05.1357,  04.4892,  0.0000,  0.8333,  05.3226, -0.1869,  100.00,  78.4690,  77.4670,  78.4698,  4.4845
21-SEP-2015, 22-SEP-2015, CDX.NA.IG.S24, 1,-07.2454, -07.5289,  0.0000,  0.2778, -07.2512,  0.0058,  100.00,  77.4670,  79.1490,  77.4672,  4.4760
22-SEP-2015, 23-SEP-2015, CDX.NA.IG.S24, 1,-03.4569, -03.6327,  0.0000,  0.2778, -03.3550, -0.1019,  100.00,  79.1490,  79.9610,  79.1492,  4.4763
23-SEP-2015, 24-SEP-2015, CDX.NA.IG.S24, 1,-07.3607, -07.5761,  0.0000,  0.2778, -07.2984, -0.0624,  100.00,  79.9610,  81.6560,  79.9612,  4.4713
24-SEP-2015, 25-SEP-2015, CDX.NA.IG.S24, 1,-08.7254, -08.8799,  0.0000,  0.2778, -08.6022, -0.1232,  100.00,  81.6560,  83.6450,  81.6562,  4.4681
25-SEP-2015, 28-SEP-2015, CDX.NA.IG.S24, 1,-18.5826, -19.2770,  0.0000,  0.8333, -18.4437, -0.1389,  100.00,  83.6450,  87.9710,  83.6457,  4.4610
28-SEP-2015, 29-SEP-2015, CDX.NA.IG.S24, 1,-03.0629, -03.3337,  0.0000,  0.2778, -03.0559, -0.0069,  100.00,  87.9710,  88.7200,  87.9712,  4.4512
29-SEP-2015, 30-SEP-2015, CDX.NA.IG.S24, 1,-01.4645, -01.7130,  0.0000,  0.2778, -01.4352, -0.0293,  100.00,  88.7200,  89.1050,  88.7202,  4.4506
30-SEP-2015, 01-OCT-2015, CDX.NA.IG.S24, 1,-05.7636, -05.9593,  0.0000,  0.2778, -05.6815, -0.0821,  100.00,  89.1050,  90.4460,  89.1052,  4.4479
01-OCT-2015, 02-OCT-2015, CDX.NA.IG.S24, 1, 05.8644,  05.5102,  0.0000,  0.2778,  05.7879,  0.0765,  100.00,  90.4460,  89.2060,  90.4462,  4.4399
02-OCT-2015, 05-OCT-2015, CDX.NA.IG.S24, 1, 24.0993,  23.3057,  0.0000,  0.8333,  24.1391, -0.0397,  100.00,  89.2060,  83.9640,  89.2067,  4.4474
05-OCT-2015, 06-OCT-2015, CDX.NA.IG.S24, 1, 04.6469,  04.3517,  0.0000,  0.2778,  04.6294,  0.0174,  100.00,  83.9640,  82.9850,  83.9642,  4.4445
