FirstDate,SecondDate,CreditLabel,Horizon,TotalPnL,MarketShiftPnL,RollDownPnL,AccrualPnL,ExplainedPnL,UnexplainedPnL,FixedCoupon,FirstFairPremium,SecondFairPremium,RollDownFairPremium,CleanFixedDV01
08-NOV-2011, 09-NOV-2011, CDX.NA.IG.S15, 1,-31.6127, -32.1075,  0.0000,  0.2778, -31.8297,  0.2169,  100.00,  109.2500,  117.5000,  109.2504,  3.8999
09-NOV-2011, 10-NOV-2011, CDX.NA.IG.S15, 1,-01.5635, -01.9405,  0.0000,  0.2778, -01.6627,  0.0991,  100.00,  117.5000,  118.0000,  117.5005,  3.8837
10-NOV-2011, 14-NOV-2011, CDX.NA.IG.S15, 1,-02.9875, -04.3551,  0.0000,  1.1111, -03.2440,  0.2565,  100.00,  118.0000,  119.1250,  118.0021,  3.8781
14-NOV-2011, 15-NOV-2011, CDX.NA.IG.S15, 1,-10.7002, -11.1048,  0.0000,  0.2778, -10.8271,  0.1269,  100.00,  119.1250,  122.0010,  119.1255,  3.8643
15-NOV-2011, 16-NOV-2011, CDX.NA.IG.S15, 1,-10.1186, -10.5943,  0.0000,  0.2778, -10.3166,  0.1980,  100.00,  122.0010,  124.7500,  122.0016,  3.8581
16-NOV-2011, 17-NOV-2011, CDX.NA.IG.S15, 1,-04.3905, -04.8124,  0.0000,  0.2778, -04.5346,  0.1441,  100.00,  124.7500,  126.0010,  124.7506,  3.8497
17-NOV-2011, 18-NOV-2011, CDX.NA.IG.S15, 1, 02.2421,  01.9216,  0.0000,  0.2778,  02.1994,  0.0427,  100.00,  126.0010,  125.5010,  126.0016,  3.8440
18-NOV-2011, 21-NOV-2011, CDX.NA.IG.S15, 1,-15.0837, -16.2968,  0.0000,  0.8333, -15.4635,  0.3797,  100.00,  125.5010,  129.7500,  125.5028,  3.8423
21-NOV-2011, 22-NOV-2011, CDX.NA.IG.S15, 1,-04.8918, -05.2435,  0.0000,  0.2778, -04.9657,  0.0739,  100.00,  129.7500,  131.1200,  129.7506,  3.8286
22-NOV-2011, 23-NOV-2011, CDX.NA.IG.S15, 1,-20.8552, -21.5135,  0.0000,  0.2778, -21.2357,  0.3804,  100.00,  131.1200,  136.7510,  131.1206,  3.8261
23-NOV-2011, 25-NOV-2011, CDX.NA.IG.S15, 1, 07.3930,  06.6760,  0.0000,  0.5556,  07.2316,  0.1614,  100.00,  136.7510,  135.0000,  136.7524,  3.8149
25-NOV-2011, 28-NOV-2011, CDX.NA.IG.S15, 1, 15.1652,  14.2866,  0.0000,  0.8333,  15.1199,  0.0453,  100.00,  135.0000,  131.2500,  135.0022,  3.8104
28-NOV-2011, 29-NOV-2011, CDX.NA.IG.S15, 1, 01.7157,  01.4245,  0.0000,  0.2778,  01.7023,  0.0134,  100.00,  131.2500,  130.8760,  131.2507,  3.8091
29-NOV-2011, 30-NOV-2011, CDX.NA.IG.S15, 1, 44.1926,  44.3893,  0.0000,  0.2778,  44.6670, -0.4744,  100.00,  130.8760,  119.2500,  130.8767,  3.8086
30-NOV-2011, 01-DEC-2011, CDX.NA.IG.S15, 1, 07.9689,  07.6530,  0.0000,  0.2778,  07.9308,  0.0381,  100.00,  119.2500,  117.2500,  119.2506,  3.8276
01-DEC-2011, 02-DEC-2011, CDX.NA.IG.S15, 1, 02.2228,  01.9123,  0.0000,  0.2778,  02.1900,  0.0327,  100.00,  117.2500,  116.7500,  117.2506,  3.8255
02-DEC-2011, 05-DEC-2011, CDX.NA.IG.S15, 1, 08.5359,  07.6433,  0.0000,  0.8333,  08.4767,  0.0592,  100.00,  116.7500,  114.7500,  116.7518,  3.8236
05-DEC-2011, 06-DEC-2011, CDX.NA.IG.S15, 1, 06.2337,  05.9591,  0.0000,  0.2778,  06.2368, -0.0031,  100.00,  114.7500,  113.1900,  114.7506,  3.8198
06-DEC-2011, 07-DEC-2011, CDX.NA.IG.S15, 1, 06.8166,  06.5728,  0.0000,  0.2778,  06.8506, -0.0340,  100.00,  113.1900,  111.4700,  113.1906,  3.8200
07-DEC-2011, 08-DEC-2011, CDX.NA.IG.S15, 1,-19.6069, -19.9761,  0.0000,  0.2778, -19.6983,  0.0914,  100.00,  111.4700,  116.7000,  111.4706,  3.8228
08-DEC-2011, 09-DEC-2011, CDX.NA.IG.S15, 1, 16.2892,  16.0312,  0.0000,  0.2778,  16.3090, -0.0198,  100.00,  116.7000,  112.5000,  116.7006,  3.8163
09-DEC-2011, 12-DEC-2011, CDX.NA.IG.S15, 1,-17.0561, -18.1001,  0.0000,  0.8333, -17.2668,  0.2107,  100.00,  112.5000,  117.2500,  112.5018,  3.8176
12-DEC-2011, 13-DEC-2011, CDX.NA.IG.S15, 1, 04.1343,  03.8018,  0.0000,  0.2778,  04.0796,  0.0547,  100.00,  117.2500,  116.2500,  117.2506,  3.8035
13-DEC-2011, 14-DEC-2011, CDX.NA.IG.S15, 1,-23.4036, -23.9050,  0.0000,  0.2778, -23.6272,  0.2236,  100.00,  116.2500,  122.5500,  116.2506,  3.8002
14-DEC-2011, 15-DEC-2011, CDX.NA.IG.S15, 1, 06.1505,  05.8724,  0.0000,  0.2778,  06.1502,  0.0003,  100.00,  122.5500,  121.0000,  122.5507,  3.7887
15-DEC-2011, 16-DEC-2011, CDX.NA.IG.S15, 1,-06.9948, -07.3830,  0.0000,  0.2778, -07.1052,  0.1104,  100.00,  121.0000,  122.9500,  121.0007,  3.7887
16-DEC-2011, 19-DEC-2011, CDX.NA.IG.S15, 1,-07.1950, -08.3111,  0.0000,  0.8333, -07.4778,  0.2828,  100.00,  122.9500,  125.1500,  122.9521,  3.7836
19-DEC-2011, 20-DEC-2011, CDX.NA.IG.S15, 1, 21.1246,  20.9463,  0.0000,  0.2778,  21.2241, -0.0995,  100.00,  125.1500,  119.6000,  125.1507,  3.7719
20-DEC-2011, 23-DEC-2011, CDX.NA.IG.S15, 1, 29.5718,  28.6880,  0.0000,  0.8333,  29.5213,  0.0504,  100.00,  119.6000,  112.0000,  119.6012,  3.7763
23-DEC-2011, 28-DEC-2011, CDX.NA.IG.S15, 1, 01.5144, -00.0000,  0.0000,  1.3889,  01.3889,  0.1255,  100.00,  112.0000,  112.0000,  112.0020,  3.7731
28-DEC-2011, 30-DEC-2011, CDX.NA.IG.S15, 1, 00.5550, -00.0000,  0.0000,  0.5556,  00.5556, -0.0005,  100.00,  112.0000,  112.0000,  112.0008,  3.7627
30-DEC-2011, 03-JAN-2012, CDX.NA.IG.S15, 1, 10.2281,  09.0197,  0.0000,  1.1111,  10.1309,  0.0973,  100.00,  112.0000,  109.6000,  112.0016,  3.7627
03-JAN-2012, 04-JAN-2012, CDX.NA.IG.S15, 1,-04.9454, -05.2532,  0.0000,  0.2778, -04.9754,  0.0300,  100.00,  109.6000,  111.0000,  109.6004,  3.7537
04-JAN-2012, 05-JAN-2012, CDX.NA.IG.S15, 1,-03.4383, -03.7494,  0.0000,  0.2778, -03.4716,  0.0333,  100.00,  111.0000,  112.0000,  111.0004,  3.7508
05-JAN-2012, 06-JAN-2012, CDX.NA.IG.S15, 1, 01.0168,  00.7497,  0.0000,  0.2778,  01.0275, -0.0107,  100.00,  112.0000,  111.8000,  112.0004,  3.7479
06-JAN-2012, 09-JAN-2012, CDX.NA.IG.S15, 1, 03.8802,  02.9973,  0.0000,  0.8333,  03.8306,  0.0496,  100.00,  111.8000,  111.0000,  111.8013,  3.7488
09-JAN-2012, 10-JAN-2012, CDX.NA.IG.S15, 1, 07.0168,  06.7401,  0.0000,  0.2778,  07.0179, -0.0011,  100.00,  111.0000,  109.2000,  111.0004,  3.7445
10-JAN-2012, 12-JAN-2012, CDX.NA.IG.S15, 1, 16.2604,  15.7366,  0.0000,  0.5556,  16.2921, -0.0317,  100.00,  109.2000,  105.0000,  109.2008,  3.7446
12-JAN-2012, 17-JAN-2012, CDX.NA.IG.S15, 1, 08.9125,  07.4896,  0.0000,  1.3889,  08.8784,  0.0340,  100.00,  105.0000,  103.0000,  105.0021,  3.7490
17-JAN-2012, 18-JAN-2012, CDX.NA.IG.S15, 1, 04.0225,  03.7395,  0.0000,  0.2778,  04.0173,  0.0053,  100.00,  103.0000,  102.0000,  103.0004,  3.7405
18-JAN-2012, 19-JAN-2012, CDX.NA.IG.S15, 1, 17.2910,  17.0129,  0.0000,  0.2778,  17.2906,  0.0004,  100.00,  102.0000,  97.4500,  102.0004,  3.7384
19-JAN-2012, 20-JAN-2012, CDX.NA.IG.S15, 1, 04.9451,  04.6735,  0.0000,  0.2778,  04.9513, -0.0061,  100.00,  97.4500,  96.2000,  97.4504,  3.7398
20-JAN-2012, 23-JAN-2012, CDX.NA.IG.S15, 1, 06.9736,  06.1633,  0.0000,  0.8333,  06.9966, -0.0231,  100.00,  96.2000,  94.5500,  96.2012,  3.7378
23-JAN-2012, 24-JAN-2012, CDX.NA.IG.S15, 1, 10.5500,  10.2665,  0.0000,  0.2778,  10.5443,  0.0058,  100.00,  94.5500,  91.8000,  94.5504,  3.7328
24-JAN-2012, 26-JAN-2012, CDX.NA.IG.S15, 1, 14.0691,  13.4523,  0.0000,  0.5556,  14.0078,  0.0612,  100.00,  91.8000,  88.2000,  91.8007,  3.7337
26-JAN-2012, 27-JAN-2012, CDX.NA.IG.S15, 1, 00.9984,  00.7477,  0.0000,  0.2778,  01.0255, -0.0271,  100.00,  88.2000,  88.0000,  88.2003,  3.7398
27-JAN-2012, 30-JAN-2012, CDX.NA.IG.S15, 1,-05.8101, -06.5319,  0.0000,  0.8333, -05.6986, -0.1115,  100.00,  88.0000,  89.7500,  88.0011,  3.7375
30-JAN-2012, 31-JAN-2012, CDX.NA.IG.S15, 1, 04.9540,  04.6603,  0.0000,  0.2778,  04.9381,  0.0159,  100.00,  89.7500,  88.5000,  89.7504,  3.7275
31-JAN-2012, 01-FEB-2012, CDX.NA.IG.S15, 1, 09.6190,  09.3241,  0.0000,  0.2778,  09.6019,  0.0171,  100.00,  88.5000,  86.0000,  88.5003,  3.7290
01-FEB-2012, 02-FEB-2012, CDX.NA.IG.S15, 1,-00.8657, -01.1188,  0.0000,  0.2778, -00.8410, -0.0246,  100.00,  86.0000,  86.3000,  86.0004,  3.7303
02-FEB-2012, 06-FEB-2012, CDX.NA.IG.S15, 1, 20.7077,  19.7222,  0.0000,  1.1111,  20.8334, -0.1257,  100.00,  86.3000,  81.0050,  86.3014,  3.7285
06-FEB-2012, 07-FEB-2012, CDX.NA.IG.S15, 1, 00.8539,  00.6693,  0.0000,  0.2778,  00.9471, -0.0932,  100.00,  81.0050,  80.8250,  81.0053,  3.7208
07-FEB-2012, 08-FEB-2012, CDX.NA.IG.S15, 1,-02.2862, -02.5073,  0.0000,  0.2778, -02.2295, -0.0568,  100.00,  80.8250,  81.5000,  80.8253,  3.7160
08-FEB-2012, 09-FEB-2012, CDX.NA.IG.S15, 1,-00.7077, -00.9278,  0.0000,  0.2778, -00.6501, -0.0576,  100.00,  81.5000,  81.7500,  81.5003,  3.7130
09-FEB-2012, 13-FEB-2012, CDX.NA.IG.S15, 1,-09.8159, -10.6615,  0.0000,  1.1111, -09.5504, -0.2655,  100.00,  81.7500,  84.6300,  81.7514,  3.7098
13-FEB-2012, 14-FEB-2012, CDX.NA.IG.S15, 1,-08.5332, -08.7497,  0.0000,  0.2778, -08.4719, -0.0613,  100.00,  84.6300,  87.0000,  84.6304,  3.6940
14-FEB-2012, 15-FEB-2012, CDX.NA.IG.S15, 1,-09.9118, -10.1409,  0.0000,  0.2778, -09.8631, -0.0487,  100.00,  87.0000,  89.7500,  87.0004,  3.6897
15-FEB-2012, 16-FEB-2012, CDX.NA.IG.S15, 1,-00.2624, -00.4787,  0.0000,  0.2778, -00.2009, -0.0614,  100.00,  89.7500,  89.8800,  89.7504,  3.6855
16-FEB-2012, 21-FEB-2012, CDX.NA.IG.S15, 1, 17.3516,  16.0774,  0.0000,  1.3889,  17.4663, -0.1147,  100.00,  89.8800,  85.5050,  89.8820,  3.6795
21-FEB-2012, 22-FEB-2012, CDX.NA.IG.S15, 1,-04.8231, -05.0629,  0.0000,  0.2778, -04.7852, -0.0379,  100.00,  85.5050,  86.8850,  85.5054,  3.6702
22-FEB-2012, 23-FEB-2012, CDX.NA.IG.S15, 1, 05.3143,  05.0599,  0.0000,  0.2778,  05.3377, -0.0234,  100.00,  86.8850,  85.5050,  86.8854,  3.6674
23-FEB-2012, 24-FEB-2012, CDX.NA.IG.S15, 1, 01.6186,  01.3923,  0.0000,  0.2778,  01.6701, -0.0515,  100.00,  85.5050,  85.1250,  85.5054,  3.6657
24-FEB-2012, 27-FEB-2012, CDX.NA.IG.S15, 1, 02.5993,  01.8301,  0.0000,  0.8333,  02.6634, -0.0641,  100.00,  85.1250,  84.6250,  85.1262,  3.6622
27-FEB-2012, 28-FEB-2012, CDX.NA.IG.S15, 1, 04.8198,  04.5361,  0.0000,  0.2778,  04.8139,  0.0059,  100.00,  84.6250,  83.3850,  84.6254,  3.6580
28-FEB-2012, 29-FEB-2012, CDX.NA.IG.S15, 1,-01.1119, -01.3532,  0.0000,  0.2778, -01.0754, -0.0365,  100.00,  83.3850,  83.7550,  83.3854,  3.6584
29-FEB-2012, 01-MAR-2012, CDX.NA.IG.S15, 1, 04.8175,  04.5691,  0.0000,  0.2778,  04.8469, -0.0294,  100.00,  83.7550,  82.5050,  83.7554,  3.6561
01-MAR-2012, 02-MAR-2012, CDX.NA.IG.S15, 1,-04.7535, -05.0055,  0.0000,  0.2778, -04.7277, -0.0259,  100.00,  82.5050,  83.8750,  82.5054,  3.6544
02-MAR-2012, 05-MAR-2012, CDX.NA.IG.S15, 1,-04.3432, -04.9964,  0.0000,  0.8333, -04.1631, -0.1801,  100.00,  83.8750,  85.2450,  83.8762,  3.6529
05-MAR-2012, 06-MAR-2012, CDX.NA.IG.S15, 1,-08.8792, -09.0975,  0.0000,  0.2778, -08.8197, -0.0595,  100.00,  85.2450,  87.7450,  85.2454,  3.6412
06-MAR-2012, 07-MAR-2012, CDX.NA.IG.S15, 1, 02.0267,  01.7814,  0.0000,  0.2778,  02.0592, -0.0325,  100.00,  87.7450,  87.2550,  87.7454,  3.6368
07-MAR-2012, 08-MAR-2012, CDX.NA.IG.S15, 1, 05.7428,  05.4864,  0.0000,  0.2778,  05.7642, -0.0214,  100.00,  87.2550,  85.7450,  87.2554,  3.6342
08-MAR-2012, 09-MAR-2012, CDX.NA.IG.S15, 1, 00.1885, -00.0363,  0.0000,  0.2778,  00.2415, -0.0529,  100.00,  85.7450,  85.7550,  85.7454,  3.6326
09-MAR-2012, 12-MAR-2012, CDX.NA.IG.S15, 1, 02.5776,  01.8489,  0.0000,  0.8333,  02.6822, -0.1046,  100.00,  85.7550,  85.2450,  85.7563,  3.6289
12-MAR-2012, 13-MAR-2012, CDX.NA.IG.S15, 1, 12.4531,  12.2023,  0.0000,  0.2778,  12.4801, -0.0269,  100.00,  85.2450,  81.8750,  85.2454,  3.6217
13-MAR-2012, 14-MAR-2012, CDX.NA.IG.S15, 1, 06.9810,  06.7836,  0.0000,  0.2778,  07.0614, -0.0804,  100.00,  81.8750,  80.0000,  81.8754,  3.6200
14-MAR-2012, 15-MAR-2012, CDX.NA.IG.S15, 1, 02.0638,  01.8076,  0.0000,  0.2778,  02.0854, -0.0216,  100.00,  80.0000,  79.5000,  80.0004,  3.6158
15-MAR-2012, 16-MAR-2012, CDX.NA.IG.S15, 1, 06.1523,  05.8914,  0.0000,  0.2778,  06.1692, -0.0169,  100.00,  79.5000,  77.8700,  79.5004,  3.6148
16-MAR-2012, 19-MAR-2012, CDX.NA.IG.S15, 1, 13.7499,  13.0709,  0.0000,  0.8333,  13.9042, -0.1543,  100.00,  77.8700,  74.2500,  77.8711,  3.6140
19-MAR-2012, 20-MAR-2012, CDX.NA.IG.S15, 1, 14.2917,  13.9982,  0.0000,  0.2778,  14.2760,  0.0156,  100.00,  74.2500,  70.3700,  74.2503,  3.6075
20-MAR-2012, 21-MAR-2012, CDX.NA.IG.S15, 1, 02.1107,  01.8043,  0.0000,  0.2778,  02.0821,  0.0286,  100.00,  70.3700,  69.8700,  70.3697,  3.6081
21-MAR-2012, 22-MAR-2012, CDX.NA.IG.S15, 1,-12.9839, -13.0898,  0.0000,  0.2778, -12.8120, -0.1719,  100.00,  69.8700,  73.5000,  69.8697,  3.6090
22-MAR-2012, 23-MAR-2012, CDX.NA.IG.S15, 1,-03.8183, -04.0340,  0.0000,  0.2778, -03.7562, -0.0621,  100.00,  73.5000,  74.6200,  73.4997,  3.6030
23-MAR-2012, 26-MAR-2012, CDX.NA.IG.S15, 1, 10.2088,  09.4651,  0.0000,  0.8333,  10.2984, -0.0896,  100.00,  74.6200,  71.9900,  74.6189,  3.6006
26-MAR-2012, 27-MAR-2012, CDX.NA.IG.S15, 1,-01.5177, -01.7986,  0.0000,  0.2778, -01.5209,  0.0032,  100.00,  71.9900,  72.4900,  71.9897,  3.5972
27-MAR-2012, 28-MAR-2012, CDX.NA.IG.S15, 1,-05.7315, -05.8591,  0.0000,  0.2778, -05.5813, -0.1502,  100.00,  72.4900,  74.1200,  72.4897,  3.5973
28-MAR-2012, 29-MAR-2012, CDX.NA.IG.S15, 1,-07.4805, -07.6455,  0.0000,  0.2778, -07.3677, -0.1128,  100.00,  74.1200,  76.2500,  74.1196,  3.5917
29-MAR-2012, 30-MAR-2012, CDX.NA.IG.S15, 1, 05.6607,  05.4156,  0.0000,  0.2778,  05.6934, -0.0327,  100.00,  76.2500,  74.7400,  76.2496,  3.5872
30-MAR-2012, 02-APR-2012, CDX.NA.IG.S15, 1, 04.2631,  03.5828,  0.0000,  0.8333,  04.4162, -0.1531,  100.00,  74.7400,  73.7400,  74.7389,  3.5858
02-APR-2012, 03-APR-2012, CDX.NA.IG.S15, 1,-01.2746, -01.3589,  0.0000,  0.2778, -01.0812, -0.1934,  100.00,  73.7400,  74.1200,  73.7397,  3.5799
03-APR-2012, 04-APR-2012, CDX.NA.IG.S15, 1,-07.4200, -07.6054,  0.0000,  0.2778, -07.3276, -0.0924,  100.00,  74.1200,  76.2500,  74.1197,  3.5725
04-APR-2012, 05-APR-2012, CDX.NA.IG.S15, 1,-15.4574, -15.5796,  0.0000,  0.2778, -15.3018, -0.1555,  100.00,  76.2500,  80.6200,  76.2496,  3.5687
05-APR-2012, 09-APR-2012, CDX.NA.IG.S15, 1,-16.8685, -17.7777,  0.0000,  1.1111, -16.6666, -0.2018,  100.00,  80.6200,  85.6200,  80.6185,  3.5615
09-APR-2012, 10-APR-2012, CDX.NA.IG.S15, 1,-08.1863, -08.4074,  0.0000,  0.2778, -08.1296, -0.0567,  100.00,  85.6200,  87.9900,  85.6196,  3.5496
10-APR-2012, 11-APR-2012, CDX.NA.IG.S15, 1, 09.5830,  09.2901,  0.0000,  0.2778,  09.5679,  0.0152,  100.00,  87.9900,  85.3700,  87.9896,  3.5453
11-APR-2012, 12-APR-2012, CDX.NA.IG.S15, 1, 18.5451,  18.2027,  0.0000,  0.2778,  18.4805,  0.0646,  100.00,  85.3700,  80.2400,  85.3696,  3.5464
12-APR-2012, 13-APR-2012, CDX.NA.IG.S15, 1,-18.0412, -18.1937,  0.0000,  0.2778, -17.9159, -0.1253,  100.00,  80.2400,  85.3700,  80.2396,  3.5502
13-APR-2012, 16-APR-2012, CDX.NA.IG.S15, 1, 02.0682,  01.3449,  0.0000,  0.8333,  02.1782, -0.1101,  100.00,  85.3700,  84.9900,  85.3688,  3.5429
16-APR-2012, 17-APR-2012, CDX.NA.IG.S15, 1, 11.7590,  11.4572,  0.0000,  0.2778,  11.7350,  0.0240,  100.00,  84.9900,  81.7500,  84.9896,  3.5355
17-APR-2012, 18-APR-2012, CDX.NA.IG.S15, 1,-03.2808, -03.4999,  0.0000,  0.2778, -03.2221, -0.0587,  100.00,  81.7500,  82.7400,  81.7496,  3.5369
18-APR-2012, 19-APR-2012, CDX.NA.IG.S15, 1,-01.5456, -01.7660,  0.0000,  0.2778, -01.4882, -0.0574,  100.00,  82.7400,  83.2400,  82.7396,  3.5336
19-APR-2012, 20-APR-2012, CDX.NA.IG.S15, 1, 00.1979, -00.0353,  0.0000,  0.2778,  00.2425, -0.0446,  100.00,  83.2400,  83.2500,  83.2396,  3.5302
20-APR-2012, 23-APR-2012, CDX.NA.IG.S15, 1,-02.8309, -03.5232,  0.0000,  0.8333, -02.6899, -0.1410,  100.00,  83.2500,  84.2500,  83.2489,  3.5276
23-APR-2012, 24-APR-2012, CDX.NA.IG.S15, 1, 05.1065,  04.8549,  0.0000,  0.2778,  05.1327, -0.0262,  100.00,  84.2500,  82.8700,  84.2496,  3.5189
